alt_id,locus_tag,source_col,source_csv,paper
PMN2A_0400,PMN2A_0400,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS04985,PMN2A_0400,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10371,PMN2A_0400,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0400,PMN2A_0400,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS04985,PMN2A_0400,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10371,PMN2A_0400,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293934.1,PMN2A_0400,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0401,PMN2A_0401,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS04990,PMN2A_0401,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10381,PMN2A_0401,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0401,PMN2A_0401,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS04990,PMN2A_0401,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10381,PMN2A_0401,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293935.1,PMN2A_0401,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0402,PMN2A_0402,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05000,PMN2A_0402,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10401,PMN2A_0402,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0402,PMN2A_0402,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05000,PMN2A_0402,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10401,PMN2A_0402,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293936.1,PMN2A_0402,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0403,PMN2A_0403,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05005,PMN2A_0403,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10411,PMN2A_0403,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0403,PMN2A_0403,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05005,PMN2A_0403,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10411,PMN2A_0403,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293937.1,PMN2A_0403,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0404,PMN2A_0404,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10421,PMN2A_0404,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05010,PMN2A_0404,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0404,PMN2A_0404,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05010,PMN2A_0404,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10421,PMN2A_0404,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0404,PMN2A_0404,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05010,PMN2A_0404,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10421,PMN2A_0404,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293938.1,PMN2A_0404,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0406,PMN2A_0406,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05015,PMN2A_0406,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10441,PMN2A_0406,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0406,PMN2A_0406,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05015,PMN2A_0406,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10441,PMN2A_0406,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293940.1,PMN2A_0406,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0407,PMN2A_0407,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05020,PMN2A_0407,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10461,PMN2A_0407,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0407,PMN2A_0407,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05020,PMN2A_0407,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10461,PMN2A_0407,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293941.1,PMN2A_0407,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0408,PMN2A_0408,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05025,PMN2A_0408,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10471,PMN2A_0408,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0408,PMN2A_0408,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05025,PMN2A_0408,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10471,PMN2A_0408,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293942.1,PMN2A_0408,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0409,PMN2A_0409,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05030,PMN2A_0409,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10481,PMN2A_0409,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0409,PMN2A_0409,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05030,PMN2A_0409,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10481,PMN2A_0409,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293943.1,PMN2A_0409,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0410,PMN2A_0410,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05040,PMN2A_0410,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10501,PMN2A_0410,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0410,PMN2A_0410,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05040,PMN2A_0410,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10501,PMN2A_0410,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293944.1,PMN2A_0410,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0411,PMN2A_0411,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05050,PMN2A_0411,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10531,PMN2A_0411,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0411,PMN2A_0411,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05050,PMN2A_0411,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10531,PMN2A_0411,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293945.1,PMN2A_0411,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0412,PMN2A_0412,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05055,PMN2A_0412,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10535,PMN2A_0412,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293946.1,PMN2A_0412,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0413,PMN2A_0413,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05065,PMN2A_0413,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10551,PMN2A_0413,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0413,PMN2A_0413,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05065,PMN2A_0413,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10551,PMN2A_0413,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_041711191.1,PMN2A_0413,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0414,PMN2A_0414,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10571,PMN2A_0414,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05070,PMN2A_0414,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0414,PMN2A_0414,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05070,PMN2A_0414,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10571,PMN2A_0414,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0414,PMN2A_0414,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05070,PMN2A_0414,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10571,PMN2A_0414,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293948.1,PMN2A_0414,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0414,PMN2A_0414,NATL2A original locus tag,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_RS05070,PMN2A_0414,NATL2A locus tag (2017 NCBI),DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
WP_011293948.1,PMN2A_0414,protein_id,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_0415,PMN2A_0415,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10581,PMN2A_0415,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05075,PMN2A_0415,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0415,PMN2A_0415,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05075,PMN2A_0415,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10581,PMN2A_0415,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0415,PMN2A_0415,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05075,PMN2A_0415,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10581,PMN2A_0415,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293949.1,PMN2A_0415,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0416,PMN2A_0416,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05080,PMN2A_0416,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10591,PMN2A_0416,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0416,PMN2A_0416,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05080,PMN2A_0416,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10591,PMN2A_0416,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293950.1,PMN2A_0416,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0416,PMN2A_0416,NATL2A original locus tag,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_RS05080,PMN2A_0416,NATL2A locus tag (2017 NCBI),DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
WP_011293950.1,PMN2A_0416,protein_id,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_0417,PMN2A_0417,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10601,PMN2A_0417,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05085,PMN2A_0417,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0417,PMN2A_0417,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05085,PMN2A_0417,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10601,PMN2A_0417,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0417,PMN2A_0417,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05085,PMN2A_0417,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10601,PMN2A_0417,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293951.1,PMN2A_0417,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0417,PMN2A_0417,NATL2A original locus tag,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_RS05085,PMN2A_0417,NATL2A locus tag (2017 NCBI),DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
WP_011293951.1,PMN2A_0417,protein_id,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_0419,PMN2A_0419,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10621,PMN2A_0419,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05095,PMN2A_0419,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0419,PMN2A_0419,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05095,PMN2A_0419,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10621,PMN2A_0419,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0419,PMN2A_0419,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05095,PMN2A_0419,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10621,PMN2A_0419,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293953.1,PMN2A_0419,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0420,PMN2A_0420,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10641,PMN2A_0420,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05105,PMN2A_0420,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0421,PMN2A_0421,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05110,PMN2A_0421,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10651,PMN2A_0421,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0421,PMN2A_0421,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05110,PMN2A_0421,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10651,PMN2A_0421,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293955.1,PMN2A_0421,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0422,PMN2A_0422,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05115,PMN2A_0422,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10661,PMN2A_0422,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0422,PMN2A_0422,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05115,PMN2A_0422,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10661,PMN2A_0422,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293956.1,PMN2A_0422,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0423,PMN2A_0423,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05120,PMN2A_0423,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10671,PMN2A_0423,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0423,PMN2A_0423,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05120,PMN2A_0423,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10671,PMN2A_0423,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293957.1,PMN2A_0423,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0424,PMN2A_0424,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05125,PMN2A_0424,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10681,PMN2A_0424,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0424,PMN2A_0424,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05125,PMN2A_0424,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10681,PMN2A_0424,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293958.1,PMN2A_0424,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0425,PMN2A_0425,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05130,PMN2A_0425,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10701,PMN2A_0425,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0425,PMN2A_0425,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05130,PMN2A_0425,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10701,PMN2A_0425,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293959.1,PMN2A_0425,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0426,PMN2A_0426,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05135,PMN2A_0426,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10721,PMN2A_0426,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0426,PMN2A_0426,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05135,PMN2A_0426,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10721,PMN2A_0426,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011293960.1,PMN2A_0426,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0427,PMN2A_0427,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05145,PMN2A_0427,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10771,PMN2A_0427,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0427,PMN2A_0427,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05145,PMN2A_0427,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10771,PMN2A_0427,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011294526.1,PMN2A_0427,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0428,PMN2A_0428,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05150,PMN2A_0428,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10781,PMN2A_0428,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0428,PMN2A_0428,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05150,PMN2A_0428,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10781,PMN2A_0428,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011294527.1,PMN2A_0428,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0429,PMN2A_0429,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10791,PMN2A_0429,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05155,PMN2A_0429,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PTOX,PMN2A_0429,Gene name,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0429,PMN2A_0429,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05155,PMN2A_0429,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10791,PMN2A_0429,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0429,PMN2A_0429,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05155,PMN2A_0429,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10791,PMN2A_0429,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011294528.1,PMN2A_0429,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0429,PMN2A_0429,NATL2A original locus tag,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_RS05155,PMN2A_0429,NATL2A locus tag (2017 NCBI),DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
WP_011294528.1,PMN2A_0429,protein_id,DE genes Natl2a 42003_2019_410_MOESM7_ESM.csv,Tetu 2019
PMN2A_0430,PMN2A_0430,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10801,PMN2A_0430,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0430,PMN2A_0430,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10801,PMN2A_0430,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0430,PMN2A_0430,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
NATL2_10801,PMN2A_0430,NCBI ID,Supplemental Table 2.csv,Coe 2024
fig|1218.94.peg.1102,PMN2A_0430,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0431,PMN2A_0431,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05160,PMN2A_0431,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10811,PMN2A_0431,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0431,PMN2A_0431,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05160,PMN2A_0431,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10811,PMN2A_0431,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011294530.1,PMN2A_0431,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0432,PMN2A_0432,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10821,PMN2A_0432,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_RS05165,PMN2A_0432,Alternate_NCBI_ID_2,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
PMN2A_0432,PMN2A_0432,NCBI ID_3,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_RS05165,PMN2A_0432,NCBI ID_2,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
NATL2_10821,PMN2A_0432,NCBI ID,table S3 DE genes natl2a axenic extended darkness sys003182233st3.csv,Biller 2018
PMN2A_0432,PMN2A_0432,NCBI ID_3,Supplemental Table 2.csv,Coe 2024
PMN2A_RS05165,PMN2A_0432,NCBI ID_2,Supplemental Table 2.csv,Coe 2024
NATL2_10821,PMN2A_0432,NCBI ID,Supplemental Table 2.csv,Coe 2024
cds-WP_011294531.1,PMN2A_0432,Gene ID,Supplemental Table 2.csv,Coe 2024
PMN2A_0434,PMN2A_0434,Original_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
NATL2_10851,PMN2A_0434,Alternate_NCBI_ID,PRO DE genes 41396_2016_bfismej201682_moesm98_esm.csv,Biller 2016
