seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_018692.1,AMBLS11_RS05905,,AMBLS11_RS05905,AMBLS11_RS05905,Protein Homology,1381951,1382148,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948811.1,hypothetical protein,WP_044556762.1,,,,,,,
NC_018692.1,AMBLS11_RS19675,,AMBLS11_RS19675,AMBLS11_05870,Protein Homology,1382250,1382417,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784920.1,hypothetical protein,WP_014997794.1,,,,,,AMBLS11_05870,
NC_018692.1,AMBLS11_RS05910,,AMBLS11_RS05910,AMBLS11_05875,Protein Homology,1382719,1387272,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978719.1,EAL domain-containing protein,WP_014997795.1,,,,,,AMBLS11_05875,
NC_018692.1,AMBLS11_RS05915,,AMBLS11_RS05915,AMBLS11_05880,Protein Homology,1387498,1390245,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948814.1,insulinase family protein,WP_014997796.1,,,,,,AMBLS11_05880,
NC_018692.1,sixA,sixA,AMBLS11_RS05920,AMBLS11_05885,Protein Homology,1390417,1390932,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978721.1,phosphohistidine phosphatase SixA,WP_232298277.1,"GO:0000160,GO:0101006",,protein histidine phosphatase activity|0101006||IEA,phosphorelay signal transduction system|0000160||IEA,,AMBLS11_05885,
NC_018692.1,AMBLS11_RS05925,,AMBLS11_RS05925,AMBLS11_05890,Protein Homology,1391055,1391249,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978722.1,hypothetical protein,WP_014997798.1,,,,,,AMBLS11_05890,
NC_018692.1,AMBLS11_RS05930,,AMBLS11_RS05930,AMBLS11_05895,Protein Homology,1391287,1392582,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948817.1,HlyC/CorC family transporter,WP_014997799.1,,,,,,AMBLS11_05895,
NC_018692.1,ccsA,ccsA,AMBLS11_RS05935,AMBLS11_05900,Protein Homology,1392763,1393554,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997800.1,cytochrome c biogenesis protein CcsA,WP_014997800.1,"GO:0017004,GO:0020037",,heme binding|0020037||IEA,cytochrome complex assembly|0017004||IEA,,AMBLS11_05900,
NC_018692.1,ffh,ffh,AMBLS11_RS05940,AMBLS11_05905,Protein Homology,1393853,1395292,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948819.1,signal recognition particle protein,WP_014948819.1,"GO:0009306,GO:0003924,GO:0005048,GO:0048501",signal recognition particle%2C plasma membrane targeting|0048501||IEA,"GTPase activity|0003924||IEA,signal sequence binding|0005048||IEA",protein secretion|0009306||IEA,,AMBLS11_05905,
NC_018692.1,AMBLS11_RS05945,,AMBLS11_RS05945,AMBLS11_05910,Protein Homology,1395480,1397546,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948820.1,hypothetical protein,WP_014997801.1,,,,,,AMBLS11_05910,
NC_018692.1,AMBLS11_RS05950,,AMBLS11_RS05950,AMBLS11_05915,Protein Homology,1397897,1401619,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976013.1,ATP-binding protein,WP_014997802.1,,,,,,AMBLS11_05915,
NC_018692.1,AMBLS11_RS05955,,AMBLS11_RS05955,AMBLS11_05920,Protein Homology,1401616,1402251,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948823.1,hypothetical protein,WP_014978725.1,,,,,,AMBLS11_05920,
NC_018692.1,AMBLS11_RS05960,,AMBLS11_RS05960,AMBLS11_05925,Protein Homology,1402248,1403465,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066655.1,hypothetical protein,WP_014997803.1,,,,,,AMBLS11_05925,
NC_018692.1,AMBLS11_RS05965,,AMBLS11_RS05965,AMBLS11_05930,Protein Homology,1403925,1404317,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066656.1,TerB family tellurite resistance protein,WP_014997804.1,,,,,,AMBLS11_05930,
NC_018692.1,AMBLS11_RS05970,,AMBLS11_RS05970,AMBLS11_05935,Protein Homology,1404351,1405607,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997805.1,alpha/beta hydrolase,WP_014997805.1,,,,,,AMBLS11_05935,
NC_018692.1,AMBLS11_RS05975,,AMBLS11_RS05975,AMBLS11_05940,Protein Homology,1405827,1408943,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066658.1,efflux RND transporter permease subunit,WP_014997806.1,,,,,,AMBLS11_05940,
NC_018692.1,AMBLS11_RS05980,,AMBLS11_RS05980,AMBLS11_05945,Protein Homology,1408936,1409994,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976019.1,efflux RND transporter periplasmic adaptor subunit,WP_014997807.1,"GO:0006810,GO:0005215",,transporter activity|0005215||IEA,transport|0006810||IEA,,AMBLS11_05945,
NC_018692.1,AMBLS11_RS05985,,AMBLS11_RS05985,AMBLS11_05950,Protein Homology,1410127,1411935,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948829.1,ABC transporter transmembrane domain-containing protein,WP_014997808.1,"GO:0055085,GO:0005524,GO:0042626,GO:0016020",membrane|0016020||IEA,"ATP binding|0005524||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA",transmembrane transport|0055085||IEA,,AMBLS11_05950,
NC_018692.1,AMBLS11_RS05990,,AMBLS11_RS05990,AMBLS11_05955,Protein Homology,1412127,1412801,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948830.1,DsbA family protein,WP_014997809.1,,,,,,AMBLS11_05955,
NC_018692.1,rpsP,rpsP,AMBLS11_RS05995,AMBLS11_05960,Protein Homology,1413073,1413324,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006994621.1,30S ribosomal protein S16,WP_014948832.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,AMBLS11_05960,
NC_018692.1,rimM,rimM,AMBLS11_RS06000,AMBLS11_05965,Protein Homology,1413348,1413869,+,Essential for efficient processing of 16S rRNA,,COORDINATES: similar to AA sequence:RefSeq:WP_006994622.1,ribosome maturation factor RimM,WP_014997810.1,"GO:0006364,GO:0003723",,RNA binding|0003723||IEA,rRNA processing|0006364||IEA,,AMBLS11_05965,
NC_018692.1,trmD,trmD,AMBLS11_RS06005,AMBLS11_05970,Protein Homology,1413870,1414631,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066665.1,tRNA (guanosine(37)-N1)-methyltransferase TrmD,WP_014948834.1,"GO:0006400,GO:0009019",,tRNA (guanine-N1-)-methyltransferase activity|0009019||IEA,tRNA modification|0006400||IEA,,AMBLS11_05970,2.1.1.228
NC_018692.1,rplS,rplS,AMBLS11_RS06010,AMBLS11_05975,Protein Homology,1414650,1415009,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008132530.1,50S ribosomal protein L19,WP_024015986.1,"GO:0006412,GO:0003735,GO:0000311,GO:0022625","plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,AMBLS11_05975,
NC_018692.1,AMBLS11_RS06015,,AMBLS11_RS06015,AMBLS11_05980,GeneMarkS-2+,1415080,1415673,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014997811.1,,,,,,AMBLS11_05980,
NC_018692.1,AMBLS11_RS06020,,AMBLS11_RS06020,AMBLS11_05985,GeneMarkS-2+,1415675,1415965,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014997812.1,,,,,,AMBLS11_05985,
NC_018692.1,AMBLS11_RS06025,,AMBLS11_RS06025,AMBLS11_05990,Protein Homology,1416118,1416756,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066666.1,trimeric intracellular cation channel family protein,WP_014997813.1,,,,,,AMBLS11_05990,
NC_018692.1,AMBLS11_RS06030,,AMBLS11_RS06030,AMBLS11_05995,Protein Homology,1416846,1417562,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978735.1,enoyl-CoA hydratase/isomerase family protein,WP_014997814.1,,,,,,AMBLS11_05995,
NC_018692.1,AMBLS11_RS06035,,AMBLS11_RS06035,AMBLS11_06000,Protein Homology,1417990,1419078,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066668.1,3-deoxy-7-phosphoheptulonate synthase,WP_014948838.1,"GO:0009423,GO:0003849",,3-deoxy-7-phosphoheptulonate synthase activity|0003849||IEA,chorismate biosynthetic process|0009423||IEA,,AMBLS11_06000,2.5.1.54
NC_018692.1,tyrA,tyrA,AMBLS11_RS06040,AMBLS11_06005,Protein Homology,1419155,1420309,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997815.1,bifunctional chorismate mutase/prephenate dehydrogenase,WP_014997815.1,"GO:0006571,GO:0046417,GO:0004106,GO:0004665,GO:0008977",,"chorismate mutase activity|0004106||IEA,prephenate dehydrogenase (NADP+) activity|0004665||IEA,prephenate dehydrogenase (NAD+) activity|0008977||IEA","tyrosine biosynthetic process|0006571||IEA,chorismate metabolic process|0046417||IEA",,AMBLS11_06005,"1.3.1.12,5.4.99.5"
NC_018692.1,AMBLS11_RS06045,,AMBLS11_RS06045,AMBLS11_06010,Protein Homology,1420355,1421638,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976024.1,pepsin-like aspartic protease,WP_014997816.1,,,,,,AMBLS11_06010,
NC_018692.1,AMBLS11_RS06050,,AMBLS11_RS06050,AMBLS11_06015,Protein Homology,1421729,1422457,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978740.1,SAM-dependent methyltransferase,WP_232298278.1,GO:0008168,,methyltransferase activity|0008168||IEA,,,AMBLS11_06015,
NC_018692.1,AMBLS11_RS06055,,AMBLS11_RS06055,AMBLS11_06020,Protein Homology,1422445,1422957,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978741.1,GNAT family N-acetyltransferase,WP_014997818.1,,,,,,AMBLS11_06020,
NC_018692.1,AMBLS11_RS06060,,AMBLS11_RS06060,AMBLS11_06025,Protein Homology,1423123,1423335,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978742.1,hypothetical protein,WP_014997819.1,,,,,,AMBLS11_06025,
NC_018692.1,AMBLS11_RS19825,,AMBLS11_RS19825,AMBLS11_RS19825,GeneMarkS-2+,1423351,1423743,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_232298279.1,,,,,,,
NC_018692.1,AMBLS11_RS06065,,AMBLS11_RS06065,AMBLS11_RS06065,Protein Homology,1423939,1425114,+,,,COORDINATES: protein motif:HMM:TIGR00254.1,diguanylate cyclase,WP_232298281.1,"GO:0009966,GO:0009975",,cyclase activity|0009975||IEA,regulation of signal transduction|0009966||IEA,,,2.7.7.65
NC_018692.1,pheA,pheA,AMBLS11_RS06070,AMBLS11_06040,Protein Homology,1425157,1426338,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784891.1,prephenate dehydratase,WP_044556763.1,"GO:0009094,GO:0004664",,prephenate dehydratase activity|0004664||IEA,L-phenylalanine biosynthetic process|0009094||IEA,,AMBLS11_06040,4.2.1.51
NC_018692.1,AMBLS11_RS06075,,AMBLS11_RS06075,AMBLS11_06045,Protein Homology,1426762,1427562,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997821.1,response regulator,WP_014997821.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,AMBLS11_06045,
NC_018692.1,yciH,yciH,AMBLS11_RS06080,AMBLS11_06050,Protein Homology,1427626,1427958,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976028.1,stress response translation initiation inhibitor YciH,WP_014997822.1,,,,,,AMBLS11_06050,
NC_018692.1,AMBLS11_RS06085,,AMBLS11_RS06085,AMBLS11_06055,Protein Homology,1428130,1428435,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948848.1,STAS domain-containing protein,WP_014997823.1,,,,,,AMBLS11_06055,
NC_018692.1,AMBLS11_RS06090,,AMBLS11_RS06090,AMBLS11_06060,Protein Homology,1428479,1430155,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997824.1,fused response regulator/phosphatase,WP_014997824.1,,,,,,AMBLS11_06060,
NC_018692.1,AMBLS11_RS06095,,AMBLS11_RS06095,AMBLS11_06065,Protein Homology,1430391,1430831,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948851.1,TerB family tellurite resistance protein,WP_014997825.1,,,,,,AMBLS11_06065,
NC_018692.1,AMBLS11_RS06100,,AMBLS11_RS06100,AMBLS11_06070,Protein Homology,1431013,1433085,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978747.1,EAL domain-containing protein,WP_014997826.1,,,,,,AMBLS11_06070,
NC_018692.1,AMBLS11_RS06105,,AMBLS11_RS06105,AMBLS11_06075,Protein Homology,1433386,1433667,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948854.1,calcium-binding protein,WP_223866688.1,,,,,,AMBLS11_06075,
NC_018692.1,AMBLS11_RS06110,,AMBLS11_RS06110,AMBLS11_06080,Protein Homology,1433728,1435125,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948855.1,HAMP domain-containing sensor histidine kinase,WP_014997827.1,,,,,,AMBLS11_06080,
NC_018692.1,AMBLS11_RS06115,,AMBLS11_RS06115,AMBLS11_06085,Protein Homology,1435127,1435711,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948856.1,hypothetical protein,WP_014997828.1,,,,,,AMBLS11_06085,
NC_018692.1,AMBLS11_RS06120,,AMBLS11_RS06120,AMBLS11_06090,Protein Homology,1435708,1437048,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948857.1,sigma 54-interacting transcriptional regulator,WP_014997829.1,"GO:0006355,GO:0005524,GO:0008134",,"ATP binding|0005524||IEA,transcription factor binding|0008134||IEA",regulation of DNA-templated transcription|0006355||IEA,,AMBLS11_06090,
NC_018692.1,AMBLS11_RS06125,,AMBLS11_RS06125,AMBLS11_06095,Protein Homology,1437135,1437620,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976033.1,GAF domain-containing protein,WP_014997830.1,,,,,,AMBLS11_06095,
NC_018692.1,AMBLS11_RS06130,,AMBLS11_RS06130,AMBLS11_06100,Protein Homology,1437749,1438600,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978751.1,DUF72 domain-containing protein,WP_014997831.1,,,,,,AMBLS11_06100,
NC_018692.1,aspS,aspS,AMBLS11_RS06135,AMBLS11_06105,Protein Homology,1438849,1440609,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066685.1,aspartate--tRNA ligase,WP_014997832.1,"GO:0006418,GO:0000166,GO:0004812,GO:0005524,GO:0016874",,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA",tRNA aminoacylation for protein translation|0006418||IEA,,AMBLS11_06105,6.1.1.12
NC_018692.1,nudB,nudB,AMBLS11_RS06140,AMBLS11_06110,Protein Homology,1440613,1441053,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948861.1,dihydroneopterin triphosphate diphosphatase,WP_014997833.1,"GO:0046656,GO:0008828,GO:0019177",,"dATP diphosphatase activity|0008828||IEA,dihydroneopterin triphosphate pyrophosphohydrolase activity|0019177||IEA",folic acid biosynthetic process|0046656||IEA,,AMBLS11_06110,3.6.1.67
NC_018692.1,ruvC,ruvC,AMBLS11_RS06145,AMBLS11_06115,Protein Homology,1441053,1441571,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948862.1,crossover junction endodeoxyribonuclease RuvC,WP_014997834.1,"GO:0006310,GO:0008821",,crossover junction endodeoxyribonuclease activity|0008821||IEA,DNA recombination|0006310||IEA,,AMBLS11_06115,3.1.21.10
NC_018692.1,ruvA,ruvA,AMBLS11_RS06150,AMBLS11_06120,Protein Homology,1441608,1442228,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948863.1,Holliday junction branch migration protein RuvA,WP_014997835.1,"GO:0006310,GO:0009378,GO:0009379",Holliday junction helicase complex|0009379||IEA,four-way junction helicase activity|0009378||IEA,DNA recombination|0006310||IEA,,AMBLS11_06120,3.6.4.12
NC_018692.1,ruvB,ruvB,AMBLS11_RS06155,AMBLS11_06125,Protein Homology,1442297,1443301,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948864.1,Holliday junction branch migration DNA helicase RuvB,WP_014976035.1,"GO:0006281,GO:0006310,GO:0003677,GO:0005524,GO:0009378",,"DNA binding|0003677||IEA,ATP binding|0005524||IEA,four-way junction helicase activity|0009378||IEA","DNA repair|0006281||IEA,DNA recombination|0006310||IEA",,AMBLS11_06125,3.6.4.12
NC_018692.1,ybgC,ybgC,AMBLS11_RS06160,AMBLS11_06130,Protein Homology,1443857,1444255,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948865.1,tol-pal system-associated acyl-CoA thioesterase,WP_014948865.1,"GO:0005515,GO:0047617,GO:0005737",cytoplasm|0005737||IEA,"protein binding|0005515||IEA,acyl-CoA hydrolase activity|0047617||IEA",,,AMBLS11_06130,
NC_018692.1,tolQ,tolQ,AMBLS11_RS06165,AMBLS11_06135,Protein Homology,1444245,1444934,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066690.1,protein TolQ,WP_014948866.1,"GO:1902600,GO:0015078,GO:0005886",plasma membrane|0005886||IEA,proton transmembrane transporter activity|0015078||IEA,proton transmembrane transport|1902600||IEA,,AMBLS11_06135,
NC_018692.1,tolR,tolR,AMBLS11_RS06170,AMBLS11_06140,Protein Homology,1444965,1445384,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066691.1,protein TolR,WP_014997836.1,"GO:0061024,GO:1902600,GO:0015078,GO:0098567",periplasmic side of plasma membrane|0098567||IEA,proton transmembrane transporter activity|0015078||IEA,"membrane organization|0061024||IEA,proton transmembrane transport|1902600||IEA",,AMBLS11_06140,
NC_018692.1,tolA,tolA,AMBLS11_RS06175,AMBLS11_06145,Protein Homology,1445392,1446243,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978756.1,cell envelope integrity protein TolA,WP_044556945.1,"GO:0006810,GO:0005215,GO:0098567",periplasmic side of plasma membrane|0098567||IEA,transporter activity|0005215||IEA,transport|0006810||IEA,,AMBLS11_06145,
NC_018692.1,tolB,tolB,AMBLS11_RS06180,AMBLS11_06150,Protein Homology,1446248,1447603,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784869.1,Tol-Pal system beta propeller repeat protein TolB,WP_014997838.1,"GO:0006810,GO:0005215,GO:0030288",outer membrane-bounded periplasmic space|0030288||IEA,transporter activity|0005215||IEA,transport|0006810||IEA,,AMBLS11_06150,
NC_018692.1,pal,pal,AMBLS11_RS06185,AMBLS11_06155,Protein Homology,1447644,1448210,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066694.1,peptidoglycan-associated lipoprotein Pal,WP_014948870.1,GO:0009279,cell outer membrane|0009279||IEA,,,,AMBLS11_06155,
NC_018692.1,ybgF,ybgF,AMBLS11_RS06190,AMBLS11_06160,Protein Homology,1448210,1449004,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948871.1,tol-pal system protein YbgF,WP_014997839.1,GO:0005515,,protein binding|0005515||IEA,,,AMBLS11_06160,
NC_018692.1,AMBLS11_RS06210,,AMBLS11_RS06210,AMBLS11_06165,Protein Homology,1449638,1450831,-,,,COORDINATES: protein motif:HMM:NF033550.5,ISL3 family transposase,WP_014997840.1,GO:0004803,,transposase activity|0004803||IEA,,,AMBLS11_06165,
NC_018692.1,nadA,nadA,AMBLS11_RS06215,AMBLS11_06170,Protein Homology,1451166,1452221,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784865.1,quinolinate synthase NadA,WP_014948872.1,"GO:0009435,GO:0008987,GO:0051539",,"quinolinate synthetase A activity|0008987||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",NAD biosynthetic process|0009435||IEA,,AMBLS11_06170,2.5.1.72
NC_018692.1,AMBLS11_RS06225,,AMBLS11_RS06225,AMBLS11_06175,Protein Homology,1452622,1453056,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948873.1,hypothetical protein,WP_014997841.1,,,,,,AMBLS11_06175,
NC_018692.1,AMBLS11_RS06230,,AMBLS11_RS06230,AMBLS11_06180,Protein Homology,1453253,1454365,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978770.1,patatin family protein,WP_044556946.1,,,,,,AMBLS11_06180,
NC_018692.1,AMBLS11_RS06235,,AMBLS11_RS06235,AMBLS11_06185,Protein Homology,1454641,1455657,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978771.1,2-dehydropantoate 2-reductase,WP_014997843.1,"GO:0015940,GO:0008677",,2-dehydropantoate 2-reductase activity|0008677||IEA,pantothenate biosynthetic process|0015940||IEA,,AMBLS11_06185,1.1.1.169
NC_018692.1,AMBLS11_RS06240,,AMBLS11_RS06240,AMBLS11_06190,Protein Homology,1455853,1457043,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978772.1,porin,WP_014997844.1,,,,,,AMBLS11_06190,
NC_018692.1,AMBLS11_RS06245,,AMBLS11_RS06245,AMBLS11_06195,Protein Homology,1457162,1457521,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948877.1,VOC family protein,WP_014997845.1,,,,,,AMBLS11_06195,
NC_018692.1,asd,asd,AMBLS11_RS06250,AMBLS11_06200,Protein Homology,1457643,1458767,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066708.1,aspartate-semialdehyde dehydrogenase,WP_014997846.1,"GO:0009089,GO:0004073",,aspartate-semialdehyde dehydrogenase activity|0004073||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,AMBLS11_06200,1.2.1.11
NC_018692.1,AMBLS11_RS06255,,AMBLS11_RS06255,AMBLS11_06205,Protein Homology,1459236,1459802,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948879.1,cytochrome b,WP_014997847.1,,,,,,AMBLS11_06205,
NC_018692.1,AMBLS11_RS06260,,AMBLS11_RS06260,AMBLS11_06210,Protein Homology,1459939,1461537,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978774.1,sensor domain-containing diguanylate cyclase,WP_014997848.1,,,,,,AMBLS11_06210,2.7.7.65
NC_018692.1,AMBLS11_RS06265,,AMBLS11_RS06265,AMBLS11_06215,Protein Homology,1461530,1461973,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066712.1,hypothetical protein,WP_014997849.1,,,,,,AMBLS11_06215,
NC_018692.1,AMBLS11_RS06270,,AMBLS11_RS06270,AMBLS11_06220,Protein Homology,1461983,1463227,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976044.1,hypothetical protein,WP_014997850.1,,,,,,AMBLS11_06220,
NC_018692.1,AMBLS11_RS06275,,AMBLS11_RS06275,AMBLS11_06225,Protein Homology,1463578,1464075,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066715.1,YgjP-like metallopeptidase domain-containing protein,WP_014997851.1,,,,,,AMBLS11_06225,
NC_018692.1,AMBLS11_RS06280,,AMBLS11_RS06280,AMBLS11_06230,Protein Homology,1464213,1464632,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997852.1,CBS domain-containing protein,WP_014997852.1,,,,,,AMBLS11_06230,
NC_018692.1,AMBLS11_RS06285,,AMBLS11_RS06285,AMBLS11_06235,Protein Homology,1464735,1467776,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948885.1,efflux RND transporter permease subunit,WP_014997853.1,,,,,,AMBLS11_06235,
NC_018692.1,AMBLS11_RS06290,,AMBLS11_RS06290,AMBLS11_06240,Protein Homology,1467780,1468934,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066718.1,efflux RND transporter periplasmic adaptor subunit,WP_232298282.1,"GO:0006810,GO:0005215",,transporter activity|0005215||IEA,transport|0006810||IEA,,AMBLS11_06240,
NC_018692.1,AMBLS11_RS06295,,AMBLS11_RS06295,AMBLS11_06245,Protein Homology,1469072,1469686,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976048.1,TetR/AcrR family transcriptional regulator,WP_014997855.1,,,,,,AMBLS11_06245,
NC_018692.1,AMBLS11_RS06300,,AMBLS11_RS06300,AMBLS11_06250,Protein Homology,1470193,1472286,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948888.1,TonB-dependent siderophore receptor,WP_014997856.1,"GO:0015891,GO:0015343,GO:0019867",outer membrane|0019867||IEA,siderophore-iron transmembrane transporter activity|0015343||IEA,siderophore transport|0015891||IEA,,AMBLS11_06250,
NC_018692.1,AMBLS11_RS06305,,AMBLS11_RS06305,AMBLS11_06255,Protein Homology,1472382,1472873,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014976050.1,GNAT family N-acetyltransferase,WP_014997857.1,,,,,,AMBLS11_06255,
NC_018692.1,AMBLS11_RS06310,,AMBLS11_RS06310,AMBLS11_06260,Protein Homology,1472966,1476130,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948890.1,efflux RND transporter permease subunit,WP_014997858.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,AMBLS11_06260,
NC_018692.1,AMBLS11_RS06315,,AMBLS11_RS06315,AMBLS11_06265,Protein Homology,1476140,1477288,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948891.1,efflux RND transporter periplasmic adaptor subunit,WP_014997859.1,"GO:0006810,GO:0005215",,transporter activity|0005215||IEA,transport|0006810||IEA,,AMBLS11_06265,
NC_018692.1,AMBLS11_RS06320,,AMBLS11_RS06320,AMBLS11_06270,Protein Homology,1477418,1478533,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948892.1,GGDEF domain-containing protein,WP_014997860.1,,,,,,AMBLS11_06270,2.7.7.65
NC_018692.1,AMBLS11_RS06325,,AMBLS11_RS06325,AMBLS11_06275,Protein Homology,1478542,1479144,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948893.1,ABC-type transport auxiliary lipoprotein family protein,WP_014997861.1,,,,,,AMBLS11_06275,
NC_018692.1,pqiB,pqiB,AMBLS11_RS06330,AMBLS11_06280,Protein Homology,1479269,1480921,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948894.1,intermembrane transport protein PqiB,WP_014997862.1,,,,,,AMBLS11_06280,
NC_018692.1,AMBLS11_RS06335,,AMBLS11_RS06335,AMBLS11_06285,Protein Homology,1480918,1482072,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066727.1,paraquat-inducible protein A,WP_232298283.1,,,,,,AMBLS11_06285,
NC_018692.1,AMBLS11_RS06340,,AMBLS11_RS06340,AMBLS11_06290,Protein Homology,1482225,1483244,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978788.1,hypothetical protein,WP_014997864.1,,,,,,AMBLS11_06290,
NC_018692.1,asnS,asnS,AMBLS11_RS06345,AMBLS11_06295,Protein Homology,1483336,1484733,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013784826.1,asparagine--tRNA ligase,WP_014997865.1,"GO:0006421,GO:0004816,GO:0005524",,"asparagine-tRNA ligase activity|0004816||IEA,ATP binding|0005524||IEA",asparaginyl-tRNA aminoacylation|0006421||IEA,,AMBLS11_06295,6.1.1.22
