seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_CP006882.1,cobS,cobS,Syncc8109_RS01055,Syncc8109_0236,Protein Homology,220289.0,221059.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363269.1,adenosylcobinamide-GDP ribazoletransferase,WP_006851827.1,"GO:0009236,GO:0008818,GO:0051073",,"cobalamin 5'-phosphate synthase activity|0008818||IEA,adenosylcobinamide-GDP ribazoletransferase activity|0051073||IEA",cobalamin biosynthetic process|0009236||IEA,Syncc8109_0236,220289.0,221059.0,+,CK_Syn_WH8109_00236,cobS,"GO:0009236,GO:0008818,GO:0051073,GO:0016020",CK_00000250,B.10.2,Cobalamin (b12),"COG0368,NOG299856,NOG317822,bactNOG99946,bactNOG30773,bactNOG29822,cyaNOG00463","COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",2.7.8.26,Description not found.,"cobalamin biosynthetic process,cobalamin biosynthetic process,Description not found.,Description not found.,cobalamin biosynthetic process,cobalamin 5'-phosphate synthase activity,adenosylcobinamide-GDP ribazoletransferase activity,membrane",adenosylcobinamide-GDP ribazoletransferase,"TIGR00317,PF02654,IPR003805","cobalamin 5'-phosphate synthase,Cobalamin-5-phosphate synthase,Adenosylcobinamide-GDP ribazoletransferase",79,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Heme%2C porphyrin%2C and cobalamin,,2.7.8.26
NZ_CP006882.1,Syncc8109_RS01060,,Syncc8109_RS01060,Syncc8109_0237,Protein Homology,221019.0,222140.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363270.1,sensor histidine kinase KdpD,WP_006849987.1,,,,,Syncc8109_0237,221019.0,222140.0,-,CK_Syn_WH8109_00237,,"GO:0007165,GO:0000155,GO:0004871,GO:0016020",CK_00000249,O.1.1, Histidine kinase (HK),"COG0642,COG2205,NOG267903,NOG285993,bactNOG13612,cyaNOG00383","COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"Description not found.,signal transduction,Description not found.,Description not found.,signal transduction,phosphorelay sensor kinase activity,obsolete signal transducer activity,membrane",two-component sensor histidine kinase,"PF00512,PF02518,PS50109,IPR003661,IPR003594,IPR005467","His Kinase A (phospho-acceptor) domain,Histidine kinase-%2C DNA gyrase B-%2C and HSP90-like ATPase,Histidine kinase domain profile.,Signal transduction histidine kinase%2C dimerisation/phosphoacceptor domain,Histidine kinase/HSP90-like ATPase,Histidine kinase domain",699,Signal transduction / Two-component systems,,
NZ_CP006882.1,Syncc8109_RS01065,,Syncc8109_RS01065,Syncc8109_0238,Protein Homology,222481.0,222849.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009788285.1,DUF3155 domain-containing protein,WP_006850462.1,,,,,Syncc8109_0238,222481.0,222849.0,+,CK_Syn_WH8109_00238,,,CK_00000248,R.2,Conserved hypothetical proteins,"NOG24999,COG0617,bactNOG33612,cyaNOG03320","COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,uncharacterized conserved secreted protein (DUF3155),"PF11352,IPR021498","Protein of unknown function (DUF3155),Protein of unknown function DUF3155",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01070,,Syncc8109_RS01070,Syncc8109_0239,Protein Homology,222850.0,223422.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850412.1,alpha/beta hydrolase,WP_006850412.1,,,,,Syncc8109_0239,222850.0,223422.0,-,CK_Syn_WH8109_00239,,GO:0016787,CK_00000247,R.3,Enzymes of unknown specificity,"COG0400,bactNOG22780,bactNOG19445,bactNOG29261,cyaNOG05186,cyaNOG02938","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,hydrolase activity,phospholipase/carboxylesterase,"PF02230,IPR003140","Phospholipase/Carboxylesterase,Phospholipase/carboxylesterase/thioesterase",703,Unknown function / Enzymes of unknown specificity,,
NZ_CP006882.1,purH,purH,Syncc8109_RS01075,Syncc8109_0240,Protein Homology,223479.0,225041.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011359105.1,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,WP_006850974.1,"GO:0006164,GO:0006189,GO:0003824,GO:0003937,GO:0004643",,"catalytic activity|0003824||IEA,IMP cyclohydrolase activity|0003937||IEA,phosphoribosylaminoimidazolecarboxamide formyltransferase activity|0004643||IEA","purine nucleotide biosynthetic process|0006164||IEA,'de novo' IMP biosynthetic process|0006189||IEA",Syncc8109_0240,223479.0,225041.0,+,CK_Syn_WH8109_00240,purH,"GO:0006164,GO:0006189,GO:0015949,GO:0003937,GO:0004643,GO:0005829",CK_00000246,M.3,Purine ribonucleotide biosynthesis,"COG0138,bactNOG00229,cyaNOG01491","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",3.5.4.10,Description not found.,"purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,Description not found.,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,nucleobase-containing small molecule interconversion,Description not found.,Description not found.,purine nucleotide biosynthetic process,'de novo' IMP biosynthetic process,nucleobase-containing small molecule interconversion,IMP cyclohydrolase activity,phosphoribosylaminoimidazolecarboxamide formyltransferase activity,cytosol",bifunctional purine biosynthesis protein (AICAR transformylase/IMP cyclohydrolase),"TIGR00355,PF01808,PF02142,IPR002695,IPR011607","phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,AICARFT/IMPCHase bienzyme,MGS-like domain,Bifunctional purine biosynthesis protein PurH-like,Methylglyoxal synthase-like domain",125,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,,"2.1.2.3,3.5.4.10"
NZ_CP006882.1,Syncc8109_RS01080,,Syncc8109_RS01080,Syncc8109_0241,Protein Homology,225096.0,225554.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011127126.1,DUF4079 domain-containing protein,WP_006851599.1,,,,,Syncc8109_0241,225096.0,225554.0,+,CK_Syn_WH8109_00241,,,CK_00001537,,,"COG0477,NOG08010,COG0841,bactNOG29423,cyaNOG03096","COG: GEPR,COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [V] Defense mechanisms,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,Uncharacterized conserved membrane protein,"PF13301,IPR025067","Protein of unknown function (DUF4079),Protein of unknown function DUF4079",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01085,,Syncc8109_RS01085,Syncc8109_0242,Protein Homology,225562.0,226170.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009788281.1,DUF1997 domain-containing protein,WP_006850368.1,,,,,Syncc8109_0242,225562.0,226161.0,-,CK_Syn_WH8109_00242,,,CK_00001326,,,"COG1472,NOG12051,COG0422,bactNOG29170,cyaNOG02791","COG: METABOLISM [G] Carbohydrate transport and metabolism,COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [H] Coenzyme transport and metabolism,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF09366,IPR018971","Protein of unknown function (DUF1997),Protein of unknown function DUF1997",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01090,,Syncc8109_RS01090,Syncc8109_0243,Protein Homology,226231.0,227430.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363276.1,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,WP_006851190.1,,,,,Syncc8109_0243,226231.0,227430.0,-,CK_Syn_WH8109_00243,lytB,"GO:0009240,GO:0015968,GO:0046677,GO:0019288,GO:0050992,GO:0051745,GO:0046872,GO:0051745",CK_00000245,B.11,Other,"COG0761,bactNOG01565,cyaNOG00975","COG: IM,bactNOG: METABOLISM [I] Lipid transport and metabolism,cyaNOG: METABOLISM [C] Energy production and conversion","1.17.1.2,1.17.7.4","Description not found.,Description not found.","Description not found.,Description not found.,response to antibiotic,Description not found.,Description not found.,isopentenyl diphosphate biosynthetic process,stringent response,response to antibiotic,isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway,dimethylallyl diphosphate biosynthetic process,Description not found.,metal ion binding,4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity",4-hydroxy-3-methylbut-2-enyl diphosphate reductase,"TIGR00216,PF02401,IPR003451","4-hydroxy-3-methylbut-2-enyl diphosphate reductase,LytB protein,4-hydroxy-3-methylbut-2-enyl diphosphate reductase",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other,,1.17.7.4
NZ_CP006882.1,Syncc8109_RS01095,,Syncc8109_RS01095,Syncc8109_0244,Protein Homology,227541.0,229013.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011127129.1,ammonium transporter,WP_006849939.1,"GO:0072488,GO:0008519,GO:0016020",membrane|0016020||IEA,ammonium channel activity|0008519||IEA,ammonium transmembrane transport|0072488||IEA,Syncc8109_0244,227541.0,229013.0,-,CK_Syn_WH8109_00244,amt1,"GO:0015696,GO:0072488,GO:0008519,GO:0016020",CK_00000244,"E.4,Q.4","Nitrogen metabolism,Cations and iron carrying compounds","COG0004,bactNOG82620,cyaNOG05851,cyaNOG00913","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,"Description not found.,Description not found.,ammonium transport,ammonium transmembrane transport,Description not found.,ammonium transport,ammonium transmembrane transport,ammonium transmembrane transporter activity,membrane",ammonium transporter,"TIGR00836,PF00909,PS01219,IPR018047,IPR024041,IPR001905","ammonium transporter,Ammonium Transporter Family,Ammonium transporters signature.,Ammonium transporter%2C conserved site,Ammonium transporter AmtB-like domain,Ammonium transporter",145,Transport and binding proteins / Cations and iron carrying compounds,,
NZ_CP006882.1,sfsA,sfsA,Syncc8109_RS01100,Syncc8109_0245,Protein Homology,229116.0,229880.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006850667.1,DNA/RNA nuclease SfsA,WP_006850667.1,GO:0003677,,DNA binding|0003677||IEA,,Syncc8109_0245,229116.0,229880.0,-,CK_Syn_WH8109_00245,sfsA,"GO:0000023,GO:0003677",CK_00000243,,,"COG1489,bactNOG18430,cyaNOG05368,cyaNOG01417","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"Description not found.,maltose metabolic process,DNA binding",sugar fermentation stimulation protein,"TIGR00230,PF03749,IPR005224","sugar fermentation stimulation protein,Sugar fermentation stimulation protein RE domain,Sugar fermentation stimulation protein","119,129","Energy metabolism / Sugars,Regulatory functions / Other",,
NZ_CP006882.1,murJ,murJ,Syncc8109_RS01105,Syncc8109_0246,Protein Homology,229949.0,231556.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363279.1,murein biosynthesis integral membrane protein MurJ,WP_006851364.1,"GO:0009252,GO:0034204",,,"peptidoglycan biosynthetic process|0009252||IEA,lipid translocation|0034204||IEA",Syncc8109_0246,229949.0,231556.0,+,CK_Syn_WH8109_00246,murJ,,CK_00000242,C.2,Murein sacculus and peptidoglycan,"COG0728,bactNOG98392,bactNOG88290,bactNOG00151,cyaNOG01869","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,peptidoglycan lipid II flippase,"TIGR01695,PF03023,IPR004268","murein biosynthesis integral membrane protein MurJ,Lipid II flippase MurJ,Peptidoglycan biosynthesis protein MurJ",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,,
NZ_CP006882.1,Syncc8109_RS01110,,Syncc8109_RS01110,Syncc8109_0247,Protein Homology,231543.0,231806.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363280.1,hypothetical protein,WP_025362039.1,,,,,Syncc8109_0247,231543.0,231830.0,-,CK_Syn_WH8109_00247,,,CK_00001380,R.2,Conserved hypothetical proteins,"NOG46889,bactNOG69084,cyaNOG04380","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01115,,Syncc8109_RS01115,Syncc8109_0248,Protein Homology,231833.0,232123.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006851560.1,DUF3181 family protein,WP_006851560.1,,,,,Syncc8109_0248,231833.0,232123.0,-,CK_Syn_WH8109_00248,,,CK_00000457,,,"NOG15453,COG1620,COG0443,bactNOG41059,cyaNOG04057","COG: POORLY CHARACTERIZED [S] Function unknown,COG: METABOLISM [C] Energy production and conversion,COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,"PF11378,IPR021518","Protein of unknown function (DUF3181),Protein of unknown function DUF3181",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01120,,Syncc8109_RS01120,Syncc8109_0249,Protein Homology,232166.0,232411.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363282.1,hypothetical protein,WP_006850461.1,,,,,Syncc8109_0249,232166.0,232411.0,-,CK_Syn_WH8109_00249,,GO:0016020,CK_00001194,R.2,Conserved hypothetical proteins,"NOG119188,COG5232,bactNOG48476,cyaNOG03750","COG: POORLY CHARACTERIZED [S] Function unknown,COG: CELLULAR PROCESSES AND SIGNALING [U] Intracellular trafficking%2C secretion%2C and vesicular transport,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,glyA,glyA,Syncc8109_RS01130,Syncc8109_0252,Protein Homology,232668.0,233957.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363283.1,serine hydroxymethyltransferase,WP_006850091.1,"GO:0019264,GO:0004372,GO:0008270,GO:0030170,GO:0070905",,"glycine hydroxymethyltransferase activity|0004372||IEA,zinc ion binding|0008270||IEA,pyridoxal phosphate binding|0030170||IEA,serine binding|0070905||IEA",glycine biosynthetic process from serine|0019264||IEA,Syncc8109_0252,232668.0,233957.0,+,CK_Syn_WH8109_00252,glyA,"GO:0006544,GO:0006563,GO:0004372,GO:0030170",CK_00000458,A.6,Serine family (Ser%2C Gly%2C Cys),"COG0112,bactNOG01511,cyaNOG01620","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.1.2.1,Description not found.,"Description not found.,Description not found.,glycine metabolic process,L-serine metabolic process,Description not found.,pyridoxal phosphate binding",serine hydroxymethyltransferase,"PF00464,PS00096,IPR001085,IPR019798","Serine hydroxymethyltransferase,Serine hydroxymethyltransferase pyridoxal-phosphate attachment site.,Serine hydroxymethyltransferase,Serine hydroxymethyltransferase%2C pyridoxal phosphate binding site","125,75","Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Purine ribonucleotide biosynthesis,Amino acid biosynthesis / Serine family",,2.1.2.1
NZ_CP006882.1,Syncc8109_RS01135,,Syncc8109_RS01135,Syncc8109_0253,Protein Homology,234072.0,235214.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006851921.1,MraY family glycosyltransferase,WP_006851921.1,GO:0046872,,metal ion binding|0046872||IEA,,Syncc8109_0253,234081.0,235214.0,+,CK_Syn_WH8109_00253,rfe,"GO:0008963,GO:0016021",CK_00044017,C.2,Murein sacculus and peptidoglycan,"COG0472,bactNOG01716,cyaNOG00914","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.7.8.33,Description not found.,"Description not found.,phospho-N-acetylmuramoyl-pentapeptide-transferase activity,integral component of membrane",UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N- acetylglucosamine-1-phosphate transferase,"PF00953,IPR000715","Glycosyl transferase family 4,Glycosyl transferase%2C family 4",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,,2.7.8.-
NZ_CP006882.1,Syncc8109_RS01140,,Syncc8109_RS01140,Syncc8109_0254,Protein Homology,235207.0,236466.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363285.1,competence/damage-inducible protein A,WP_025362040.1,,,,,Syncc8109_0254,235180.0,236466.0,+,CK_Syn_WH8109_00254,pncC,GO:0006777,CK_00000459,B.11,Other,"COG1546,COG1058,bactNOG02152,cyaNOG01047","COG: POORLY CHARACTERIZED [R] General function prediction only,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",3.5.1.42,Description not found.,Description not found.,nicotinamide-nucleotide amidase,"TIGR00199,TIGR00200,PF02464,PF00994,IPR008136,IPR001453,IPR008135","amidohydrolase%2C PncC family,competence/damage-inducible protein CinA N-terminal domain,Competence-damaged protein,Probable molybdopterin binding domain,CinA%2C C-terminal,MoaB/Mog domain,Competence-induced protein CinA",76,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Other,,
NZ_CP006882.1,leuC,leuC,Syncc8109_RS01145,Syncc8109_0255,Protein Homology,236493.0,237911.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363286.1,3-isopropylmalate dehydratase large subunit,WP_006850532.1,"GO:0009098,GO:0003861,GO:0051539,GO:0009316",3-isopropylmalate dehydratase complex|0009316||IEA,"3-isopropylmalate dehydratase activity|0003861||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",L-leucine biosynthetic process|0009098||IEA,Syncc8109_0255,236493.0,237911.0,+,CK_Syn_WH8109_00255,leuC,"GO:0009098,GO:0008652,GO:0009082,GO:0003861,GO:0051539,GO:0016829,GO:0005515,GO:0016866,GO:0009316",CK_00000460,A.5,Pyruvate family (Ala%2C Val%2C Leu),"COG0065,bactNOG01044,cyaNOG01819","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.1.33,Description not found.,"Description not found.,cellular amino acid biosynthetic process,Description not found.,leucine biosynthetic process,cellular amino acid biosynthetic process,branched-chain amino acid biosynthetic process,Description not found.,4 iron%2C 4 sulfur cluster binding,lyase activity,protein binding,Description not found.,leucine biosynthetic process,cellular amino acid biosynthetic process,branched-chain amino acid biosynthetic process,3-isopropylmalate dehydratase activity,4 iron%2C 4 sulfur cluster binding,lyase activity,protein binding,intramolecular transferase activity,Description not found.",3-isopropylmalate dehydratase%2C large subunit,"TIGR00170,PF00330,PS01244,PS00450,IPR018136,IPR001030,IPR004430","3-isopropylmalate dehydratase%2C large subunit,Aconitase family (aconitate hydratase),Aconitase family signature 2.,Aconitase family signature 1.,Aconitase family%2C 4Fe-4S cluster binding site,Aconitase/3-isopropylmalate dehydratase large subunit%2C alpha/beta/alpha domain,3-isopropylmalate dehydratase%2C large subunit",74,Amino acid biosynthesis / Pyruvate family,,4.2.1.33
NZ_CP006882.1,Syncc8109_RS01150,,Syncc8109_RS01150,Syncc8109_0256,Protein Homology,237911.0,238525.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011360829.1,3-isopropylmalate dehydratase small subunit 2,WP_025362041.1,"GO:0009098,GO:0003861,GO:0009316",3-isopropylmalate dehydratase complex|0009316||IEA,3-isopropylmalate dehydratase activity|0003861||IEA,L-leucine biosynthetic process|0009098||IEA,Syncc8109_0256,237908.0,238525.0,+,CK_Syn_WH8109_00256,leuD,"GO:0009098,GO:0008652,GO:0009082,GO:0005515,GO:0016866,GO:0003861,GO:0016829,GO:0009316",CK_00000461,A.5,Pyruvate family (Ala%2C Val%2C Leu),"COG0066,bactNOG04352,cyaNOG06408,cyaNOG01695","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.2.1.33,3-isopropylmalate dehydratase%3B (2R%2C3S)-3-isopropylmalate hydro-lyase%3B beta-isopropylmalate dehydratase%3B isopropylmalate isomerase%3B alpha-isopropylmalate isomerase%3B 3-isopropylmalate hydro-lyase,"leucine biosynthetic process,cellular amino acid biosynthetic process,branched-chain amino acid biosynthetic process,leucine biosynthetic process,cellular amino acid biosynthetic process,branched-chain amino acid biosynthetic process,protein binding,intramolecular transferase activity,3-isopropylmalate dehydratase activity,lyase activity,leucine biosynthetic process,cellular amino acid biosynthetic process,branched-chain amino acid biosynthetic process,protein binding,intramolecular transferase activity,3-isopropylmalate dehydratase activity,lyase activity,3-isopropylmalate dehydratase complex",3-isopropylmalate dehydratase small subunit,"PF00694,IPR000573,IPR015928,IPR015937","Aconitase C-terminal domain,Aconitase A/isopropylmalate dehydratase small subunit%2C swivel domain,Aconitase/3-isopropylmalate dehydratase%2C swivel,Description not found.",74,Amino acid biosynthesis / Pyruvate family,,4.2.1.33
NZ_CP006882.1,Syncc8109_RS01155,,Syncc8109_RS01155,Syncc8109_0257,Protein Homology,238589.0,239032.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006851530.1,pentapeptide repeat-containing protein,WP_006851530.1,,,,,Syncc8109_0257,238589.0,239032.0,+,CK_Syn_WH8109_00257,,,CK_00001564,"D.1.5,D.1.9","Phosphorus, Other","COG1357,bactNOG47828,bactNOG02361,cyaNOG04305","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,pentapeptide repeats family protein,"PF00805,IPR001646","Pentapeptide repeats (8 copies),Pentapeptide repeat",185,Unclassified / Role category not yet assigned,,
NZ_CP006882.1,Syncc8109_RS01160,,Syncc8109_RS01160,Syncc8109_0258,Protein Homology,239033.0,241810.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011363289.1,DUF3769 domain-containing protein,WP_045172675.1,,,,,Syncc8109_0258,239033.0,241810.0,-,CK_Syn_WH8109_00258,,,CK_00000462,R.2,Conserved hypothetical proteins,"COG1452,NOG10998,NOG299725,COG0188,bactNOG14228,bactNOG52777,bactNOG45687,cyaNOG02451,cyaNOG05389","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,protein of unknown function DUF3769,"PF12600,IPR022244","Protein of unknown function (DUF3769),Protein of unknown function DUF3769",156,Hypothetical proteins / Conserved,,
NZ_CP006882.1,Syncc8109_RS01165,,Syncc8109_RS01165,Syncc8109_0259,Protein Homology,241966.0,242085.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827047.1,photosystem II reaction center protein I,WP_006042333.1,,,,,Syncc8109_0259,241966.0,242085.0,-,CK_Syn_WH8109_00259,psbI,"GO:0015979,GO:0010206,GO:0010207,GO:0009523",CK_00001317,J.8,Photosystem II,"NOG306830,bactNOG92221,cyaNOG09193","bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,"photosynthesis,Description not found.,Description not found.,photosynthesis,photosystem II repair,photosystem II assembly,photosystem II",photosystem II reaction center protein PsbI,"PF02532,IPR003686","Photosystem II reaction centre I protein (PSII 4.8 kDa protein),Photosystem II PsbI",164,Energy metabolism / Photosynthesis,,
