RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
fig.6666666.52381.peg.2244,SY28_RS11290,Energy metabolism,Oxidative phosphorylation,,cytochrome P450,,0,,38.95614829,60.58093485,43.28964698,47.60891004
fig.6666666.52381.peg.2245,SY28_RS11295,Unknown function,General,,hypothetical protein,,0,,294.6558458,304.9660733,272.2421476,290.6213556
fig.6666666.52381.peg.2246,SY28_RS11300,Unknown function,General,,hypothetical protein,,0,,85.69174833,68.11119137,94.22816644,82.67703538
fig.6666666.52381.peg.2248,SY28_RS11310,Transport and binding proteins,Cofactors and prosthetic groups,,heavy metal-binding protein,,3,G,500.4172715,229.333217,157.3196477,295.6900454
fig.6666666.52381.peg.2249,SY28_RS11315,Unknown function,General,,COG1937 family protein of unknown function,,1,E,87.72963939,194.4142504,35.79967024,105.9811867
fig.6666666.52381.peg.2250,SY28_RS11320,Transport and binding proteins,Cations and iron carrying compounds,copper homeostasis system CopRS/CopABCD,Cu+-exporting ATPase CopA,copA,0,,47.27232363,47.45099433,55.6438006,50.12237285
fig.6666666.52381.peg.2251,SY28_RS11325,Unknown function,General,,protein of unknown function DUF305,,1,E,73.91308201,161.2320752,13.51733451,82.88749722
fig.6666666.52381.peg.2252,SY28_RS11330,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,,protein tyrosine phosphatase,,0,,25.38845349,28.92784315,23.34009883,25.88546516
fig.6666666.52381.peg.2253,SY28_RS11335,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,alpha-glucosidase MalZ,malZ,0,,99.8298145,82.96282002,62.99870362,81.93044605
fig.6666666.52381.peg.2254,SY28_RS11340,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,amylosucrase,,3,G,121.0708987,79.88012162,70.14685348,90.36595793
fig.6666666.52381.peg.2255,SY28_RS11345,Unknown function,General,,hypothetical protein,,0,,78.63531613,87.58497982,110.4297337,92.21667655
fig.6666666.52381.peg.2257,SY28_RS11355,Transport and binding proteins,Porins and secretins,,outer membrane protein,,4,H,14.756845,27.64352031,66.91157295,36.43731275
fig.6666666.52381.peg.2259,SY28_RS11370,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylaminoimidazole-succinocarboxamide synthase PurC,purC,4,H,37.0829747,76.68969063,176.2410916,96.67125232
fig.6666666.52381.peg.226,SY28_RS14675,Intracellular trafficking_ assembly_ and processing,Peptidases,SOS response,S24 family peptidase,,0,,16.07048475,24.63786441,17.76826097,19.49220338
fig.6666666.52381.peg.2260,SY28_RS11375,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase PurS,purS,4,H,44.61750807,117.172467,84.06155115,81.95050873
fig.6666666.52381.peg.2261,SY28_RS11380,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase I PurQ,purQ,3,G,186.6828252,92.1244349,108.4441565,129.0838055
fig.6666666.52381.peg.2262,SY28_RS11385,Unknown function,Enzymes of unknown specificity,,putative hydrolase of the HAD superfamily,,1,E,86.01731612,186.941472,87.3247943,120.0945275
fig.6666666.52381.peg.2263,SY28_RS11390,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylformylglycinamidine synthase II PurL,purL,0,,66.02759213,51.89729485,62.22614369,60.05034356
fig.6666666.52381.peg.2264,SY28_RS11395,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,amidophosphoribosyltransferase PurF,purF,3,G,107.8037567,79.37294203,24.97188822,70.71619566
fig.6666666.52381.peg.2265,SY28_RS11400,Energy metabolism,Nitrogen metabolism,,oxygen-insensitive NADPH nitroreductase,,0,,77.71217002,73.14849369,93.32623211,81.39563194
fig.6666666.52381.peg.2266,SY28_RS11405,Unknown function,General,,hypothetical protein,,2,F,61.83767867,18.39516228,135.5339917,71.92227754
fig.6666666.52381.peg.2267,SY28_RS11410,Regulatory functions,DNA interactions,,XRE family transcriptional regulator,,2,F,155.2644741,61.13602341,312.9334448,176.4446474
fig.6666666.52381.peg.2270,SY28_RS11420,Unknown function,General,,protein of unknown function DUF955,,0,,3.278898145,21.0494264,4.567544134,9.631956227
fig.6666666.52381.peg.2271,SY28_RS11425,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,,dihydroneopterin triphosphate pyrophosphohydrolase FolQ,folQ,4,H,46.26915637,52.35546187,97.002284,65.20896741
fig.6666666.52381.peg.2272,SY28_RS11430,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,,dihydropteridine reductase,,0,,15.51915313,15.27340262,14.79624778,15.19626785
fig.6666666.52381.peg.2273,SY28_RS11435,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP and PABA,GTP cyclohydrolase I FolE,folE,0,,26.60424618,65.49472886,73.41806131,55.17234545
fig.6666666.52381.peg.2274,SY28_RS11440,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly iscSUA-hscBA-fdx system,Fe-S cluster assembly scaffold IscU,iscU,3,G,59.16111782,54.09779046,7.475100445,40.24466958
fig.6666666.52381.peg.2275,SY28_RS11445,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly SUF system,bifunctional cysteine desulfurase / selenocysteine lyase SufS,sufS,0,,30.50632706,26.26190371,32.74387276,29.83736784
fig.6666666.52381.peg.2279,SY28_RS11470,Unknown function,General,,hypothetical protein,,2,F,163.5838091,9.828462157,125.7877227,99.73333135
fig.6666666.52381.peg.2280,SY28_RS11475,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,glycine cleavage system protein GcvH,gcvH,1,E,76.96300657,146.2133143,45.19122017,89.455847
fig.6666666.52381.peg.2281,SY28_RS11480,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,glycine cleavage system GcvHLPT,aminomethyltransferase GcvT,gcvT,0,,59.64641864,45.43188848,89.41441312,64.83090675
fig.6666666.52381.peg.2282,SY28_RS11485,Cell motility and adherance,Surface structures and assembly platforms,,gliding-motility protein MglA,,2,F,86.10457002,35.09457996,85.87760373,69.02558457
fig.6666666.52381.peg.2283,SY28_RS11490,Cell motility and adherance,Surface structures and assembly platforms,,gliding motility protein,,0,,155.188622,153.281476,112.2114658,140.2271879
fig.6666666.52381.peg.2284,SY28_RS11495,Unknown function,Enzymes of unknown specificity,,dienelactone hydrolase,,0,,13.430515,36.922942,28.06330082,26.13891927
fig.6666666.52381.peg.2286,SY28_RS11505,Regulatory functions,Protein interactions,,serine/threonine protein kinase,,2,F,22.77418135,9.362474933,99.20421993,43.78029207
fig.6666666.52381.peg.2287,SY28_RS11510,Unknown function,Enzymes of unknown specificity,,phospholipase,rssA,0,,38.72655081,10.48134213,22.74360918,23.98383404
fig.6666666.52381.peg.2288,SY28_RS11515,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,signal recognition system,signal peptidase I LepB,lepB,3,G,196.340451,144.8945881,136.967144,159.4007277
fig.6666666.52381.peg.2289,SY28_RS11520,Intracellular trafficking_ assembly_ and processing,Peptidases,ATP-dependent protease HslVU,ATP-dependent protease peptidase subunit HslV,hslV,0,,287.9235678,311.496897,307.5918036,302.3374228
fig.6666666.52381.peg.2290,SY28_RS11525,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,ATP-dependent protease HslVU,ATP-dependent HslUV protease ATPase subunit HslU,hslU,1,E,227.5445189,273.8884458,197.2038464,232.8789371
fig.6666666.52381.peg.2291,SY28_RS11530,Unknown function,General,,hypothetical protein,,1,E,377.1859817,446.4731699,361.4352242,395.0314586
fig.6666666.52381.peg.2292,SY28_RS11535,Unknown function,General,,hypothetical protein,,0,,49.28530835,46.14379691,41.84612855,45.75841127
fig.6666666.52381.peg.2293,SY28_RS11540,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,ATPase,,0,,32.7339484,44.65128664,60.96090302,46.11537935
fig.6666666.52381.peg.2296,SY28_RS14751,Unknown function,General,,hypothetical protein,,2,F,138.4378101,93.87875922,324.6275588,185.6480427
fig.6666666.52381.peg.2297,SY28_RS11555,Translation,Transfer RNA biogenesis,tRNA 3' processing factors,exoribonuclease II,,0,,7.700268001,46.03847065,20.45947306,24.73273724
fig.6666666.52381.peg.2299,SY28_RS11565,Unknown function,General,,hypothetical protein,,0,,15.35435481,33.34902683,29.52727187,26.0768845
fig.6666666.52381.peg.2300,SY28_RS11570,Unknown function,General,,hypothetical protein,,0,,19.79799405,10.61254113,5.461454345,11.95732984
fig.6666666.52381.peg.2304,SY28_RS11590,Unknown function,General,,hypothetical protein,,0,,53.73247355,41.67067374,62.27275213,52.55863314
fig.6666666.52381.peg.2307,SY28_RS14755,Unknown function,General,,hypothetical protein,,0,,35.53859295,27.78056325,32.06478722,31.79464781
fig.6666666.52381.peg.2308,SY28_RS11605,Unknown function,Enzymes of unknown specificity,,ATP-binding domain-containing protein,,0,,65.55168351,41.85556757,44.93137615,50.77954241
fig.6666666.52381.peg.2310,SY28_RS11612,Unknown function,General,,hypothetical protein,,1,E,451.1905278,723.5095161,504.1684834,559.6228424
fig.6666666.52381.peg.2311,SY28_RS11615,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S15 RpsO,rpsO,4,H,952.1419732,984.2647625,1239.514926,1058.640554
fig.6666666.52381.peg.2313,SY28_RS11625,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit I CoxA,coxA,0,,55.29818144,55.05455749,45.87368738,52.07547544
fig.6666666.52381.peg.2314,SY28_RS11630,Energy metabolism,Oxidative phosphorylation,cytochrome c oxidase_ mitochondrial_ caa3-type CoxABCD,aa3-type cytochrome c oxidase subunit II CoxB,coxB,3,G,168.132128,149.1617501,53.19823898,123.4973724
fig.6666666.52381.peg.2315,SY28_RS11635,Unknown function,General,,hypothetical protein,,4,H,263.2679695,539.8763492,448.3874885,417.1772691
fig.6666666.52381.peg.2316,SY28_RS11640,Carbohydrate metabolism,Pentose phosphate pathway,pentose phosphate cycle_ non-oxidative phase,transketolase TktA,tktA,3,G,198.1340068,155.5672853,117.801555,157.1676157
fig.6666666.52381.peg.2317,SY28_RS11645,Unknown function,General,,hypothetical protein,,3,G,136.7579241,159.7993104,17.33753663,104.6315904
fig.6666666.52381.peg.2318,SY28_RS11650,Unknown function,Enzymes of unknown specificity,,quinate 5-dehydrogenase,,3,G,170.2027451,103.3666464,63.40341329,112.3242683
fig.6666666.52381.peg.2319,SY28_RS11655,Unknown function,Enzymes of unknown specificity,,alpha-amylase,,0,,24.14460184,42.60239513,33.01244012,33.2531457
fig.6666666.52381.peg.2320,SY28_RS11660,Unknown function,Enzymes of unknown specificity,,cyclase/dehydrase,,0,,55.44834569,24.91976217,17.97155915,32.779889
fig.6666666.52381.peg.2321,SY28_RS11665,Translation,Transfer RNA biogenesis,tRNA aminoacylation,cysteinyl-tRNA synthetase CysS,cysS,4,H,26.97681572,37.70725914,84.46684718,49.71697401
fig.6666666.52381.peg.2322,SY28_RS11670,Intracellular trafficking_ assembly_ and processing,Peptidases,,Zn-dependent protease,,4,H,400.3880205,480.1559475,520.7457067,467.0965582
fig.6666666.52381.peg.2323,SY28_RS11675,Unknown function,General,,SpoVS-related protein,spoVS,2,F,85.26244826,47.34754813,120.5321232,84.38070652
fig.6666666.52381.peg.2324,SY28_RS11680,Defense and invasion systems,DNA transformation,,DNA protecting protein DprA,dprA,0,,30.79104957,26.87545921,31.85043453,29.8389811
fig.6666666.52381.peg.2325,SY28_RS11685,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA-dihydrouridine synthase DusA,dusA,4,H,56.43133907,57.93645404,104.6296441,72.99914573
fig.6666666.52381.peg.2326,SY28_RS11690,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,4-hydroxy-3-methylbut-2-enyl diphosphate reductase IspH,ispH,1,E,134.8537071,245.5530107,182.0327557,187.4798245
fig.6666666.52381.peg.2327,SY28_RS11695,Intracellular trafficking_ assembly_ and processing,Peptidases,,carboxypeptidase Taq,taq,0,,69.48610886,91.76675605,58.41491672,73.22259388
fig.6666666.52381.peg.2328,SY28_RS11700,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,alpha-glucosidase MalZ,malZ,0,,15.95232012,11.42953243,9.490719194,12.29085725
fig.6666666.52381.peg.2329,SY28_RS11705,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system permease component ThuG,thuG,0,,23.29376322,56.5219839,9.261286968,29.6923447
fig.6666666.52381.peg.2330,SY28_RS11710,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system permease component ThuF,thuF,0,,30.98199713,32.16369948,36.62257683,33.25609115
fig.6666666.52381.peg.2331,SY28_RS11715,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,trehalose/maltose uptake system ThuEFGK,ABC-type trehalose/maltose uptake system substrate-binding component ThuE,thuE,2,F,306.0621592,267.4450855,394.7017962,322.7363469
fig.6666666.52381.peg.2332,SY28_RS11720,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine deoxyribonucleotide biosynthesis,ribonucleoside-diphosphate reductase,nrdE,4,H,81.17094704,73.08976299,152.4915124,102.2507408
fig.6666666.52381.peg.2334,SY28_RS11727,Unknown function,General,,hypothetical protein,,1,E,213.1018514,507.2595076,105.8106425,275.3906672
fig.6666666.52381.peg.2335,SY28_RS11728,Unknown function,General,,hypothetical protein,,1,E,103.0091324,217.8865075,23.09873926,114.6647931
fig.6666666.52381.peg.2336,SY28_RS11730,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system substrate-binding component,,1,E,326.2215841,513.3265438,368.4267172,402.6582817
fig.6666666.52381.peg.2337,SY28_RS11735,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component,,0,,46.63801258,22.2333171,44.4675638,37.77963116
fig.6666666.52381.peg.2338,SY28_RS11740,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component,,1,E,53.34332969,99.93924921,59.54267583,70.94175158
fig.6666666.52381.peg.2339,SY28_RS11745,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putresince uptake system ATPase component,,1,E,45.29773083,95.97559868,36.44217033,59.23849995
fig.6666666.52381.peg.2340,SY28_RS11750,Unknown function,General,,hypothetical protein,,0,,75.37381558,75.79971446,33.83616929,61.66989978
fig.6666666.52381.peg.2342,SY28_RS11760,Unknown function,General,,hypothetical protein,,0,,27.15860012,14.78035325,17.83841294,19.92578877
fig.6666666.52381.peg.2346,SY28_RS11785,Unknown function,Enzymes of unknown specificity,,phosphohydrolase,,0,,47.5376616,17.26608154,44.54814629,36.45062981
fig.6666666.52381.peg.2347,SY28_RS11790,Unknown function,General,,hypothetical protein,,4,H,37.52548247,66.54433492,150.8674958,84.9791044
fig.6666666.52381.peg.2348,SY28_RS11795,Unknown function,General,,sigma-70 region 4 domain-containing protein,,0,,46.37807626,35.8762293,81.15889867,54.47106808
fig.6666666.52381.peg.2349,SY28_RS11810,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Entner-Doudoroff Pathway,2-phosphoglycerate kinase,,0,,39.53795655,30.48744992,33.28056316,34.43532321
fig.6666666.52381.peg.2351,SY28_RS11820,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Entner-Doudoroff Pathway,glucokinase Glk,glk,2,F,71.76381197,6.036549928,98.60299246,58.80111812
fig.6666666.52381.peg.2352,SY28_RS11825,Unknown function,General,,hypothetical protein,,0,,229.8229587,205.4704919,213.5635828,216.2856778
fig.6666666.52381.peg.2353,SY28_RS11830,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,ATP-dependent protease,comM,0,,26.94427176,28.51387538,17.20909476,24.22241397
fig.6666666.52381.peg.2358,SY28_RS11855,Unknown function,General,,hypothetical protein,,1,E,75.89484032,220.3701532,69.21392934,121.8263076
fig.6666666.52381.peg.2359,SY28_RS11860,Unknown function,General,,hypothetical protein,,2,F,65.78673022,21.98967455,78.11836356,55.29825611
fig.6666666.52381.peg.2361,SY28_RS11870,Unknown function,General,,hypothetical protein,,0,,59.27476333,62.19439381,63.79119563,61.75345092
fig.6666666.52381.peg.2362,SY28_RS11875,Unknown function,General,,hypothetical protein,,0,,49.34171793,44.34391171,65.27957159,52.98840041
fig.6666666.52381.peg.2365,SY28_RS11887,Unknown function,General,,hypothetical protein,,0,,47.02418582,58.15513934,40.49173547,48.55702021
fig.6666666.52381.peg.2367,SY28_RS11910,Unknown function,General,,hypothetical protein,,2,F,72.37104677,20.19667736,81.61812042,58.06194818
fig.6666666.52381.peg.2368,SY28_RS11915,Carbohydrate metabolism,,,ribulose 1_5-bisphosphate carboxylase,rbcL,0,,3.237536125,4.96350778,19.79468142,9.331908441
fig.6666666.52381.peg.2369,SY28_RS11920,Unknown function,General,,cupin,,1,E,17.88283516,75.23649728,8.74562511,33.95498585
fig.6666666.52381.peg.2371,SY28_RS11930,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhG,mnhG,2,F,62.21938852,31.11410306,84.48096247,59.27148468
fig.6666666.52381.peg.2372,SY28_RS11935,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhF,mnhF,0,,46.12023069,57.37155692,64.55888595,56.01689119
fig.6666666.52381.peg.2373,SY28_RS11940,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhE,mnhE,0,,16.54280553,15.9298895,15.1111799,15.86129164
fig.6666666.52381.peg.2374,SY28_RS11945,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhD,mnhD,0,,39.35010028,14.70619321,29.3244639,27.79358579
fig.6666666.52381.peg.2377,SY28_RS11960,Transport and binding proteins,Cations and iron carrying compounds,multicomponent Na+:H+ antiporter MnhABCDEFG,multicomponent Na+:H+ antiporter subunit MnhA,mnhA,0,,33.88572515,30.62852131,30.99147767,31.83524138
fig.6666666.52381.peg.2378,SY28_RS11965,Amino acid metabolism,Lysine biosynthesis,,2-aminoadipate transaminase LysN,lysN,4,H,188.3757763,256.661025,290.5131927,245.1833314
fig.6666666.52381.peg.2379,SY28_RS11970,Nucleic acid metabolism,Purine metabolism,,deoxyguanosinetriphosphate triphosphohydrolase Dgt,dgt,0,,54.61399088,57.73327149,56.06340605,56.13688948
fig.6666666.52381.peg.2381,SY28_RS11980,Unknown function,General,,hypothetical protein,,0,,27.83965193,13.72023621,8.240893336,16.60026049
fig.6666666.52381.peg.2382,SY28_RS11985,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus integrase,,4,H,36.21008704,48.47596927,93.8587604,59.5149389
fig.6666666.52381.peg.2383,SY28_RS11990,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus transcriptional repressor,,4,H,17.95808238,95.69741439,242.9857469,118.8804146
fig.6666666.52381.peg.2384,SY28_RS11995,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,42.340221,4264.714016,5319.13294,3208.729059
fig.6666666.52381.peg.2385,SY28_RS12000,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,98.74893582,2003.486427,4219.051936,2107.095766
fig.6666666.52381.peg.2389,SY28_RS12015,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus replication protein,,4,H,24.7278742,470.495563,873.7893937,456.3376103
fig.6666666.52381.peg.2390,SY28_RS12020,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,42.4918141,260.1695453,877.8277872,393.4963822
fig.6666666.52381.peg.2391,SY28_RS12025,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,104.4878608,930.5375058,2056.851082,1030.625483
fig.6666666.52381.peg.2393,SY28_RS12035,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus,,4,H,462.7389519,9601.185854,18525.64919,9529.857998
fig.6666666.52381.peg.2394,SY28_RS12040,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,198.2786617,5625.329422,13352.9482,6392.185427
fig.6666666.52381.peg.2395,SY28_RS12045,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus,,4,H,43.17146176,2030.671226,3953.722608,2009.188432
fig.6666666.52381.peg.2396,SY28_RS12050,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,N-acetylmuramoyl-L-alanine amidase AmiA,amiA,4,H,86.75127981,2745.849022,6235.728453,3022.776252
fig.6666666.52381.peg.2397,SY28_RS12055,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,22.39163667,1202.107175,2236.674653,1153.724488
fig.6666666.52381.peg.2398,SY28_RS12056,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system antidote component,,4,H,119.1395257,1376.356327,2775.119465,1423.538439
fig.6666666.52381.peg.2399,SY28_RS12060,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system PIN family toxin component,,4,H,170.705752,1141.329642,2246.256753,1186.097382
fig.6666666.52381.peg.24,SY28_RS00120,Unknown function,Enzymes of unknown specificity,,nucleotidyltransferase domain protein,,1,E,100.8767567,159.2754014,45.30906547,101.8204078
fig.6666666.52381.peg.240,SY28_RS01190,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,rsmH,1,E,24.45733053,12.79663463,20.902444,19.38546972
fig.6666666.52381.peg.2400,SY28_RS12065,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus packaging ATPase,,4,H,106.6665803,685.418498,1700.718518,830.9345321
fig.6666666.52381.peg.2401,SY28_RS12070,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,621.882304,16633.42304,29762.7577,15672.68768
fig.6666666.52381.peg.2402,SY28_RS12075,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus small major capsid protein,,4,H,369.2931927,11482.11919,21038.72521,10963.3792
fig.6666666.52381.peg.2403,SY28_RS12080,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus large major capsid protein,,4,H,489.7986018,17834.4564,27826.75822,15383.67107
fig.6666666.52381.peg.2404,SY28_RS12085,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,162.4438449,5767.384503,8885.952301,4938.59355
fig.6666666.52381.peg.2405,SY28_RS12090,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus,,4,H,114.0114771,3850.0632,8236.689313,4066.92133
fig.6666666.52381.peg.2406,SY28_RS12095,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,132.783436,4815.061708,10469.82761,5139.224251
fig.6666666.52381.peg.2407,SY28_RS12100,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,179.4567597,5807.121441,10147.32091,5377.966372
fig.6666666.52381.peg.2408,SY28_RS12105,Mobile and extrachromosomal element functions,Bacteriophage and virus functions,,gammasphaerolipovirus hypothetical protein,,4,H,521.0057766,10284.13383,15708.28912,8837.809575
fig.6666666.52381.peg.241,SY28_RS01195,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,cell division protein FtsL,ftsL,1,E,38.84792943,98.99941882,57.11688254,64.98807693
fig.6666666.52381.peg.2411,SY28_RS12115,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,chaperone system: DnaK-DnaJ-GrpE,molecular chaperone DnaK,dnaK,1,E,165.5155539,247.3446869,209.0229833,207.294408
fig.6666666.52381.peg.2412,SY28_RS12120,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,chaperone system: DnaK-DnaJ-GrpE,molecular chaperone GrpE,grpE,2,F,222.1721529,81.33778617,107.5954343,137.0351244
fig.6666666.52381.peg.2413,SY28_RS12125,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,nucleoid associated proteins,curved DNA-binding protein CbpA,cbpA,2,F,105.0690842,38.60707118,86.50745282,76.7278694
fig.6666666.52381.peg.2414,SY28_RS12130,Unknown function,General,,hypothetical protein,,4,H,14.57240106,9.881974655,57.43951725,27.29796432
fig.6666666.52381.peg.2415,SY28_RS12140,Defense and invasion systems,Invasion response,CRISPR immunity,CRISPR-associated protein Cas02710,cas2710,1,E,12.74779761,36.88779798,56.02018981,35.21859513
fig.6666666.52381.peg.2416,SY28_RS12145,Transport and binding proteins,Cofactors and prosthetic groups,B12 salvage,ABC-type cobalamin uptake system substrate-binding component BtuF,BtuF,2,F,197.1461923,60.58525583,152.3443573,136.6919351
fig.6666666.52381.peg.2417,SY28_RS12150,Transport and binding proteins,Cofactors and prosthetic groups,B12 salvage,ABC-type cobalamin uptake system permease component BtuC,btuC,1,E,24.25719476,38.09095017,23.07270211,28.47361568
fig.6666666.52381.peg.2418,SY28_RS12155,Transport and binding proteins,Cofactors and prosthetic groups,B12 salvage,ABC-type cobalamin uptake system ATPase component BtuD,btuD,1,E,40.1904195,35.55360006,47.72550112,41.15650689
fig.6666666.52381.peg.2419,SY28_RS12160,Unknown function,General,B12 salvage,uncharacterized protein in B12 salvage operon,,1,E,10.50762464,38.68457132,41.0094502,30.06721539
fig.6666666.52381.peg.242,SY28_RS01200,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,cell division protein (peptidoglycan synthetase) FtsI,ftsI,1,E,17.30850897,18.48110969,19.15694145,18.31552004
fig.6666666.52381.peg.2420,SY28_RS12165,Unknown function,General,B12 salvage,uncharacterized protein in B12 salvage operon,,1,E,56.19609122,66.55126837,19.45634252,47.40123404
fig.6666666.52381.peg.2422,SY28_RS12175,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,B12 biosynthesis late steps,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase CobP,cobP,1,E,47.32451661,32.09214952,36.15578785,38.52415133
