original_rast_id,genbank_id,assembly_coordinates
fig|226.6.peg.943,MIT1002_0943 ,contig00006_90632_92389 
fig|226.6.peg.944,MIT1002_0944 ,contig00006_92692_92868 
fig|226.6.peg.945,MIT1002_0945 ,contig00006_93488_92970 
fig|226.6.peg.946,MIT1002_0946 ,contig00006_93624_93508 
fig|226.6.peg.947,MIT1002_0947 ,contig00006_93688_93984 
fig|226.6.peg.948,MIT1002_0948 ,contig00006_95465_93990 
fig|226.6.peg.949,MIT1002_0949 ,contig00006_97088_95634 
fig|226.6.peg.950,MIT1002_0950 ,contig00006_97053_98477 
fig|226.6.peg.951,MIT1002_0951 ,contig00006_98481_100019 
fig|226.6.peg.952,MIT1002_0952 ,contig00006_100074_100196 
fig|226.6.peg.953,MIT1002_0953 ,contig00006_100322_101698 
fig|226.6.peg.954,MIT1002_0954 ,contig00006_101779_103671 
fig|226.6.peg.955,MIT1002_0955 ,contig00006_103835_103716 
fig|226.6.peg.956,MIT1002_0956 ,contig00006_106835_103860 
fig|226.6.peg.957,MIT1002_0957 ,contig00006_108011_107070 
fig|226.6.peg.958,MIT1002_0958 ,contig00006_108188_109138 
fig|226.6.peg.959,MIT1002_0959 ,contig00006_109496_109365 
fig|226.6.peg.960,MIT1002_0960 ,contig00006_109723_110955 
fig|226.6.peg.961,MIT1002_0961 ,contig00006_110972_112282 
fig|226.6.peg.962,MIT1002_0962 ,contig00006_112299_115493 
fig|226.6.peg.963,MIT1002_0963 ,contig00006_115670_116572 
fig|226.6.peg.964,MIT1002_0964 ,contig00006_116607_117494 
fig|226.6.peg.965,MIT1002_0965 ,contig00006_118293_118144 
fig|226.6.peg.966,MIT1002_0966 ,contig00006_120040_118475 
fig|226.6.peg.967,MIT1002_0967 ,contig00006_120139_120252 
fig|226.6.peg.968,MIT1002_0968 ,contig00006_120568_120371 
fig|226.6.peg.969,MIT1002_0969 ,contig00006_120857_120582 
fig|226.6.peg.970,MIT1002_0970 ,contig00006_121239_120892 
fig|226.6.peg.971,MIT1002_0971 ,contig00006_121716_121324 
fig|226.6.peg.972,MIT1002_0972 ,contig00006_121844_123700 
fig|226.6.peg.973,MIT1002_0973 ,contig00006_123693_124997 
fig|226.6.peg.974,MIT1002_0974 ,contig00006_125072_126325 
fig|226.6.peg.975,MIT1002_0975 ,contig00006_126322_127167 
fig|226.6.peg.976,MIT1002_0976 ,contig00006_127206_127541 
fig|226.6.peg.977,MIT1002_0977 ,contig00006_127788_129329 
fig|226.6.peg.978,MIT1002_0978 ,contig00006_129374_130495 
fig|226.6.peg.979,MIT1002_0979 ,contig00006_130964_130515 
fig|226.6.peg.980,MIT1002_0980 ,contig00006_131153_130980 
fig|226.6.peg.982,MIT1002_0982 ,contig00007_1411_371 
fig|226.6.peg.983,MIT1002_0983 ,contig00007_1626_2168 
fig|226.6.peg.984,MIT1002_0984 ,contig00007_3004_2165 
fig|226.6.peg.985,MIT1002_0985 ,contig00007_3003_3434 
fig|226.6.peg.986,MIT1002_0986 ,contig00007_4239_3559 
fig|226.6.peg.987,MIT1002_0987 ,contig00007_5406_4474 
fig|226.6.peg.988,MIT1002_0988 ,contig00007_6008_5403 
fig|226.6.peg.989,MIT1002_0989 ,contig00007_6595_6053 
fig|226.6.peg.990,MIT1002_0990 ,contig00007_7157_6681 
fig|226.6.peg.991,MIT1002_0991 ,contig00007_8268_7159 
fig|226.6.peg.992,MIT1002_0992 ,contig00007_9405_8308 
fig|226.6.peg.993,MIT1002_0993 ,contig00007_9598_10107 
fig|226.6.peg.994,MIT1002_0994 ,contig00007_10116_11066 
fig|226.6.peg.995,MIT1002_0995 ,contig00007_11069_12388 
fig|226.6.peg.996,MIT1002_0996 ,contig00007_12453_13832 
fig|226.6.peg.997,MIT1002_0997 ,contig00007_15399_13948 
fig|226.6.peg.998,MIT1002_0998 ,contig00007_16318_15665 
fig|226.6.peg.999,MIT1002_0999 ,contig00007_16740_19532 
fig|226.6.peg.1000,MIT1002_1000 ,contig00007_20584_19949 
fig|226.6.peg.1001,MIT1002_1001 ,contig00007_20759_21382 
fig|226.6.peg.1002,MIT1002_1002 ,contig00007_21682_22383 
fig|226.6.peg.1003,MIT1002_1003 ,contig00007_22511_23014 
fig|226.6.peg.1004,MIT1002_1004 ,contig00007_23034_23495 
fig|226.6.peg.1005,MIT1002_1005 ,contig00007_24216_23608 
fig|226.6.peg.1006,MIT1002_1006 ,contig00007_24363_25268 
fig|226.6.peg.1007,MIT1002_1007 ,contig00007_25271_27349 
fig|226.6.peg.1008,MIT1002_1008 ,contig00007_27538_27401 
fig|226.6.peg.1009,MIT1002_1009 ,contig00007_27552_27878 
fig|226.6.peg.1010,MIT1002_1010 ,contig00007_30470_28050 
fig|226.6.peg.1011,MIT1002_1011 ,contig00007_31567_30479 
fig|226.6.peg.1012,MIT1002_1012 ,contig00007_31677_31564 
fig|226.6.peg.1013,MIT1002_1013 ,contig00007_32793_31693 
fig|226.6.peg.1014,MIT1002_1014 ,contig00007_34418_32826 
fig|226.6.peg.1015,MIT1002_1015 ,contig00007_34965_35087 
fig|226.6.peg.1016,MIT1002_1016 ,contig00007_35108_35242 
fig|226.6.peg.1017,MIT1002_1017 ,contig00007_35318_35617 
fig|226.6.peg.1018,MIT1002_1018 ,contig00007_35861_37519 
fig|226.6.peg.1019,MIT1002_1019 ,contig00007_37584_38066 
fig|226.6.peg.1020,MIT1002_1020 ,contig00007_38069_39457 
fig|226.6.peg.1021,MIT1002_1021 ,contig00007_39555_39992 
fig|226.6.peg.1022,MIT1002_1022 ,contig00007_40020_40688 
fig|226.6.peg.1023,MIT1002_1023 ,contig00007_40695_41522 
fig|226.6.peg.1024,MIT1002_1024 ,contig00007_42421_44322 
fig|226.6.peg.1025,MIT1002_1025 ,contig00007_44641_45276 
fig|226.6.peg.1026,MIT1002_1026 ,contig00007_45312_46106 
fig|226.6.peg.1027,MIT1002_1027 ,contig00007_46152_47030 
fig|226.6.peg.1028,MIT1002_1028 ,contig00007_47216_47623 
fig|226.6.peg.1029,MIT1002_1029 ,contig00007_47725_48558 
fig|226.6.peg.1030,MIT1002_1030 ,contig00007_48658_48879 
fig|226.6.peg.1031,MIT1002_1031 ,contig00007_48925_49395 
fig|226.6.peg.1032,MIT1002_1032 ,contig00007_49410_49943 
fig|226.6.peg.1033,MIT1002_1033 ,contig00007_49957_51498 
fig|226.6.peg.1034,MIT1002_1034 ,contig00007_51557_52417 
fig|226.6.peg.1035,MIT1002_1035 ,contig00007_52451_53836 
fig|226.6.peg.1036,MIT1002_1036 ,contig00007_53897_54310 
fig|226.6.peg.1037,MIT1002_1037 ,contig00007_54510_55496 
fig|226.6.peg.1038,MIT1002_1038 ,contig00007_55660_56259 
fig|226.6.peg.1039,MIT1002_1039 ,contig00007_56944_57282 
fig|226.6.peg.1040,MIT1002_1040 ,contig00007_56944_57282 
fig|226.6.peg.1041,MIT1002_1041 ,contig00007_57350_58549 
fig|226.6.peg.1042,MIT1002_1042 ,contig00007_58900_59541 
fig|226.6.peg.1043,MIT1002_1043 ,contig00007_60061_59594 
fig|226.6.peg.1044,MIT1002_1044 ,contig00007_60314_61432 
fig|226.6.peg.1045,MIT1002_1045 ,contig00007_62574_61573 
fig|226.6.peg.1046,MIT1002_1046 ,contig00007_64227_62620 
fig|226.6.peg.1047,MIT1002_1047 ,contig00007_65582_64245 
fig|226.6.peg.1048,MIT1002_1048 ,contig00007_66028_69039 
fig|226.6.peg.1049,MIT1002_1049 ,contig00007_69210_70856 
fig|226.6.peg.1050,MIT1002_1050 ,contig00007_70834_72339 
fig|226.6.peg.1051,MIT1002_1051 ,contig00007_72634_73971 
fig|226.6.peg.1052,MIT1002_1052 ,contig00007_73964_74242 
fig|226.6.peg.1053,MIT1002_1053 ,contig00007_75207_75497 
fig|226.6.peg.1054,MIT1002_1054 ,contig00007_75555_76154 
fig|226.6.peg.1055,MIT1002_1055 ,contig00007_76157_77701 
fig|226.6.peg.1056,MIT1002_1056 ,contig00007_77691_78851 
fig|226.6.peg.1057,MIT1002_1057 ,contig00007_78861_79946 
fig|226.6.peg.1058,MIT1002_1058 ,contig00007_79948_81687 
fig|226.6.peg.1059,MIT1002_1059 ,contig00007_81915_84857 
fig|226.6.peg.1060,MIT1002_1060 ,contig00007_84901_88182 
fig|226.6.peg.1061,MIT1002_1061 ,contig00007_88197_88946 
fig|226.6.peg.1062,MIT1002_1062 ,contig00007_89654_89433 
fig|226.6.peg.1063,MIT1002_1063 ,contig00007_89786_90652 
fig|226.6.peg.1064,MIT1002_1064 ,contig00007_91502_91329 
fig|226.6.peg.1065,MIT1002_1065 ,contig00007_91544_91663 
fig|226.6.peg.1066,MIT1002_1066 ,contig00007_91713_91928 
fig|226.6.peg.1067,MIT1002_1067 ,contig00007_91976_92353 
fig|226.6.peg.1068,MIT1002_1068 ,contig00007_92371_92490 
fig|226.6.peg.1069,MIT1002_1069 ,contig00007_92839_94563 
fig|226.6.peg.1070,MIT1002_1070 ,contig00007_94816_95061 
fig|226.6.peg.1071,MIT1002_1071 ,contig00007_95672_95037 
fig|226.6.peg.1072,MIT1002_1072 ,contig00007_96919_95711 
fig|226.6.peg.1073,MIT1002_1073 ,contig00007_97957_97094 
fig|226.6.peg.1074,MIT1002_1074 ,contig00007_98260_98973 
fig|226.6.peg.1075,MIT1002_1075 ,contig00007_99031_99672 
fig|226.6.peg.1076,MIT1002_1076 ,contig00007_99662_99922 
fig|226.6.peg.1077,MIT1002_1077 ,contig00007_100123_99944 
fig|226.6.peg.1078,MIT1002_1078 ,contig00007_100610_100149 
fig|226.6.peg.1079,MIT1002_1079 ,contig00007_101363_100773 
fig|226.6.peg.1080,MIT1002_1080 ,contig00007_102680_101388 
fig|226.6.peg.1081,MIT1002_1081 ,contig00007_103414_102830 
fig|226.6.peg.1082,MIT1002_1082 ,contig00007_104261_103401 
fig|226.6.peg.1084,MIT1002_1084 ,contig00007_105126_105434 
fig|226.6.peg.1085,MIT1002_1085 ,contig00007_106975_105608 
fig|226.6.peg.1087,MIT1002_1087 ,contig00007_107770_107351 
fig|226.6.peg.1089,MIT1002_1089 ,contig00007_108632_108048 
fig|226.6.peg.1090,MIT1002_1090 ,contig00007_111084_108622 
fig|226.6.peg.1091,MIT1002_1091 ,contig00007_111278_112378 
fig|226.6.peg.1092,MIT1002_1092 ,contig00007_112504_112941 
fig|226.6.peg.1093,MIT1002_1093 ,contig00007_112945_113961 
fig|226.6.peg.1094,MIT1002_1094 ,contig00007_113971_114873 
fig|226.6.peg.1095,MIT1002_1095 ,contig00007_115165_114890 
fig|226.6.peg.1096,MIT1002_1096 ,contig00007_115376_115882 
fig|226.6.peg.1097,MIT1002_1097 ,contig00007_115875_116495 
fig|226.6.peg.1098,MIT1002_1098 ,contig00007_120410_116538 
fig|226.6.peg.1099,MIT1002_1099 ,contig00007_122155_120407 
fig|226.6.peg.1100,MIT1002_1100 ,contig00008_542_387 
fig|226.6.peg.1101,MIT1002_1101 ,contig00008_964_2169 
fig|226.6.peg.1102,MIT1002_1102 ,contig00008_2253_2714 
fig|226.6.peg.1103,MIT1002_1103 ,contig00008_2739_4955 
fig|226.6.peg.1104,MIT1002_1104 ,contig00008_5037_5696 
fig|226.6.peg.1105,MIT1002_1105 ,contig00008_5696_6460 
fig|226.6.peg.1106,MIT1002_1106 ,contig00008_6883_6473 
fig|226.6.peg.1107,MIT1002_1107 ,contig00008_8343_6943 
fig|226.6.peg.1108,MIT1002_1108 ,contig00008_8960_8391 
fig|226.6.peg.1109,MIT1002_1109 ,contig00008_11017_9080 
fig|226.6.peg.1110,MIT1002_1110 ,contig00008_11745_11017 
fig|226.6.peg.1111,MIT1002_1111 ,contig00008_12079_13218 
fig|226.6.peg.1112,MIT1002_1112 ,contig00008_13221_14552 
fig|226.6.peg.1113,MIT1002_1113 ,contig00008_14591_15661 
fig|226.6.peg.1114,MIT1002_1114 ,contig00008_15658_16524 
fig|226.6.peg.1115,MIT1002_1115 ,contig00008_16580_17461 
fig|226.6.peg.1116,MIT1002_1116 ,contig00008_17480_18904 
fig|226.6.peg.1117,MIT1002_1117 ,contig00008_18905_20134 
fig|226.6.peg.1118,MIT1002_1118 ,contig00008_20139_21374 
fig|226.6.peg.1119,MIT1002_1119 ,contig00008_21529_22185 
fig|226.6.peg.1120,MIT1002_1120 ,contig00008_23260_22487 
fig|226.6.peg.1121,MIT1002_1121 ,contig00008_25958_23481 
fig|226.6.peg.1122,MIT1002_1122 ,contig00008_26401_26781 
fig|226.6.peg.1123,MIT1002_1123 ,contig00008_26790_27722 
fig|226.6.peg.1124,MIT1002_1124 ,contig00008_27722_29188 
fig|226.6.peg.1125,MIT1002_1125 ,contig00008_29489_29746 
fig|226.6.peg.1126,MIT1002_1126 ,contig00008_31640_29793 
fig|226.6.peg.1127,MIT1002_1127 ,contig00008_32867_32034 
fig|226.6.peg.1128,MIT1002_1128 ,contig00008_33194_34174 
fig|226.6.peg.1129,MIT1002_1129 ,contig00008_34189_36576 
fig|226.6.peg.1130,MIT1002_1130 ,contig00008_36580_36879 
fig|226.6.peg.1131,MIT1002_1131 ,contig00008_36994_37539 
fig|226.6.peg.1132,MIT1002_1132 ,contig00008_37840_38433 
fig|226.6.peg.1133,MIT1002_1133 ,contig00008_38964_38494 
fig|226.6.peg.1134,MIT1002_1134 ,contig00008_41363_38961 
fig|226.6.peg.1135,MIT1002_1135 ,contig00008_41450_42472 
fig|226.6.peg.1136,MIT1002_1136 ,contig00008_43034_42519 
fig|226.6.peg.1137,MIT1002_1137 ,contig00008_44865_43117 
fig|226.6.peg.1138,MIT1002_1138 ,contig00008_48364_44867 
fig|226.6.peg.1139,MIT1002_1139 ,contig00008_49025_48423 
fig|226.6.peg.1140,MIT1002_1140 ,contig00008_49218_50528 
fig|226.6.peg.1141,MIT1002_1141 ,contig00008_50606_51169 
fig|226.6.peg.1142,MIT1002_1142 ,contig00008_51325_51194 
fig|226.6.peg.1143,MIT1002_1143 ,contig00008_51791_51525 
fig|226.6.peg.1144,MIT1002_1144 ,contig00008_52642_52001 
fig|226.6.peg.1145,MIT1002_1145 ,contig00008_53495_52686 
fig|226.6.peg.1146,MIT1002_1146 ,contig00008_54397_53678 
fig|226.6.peg.1147,MIT1002_1147 ,contig00008_54716_55111 
fig|226.6.peg.1148,MIT1002_1148 ,contig00008_55128_55520 
fig|226.6.peg.1149,MIT1002_1149 ,contig00008_56831_55542 
fig|226.6.peg.1150,MIT1002_1150 ,contig00008_57321_58166 
fig|226.6.peg.1151,MIT1002_1151 ,contig00008_59021_58206 
fig|226.6.peg.1152,MIT1002_1152 ,contig00008_59191_60513 
fig|226.6.peg.1153,MIT1002_1153 ,contig00008_60654_61397 
fig|226.6.peg.1154,MIT1002_1154 ,contig00008_62753_61467 
fig|226.6.peg.1155,MIT1002_1155 ,contig00008_63459_63992 
fig|226.6.peg.1156,MIT1002_1156 ,contig00008_64069_65223 
fig|226.6.peg.1157,MIT1002_1157 ,contig00008_66207_65230 
fig|226.6.peg.1158,MIT1002_1158 ,contig00008_67426_66530 
fig|226.6.peg.1159,MIT1002_1159 ,contig00008_69449_67431 
fig|226.6.peg.1160,MIT1002_1160 ,contig00008_70239_69439 
fig|226.6.peg.1161,MIT1002_1161 ,contig00008_71858_70251 
fig|226.6.peg.1162,MIT1002_1162 ,contig00008_73284_72115 
fig|226.6.peg.1163,MIT1002_1163 ,contig00008_73688_73281 
fig|226.6.peg.1164,MIT1002_1164 ,contig00008_74041_75216 
fig|226.6.peg.1165,MIT1002_1165 ,contig00008_75318_76547 
fig|226.6.peg.1166,MIT1002_1166 ,contig00008_76537_77772 
fig|226.6.peg.1167,MIT1002_1167 ,contig00008_77906_77793 
fig|226.6.peg.1168,MIT1002_1168 ,contig00008_77872_79308 
fig|226.6.peg.1169,MIT1002_1169 ,contig00008_80983_79328 
fig|226.6.peg.1170,MIT1002_1170 ,contig00008_82541_81111 
fig|226.6.peg.1171,MIT1002_1171 ,contig00008_82783_86565 
fig|226.6.peg.1172,MIT1002_1172 ,contig00008_86714_87781 
fig|226.6.peg.1173,MIT1002_1173 ,contig00008_87962_88381 
fig|226.6.peg.1174,MIT1002_1174 ,contig00008_90879_88561 
fig|226.6.peg.1175,MIT1002_1175 ,contig00008_93729_91024 
fig|226.6.peg.1177,MIT1002_1177 ,contig00008_94104_95015 
fig|226.6.peg.1178,MIT1002_1178 ,contig00008_95113_96375 
fig|226.6.peg.1179,MIT1002_1179 ,contig00008_96767_98113 
fig|226.6.peg.1180,MIT1002_1180 ,contig00008_98214_102209 
fig|226.6.peg.1181,MIT1002_1181 ,contig00008_102503_102769 
fig|226.6.peg.1182,MIT1002_1182 ,contig00008_103054_103311 
fig|226.6.peg.1183,MIT1002_1183 ,contig00008_104606_103413 
fig|226.6.peg.1184,MIT1002_1184 ,contig00008_104863_105840 
fig|226.6.peg.1185,MIT1002_1185 ,contig00008_106333_105863 
fig|226.6.peg.1186,MIT1002_1186 ,contig00008_106445_107164 
fig|226.6.peg.1187,MIT1002_1187 ,contig00008_107219_108709 
fig|226.6.peg.1188,MIT1002_1188 ,contig00009_325_2676 
fig|226.6.peg.1189,MIT1002_1189 ,contig00009_2947_2807 
fig|226.6.peg.1190,MIT1002_1190 ,contig00009_3000_3272 
fig|226.6.peg.1191,MIT1002_1191 ,contig00009_3586_5478 
fig|226.6.peg.1192,MIT1002_1192 ,contig00009_5774_5604 
fig|226.6.peg.1193,MIT1002_1193 ,contig00009_6012_7187 
fig|226.6.peg.1194,MIT1002_1194 ,contig00009_9051_7264 
fig|226.6.peg.1195,MIT1002_1195 ,contig00009_9877_9218 
fig|226.6.peg.1196,MIT1002_1196 ,contig00009_11024_10119 
fig|226.6.peg.1197,MIT1002_1197 ,contig00009_11144_12043 
fig|226.6.peg.1198,MIT1002_1198 ,contig00009_12171_13001 
fig|226.6.peg.1199,MIT1002_1199 ,contig00009_12979_13122 
fig|226.6.peg.1200,MIT1002_1200 ,contig00009_13174_14304 
fig|226.6.peg.1201,MIT1002_1201 ,contig00009_14304_15056 
fig|226.6.peg.1202,MIT1002_1202 ,contig00009_15493_15230 
fig|226.6.peg.1203,MIT1002_1203 ,contig00009_15986_17503 
fig|226.6.peg.1204,MIT1002_1204 ,contig00009_17624_18544 
fig|226.6.peg.1205,MIT1002_1205 ,contig00009_18813_21632 
fig|226.6.peg.1206,MIT1002_1206 ,contig00009_21625_22173 
fig|226.6.peg.1207,MIT1002_1207 ,contig00009_22188_22655 
fig|226.6.peg.1208,MIT1002_1208 ,contig00009_22658_23602 
fig|226.6.peg.1209,MIT1002_1209 ,contig00009_23998_24648 
fig|226.6.peg.1210,MIT1002_1210 ,contig00009_24645_25502 
fig|226.6.peg.1211,MIT1002_1211 ,contig00009_25499_26062 
fig|226.6.peg.1212,MIT1002_1212 ,contig00009_26071_30141 
fig|226.6.peg.1213,MIT1002_1213 ,contig00009_30144_30608 
fig|226.6.peg.1214,MIT1002_1214 ,contig00009_30949_30689 
fig|226.6.peg.1215,MIT1002_1215 ,contig00009_31968_30997 
fig|226.6.peg.1216,MIT1002_1216 ,contig00009_32593_31955 
fig|226.6.peg.1217,MIT1002_1217 ,contig00009_33087_32587 
fig|226.6.peg.1218,MIT1002_1218 ,contig00009_34163_33651 
fig|226.6.peg.1219,MIT1002_1219 ,contig00009_34607_35446 
fig|226.6.peg.1220,MIT1002_1220 ,contig00009_35449_35787 
fig|226.6.peg.1221,MIT1002_1221 ,contig00009_36357_35872 
fig|226.6.peg.1222,MIT1002_1222 ,contig00009_37463_36417 
fig|226.6.peg.1223,MIT1002_1223 ,contig00009_37651_37902 
fig|226.6.peg.1224,MIT1002_1224 ,contig00009_38048_37926 
fig|226.6.peg.1225,MIT1002_1225 ,contig00009_38433_39305 
fig|226.6.peg.1226,MIT1002_1226 ,contig00009_41103_39418 
fig|226.6.peg.1227,MIT1002_1227 ,contig00009_41301_41879 
fig|226.6.peg.1228,MIT1002_1228 ,contig00009_41979_42560 
fig|226.6.peg.1229,MIT1002_1229 ,contig00009_42685_43869 
fig|226.6.peg.1230,MIT1002_1230 ,contig00009_43888_44349 
fig|226.6.peg.1231,MIT1002_1231 ,contig00009_44631_44494 
fig|226.6.peg.1232,MIT1002_1232 ,contig00009_44673_46469 
fig|226.6.peg.1233,MIT1002_1233 ,contig00009_46469_47371 
fig|226.6.peg.1234,MIT1002_1234 ,contig00009_47371_48057 
fig|226.6.peg.1235,MIT1002_1235 ,contig00009_48044_48988 
fig|226.6.peg.1236,MIT1002_1236 ,contig00009_49215_49853 
fig|226.6.peg.1237,MIT1002_1237 ,contig00009_49969_50790 
fig|226.6.peg.1238,MIT1002_1238 ,contig00009_51524_50808 
fig|226.6.peg.1239,MIT1002_1239 ,contig00009_51643_52626 
fig|226.6.peg.1240,MIT1002_1240 ,contig00009_55323_52798 
fig|226.6.peg.1241,MIT1002_1241 ,contig00009_55513_56880 
fig|226.6.peg.1242,MIT1002_1242 ,contig00009_57396_56989 
fig|226.6.peg.1243,MIT1002_1243 ,contig00009_59346_57679 
fig|226.6.peg.1244,MIT1002_1244 ,contig00009_59639_60667 
fig|226.6.peg.1245,MIT1002_1245 ,contig00009_60822_62078 
fig|226.6.peg.1246,MIT1002_1246 ,contig00009_62177_62626 
fig|226.6.peg.1247,MIT1002_1247 ,contig00009_62677_63816 
fig|226.6.peg.1248,MIT1002_1248 ,contig00009_63837_64499 
fig|226.6.peg.1249,MIT1002_1249 ,contig00009_64520_65620 
fig|226.6.peg.1250,MIT1002_1250 ,contig00009_65864_66337 
fig|226.6.peg.1251,MIT1002_1251 ,contig00009_66350_66772 
fig|226.6.peg.1252,MIT1002_1252 ,contig00009_66821_67786 
fig|226.6.peg.1253,MIT1002_1253 ,contig00009_67828_68328 
fig|226.6.peg.1254,MIT1002_1254 ,contig00009_70344_68464 
fig|226.6.peg.1255,MIT1002_1255 ,contig00009_71267_70377 
fig|226.6.peg.1256,MIT1002_1256 ,contig00009_71539_71297 
fig|226.6.peg.1257,MIT1002_1257 ,contig00009_71950_72711 
fig|226.6.peg.1258,MIT1002_1258 ,contig00009_72711_73640 
fig|226.6.peg.1259,MIT1002_1259 ,contig00009_74983_73727 
fig|226.6.peg.1260,MIT1002_1260 ,contig00009_75729_74986 
fig|226.6.peg.1261,MIT1002_1261 ,contig00009_76991_75726 
fig|226.6.peg.1262,MIT1002_1262 ,contig00009_77721_77002 
fig|226.6.peg.1263,MIT1002_1263 ,contig00009_78173_77718 
fig|226.6.peg.1264,MIT1002_1264 ,contig00009_78430_79005 
fig|226.6.peg.1265,MIT1002_1265 ,contig00009_79124_79735 
fig|226.6.peg.1266,MIT1002_1266 ,contig00009_79728_80471 
fig|226.6.peg.1267,MIT1002_1267 ,contig00009_81347_80583 
fig|226.6.peg.1268,MIT1002_1268 ,contig00009_81534_82517 
fig|226.6.peg.1269,MIT1002_1269 ,contig00009_82708_83289 
fig|226.6.peg.1270,MIT1002_1270 ,contig00009_83538_86114 
fig|226.6.peg.1271,MIT1002_1271 ,contig00009_86436_86666 
fig|226.6.peg.1272,MIT1002_1272 ,contig00009_86847_87974 
fig|226.6.peg.1273,MIT1002_1273 ,contig00009_88942_88037 
fig|226.6.peg.1274,MIT1002_1274 ,contig00009_89103_90812 
fig|226.6.peg.1275,MIT1002_1275 ,contig00009_90850_92553 
fig|226.6.peg.1276,MIT1002_1276 ,contig00009_95401_92588 
fig|226.6.peg.1277,MIT1002_1277 ,contig00009_96418_95507 
fig|226.6.peg.1278,MIT1002_1278 ,contig00009_97511_96573 
fig|226.6.peg.1279,MIT1002_1279 ,contig00009_97889_98692 
fig|226.6.peg.1282,MIT1002_1282 ,contig00010_2414_2863 
fig|226.6.peg.1283,MIT1002_1283 ,contig00010_3051_2902 
fig|226.6.peg.1284,MIT1002_1284 ,contig00010_3303_3139 
fig|226.6.peg.1285,MIT1002_1285 ,contig00010_4307_3321 
fig|226.6.peg.1286,MIT1002_1286 ,contig00010_4729_7434 
fig|226.6.peg.1287,MIT1002_1287 ,contig00010_7624_7926 
fig|226.6.peg.1288,MIT1002_1288 ,contig00010_8646_11981 
fig|226.6.peg.1289,MIT1002_1289 ,contig00010_11996_12997 
fig|226.6.peg.1290,MIT1002_1290 ,contig00010_13375_13833 
fig|226.6.peg.1291,MIT1002_1291 ,contig00010_13879_15375 
fig|226.6.peg.1292,MIT1002_1292 ,contig00010_15400_18006 
fig|226.6.peg.1293,MIT1002_1293 ,contig00010_18121_18522 
fig|226.6.peg.1294,MIT1002_1294 ,contig00010_18523_19497 
fig|226.6.peg.1295,MIT1002_1295 ,contig00010_19618_19887 
fig|226.6.peg.1296,MIT1002_1296 ,contig00010_21053_20295 
fig|226.6.peg.1297,MIT1002_1297 ,contig00010_22008_21196 
fig|226.6.peg.1298,MIT1002_1298 ,contig00010_23756_22200 
fig|226.6.peg.1299,MIT1002_1299 ,contig00010_24129_23962 
fig|226.6.peg.1300,MIT1002_1300 ,contig00010_24183_24854 
fig|226.6.peg.1301,MIT1002_1301 ,contig00010_25063_26748 
fig|226.6.peg.1302,MIT1002_1302 ,contig00010_29453_26868 
fig|226.6.peg.1303,MIT1002_1303 ,contig00010_31101_30214 
fig|226.6.peg.1304,MIT1002_1304 ,contig00010_31665_32228 
fig|226.6.peg.1305,MIT1002_1305 ,contig00010_32410_33999 
fig|226.6.peg.1306,MIT1002_1306 ,contig00010_34267_36429 
fig|226.6.peg.1307,MIT1002_1307 ,contig00010_36439_36975 
fig|226.6.peg.1308,MIT1002_1308 ,contig00010_36986_38470 
fig|226.6.peg.1309,MIT1002_1309 ,contig00010_39361_38783 
fig|226.6.peg.1310,MIT1002_1310 ,contig00010_39567_40637 
fig|226.6.peg.1311,MIT1002_1311 ,contig00010_40891_42555 
fig|226.6.peg.1312,MIT1002_1312 ,contig00010_42555_42974 
fig|226.6.peg.1313,MIT1002_1313 ,contig00010_45306_43066 
fig|226.6.peg.1314,MIT1002_1314 ,contig00010_45534_46127 
fig|226.6.peg.1315,MIT1002_1315 ,contig00010_46369_46202 
fig|226.6.peg.1316,MIT1002_1316 ,contig00010_46686_47432 
fig|226.6.peg.1317,MIT1002_1317 ,contig00010_47483_48289 
fig|226.6.peg.1318,MIT1002_1318 ,contig00010_49237_48407 
fig|226.6.peg.1319,MIT1002_1319 ,contig00010_49426_50385 
fig|226.6.peg.1320,MIT1002_1320 ,contig00010_50632_51858 
fig|226.6.peg.1321,MIT1002_1321 ,contig00010_54136_51941 
fig|226.6.peg.1322,MIT1002_1322 ,contig00010_54290_54126 
fig|226.6.peg.1323,MIT1002_1323 ,contig00010_56874_55432 
fig|226.6.peg.1324,MIT1002_1324 ,contig00010_57593_56871 
fig|226.6.peg.1325,MIT1002_1325 ,contig00010_58513_59736 
fig|226.6.peg.1326,MIT1002_1326 ,contig00010_60260_59781 
fig|226.6.peg.1327,MIT1002_1327 ,contig00010_60406_60837 
fig|226.6.peg.1328,MIT1002_1328 ,contig00010_60834_61181 
fig|226.6.peg.1329,MIT1002_1329 ,contig00010_61750_61274 
fig|226.6.peg.1330,MIT1002_1330 ,contig00010_63751_61781 
fig|226.6.peg.1331,MIT1002_1331 ,contig00010_64073_66784 
fig|226.6.peg.1332,MIT1002_1332 ,contig00010_67009_68988 
fig|226.6.peg.1333,MIT1002_1333 ,contig00010_69533_69069 
fig|226.6.peg.1334,MIT1002_1334 ,contig00010_69836_70549 
fig|226.6.peg.1335,MIT1002_1335 ,contig00010_71576_70764 
fig|226.6.peg.1336,MIT1002_1336 ,contig00010_71848_74220 
fig|226.6.peg.1337,MIT1002_1337 ,contig00010_74547_74696 
fig|226.6.peg.1338,MIT1002_1338 ,contig00010_75033_75248 
