baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene,resolved_locus_tag,resolution_method
945.9971841,-0.778815733,0.128533101,-6.059261972,1.37e-09,2.49e-09,MIT0604_00557,EW14_0557,tier1:gene
162.9605553,0.853863006,0.178978092,4.770768289,1.84e-06,2.92e-06,MIT0604_00558,EW14_0558,tier1:gene
92.45983564,-0.0840889,0.263238754,-0.319439667,0.749393135,0.768540956,MIT0604_00559,EW14_0559,tier1:gene
1423.557819,0.605315928,0.148485118,4.076610077,4.57e-05,6.76e-05,MIT0604_00560,EW14_0560,tier1:gene
4876.222308,-0.480805038,0.077285364,-6.221165492,4.93e-10,9.13e-10,MIT0604_00561,EW14_0561,tier1:gene
2948.629543,-2.810744743,0.104313006,-26.94529528,6.48e-160,1.41e-158,MIT0604_00562,EW14_0562,tier1:gene
1782.975236,1.788501197,0.131759877,13.57394406,5.72e-42,2.46e-41,MIT0604_00563,EW14_0563,tier1:gene
320.3064702,-2.385681446,0.192297659,-12.40619078,2.42e-35,9e-35,MIT0604_00564,EW14_0564,tier1:gene
2160.056261,-2.427248814,0.110829638,-21.90071956,2.56e-106,2.88e-105,MIT0604_00565,EW14_0565,tier1:gene
1738.472435,-1.531003028,0.116719596,-13.11693222,2.63e-39,1.07e-38,MIT0604_00566,EW14_0566,tier1:gene
217.3020219,0.727095664,0.233699439,3.111242664,0.001863018,0.00252222,MIT0604_00567,EW14_0567,tier1:gene
383.3591328,0.794705682,0.123217074,6.449639304,1.12e-10,2.11e-10,MIT0604_00568,EW14_0568,tier1:gene
1157.066435,-0.69248633,0.091537963,-7.565017912,3.88e-14,8.22e-14,MIT0604_00569,EW14_0569,tier1:gene
595.2949142,1.935730856,0.219829932,8.805583652,1.3e-18,3.25e-18,MIT0604_00570,EW14_0570,tier1:gene
62.73976509,2.089925896,0.270403254,7.728922876,1.08e-14,2.33e-14,MIT0604_00571,EW14_0571,tier1:gene
661.1093964,2.134006958,0.148179285,14.40152015,5.06e-47,2.3999999999999997e-46,MIT0604_00572,EW14_0572,tier1:gene
13452.33375,-2.219316131,0.112947676,-19.64906422,5.89e-86,5.0600000000000004e-85,MIT0604_00573,EW14_0573,tier1:gene
657.0054153,-0.291065556,0.09239267,-3.150310044,0.001630973,0.00221834,MIT0604_00574,EW14_0574,tier1:gene
1093.076054,-1.992268318,0.090092103,-22.1136843,2.33e-108,2.68e-107,MIT0604_00575,EW14_0575,tier1:gene
1439.742613,-1.896942029,0.103252386,-18.37189527,2.21e-75,1.6199999999999999e-74,MIT0604_00576,EW14_0576,tier1:gene
168.7938738,0.406005995,0.164550201,2.467368576,0.013611018,0.017166823,MIT0604_00577,EW14_0577,tier1:gene
458.226094,1.156982112,0.15801097,7.322163208,2.44e-13,5.05e-13,MIT0604_00578,EW14_0578,tier1:gene
1339.298162,-0.347131314,0.185453016,-1.871801929,0.061234011,0.072496253,MIT0604_00579,EW14_0579,tier1:gene
5671.008492,-0.897573489,0.129277144,-6.943017596,3.84e-12,7.61e-12,MIT0604_00580,EW14_0580,tier1:gene
307.4290685,-0.541060423,0.153183901,-3.532097172,0.000412,0.000581,MIT0604_00581,EW14_0581,tier1:gene
182.052298,1.163400661,0.177488425,6.554797361,5.57e-11,1.06e-10,MIT0604_00582,EW14_0582,tier1:gene
1169.668468,-0.751962768,0.109613126,-6.860152561,6.88e-12,1.34e-11,MIT0604_00583,EW14_0583,tier1:gene
1996.332674,-1.669020844,0.115060714,-14.50556656,1.12e-47,5.360000000000001e-47,MIT0604_00584,EW14_0584,tier1:gene
953.0656285,-0.095802354,0.117993584,-0.811928503,0.416832658,0.449555559,MIT0604_00585,EW14_0585,tier1:gene
6135.410701,-1.801638102,0.114635621,-15.71621538,1.1699999999999999e-55,6.55e-55,MIT0604_00586,EW14_0586,tier1:gene
3245.110113,-0.349552197,0.100856459,-3.465838498,0.000529,0.00074,MIT0604_00587,EW14_0587,tier1:gene
1494.688117,0.094420708,0.132624648,0.711939368,0.476502322,0.508550706,MIT0604_00588,EW14_0588,tier1:gene
670.1301833,0.5897815,0.190614582,3.094104829,0.001974077,0.002669046,MIT0604_00589,EW14_0589,tier1:gene
3651.599312,-0.694805064,0.085630745,-8.113967255,4.9e-16,1.12e-15,MIT0604_00590,EW14_0590,tier1:gene
208.4231492,0.97114381,0.168931834,5.74873183,8.99e-09,1.59e-08,MIT0604_00591,EW14_0591,tier1:gene
1164.960257,2.643520117,0.231949938,11.39694257,4.33e-30,1.43e-29,MIT0604_00592,EW14_0592,tier1:gene
341.7291065,-0.795235606,0.133631206,-5.95097229,2.67e-09,4.82e-09,MIT0604_00593,EW14_0593,tier1:gene
2011.619066,-3.587601625,0.126470104,-28.36719113,5.14e-177,1.35e-175,MIT0604_00594,EW14_0594,tier1:gene
2077.956089,-2.341816036,0.153698858,-15.23639194,2.0299999999999997e-52,1.09e-51,MIT0604_00595,EW14_0595,tier1:gene
3300.596279,-0.312726596,0.107384294,-2.912219124,0.003588708,0.004745533,MIT0604_00596,EW14_0596,tier1:gene
7905.144048,-4.484495429,0.10070403,-44.5314395,0.0,0.0,MIT0604_00597,EW14_0597,tier1:gene
5248.295931,-0.905322995,0.121240841,-7.467145453,8.2e-14,1.72e-13,MIT0604_00598,EW14_0598,tier1:gene
10149.47855,-2.750838462,0.104901217,-26.22313211,1.45e-151,2.8e-150,MIT0604_00599,EW14_0599,tier1:gene
2321.439224,-1.029877067,0.116836937,-8.814653083,1.2e-18,3e-18,MIT0604_00600,EW14_0600,tier1:gene
438.9465722,-1.522083002,0.156654086,-9.716203655,2.57e-22,7.15e-22,MIT0604_00601,EW14_0601,tier1:gene
710.3530984,0.869548633,0.159700095,5.444884875,5.18e-08,8.87e-08,MIT0604_00602,EW14_0602,tier1:gene
11559.24698,-3.876864222,0.172777191,-22.43851863,1.66e-111,1.99e-110,MIT0604_00603,EW14_0603,tier1:gene
50909.2273,-2.25915274,0.175758156,-12.85375764,8.189999999999999e-38,3.2400000000000003e-37,MIT0604_00604,EW14_0604,tier1:gene
18077.65536,-1.709667535,0.158592748,-10.7802378,4.270000000000001e-27,1.31e-26,MIT0604_00605,EW14_0605,tier1:gene
11329.73795,-2.361706539,0.126629216,-18.65056598,1.2500000000000001e-77,9.47e-77,MIT0604_00606,EW14_0606,tier1:gene
1159.428879,-1.11333628,0.128022578,-8.696405712,3.43e-18,8.47e-18,MIT0604_00607,EW14_0607,tier1:gene
607.7817323,-1.830715869,0.110785335,-16.52489363,2.4299999999999997e-61,1.4999999999999998e-60,MIT0604_00608,EW14_0608,tier1:gene
490.7898057,-1.936481253,0.130348813,-14.856148,6.35e-50,3.2e-49,MIT0604_00609,EW14_0609,tier1:gene
306.8187873,-1.574585967,0.238625656,-6.59856108,4.15e-11,7.9e-11,MIT0604_00610,EW14_0610,tier1:gene
581.9879259,-3.362388746,0.172500007,-19.49210783,1.2799999999999999e-84,1.07e-83,MIT0604_00611,EW14_0611,tier1:gene
450.9634943,-1.913634735,0.197385116,-9.694929247,3.17e-22,8.78e-22,MIT0604_00612,EW14_0612,tier1:gene
258.6001839,0.393266894,0.157076898,2.503658397,0.012291665,0.015565769,MIT0604_00613,EW14_0613,tier1:gene
456.3565021,-0.455885671,0.148829157,-3.063147581,0.00219022,0.002945717,MIT0604_00614,EW14_0614,tier1:gene
1387.179618,0.1645702,0.118067026,1.393870965,0.163356574,0.18546362,MIT0604_00615,EW14_0615,tier1:gene
250.9545933,0.226223446,0.153987961,1.469098262,0.141806139,0.161985026,MIT0604_00616,EW14_0616,tier1:gene
81.13098885,1.264160915,0.258127348,4.897431147,9.71e-07,1.56e-06,MIT0604_00617,EW14_0617,tier1:gene
121.3482811,0.172647167,0.240329954,0.718375567,0.472525747,0.505096713,MIT0604_00618,EW14_0618,tier1:gene
2389.247779,-3.453369424,0.157244247,-21.96181724,6.68e-107,7.59e-106,MIT0604_00619,EW14_0619,tier1:gene
424.1033128,-0.325704275,0.208605584,-1.561340156,0.118443514,0.136286606,MIT0604_00620,EW14_0620,tier1:gene
370.8393682,0.181662482,0.151173733,1.201680203,0.229487454,0.256699901,MIT0604_00621,EW14_0621,tier1:gene
807.1670992,-1.375148255,0.092459507,-14.87297848,4.94e-50,2.5e-49,MIT0604_00622,EW14_0622,tier1:gene
394.6255884,1.777815321,0.132387112,13.42891539,4.09e-41,1.7299999999999999e-40,MIT0604_00623,EW14_0623,tier1:gene
873.7579755,-2.727620694,0.144137141,-18.92378796,7.26e-80,5.700000000000001e-79,MIT0604_00625,EW14_0625,tier1:gene
467.6267597,-0.777703945,0.265600078,-2.928101336,0.003410389,0.004515566,MIT0604_00626,,unresolved
1267.86645,-0.073595249,0.123989271,-0.593561425,0.552805488,0.581395702,MIT0604_00627,EW14_0627,tier1:gene
1497.17438,-1.835384018,0.177230325,-10.35592539,3.93e-25,1.16e-24,MIT0604_00628,EW14_0628,tier1:gene
203.9974674,-0.63188961,0.149441419,-4.22834322,2.35e-05,3.53e-05,MIT0604_00629,EW14_0629,tier1:gene
397.3379055,0.268834389,0.141205282,1.903855049,0.056929065,0.067673517,MIT0604_00630,EW14_0630,tier1:gene
915.5164269,0.157434509,0.133620863,1.17821802,0.2387097,0.266724212,MIT0604_00631,EW14_0631,tier1:gene
2967.988751,-0.710080656,0.152604023,-4.653092628,3.27e-06,5.13e-06,MIT0604_00632,EW14_0632,tier1:gene
1819.294641,0.375158618,0.088542202,4.237059952,2.26e-05,3.4e-05,MIT0604_00633,EW14_0633,tier1:gene
355.0977295,-0.643062025,0.20303103,-3.167309081,0.001538567,0.00209544,MIT0604_00634,EW14_0634,tier1:gene
5313.649697,3.453417072,0.08284134,41.6871224,0.0,0.0,MIT0604_00635,EW14_0635,tier1:gene
1525.440875,-5.123620015,0.130064775,-39.39283328,0.0,0.0,MIT0604_00636,EW14_0636,tier1:gene
18632.86998,-4.080788886,0.134847768,-30.26219075,3.61e-201,1.1e-199,MIT0604_00637,EW14_0637,tier1:gene
1104.319919,-1.046903765,0.093820604,-11.15856983,6.5e-29,2.08e-28,MIT0604_00638,EW14_0638,tier1:gene
3128.475741,-2.266984418,0.134543119,-16.84950102,1.06e-63,6.79e-63,MIT0604_00639,EW14_0639,tier1:gene
4212.429606,-0.173480994,0.123554787,-1.404081519,0.160294576,0.182189338,MIT0604_00640,EW14_0640,tier1:gene
2146.291655,1.714235338,0.150670715,11.37736249,5.4199999999999996e-30,1.7900000000000001e-29,MIT0604_00641,EW14_0641,tier1:gene
860.1677585,0.328177081,0.197721211,1.659797042,0.096955289,0.11282972,MIT0604_00642,EW14_0642,tier1:gene
136.2087223,-1.40428704,0.206287627,-6.807422546,9.94e-12,1.92e-11,MIT0604_00643,EW14_0643,tier1:gene
339.5771248,-1.310650262,0.141620864,-9.254641045,2.15e-20,5.66e-20,MIT0604_00644,,unresolved
860.7807667,1.387441681,0.170155307,8.153972421,3.52e-16,8.11e-16,MIT0604_00645,EW14_0645,tier1:gene
2833.198557,0.758907054,0.085936622,8.831008631,1.04e-18,2.6e-18,MIT0604_00646,EW14_0646,tier1:gene
280.9660007,0.389631363,0.173971564,2.239626714,0.025115167,0.030951684,MIT0604_00647,EW14_0647,tier1:gene
288.5023892,1.942520316,0.155031667,12.52982925,5.13e-36,1.9500000000000002e-35,MIT0604_00648,EW14_0648,tier1:gene
1661.276317,-0.067517372,0.184212125,-0.366519696,0.713977318,0.73479717,MIT0604_00649,EW14_0649,tier1:gene
1602.11442,-0.121912869,0.220700794,-0.552389807,0.580681313,0.609254048,MIT0604_00650,EW14_0650,tier1:gene
598.2315177,1.133059589,0.148660643,7.621785855,2.5e-14,5.35e-14,MIT0604_00651,EW14_0651,tier1:gene
749.4481044,1.181498228,0.097031127,12.17648675,4.149999999999999e-34,1.4900000000000001e-33,MIT0604_00652,EW14_0652,tier1:gene
1502.858339,-0.8505241,0.106112482,-8.015306789,1.1e-15,2.44e-15,MIT0604_00653,EW14_0653,tier1:gene
1929.180858,-1.169475572,0.117895366,-9.919605906,3.4199999999999996e-23,9.709999999999999e-23,MIT0604_00654,EW14_0654,tier1:gene
1044.599804,-1.799185933,0.147855631,-12.16853172,4.57e-34,1.64e-33,MIT0604_00655,EW14_0655,tier1:gene
4514.380882,-1.997581169,0.117989293,-16.93019021,2.7000000000000002e-64,1.74e-63,MIT0604_00656,EW14_0656,tier1:gene
1990.722661,-1.506832511,0.095014194,-15.85902532,1.2200000000000002e-56,6.920000000000001e-56,MIT0604_00657,EW14_0657,tier1:gene
1197.154013,-1.600441405,0.106403768,-15.04120991,3.94e-51,2.04e-50,MIT0604_00658,EW14_0658,tier1:gene
880.7269177,-0.373895531,0.088853775,-4.207986996,2.58e-05,3.86e-05,MIT0604_00659,EW14_0659,tier1:gene
310.0396059,0.290321345,0.13589983,2.136289238,0.032655846,0.039789593,MIT0604_00660,EW14_0660,tier1:gene
1604.52981,0.241205289,0.121010495,1.993259255,0.046233066,0.055539369,MIT0604_00661,EW14_0661,tier1:gene
324.4783786,-0.136827715,0.135648685,-1.008691793,0.313122469,0.343495013,MIT0604_00662,EW14_0662,tier1:gene
736.5037653,1.053400928,0.10986457,9.588176831,8.97e-22,2.4400000000000002e-21,MIT0604_00663,EW14_0663,tier1:gene
1110.956764,-0.630779178,0.134710491,-4.682479982,2.83e-06,4.47e-06,MIT0604_00664,EW14_0664,tier1:gene
3316.619189,-1.071107729,0.136741282,-7.83309703,4.76e-15,1.04e-14,MIT0604_00665,EW14_0665,tier1:gene
329.8396451,0.4280268,0.198924327,2.151706662,0.031420465,0.038398622,MIT0604_00666,EW14_0666,tier1:gene
1884.603668,-1.503940748,0.084238036,-17.85346401,2.72e-71,1.9000000000000002e-70,MIT0604_00667,EW14_0667,tier1:gene
210.7700694,-1.046297841,0.150413931,-6.956123247,3.5e-12,6.94e-12,MIT0604_00668,EW14_0668,tier1:gene
969.6071452,-1.633995064,0.117764605,-13.8750949,8.97e-44,4.01e-43,MIT0604_00669,EW14_0669,tier1:gene
987.976701,-1.046938921,0.114677822,-9.12939312,6.89e-20,1.8e-19,MIT0604_00670,EW14_0670,tier1:gene
1341.809048,-1.251047747,0.120914255,-10.34656949,4.34e-25,1.2699999999999999e-24,MIT0604_00671,EW14_0671,tier1:gene
485.5373006,-0.088680111,0.103619599,-0.855823725,0.39209529,0.423993163,MIT0604_00672,EW14_0672,tier1:gene
200.3259494,1.073517079,0.185312796,5.793000269,6.91e-09,1.23e-08,MIT0604_00673,EW14_0673,tier1:gene
1527.851525,-0.342310049,0.17467787,-1.959664656,0.050034999,0.059895697,MIT0604_00674,EW14_0674,tier1:gene
3706.577622,-2.307728671,0.086522385,-26.67204192,9.94e-157,2.08e-155,MIT0604_00675,EW14_0675,tier1:gene
150.1896314,1.459399116,0.213095081,6.848581912,7.46e-12,1.45e-11,MIT0604_00676,EW14_0676,tier1:gene
790.5489961,-1.172863762,0.129840206,-9.033132297,1.67e-19,4.32e-19,MIT0604_00677,EW14_0677,tier1:gene
1173.149913,-3.776439436,0.149405509,-25.27644043,5.8e-141,9.73e-140,MIT0604_00678,EW14_0678,tier1:gene
871.5560357,-1.130948807,0.127149374,-8.894647079,5.86e-19,1.48e-18,MIT0604_00679,EW14_0679,tier1:gene
52.7650148,0.077141701,0.368462521,0.209361053,0.834166394,0.847834463,MIT0604_00680,EW14_0680,tier1:gene
96.50078595,2.142086998,0.381187328,5.619512616,1.91e-08,3.34e-08,MIT0604_00681,EW14_0681,tier1:gene
231.3470404,-1.848669824,0.192093156,-9.623819305,6.34e-22,1.7400000000000003e-21,MIT0604_00682,EW14_0682,tier1:gene
184.6245724,-4.299195873,0.50856164,-8.453637741,2.82e-17,6.78e-17,MIT0604_00683,EW14_0683,tier1:gene
217476.2793,-2.99611176,0.130558316,-22.94845584,1.53e-116,1.87e-115,MIT0604_00684,EW14_0684,tier1:gene
231.4481494,-1.077223628,0.193278395,-5.573430128,2.5e-08,4.32e-08,MIT0604_00685,EW14_0685,tier1:gene
288.7306885,-2.158727222,0.196881012,-10.96462883,5.65e-28,1.7700000000000002e-27,MIT0604_00686,EW14_0686,tier1:gene
133.2460286,1.180525743,0.340702918,3.464971042,0.00053,0.000741,MIT0604_00687,EW14_0687,tier1:gene
1152.414902,-2.348051797,0.14724877,-15.94615558,3.03e-57,1.7300000000000002e-56,MIT0604_00688,EW14_0688,tier1:gene
326.6361651,0.044740522,0.151975479,0.29439303,0.768457592,0.785338338,MIT0604_00689,EW14_0689,tier1:gene
985.6918581,-0.886014006,0.122188563,-7.251202433,4.13e-13,8.46e-13,MIT0604_00690,EW14_0690,tier1:gene
58.94878831,1.119484,0.287430655,3.894796822,9.83e-05,0.000143,MIT0604_00691,EW14_0691,tier1:gene
766.106198,0.961691952,0.111066865,8.658675589,4.77e-18,1.18e-17,MIT0604_00692,EW14_0692,tier1:gene
229.8283471,1.314945606,0.180017879,7.304527838,2.78e-13,5.74e-13,MIT0604_00693,,unresolved
893.0193178,-2.886654243,0.107993155,-26.72997421,2.1100000000000003e-157,4.45e-156,MIT0604_00694,EW14_0694,tier1:gene
530.6001641,2.400758582,0.129213194,18.57982538,4.68e-77,3.52e-76,MIT0604_00695,EW14_0695,tier1:gene
411.7065029,0.799746242,0.149768805,5.339871963,9.3e-08,1.57e-07,MIT0604_00696,EW14_0696,tier1:gene
483.849827,-0.611056694,0.110148264,-5.547583531,2.9e-08,5e-08,MIT0604_00697,EW14_0697,tier1:gene
1256.706661,-2.193682776,0.104405424,-21.01119556,5.18e-98,5.33e-97,MIT0604_00698,EW14_0698,tier1:gene
9000.137727,-2.740753049,0.118619124,-23.1054906,4.08e-118,5.12e-117,MIT0604_00699,EW14_0699,tier1:gene
2505.119085,-1.813391033,0.094351905,-19.21944264,2.5399999999999998e-82,2.05e-81,MIT0604_00700,EW14_0700,tier1:gene
3038.228951,0.362248466,0.097060663,3.732186187,0.00019,0.000272,MIT0604_00701,EW14_0701,tier1:gene
441.3648468,2.276378287,0.118172214,19.26322789,1.09e-82,8.849999999999999e-82,MIT0604_00702,EW14_0702,tier1:gene
1207.550311,1.208939755,0.155059271,7.796629934,6.36e-15,1.38e-14,MIT0604_00703,EW14_0703,tier1:gene
46.90466704,3.569208027,0.404678556,8.819859556,1.15e-18,2.87e-18,MIT0604_00704,EW14_0704,tier1:gene
1280.230615,-2.848597684,0.137338996,-20.74136089,1.47e-95,1.43e-94,MIT0604_00705,EW14_0705,tier1:gene
1160.332254,2.121838429,0.131735746,16.10677809,2.2900000000000003e-58,1.34e-57,MIT0604_00706,EW14_0706,tier1:gene
1648.297377,-0.448214263,0.087758067,-5.107385307,3.27e-07,5.37e-07,MIT0604_00707,EW14_0707,tier1:gene
383.4902876,2.607642271,0.269008711,9.693523536,3.21e-22,8.87e-22,MIT0604_00708,EW14_0708,tier1:gene
563.0906012,1.447033163,0.155513434,9.304875627,1.34e-20,3.55e-20,MIT0604_00709,EW14_0709,tier1:gene
391.3025881,-1.044957298,0.141111112,-7.405209156,1.31e-13,2.73e-13,MIT0604_00710,EW14_0710,tier1:gene
130.8067519,1.358658857,0.277552116,4.895148612,9.82e-07,1.58e-06,MIT0604_00711,EW14_0711,tier1:gene
107.8114533,1.536368138,0.238670564,6.437191554,1.22e-10,2.29e-10,MIT0604_00712,EW14_0712,tier1:gene
189.2330429,1.14026293,0.172316986,6.617240465,3.66e-11,6.99e-11,MIT0604_00713,EW14_0713,tier1:gene
192.295204,-0.256069447,0.187608901,-1.364910971,0.172281034,0.195162853,MIT0604_00714,EW14_0714,tier1:gene
10286.69209,8.190303184,0.215073663,38.08138608,0.0,0.0,MIT0604_00715,EW14_0715,tier1:gene
22778.68989,8.356216377,0.148000714,56.46064895,0.0,0.0,MIT0604_00716,EW14_0716,tier1:gene
12070.99497,8.351561788,0.186670087,44.73968978,0.0,0.0,MIT0604_00717,EW14_0717,tier1:gene
8689.176709,8.200831664,0.184358763,44.48300448,0.0,0.0,MIT0604_00718,EW14_0718,tier1:gene
15012.73472,8.432058659,0.165962691,50.80695314,0.0,0.0,MIT0604_00719,EW14_0719,tier1:gene
29639.78801,8.001922077,0.154940259,51.64520912,0.0,0.0,MIT0604_00720,EW14_0720,tier1:gene
283.2341283,4.119437485,0.20320299,20.27252396,2.25e-91,2.11e-90,MIT0604_00721,EW14_0721,tier1:gene
516.5860169,4.36088775,0.173650774,25.11297616,3.59e-139,5.88e-138,MIT0604_00722,EW14_0722,tier1:gene
409.9143162,3.41390736,0.172609086,19.77825988,4.58e-87,4.0300000000000005e-86,MIT0604_00723,EW14_0723,tier1:gene
1345.925146,0.038872776,0.221774962,0.175280273,0.860859412,0.871072277,MIT0604_00724,EW14_0724,tier1:gene
2073.010619,-0.089620811,0.170302471,-0.526244923,0.598718045,0.627213837,MIT0604_00725,EW14_0725,tier1:gene
1510.823694,-2.673472633,0.139309823,-19.19084079,4.4099999999999995e-82,3.5299999999999997e-81,MIT0604_00726,EW14_0726,tier1:gene
223.2747075,1.393133259,0.230024948,6.056444189,1.39e-09,2.53e-09,MIT0604_00728,EW14_0728,tier1:gene
101.0787017,1.816609007,0.222826267,8.152580182,3.56e-16,8.19e-16,MIT0604_00729,EW14_0729,tier1:gene
56.58606548,0.693775539,0.315522488,2.198814871,0.027891089,0.034228452,MIT0604_00730,EW14_0730,tier1:gene
85.17137395,-0.463676839,0.272868605,-1.699267816,0.089268734,0.104240216,MIT0604_00731,EW14_0731,tier1:gene
56.35108261,-0.195629784,0.293440776,-0.666675528,0.504979413,0.536147749,MIT0604_00732,EW14_0732,tier1:gene
1273.377805,0.277394525,0.138832874,1.998046398,0.04571163,0.054977501,MIT0604_00733,EW14_0733,tier1:gene
59.03557318,-0.169310424,0.326369534,-0.518769083,0.603921781,0.631695393,MIT0604_00734,EW14_0734,tier1:gene
66.71789511,2.135483585,0.259328644,8.234661442,1.8e-16,4.2e-16,MIT0604_00735,EW14_0735,tier1:gene
79.6862195,2.63207937,0.252108081,10.44028166,1.62e-25,4.87e-25,MIT0604_00736,EW14_0736,tier1:gene
10.9897427,2.235439563,0.699560861,3.195489754,0.001395937,0.001907533,MIT0604_00737,EW14_0737,tier1:gene
49.67593142,-0.390778381,0.300332619,-1.301151976,0.19320644,0.2179028,MIT0604_00738,EW14_0738,tier1:gene
156.9665758,-3.384455978,0.310318978,-10.90637769,1.07e-27,3.34e-27,MIT0604_00739,EW14_0739,tier1:gene
634.6239832,-0.315369431,0.249976112,-1.261598274,0.207093378,0.232795246,MIT0604_00740,EW14_0740,tier1:gene
773.7961353,-0.91367923,0.233883749,-3.906552867,9.36e-05,0.000137,MIT0604_00741,EW14_0741,tier1:gene
2163.892007,-0.770989798,0.073669655,-10.4655003,1.24e-25,3.75e-25,MIT0604_00742,EW14_0742,tier1:gene
904.1223709,-0.387511383,0.087873543,-4.409875504,1.03e-05,1.59e-05,MIT0604_00743,EW14_0743,tier1:gene
539.5705084,-0.612379263,0.206746207,-2.961985476,0.003056622,0.004068209,MIT0604_00744,EW14_0744,tier1:gene
2572.921385,-1.205243449,0.072374967,-16.65276684,2.89e-62,1.7999999999999997e-61,MIT0604_00745,EW14_0745,tier1:gene
470.6909631,-5.053453001,0.231282921,-21.84965917,7.829999999999999e-106,8.76e-105,MIT0604_00746,EW14_0746,tier1:gene
6024.73118,-4.107146512,0.252576819,-16.26097967,1.8700000000000001e-59,1.1200000000000001e-58,MIT0604_00747,EW14_0747,tier1:gene
560.6879042,-3.972541365,0.171104321,-23.21707216,3.06e-119,3.94e-118,MIT0604_00748,EW14_0748,tier1:gene
10251.17751,-3.933072432,0.133672201,-29.4232638,2.77e-190,8.099999999999999e-189,MIT0604_00749,EW14_0749,tier1:gene
131.1712317,0.305012652,0.2197695,1.38787526,0.165175033,0.187424219,MIT0604_00750,EW14_0750,tier1:gene
1203.138287,1.033172271,0.126580437,8.162179663,3.29e-16,7.59e-16,MIT0604_00751,EW14_0751,tier1:gene
310.0255688,-0.082679966,0.124816329,-0.662413057,0.507706538,0.538484603,MIT0604_00752,EW14_0752,tier1:gene
370.7373285,0.156379486,0.17691211,0.883938846,0.376729226,0.408455893,MIT0604_00753,EW14_0753,tier1:gene
156.5251248,0.537191122,0.171261891,3.136664674,0.001708814,0.002319591,MIT0604_00754,EW14_0754,tier1:gene
528.0517534,-0.354789896,0.130477248,-2.719170604,0.006544584,0.008489711,MIT0604_00755,EW14_0755,tier1:gene
314.3083949,0.722795329,0.271508425,2.662146959,0.007764397,0.010002342,MIT0604_00756,EW14_0756,tier1:gene
171.6133125,1.942771234,0.216646682,8.967463595,3.03e-19,7.76e-19,MIT0604_00757,EW14_0757,tier1:gene
119.1581728,1.40328427,0.203962121,6.880121958,5.98e-12,1.17e-11,MIT0604_00758,EW14_0758,tier1:gene
130.424812,2.479200886,0.231029702,10.73109155,7.27e-27,2.23e-26,MIT0604_00759,EW14_0759,tier1:gene
115.757307,0.439902657,0.191161413,2.301210538,0.021379734,0.026539912,MIT0604_00760,EW14_RS03685,tier1:gene
306.1744017,-1.288641888,0.182817124,-7.048802981,1.8e-12,3.63e-12,MIT0604_00761,,unresolved
787.4623974,-1.458200345,0.099774426,-14.61497102,2.25e-48,1.09e-47,MIT0604_00762,EW14_0762,tier1:gene
118.1222559,-0.303770402,0.171518445,-1.771065505,0.076549809,0.08990101,MIT0604_00763,EW14_0763,tier1:gene
1011.314024,-0.469472,0.120227165,-3.904874578,9.43e-05,0.000137,MIT0604_00764,EW14_0764,tier1:gene
605.8428332,1.304783116,0.129563161,10.07063354,7.45e-24,2.1399999999999997e-23,MIT0604_00765,EW14_0765,tier1:gene
724.7233056,-2.140780961,0.160215002,-13.36192577,1.01e-40,4.22e-40,MIT0604_00766,,unresolved
399.1755126,1.574017577,0.131617588,11.95902161,5.82e-33,2.0500000000000001e-32,MIT0604_00767,EW14_0767,tier1:gene
445.5461403,-0.550168509,0.165430823,-3.32567112,0.000882,0.001215058,MIT0604_00768,EW14_0768,tier1:gene
542.6332823,0.098158414,0.171468309,0.57245805,0.567011698,0.595216896,MIT0604_00769,EW14_0769,tier1:gene
773.5772105,1.218534788,0.108208475,11.26099214,2.0400000000000002e-29,6.61e-29,MIT0604_00770,EW14_0770,tier1:gene
888.4494412,0.418937497,0.104972917,3.990910295,6.58e-05,9.64e-05,MIT0604_00771,EW14_0771,tier1:gene
334.7122936,1.073403974,0.138711107,7.738414014,1.01e-14,2.17e-14,MIT0604_00772,EW14_0772,tier1:gene
342.8796842,0.188365039,0.176582878,1.066723125,0.286096882,0.316033064,MIT0604_00773,EW14_0773,tier1:gene
23.01863444,3.718829167,0.564070091,6.592849412,4.31e-11,8.2e-11,MIT0604_00774,EW14_0774,tier1:gene
463.0235819,0.378034023,0.135445102,2.791049785,0.005253739,0.006863053,MIT0604_00775,EW14_0775,tier1:gene
44.41751389,0.087155365,0.332593386,0.262047801,0.79328459,0.808289475,MIT0604_00776,EW14_0776,tier1:gene
52.68473388,2.180159174,0.302215455,7.213923505,5.44e-13,1.11e-12,MIT0604_00777,EW14_0777,tier1:gene
13696.80542,-2.597729112,0.179454744,-14.47567817,1.7300000000000002e-47,8.240000000000001e-47,MIT0604_00778,EW14_0778,tier1:gene
7852.792302,-2.630332324,0.173878487,-15.12741667,1.07e-51,5.62e-51,MIT0604_00779,EW14_0779,tier1:gene
7651.722451,-2.432479649,0.182375483,-13.33775577,1.4e-40,5.8e-40,MIT0604_00780,EW14_0780,tier1:gene
453.6314468,2.18618556,0.144090362,15.17232333,5.39e-52,2.88e-51,MIT0604_00781,EW14_0781,tier1:gene
155.8625414,0.241171996,0.320713655,0.751985428,0.452059822,0.485247224,MIT0604_00782,EW14_0782,tier1:gene
