seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,position_merge_note,ec_numbers
NZ_CP007753.1,EW14_RS03360,,EW14_RS03360,EW14_0690,Protein Homology,613850.0,614740.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011820023.1,homoserine O-succinyltransferase,WP_042850093.1,,,,,EW14_0690,613850.0,614740.0,+,CK_Pro_MIT0604_00690,metA,"GO:0019281,GO:0008899,GO:0005737",CK_00001285,"A.6,E.7","Serine family (Ser%2C Gly%2C Cys),Sulfur metabolism","COG1897,bactNOG05701,cyaNOG05422","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.3.1.46,homoserine O-succinyltransferase%3B homoserine O-transsuccinylase (ambiguous)%3B homoserine succinyltransferase,"L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine,L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine,homoserine O-succinyltransferase activity,L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine,homoserine O-succinyltransferase activity,cytoplasm",homoserine O-succinyltransferase,"PF04204,IPR005697","Homoserine O-succinyltransferase,Homoserine O-succinyltransferase MetA","106,75","Central intermediary metabolism / Sulfur metabolism,Amino acid biosynthesis / Serine family",,
NZ_CP007753.1,EW14_RS03365,,EW14_RS03365,EW14_0691,Protein Homology,614746.0,616311.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376200.1,SulP family inorganic anion transporter,WP_042850094.1,"GO:0015103,GO:0016020",membrane|0016020||IEA,inorganic anion transmembrane transporter activity|0015103||IEA,,EW14_0691,614746.0,616311.0,-,CK_Pro_MIT0604_00691,sul1,"GO:0008272,GO:0015116,GO:0016021",CK_00000045,Q.2,Anions,"COG0659,bactNOG00621,cyaNOG02100","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [P] Inorganic ion transport and metabolism",,,"sulfate transport,sulfate transport,sulfate transmembrane transporter activity,sulfate transport,sulfate transmembrane transporter activity,integral component of membrane",sulfate permease,"PF01740,PF00916,PF13792,PS50801,IPR002645,IPR011547,IPR030402","STAS domain,Sulfate permease family,Description not found.,STAS domain profile.,STAS domain,SLC26A/SulP transporter domain,Description not found.",143,Transport and binding proteins / Anions,,
NZ_CP007753.1,EW14_RS03370,,EW14_RS03370,EW14_0692,Protein Homology,616342.0,617604.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007460.1,FAD-binding protein,WP_042850095.1,GO:0050660,,flavin adenine dinucleotide binding|0050660||IEA,,EW14_0692,616342.0,617604.0,-,CK_Pro_MIT0604_00692,,"GO:0055114,GO:0008762,GO:0016491,GO:0050660,GO:0003824,GO:0016614",CK_00033176,D.1.2,Light,COG0277,COG: METABOLISM [C] Energy production and conversion,,,"oxidation-reduction process,oxidation-reduction process,UDP-N-acetylmuramate dehydrogenase activity,oxidoreductase activity,flavin adenine dinucleotide binding,catalytic activity,oxidoreductase activity%2C acting on CH-OH group of donors",FAD domain-containing protein,"PF01565,PS51387,IPR006094,IPR016166","FAD binding domain,PCMH-type FAD-binding domain profile.,FAD linked oxidase%2C N-terminal,FAD-binding domain%2C PCMH-type",149,Cellular processes / Adaptations to atypical conditions,,
NZ_CP007753.1,EW14_RS03380,,EW14_RS03380,EW14_0694,Protein Homology,619171.0,619428.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376203.1,DUF2811 domain-containing protein,WP_042850097.1,,,,,EW14_0694,619171.0,619428.0,+,CK_Pro_MIT0604_00694,,,CK_00047478,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein (DUF2811),"PF10929,IPR021231","Protein of unknown function (DUF2811),Protein of unknown function DUF2811",156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03385,,EW14_RS03385,EW14_0695,Protein Homology,619415.0,621055.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862664.1,GMC oxidoreductase,WP_042850098.1,GO:0016614,,oxidoreductase activity%2C acting on CH-OH group of donors|0016614||IEA,,EW14_0695,619415.0,621055.0,-,CK_Pro_MIT0604_00695,,"GO:0055114,GO:0016614",CK_00001288,,,"COG2303,bactNOG06777,cyaNOG06363,cyaNOG04885,cyaNOG04719","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",,,"oxidation-reduction process,oxidation-reduction process,oxidoreductase activity%2C acting on CH-OH group of donors",FAD binding domain protein,"PF05199,PF00890,IPR007867,IPR003953","GMC oxidoreductase,FAD binding domain,Glucose-methanol-choline oxidoreductase%2C C-terminal,FAD-dependent oxidoreductase 2%2C FAD binding domain",157,Unknown function / General,,
NZ_CP007753.1,EW14_RS03390,,EW14_RS03390,EW14_0696,Protein Homology,621163.0,621636.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007464.1,pentapeptide repeat-containing protein,WP_025952595.1,,,,,EW14_0696,621163.0,621636.0,+,CK_Pro_MIT0604_00696,,,CK_00000915,R.2,Conserved hypothetical proteins,"COG1357,bactNOG33960,bactNOG09976,bactNOG50188,cyaNOG03590,cyaNOG03250","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: INFORMATION STORAGE AND PROCESSING [K] Transcription,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,pentapeptide repeats family protein,"PF00805,IPR001646","Pentapeptide repeats (8 copies),Pentapeptide repeat",185,Unclassified / Role category not yet assigned,,
NZ_CP007753.1,EW14_RS03395,,EW14_RS03395,EW14_0697,Protein Homology,621639.0,622031.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007465.1,hypothetical protein,WP_042850100.1,,,,,EW14_0697,621639.0,622031.0,-,CK_Pro_MIT0604_00697,,,CK_00044011,R.4,Hypothetical proteins,"NOG330338,bactNOG81678,cyaNOG08804","bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03400,,EW14_RS03400,EW14_0698,Protein Homology,622034.0,622531.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007466.1,VHS domain-containing protein,WP_025894286.1,,,,,EW14_0698,622034.0,622531.0,-,CK_Pro_MIT0604_00698,,,CK_00001851,R.2,Conserved hypothetical proteins,"COG0477,NOG120108,COG0419,bactNOG79491,cyaNOG08608","COG: GEPR,COG: POORLY CHARACTERIZED [S] Function unknown,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,gloA,gloA,EW14_RS03405,EW14_0699,Protein Homology,622798.0,623187.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376208.1,lactoylglutathione lyase,WP_042850102.1,"GO:0051596,GO:0004462,GO:0046872",,"lactoylglutathione lyase activity|0004462||IEA,metal ion binding|0046872||IEA",methylglyoxal catabolic process|0051596||IEA,EW14_0699,622798.0,623169.0,-,CK_Pro_MIT0604_00699,glx1,"GO:0005975,GO:0051596,GO:0004462,GO:0046872",CK_00000423,"D.1.4,D.8","Oxidative stress,Toxin production and resistance","COG0346,bactNOG24084,bactNOG20616,bactNOG30240,cyaNOG02655","COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",4.4.1.5,lactoylglutathione lyase%3B methylglyoxalase%3B aldoketomutase%3B ketone-aldehyde mutase%3B glyoxylase I%3B (R)-S-lactoylglutathione methylglyoxal-lyase (isomerizing),"carbohydrate metabolic process,methylglyoxal catabolic process,carbohydrate metabolic process,methylglyoxal catabolic process,lactoylglutathione lyase activity,metal ion binding",lactoylglutathione lyase,"TIGR00068,PF00903,PS00934,IPR018146,IPR004361,IPR004360","lactoylglutathione lyase,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,Glyoxalase I signature 1.,Glyoxalase I%2C conserved site,Glyoxalase I,Glyoxalase/fosfomycin resistance/dioxygenase domain","184,94","Energy metabolism / Other,Cellular processes / Toxin production and resistance",,4.4.1.5
NZ_CP007753.1,EW14_RS03410,,EW14_RS03410,EW14_0700,Protein Homology,623320.0,623754.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011376209.1,Tic20 family protein,WP_042850104.1,,,,,EW14_0700,623320.0,623754.0,+,CK_Pro_MIT0604_00700,,GO:0016020,CK_00000375,R.2,Conserved hypothetical proteins,"COG3098,NOG297175,NOG286535,NOG07485,bactNOG29014,bactNOG68568,cyaNOG03105,cyaNOG07299","COG: POORLY CHARACTERIZED [S] Function unknown,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,membrane,uncharacterized membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03415,,EW14_RS03415,EW14_0701,Protein Homology,623782.0,624111.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818158.1,hypothetical protein,WP_042850105.1,,,,,EW14_0701,623782.0,624081.0,-,CK_Pro_MIT0604_00701,,,CK_00003414,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein%2C Prochlorococcus-specific,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03420,,EW14_RS03420,EW14_0702,Protein Homology,624119.0,624703.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002808129.1,hypothetical protein,WP_042850106.1,,,,,EW14_0702,624119.0,624703.0,-,CK_Pro_MIT0604_00702,,GO:0016020,CK_00003415,,,,,,,membrane,putative membrane protein,,,88,Cell envelope / Other,,
NZ_CP007753.1,EW14_RS03425,,EW14_RS03425,EW14_0703,Protein Homology,624754.0,624954.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862672.1,hypothetical protein,WP_042850107.1,,,,,EW14_0703,624754.0,624954.0,-,CK_Pro_MIT0604_00703,,,CK_00042996,,,,,,,,Conserved hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03430,,EW14_RS03430,EW14_0704,GeneMarkS-2+,625539.0,626015.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850108.1,,,,,EW14_0704,625539.0,626015.0,+,CK_Pro_MIT0604_00704,,,CK_00043397,,,,,,,,conserved hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03435,,EW14_RS03435,EW14_0705,GeneMarkS-2+,626012.0,626263.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850109.1,,,,,EW14_0705,626012.0,626263.0,+,CK_Pro_MIT0604_00705,,,CK_00037560,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS10015,,EW14_RS10015,EW14_0706,GeneMarkS-2+,626260.0,626427.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156095653.1,,,,,EW14_0706,626260.0,626427.0,+,CK_Pro_MIT0604_00706,,,CK_00037559,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03440,,EW14_RS03440,EW14_0707,GeneMarkS-2+,626420.0,626755.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850110.1,,,,,EW14_0707,626420.0,626755.0,+,CK_Pro_MIT0604_00707,,,CK_00037558,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03445,,EW14_RS03445,EW14_0708,GeneMarkS-2+,626755.0,628044.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850111.1,,,,,EW14_0708,626755.0,628044.0,+,CK_Pro_MIT0604_00708,,"GO:0015074,GO:0006310,GO:0003677",CK_00049310,I.4,Other,,,,,"DNA integration,DNA recombination,DNA integration,DNA recombination,DNA binding",phage integrase,"PF00589,IPR002104","Phage integrase family,Integrase%2C catalytic domain",708,Mobile and extrachromosomal element functions / Other,,
NZ_CP007753.1,EW14_RS10020,,EW14_RS10020,EW14_0709,GeneMarkS-2+,628422.0,628592.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156095654.1,,,,,EW14_0709,628422.0,628592.0,-,CK_Pro_MIT0604_00709,,,CK_00037557,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03455,,EW14_RS03455,EW14_0711,GeneMarkS-2+,628878.0,629114.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850114.1,,,,,EW14_0711,628878.0,629114.0,-,CK_Pro_MIT0604_00711,,,CK_00043815,,,,,,,,conserved hypothetical protein,,,856,Not Found,,
NZ_CP007753.1,EW14_RS10205,,EW14_RS10205,EW14_0712,Protein Homology,629598.0,629756.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019475895.1,hypothetical protein,WP_197049607.1,,,,,EW14_0712,629598.0,629756.0,-,CK_Pro_MIT0604_00712,,,CK_00043319,,,,,,,,conserved hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03460,,EW14_RS03460,EW14_0713,Protein Homology,629753.0,630370.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019475890.1,recombinase family protein,WP_042850115.1,"GO:0006310,GO:0000150,GO:0003677",,"DNA strand exchange activity|0000150||IEA,DNA binding|0003677||IEA",DNA recombination|0006310||IEA,EW14_0713,629753.0,630361.0,-,CK_Pro_MIT0604_00713,,"GO:0006310,GO:0000150,GO:0003677",CK_00044281,F.1,DNA replication%2C recombination%2C and repair,,,,,"DNA recombination,DNA recombination,recombinase activity,DNA binding",site-specific recombinase,"PF00239,PS00398,IPR006119,IPR006118","Resolvase%2C N terminal domain,Site-specific recombinases signature 2.,Resolvase%2C N-terminal catalytic domain,Recombinase%2C conserved site",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
NZ_CP007753.1,EW14_RS03465,,EW14_RS03465,EW14_0714,Protein Homology,630527.0,630772.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011133056.1,hypothetical protein,WP_042850116.1,,,,,EW14_0714,630527.0,630772.0,-,CK_Pro_MIT0604_00714,,,CK_00045754,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03475,,EW14_RS03475,EW14_0715,GeneMarkS-2+,631420.0,632637.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850117.1,,,,,EW14_0715,631420.0,632637.0,+,CK_Pro_MIT0604_00715,,"GO:0015074,GO:0006310,GO:0003677",CK_00056053,,,,,,,"DNA integration,DNA recombination,DNA integration,DNA recombination,DNA binding",putative phage integrase,,,"92,141","Cellular processes / Other,Transport and binding proteins / Unknown substrate",,
NZ_CP007753.1,EW14_RS03480,,EW14_RS03480,EW14_0716,GeneMarkS-2+,632634.0,633572.0,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850118.1,,,,,EW14_0716,632634.0,633572.0,+,CK_Pro_MIT0604_00716,,,CK_00045101,,,,,,,,conserved hypothetical protein,,,856,Not Found,,
NZ_CP007753.1,EW14_RS03485,,EW14_RS03485,EW14_0717,GeneMarkS-2+,633565.0,634035.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850119.1,,,,,EW14_0717,633565.0,634035.0,-,CK_Pro_MIT0604_00717,,,CK_00040517,R.2,Conserved hypothetical proteins,,,,,,conserved hypothetical protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03490,,EW14_RS03490,EW14_0718,GeneMarkS-2+,634041.0,634529.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850121.1,,,,,EW14_0718,634041.0,634634.0,-,CK_Pro_MIT0604_00718,,,CK_00037561,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03500,,EW14_RS03500,EW14_0719,Protein Homology,635201.0,635776.0,+,,,COORDINATES: protein motif:HMM:NF012798.4,tyrosine-type recombinase/integrase,WP_042851301.1,,,,,EW14_0719,635141.0,635776.0,+,CK_Pro_MIT0604_00719,,"GO:0006310,GO:0015074,GO:0003677",CK_00049251,F.1,DNA replication%2C recombination%2C and repair,"COG0582,NOG125754,bactNOG92263,cyaNOG03637","COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",,,"DNA recombination,DNA integration,DNA recombination,DNA integration,DNA binding",phage integrase,"PF00589,IPR002104,IPR011010,IPR013762","Phage integrase family,Integrase%2C catalytic domain,DNA breaking-rejoining enzyme%2C catalytic core,Integrase-like%2C catalytic domain superfamily",132,DNA metabolism / DNA replication%2C recombination%2C and repair,,
NZ_CP007753.1,EW14_RS03505,,EW14_RS03505,EW14_0720,GeneMarkS-2+,635780.0,635992.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850123.1,,,,,EW14_0720,635780.0,635929.0,-,CK_Pro_MIT0604_00720,,,CK_00037562,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03510,,EW14_RS03510,EW14_0721,Protein Homology,636055.0,637557.0,-,,,COORDINATES: protein motif:HMM:NF017116.4,VapE domain-containing protein,WP_042850124.1,,,,,EW14_0721,636055.0,637557.0,-,CK_Pro_MIT0604_00721,,,CK_00042774,,,,,,,,virulence-associated E family protein,"PF09250,PF05272,IPR015330,IPR007936","Bifunctional DNA primase/polymerase%2C N-terminal,Virulence-associated protein E,DNA primase/polymerase%2C bifunctional%2C N-terminal,Virulence-associated E",185,Unclassified / Role category not yet assigned,,
NZ_CP007753.1,EW14_RS03515,,EW14_RS03515,EW14_0722,Protein Homology,637550.0,638479.0,-,,,COORDINATES: protein motif:HMM:NF020811.4,bifunctional DNA primase/polymerase,WP_042850125.1,,,,,EW14_0722,637550.0,638479.0,-,CK_Pro_MIT0604_00722,,,CK_00044104,,,,,,,,conserved hypothetical protein,"PF09250,IPR015330","Bifunctional DNA primase/polymerase%2C N-terminal,DNA primase/polymerase%2C bifunctional%2C N-terminal",156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS10025,,EW14_RS10025,EW14_0723,GeneMarkS-2+,638480.0,638629.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156095656.1,,,,,EW14_0723,638480.0,638629.0,-,CK_Pro_MIT0604_00723,,,CK_00037566,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03520,,EW14_RS03520,EW14_0724,GeneMarkS-2+,638626.0,639102.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_042850127.1,,,,,EW14_0724,638626.0,639102.0,-,CK_Pro_MIT0604_00724,,,CK_00037567,,,,,,,,hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03525,,EW14_RS03525,EW14_0725,GeneMarkS-2+,639092.0,639412.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156095657.1,,,,,EW14_0725,639092.0,639382.0,-,CK_Pro_MIT0604_00725,,,CK_00057251,N.1, DNA interactions,,,,,,helix-turn-helix domain protein,PF12728,Helix-turn-helix domain,261,Regulatory functions / DNA interactions,,
NZ_CP007753.1,EW14_RS10210,,EW14_RS10210,EW14_0726,Protein Homology,640142.0,640303.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012196014.1,DUF5989 family protein,WP_197049608.1,,,,,EW14_0726,640142.0,640303.0,-,CK_Pro_MIT0604_00726,,,CK_00005441,,,"NOG82243,bactNOG44832,bactNOG79203,cyaNOG04237","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,putative sxtK,,,185,Unclassified / Role category not yet assigned,,
NZ_CP007753.1,EW14_RS03535,,EW14_RS03535,EW14_0728,Protein Homology,640701.0,642557.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012007184.1,carbamoyltransferase,WP_042850130.1,,,,,EW14_0728,640701.0,642557.0,-,CK_Pro_MIT0604_00728,,"GO:0009058,GO:0003824",CK_00002335,,,"COG2192,bactNOG01672,cyaNOG01003","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"biosynthetic process,biosynthetic process,catalytic activity",carbamoyltransferase family protein,"PF02543,IPR003696","Carbamoyltransferase N-terminus,Carbamoyltransferase",703,Unknown function / Enzymes of unknown specificity,,
NZ_CP007753.1,EW14_RS03540,,EW14_RS03540,EW14_0729,Protein Homology,642709.0,643668.0,+,,,COORDINATES: protein motif:HMM:NF013382.4,class I SAM-dependent methyltransferase,WP_042850132.1,"GO:0008168,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA",,EW14_0729,642709.0,643668.0,+,CK_Pro_MIT0604_00729,,"GO:0008152,GO:0008168",CK_00057379,R.3,Enzymes of unknown specificity,,,,,"metabolic process,metabolic process,methyltransferase activity",methyltransferase,"PF08241,IPR013216","Methyltransferase domain,Methyltransferase type 11",703,Unknown function / Enzymes of unknown specificity,,2.1.1.-
NZ_CP007753.1,EW14_RS03545,,EW14_RS03545,EW14_0730,GeneMarkS-2+,643701.0,644663.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_156095658.1,,,,,EW14_0730,643701.0,644672.0,-,CK_Pro_MIT0604_00730,,,CK_00039941,,,,,,,,conserved hypothetical protein,,,,,,
NZ_CP007753.1,EW14_RS03550,,EW14_RS03550,EW14_0731,GeneMarkS-2+,644698.0,645669.0,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,SGNH/GDSL hydrolase family protein,WP_042850136.1,,,,,EW14_0731,644698.0,645669.0,-,CK_Pro_MIT0604_00731,,,CK_00037565,,,,,,,,hypothetical protein,PF13472,GDSL-like Lipase/Acylhydrolase family,,,,
NZ_CP007753.1,EW14_RS10215,,EW14_RS10215,EW14_0732,Protein Homology,646220.0,646369.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818161.1,hypothetical protein,WP_197049609.1,,,,,EW14_0732,646220.0,646369.0,-,CK_Pro_MIT0604_00732,,,CK_00043729,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03555,,EW14_RS03555,EW14_0733,Protein Homology,646912.0,647106.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011818162.1,hypothetical protein,WP_011818162.1,,,,,EW14_0733,646912.0,647106.0,+,CK_Pro_MIT0604_00733,,,CK_00054584,R.2,Conserved hypothetical proteins,,,,,,uncharacterized conserved membrane protein,,,156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,EW14_RS03560,,EW14_RS03560,EW14_0734,Protein Homology,647103.0,647369.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_002806025.1,RNA recognition motif-containing protein,WP_042850137.1,,,,,EW14_0734,647103.0,647369.0,-,CK_Pro_MIT0604_00734,,,CK_00036837,,,,,,,,conserved hypothetical protein,"PF07878,IPR012869","CopG-like RHH_1 or ribbon-helix-helix domain%2C RHH_5,CopG-like ribbon-helix-helix domain",156,Hypothetical proteins / Conserved,,
NZ_CP007753.1,nrdJ,nrdJ,EW14_RS03565,EW14_0735,Protein Homology,647458.0,649791.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011862702.1,ribonucleoside-triphosphate reductase%2C adenosylcobalamin-dependent,WP_042850138.1,"GO:0006260,GO:0000166,GO:0004748,GO:0031419",,"nucleotide binding|0000166||IEA,ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,cobalamin binding|0031419||IEA",DNA replication|0006260||IEA,EW14_0735,647458.0,649791.0,-,CK_Pro_MIT0604_00735,nrdJ,"GO:0006260,GO:0055114,GO:0000166,GO:0004748,GO:0008998,GO:0031419",CK_00000867,"B.9,F.1,M.1"," Thioredoxin%2C glutaredoxin and glutathione,DNA replication%2C recombination%2C and repair,2'-Deoxyribonucleotide metabolism","COG0209,COG1372,COG0085,bactNOG29089,bactNOG04305,cyaNOG05463,cyaNOG04022","COG: METABOLISM [F] Nucleotide transport and metabolism,COG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,COG: INFORMATION STORAGE AND PROCESSING [K] Transcription,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",1.17.4.1,ribonucleoside-diphosphate reductase%3B ribonucleotide reductase (ambiguous)%3B CDP reductase%3B ribonucleoside diphosphate reductase%3B UDP reductase%3B ADP reductase%3B nucleoside diphosphate reductase%3B ribonucleoside 5'-diphosphate reductase%3B ribonucleotide diphosphate reductase%3B 2'-deoxyribonucleoside-diphosphate:oxidized-thioredoxin 2'-oxidoreductase%3B RR%3B nrdB (gene name)%3B nrdF (gene name)%3B nrdJ (gene name),"DNA replication,oxidation-reduction process,DNA replication,oxidation-reduction process,nucleotide binding,ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor,ribonucleoside-triphosphate reductase activity,cobalamin binding",ribonucleoside-diphosphate reductase,"TIGR02504,IPR013345","ribonucleoside-diphosphate reductase%2C adenosylcobalamin-dependent,Ribonucleoside-triphosphate reductase%2C adenosylcobalamin-dependent","123,132,86","Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / 2'-Deoxyribonucleotide metabolism,DNA metabolism / DNA replication%2C recombination%2C and repair,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Glutathione and analogs",,1.17.4.2
