Gene ID,NCBI ID,NCBI ID_2,NCBI ID_3,0 hours,4 hours,8 hours,13 hours,16 hours,20 hours,24 hours,Gene Name,product,pathway_plot,locus_tag
cds-WP_011294647.1,NATL2_12651,PMN2A_RS05835,PMN2A_0550,3.44070783712451***,1.49952802093215***,-0.228785818,0.012460626,1.16034452383784***,3.71500514490762***,2.61003310832928***,,hypothetical protein,,PMN2A_0550
cds-WP_011294605.1-2,NATL2_12661,PMN2A_RS05840,PMN2A_0551,0,-1.251031263,1.055460423,-0.447517001,0,0,0,,high light inducible protein,,PMN2A_0551
cds-WP_011294648.1,NATL2_12671,PMN2A_RS05845,PMN2A_0552,,,,,,,,,high light inducible protein,,PMN2A_0552
cds-WP_011294349.1-3,NATL2_12691,PMN2A_RS05855,PMN2A_0553,,,,,,,,,high light inducible protein,,PMN2A_0553
cds-WP_011294649.1,NATL2_12721,PMN2A_RS10220,PMN2A_0554,-1.57448288980099***,-0.233885842,0.379205486566974***,0.307520893470198***,-0.62397247539307***,-1.65842871540291***,-2.14137688306149***,,hypothetical protein,,PMN2A_0554
cds-WP_041711201.1,NATL2_12731,PMN2A_RS05865,PMN2A_0555,-0.190179063,0.363231531,0.165973092,-0.320327861,-0.401616791866707***,-0.553954163387924***,-0.591309211340785***,,hypothetical protein,,PMN2A_0555
cds-WP_011294651.1,NATL2_12741,PMN2A_RS05870,PMN2A_0556,0.572391260393299***,0.061121535,0.043159372,0.150661697,-0.596764347636111***,-0.416183625612094***,-0.408673816685876***,,aminoacyl-tRNA hydrolase,,PMN2A_0556
cds-WP_011294652.1,NATL2_12751,PMN2A_RS05875,PMN2A_0557,0.227431012,0.357531721050046***,0.299075051,0.455230871327944***,-0.393388466461224***,-0.084161434,0.697086755759019***,,hypothetical protein,,PMN2A_0557
cds-WP_011294225.1-2,NATL2_12761,PMN2A_RS05880,PMN2A_0558,0,0.672503406,0.180389713,0,0,0,0,psbA,photosystem II q(b) protein,,PMN2A_0558
cds-WP_011294653.1,NATL2_12771,PMN2A_RS05885,PMN2A_0559,0.558535158796057***,0.841031696291228***,0.180928061,-0.047451717,-0.096618501,-0.244100595665891***,-0.248620327,,hypothetical protein,,PMN2A_0559
cds-WP_011294654.1,NATL2_12781,PMN2A_RS05890,PMN2A_0560,0.713389033209473***,0.832694036048004***,0.365940858227263***,-0.287329244,-0.166114626,0.323219325735623***,0.820228142262581***,nei,endonuclease VIII,,PMN2A_0560
cds-WP_080502531.1,NATL2_12791,PMN2A_RS05895,PMN2A_0561,2.10649646142758***,0.683208284322837***,-0.664272377546287***,-0.512201193091968***,2.0593174363757***,4.49805837680467***,3.33278520625696***,,hypothetical protein,,PMN2A_0561
cds-WP_011294657.1,NATL2_12801,PMN2A_RS05900,PMN2A_0563,1.52118779611086***,0.807361088278786***,-0.517424961283754***,-0.384045709081721***,1.15622985912997***,2.41678272257298***,2.14507892545101***,,hypothetical protein,,PMN2A_0563
cds-WP_041711204.1,NATL2_12821,PMN2A_RS05905,PMN2A_0564,0.399292984,0.144109809,0.268753454,-0.120815487,-0.966897246913385***,-0.975392106944898***,-0.464599079,,hypothetical protein,,PMN2A_0564
cds-WP_011294659.1,NATL2_12831,PMN2A_RS05910,PMN2A_0565,0.453658675315072***,0.153858469,0.260915198,-0.036216111,-0.37471810424093***,0.172449988,0.707660595361246***,,hypothetical protein,,PMN2A_0565
cds-WP_011294660.1,NATL2_12841,PMN2A_RS05915,PMN2A_0566,5.96028147806048***,1.99614114164218***,-0.238747467,-0.190959744,1.97535156537926***,5.12596877297236***,7.16785254093298***,,hypothetical protein,,PMN2A_0566
cds-WP_011294661.1,NATL2_12851,PMN2A_RS05920,PMN2A_0567,-0.086046524,-0.182074224,-0.421968934654271***,-0.227150237,-0.069392887,-0.294770633476863***,-0.104353136,,hypothetical protein,,PMN2A_0567
cds-WP_011294662.1,NATL2_12861,PMN2A_RS05925,PMN2A_0568,0.008359402,0.093388955,-0.036838662,0.347737104208167***,-0.046733146,-0.100030509,0.040811204,,hypothetical protein,,PMN2A_0568
cds-WP_011294663.1,NATL2_12865,PMN2A_RS05930,PMN2A_0569,-1.42408375807056***,0.682186169669882***,-0.619093049,-0.058845799,0.048533675,0.601685526,-0.106029544,,hypothetical protein,,PMN2A_0569
fig|1218.94.peg.1313,NATL2_12881,,PMN2A_0570,-0.663520170836691***,-0.22126861,-0.143775417,-0.305853698,-0.852383097819681***,-1.7306527289466***,-1.3219784320336***,,hypothetical protein,,PMN2A_0570
cds-WP_011294665.1,NATL2_12901,PMN2A_RS05935,PMN2A_0571,0.572849629595477***,-0.230773261,-0.180674197,-0.386738073,-0.364394147,0.744677183131586***,0.309714759,,hypothetical protein,,PMN2A_0571
cds-WP_011294666.1,NATL2_12921,PMN2A_RS05945,PMN2A_0572,-0.404227804560236***,-0.333232105,-0.031073155,0.057355547,0.168293389,-0.243376579,0.071441895,,DUF2839 family protein,,PMN2A_0572
Yfr107,NATL2_12931,,PMN2A_0573,2.08375680506679***,1.064100244,0.29148651,0.103483793,0.557751765989988***,3.02092271493928***,2.56379404546839***,,Yfr107,,PMN2A_0573
cds-WP_041710997.1,NATL2_12971,PMN2A_RS05960,PMN2A_0574,0.398374483,0.872580942923366***,0.000227265,0.388769751,1.31716041489574***,2.10566363195612***,1.90916591595347***,,hypothetical protein,,PMN2A_0574
cds-WP_011294669.1,NATL2_12991,PMN2A_RS05970,PMN2A_0575,1.08451852888242***,0.858558229273712***,0.090597005,-0.302586548,-0.422384159173291***,0.033984362,0.536366453,,Nif11-like leader peptide family natural product precursor,,PMN2A_0575
cds-WP_011294648.1-2,NATL2_13051,PMN2A_RS05985,PMN2A_0577,,,,,,,,,high light inducible protein,,PMN2A_0577
cds-WP_011294349.1-4,NATL2_13081,PMN2A_RS05995,PMN2A_0578,,,,,,,,,high light inducible protein,,PMN2A_0578
cds-WP_011294670.1,NATL2_13101,PMN2A_RS06000,PMN2A_0579,0.486846035,0.389017415,0.192650765,-0.241291861,-0.276025934,0.207370442,-2.18653286767317***,,DUF2811 domain-containing protein,,PMN2A_0579
cds-WP_011294671.1,NATL2_13111,PMN2A_RS06005,PMN2A_0580,-0.331092339,0.062965261,0.166761552,-0.242561327,-0.693442209,-1.13226948720451***,-1.72248346213003***,,DUF2811 domain-containing protein,,PMN2A_0580
cds-WP_011294672.1,NATL2_13141,PMN2A_RS06010,PMN2A_0581,4.80232679485334***,2.04041338626453***,-0.540286586851648***,-0.064575733,1.32829754312994***,3.58816965749921***,6.08925279637947***,,hypothetical protein,,PMN2A_0581
cds-WP_011294673.1,NATL2_13151,PMN2A_RS06015,PMN2A_0582,0.102641653,0.288237898455824***,0.394582448659178***,0.003376192,-0.583230964401845***,-0.529826074538956***,-0.200259513,,hypothetical protein,,PMN2A_0582
cds-WP_041711000.1,NATL2_13171,PMN2A_RS06025,PMN2A_0583,0.837497354868303***,0.543843409,-0.500434438,-0.413371514,-0.658772741,-0.762374958359006***,1.175341544,,hypothetical protein,,PMN2A_0583
cds-WP_011294675.1,NATL2_13181,PMN2A_RS06035,PMN2A_0584,0.808783801287681***,0.724539617589205***,0.703761224567687***,-0.508649088792125***,-1.07973471827514***,-0.608215898092689***,0.46871138466971***,,hypothetical protein,,PMN2A_0584
cds-WP_011294676.1,NATL2_13201,PMN2A_RS06045,PMN2A_0585,0.369681623,-0.117519433,-0.420256838,-0.259235634,-0.212812511,-1.40738056759374***,-1.77386487503296***,,DUF3764 domain-containing protein,,PMN2A_0585
fig|1218.94.peg.1344,NATL2_13211,,PMN2A_0586,0.951326826896592***,0.052199881,-0.146207239,-0.228949804,-0.462226220093302***,-0.448276969898778***,-0.240964089,,hypothetical protein,,PMN2A_0586
cds-WP_011294679.1,NATL2_13241,PMN2A_RS06055,PMN2A_0588,0.31020495574963***,0.428454153182193***,0.527444667619782***,-0.38228940564614***,-1.64958706400642***,-1.0765610678941***,-0.541641834070079***,,DUF296 domain-containing protein,,PMN2A_0588
cds-WP_011294680.1,NATL2_13251,PMN2A_RS06060,PMN2A_0589,-0.355234373,0.661612198123923***,-0.682195597797204***,0.138052146,0.094604491,0.309729182,1.43822999970805***,,hypothetical protein,,PMN2A_0589
cds-WP_041711006.1,NATL2_13281,PMN2A_RS06065,PMN2A_0590,0.821107363982115***,1.22470132510678***,0.239080589,-0.33170553914059***,-0.005407013,1.08693761299603***,1.01217534772599***,,DUF3104 domain-containing protein,,PMN2A_0590
cds-WP_011294682.1,NATL2_13301,PMN2A_RS06070,PMN2A_0591,1.1135979422969***,-0.055741835,-0.059555807,-0.137108082,-0.458412103890422***,1.05698855641452***,0.814033822596231***,,hypothetical protein,,PMN2A_0591
cds-WP_011294683.1,NATL2_13341,PMN2A_RS06075,PMN2A_0592,-0.433144134285771***,0.96618915727392***,-0.49618110270001***,-1.22605021803853***,0.279248628,2.06105731217082***,1.13523017052575***,,hypothetical protein,,PMN2A_0592
cds-WP_011294684.1,NATL2_13361,PMN2A_RS06085,PMN2A_0593,-0.287783758850283***,-0.092379811,-0.240571257,-0.776520322916285***,-1.23087102311621***,-0.743328480369484***,-0.50302846993527***,,hypothetical protein,,PMN2A_0593
cds-WP_011294685.1,NATL2_13371,PMN2A_RS06090,PMN2A_0594,0.508508446228734***,0.049892422,-0.434557773319825***,-1.09592500901724***,-1.98357168568676***,-1.02153465374559***,-1.22232472920222***,,cupin domain-containing protein,,PMN2A_0594
cds-WP_011294686.1,NATL2_13451,PMN2A_RS06100,PMN2A_0595,-0.124891822,0.11055342,-0.011102548,0.076805698,-0.794150107866972***,-0.827679979577066***,-0.552867399377358***,clpS,ATP-dependent Clp protease adapter ClpS,,PMN2A_0595
cds-WP_011294688.1,NATL2_13491,PMN2A_RS06110,PMN2A_0597,-0.413972625847903***,-0.446742544750145***,-0.380152713897904***,-0.471198824784508***,-1.26328896462123***,-1.66344344351355***,-1.91509758792365***,,cupin domain-containing protein,,PMN2A_0597
cds-WP_011294689.1,NATL2_13501,PMN2A_RS06115,PMN2A_0598,1.36183043155232***,0.360750546,-0.351826521,-0.357240417378297***,1.56235037962169***,1.77820131529458***,2.21308918576934***,,DUF2997 domain-containing protein,,PMN2A_0598
cds-WP_011294690.1,NATL2_13511,PMN2A_RS06120,PMN2A_0599,0.739858447646997***,0.216619701669358***,-0.129461408,0.138772156,0.564291740765774***,0.312754138033583***,0.597989792294133***,,2Fe-2S iron-sulfur cluster binding domain-containing protein,,PMN2A_0599
cds-WP_011294691.1,NATL2_13521,PMN2A_RS06125,PMN2A_0600,0.988982585226297***,0.554357117583032***,-0.27453333700685***,0.146697971,0.174539159289199***,0.014738085,0.241413534448352***,,hypothetical protein,,PMN2A_0600
cds-WP_011294692.1,NATL2_13571,PMN2A_RS06135,PMN2A_0601,1.17565703576156***,0.562460036025284***,-0.205660001,-0.239804963909911***,0.698244943512939***,1.74493724043153***,2.02586246829423***,rsuA,23S rRNA pseudouridine(2604) synthase RluF,,PMN2A_0601
cds-WP_011294351.1-2,NATL2_13581,PMN2A_RS06140,PMN2A_0602,-0.184818467,1.63809110253952***,-0.723994553226709***,-2.25736877885273***,-1.3432002698033***,1.06371798455814***,-1.04331254379717***,,high light inducible protein,,PMN2A_0602
cds-WP_011293952.1-3,NATL2_13591,PMN2A_RS06145,PMN2A_0603,-0.446386857,1.64539957866001***,-0.717792390397933***,-2.30739072660255***,-1.09264492896451***,1.07901440054245***,-1.05020464995144***,,high light inducible protein,,PMN2A_0603
cds-WP_011125327.1-2,NATL2_13611,PMN2A_RS06155,PMN2A_0604,-0.047884858,1.4454545622613***,-1.10735539223173***,-2.43718969461068***,-0.992205932773025***,1.3659954421897***,-0.457613838,,high light inducible protein,,PMN2A_0604
cds-WP_011294694.1,NATL2_13631,PMN2A_RS06160,PMN2A_0605,2.66847077091133***,0.236436162,-0.163747885,-0.211709003,0.458171950612325***,1.63846727033572***,1.57573894945341***,,hypothetical protein,,PMN2A_0605
cds-WP_011294695.1,NATL2_13641,PMN2A_RS06165,PMN2A_0606,1.9448653293827***,-0.276110117,0.009278981,0.478871048417356***,1.82636397926019***,2.51487559492341***,1.90154385729164***,,hypothetical protein,,PMN2A_0606
cds-WP_011294696.1,NATL2_13651,PMN2A_RS06175,PMN2A_0607,1.30059715361757***,0.338793184,-0.450469041424625***,0.451468727094168***,1.88233470676526***,2.36671523405615***,1.97093635736345***,,hypothetical protein,,PMN2A_0607
cds-WP_041711012.1,NATL2_13661,PMN2A_RS06180,PMN2A_0608,-1.03373659517507***,-0.365309756590262***,-0.306142289,0.261175848,-0.093298653,-0.993969178424634***,-0.754913494892391***,,hypothetical protein,,PMN2A_0608
fig|1218.94.peg.1392,NATL2_13681,,PMN2A_0609,-0.264989432,-0.186893707,-0.613074999629445***,0.06443331,0.47172393,0.21653875,-0.138012997,,FIG00943952: hypothetical protein,,PMN2A_0609
cds-WP_011294699.1,NATL2_13691,PMN2A_RS06185,PMN2A_0610,1.44141452734009***,-0.475969149,-0.358925793,0.417750185485678***,0.959603603639721***,1.1238194721993***,1.90632210175377***,,DUF3104 domain-containing protein,,PMN2A_0610
cds-WP_011294700.1,NATL2_13721,PMN2A_RS06190,PMN2A_0611,0.566611833776961***,0.423968197730827***,0.575047773153626***,-0.502936709543429***,-0.600603775173422***,-0.581343483665115***,0.144501194,glnQ,amino acid ABC transporter ATP-binding protein,,PMN2A_0611
cds-WP_011294701.1,NATL2_13731,PMN2A_RS06195,PMN2A_0612,0.788970202532166***,0.13842274,0.510200915409378***,-0.463407365616526***,-0.301573558820283***,0.790203150111608***,0.851618632767201***,,amino acid ABC transporter permease,,PMN2A_0612
cds-WP_011294702.1,NATL2_13741,PMN2A_RS06200,PMN2A_0613,-0.004338555,-0.159730978,0.145088221,-0.237383874257093***,-0.870560302699199***,0.067237705,-0.482129164101465***,,ABC transporter permease subunit,,PMN2A_0613
cds-WP_011294703.1,NATL2_13751,PMN2A_RS06205,PMN2A_0614,-0.331183233352152***,0.036397764,0.153522563,0.006241857,-1.11796594533934***,-0.566867365845716***,-0.440300335457653***,,amino acid ABC transporter substrate-binding protein,,PMN2A_0614
cds-WP_011294704.1,NATL2_13771,PMN2A_RS06210,PMN2A_0615,0.888967616214379***,0.811849076917275***,-0.239413034,-0.147354837,-0.582417382210745***,0.003124804,0.021104485,,hypothetical protein,,PMN2A_0615
cds-WP_011294705.1,NATL2_13781,PMN2A_RS06215,PMN2A_0616,1.93926019554945***,0.849134147155119***,-0.083841651,0.056362969,0.849579425620651***,2.10091590889534***,2.91462438370857***,,antibiotic biosynthesis monooxygenase,,PMN2A_0616
cds-WP_011294706.1,NATL2_13791,PMN2A_RS06220,PMN2A_0617,2.44102013179527***,0.96393716301026***,-0.116360645,0.212670182,0.579990179215843***,2.2600772152293***,2.21833067697528***,,hypothetical protein,,PMN2A_0617
cds-WP_011294707.1,NATL2_13811,PMN2A_RS06230,PMN2A_0618,0.408772685,0.267671541,-1.0409469367165***,-0.741148155631045***,-1.38269464335636***,-1.65273709803009***,-1.53296188674843***,,hypothetical protein,,PMN2A_0618
cds-WP_011294709.1,NATL2_13831,PMN2A_RS06235,PMN2A_0620,-1.05416880048095***,-0.436847564,-1.36509022888277***,0.255627422,1.9529692554689***,2.33406990571486***,1.92188610708337***,,hypothetical protein,,PMN2A_0620
fig|1218.94.peg.1406,NATL2_13831,PMN2A_RS06235,PMN2A_0620,-1.05416880048095***,-0.436847564,-1.36509022888277***,0.255627422,1.9529692554689***,2.33406990571486***,1.92188610708337***,,FIG00942322: hypothetical protein,,PMN2A_0620
cds-WP_011294710.1,NATL2_13861,PMN2A_RS06245,PMN2A_0621,0.190530845,0.369622480573947***,1.28378427420151***,0.946265795874668***,0.708988893117941***,-0.145071447,-0.083177838,hupE,hydantoin utilization protein,,PMN2A_0621
fig|1218.94.peg.1411,NATL2_13871,PMN2A_RS06250,PMN2A_0622,0.055895945,-0.015378912,0.208640669,-0.042892914,0.227222697,0.591832917791647***,0.547295727624677***,,hypothetical protein,,PMN2A_0622
cds-WP_011294712.1,NATL2_13891,PMN2A_RS06265,PMN2A_0623,-0.257665725,0.295510703,-0.578790433863619***,0.15616508,0.694022808946439***,0.691004184145377***,-0.229577019,,hypothetical protein,,PMN2A_0623
cds-WP_011294713.1,NATL2_13911,PMN2A_RS06270,PMN2A_0624,0.372301399666763***,0.102505557,0.549412598812454***,0.310673524404665***,0.250440925138398***,0.529477097428597***,1.02522371384023***,,hypothetical protein,,PMN2A_0624
cds-WP_011294714.1,NATL2_13931,PMN2A_RS06280,PMN2A_0625,-0.009531536,0.089403728,-0.042622826,0.224622281,0.192140873,-0.071496694,-0.081979238,,hypothetical protein,,PMN2A_0625
cds-WP_011294716.1,NATL2_13951,PMN2A_RS06290,PMN2A_0627,-1.102787913,-0.325514853,0.756597233,0.371007674,1.86372666646764***,2.79337347316774***,0.767700735,,hypothetical protein,,PMN2A_0627
cds-WP_011294718.1,NATL2_13981,PMN2A_RS06305,PMN2A_0629,-0.979528427956965***,-0.642246733941722***,0.062233673,0.389274286419709***,-0.35719813652021***,-1.11747704947689***,-1.58669778061554***,,hypothetical protein,,PMN2A_0629
fig|1218.94.peg.1423,NATL2_13991,,PMN2A_0630,-1.26749818477614***,-0.881590626409594***,-0.314701355,0.297894413,-0.84265202572915***,-1.66819461457839***,-1.80504773838069***,,hypothetical protein,,PMN2A_0630
cds-WP_049752693.1,NATL2_14001,PMN2A_RS06310,PMN2A_0631,-0.879306860401603***,-0.469307673795026***,0.123739475,0.224888936729214***,-0.301276021550027***,-0.75307434279898***,-0.621061936949455***,,SulP family inorganic anion transporter,,PMN2A_0631
cds-WP_011294721.1,NATL2_14021,PMN2A_RS06320,PMN2A_0632,-1.28280923950361***,-0.569350634016597***,-0.273985518,0.457583275230523***,0.640860236550809***,-0.084966917,-0.250474320210356***,,DUF3303 domain-containing protein,,PMN2A_0632
cds-WP_011294722.1,NATL2_14031,PMN2A_RS06325,PMN2A_0633,-1.76270652630327***,-0.79408118133858***,-0.43895896756259***,0.025882822,0.253996718,-0.336507731343398***,-0.726950904377688***,,hypothetical protein,,PMN2A_0633
cds-WP_011294723.1,NATL2_14041,PMN2A_RS06330,PMN2A_0634,-0.114762268,0.123155484,-0.441227774361595***,0.205600415,-0.164320418,-0.628860432023955***,-0.839017925341403***,,hypothetical protein,,PMN2A_0634
cds-WP_011294724.1,NATL2_14051,PMN2A_RS06340,PMN2A_0635,-0.49564399535768***,-0.143084627,-0.075133947,-0.124258188,-0.721774015101464***,-0.925123744568396***,-0.75656004770311***,gid,FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO,,PMN2A_0635
cds-WP_011294725.1,NATL2_14061,PMN2A_RS06345,PMN2A_0636,0.299663623141693***,0.057614071,-0.016843524,-0.248183822606757***,-1.02596157113283***,-0.778890083114364***,-0.22445352704782***,crtH,carotene isomerase,,PMN2A_0636
cds-WP_049752694.1,NATL2_14071,PMN2A_RS06350,PMN2A_0637,-0.376392607548727***,-0.14632422,-0.519038377630714***,-0.13724193,-1.25593643544003***,-1.50510818184597***,-1.52949715296812***,,response regulator transcription factor,,PMN2A_0637
cds-WP_011294727.1,NATL2_14081,PMN2A_RS06355,PMN2A_0638,-0.189462638,-0.028511911,-0.237497742,0.089124792,0.146181371,-0.545075716676347***,-0.348209209120915***,,hypothetical protein,,PMN2A_0638
cds-WP_011294728.1,NATL2_14091,PMN2A_RS06360,PMN2A_0639,-0.309596459477105***,-0.064696802,0.081946152,0.209003511754342***,-0.261593039866334***,-0.478947067001343***,-0.436001511409699***,,Grx4 family monothiol glutaredoxin,,PMN2A_0639
cds-WP_011294729.1,NATL2_14101,PMN2A_RS06365,PMN2A_0640,-0.395523795881082***,-0.245744899505921***,-0.053895913,0.165291456,-0.238828096587132***,-0.587020528882024***,-0.349044326121145***,,BolA family transcriptional regulator,,PMN2A_0640
cds-WP_011294730.1,NATL2_14111,PMN2A_RS06370,PMN2A_0641,-0.317112687,-0.571424508639162***,-0.479192017371552***,0.243100638,-1.19793871644674***,-0.280003374,-0.660603294660145***,,1-acyl-sn-glycerol-3-phosphate acyltransferase,,PMN2A_0641
cds-WP_011294731.1,NATL2_14121,PMN2A_RS06375,PMN2A_0642,-0.542065233132592***,0.010154096,-0.260562322079317***,-0.257299412,-0.427447751621234***,-0.843995278027943***,-0.637121019216681***,pdxJ,pyridoxine 5'-phosphate synthase,,PMN2A_0642
cds-WP_011294732.1,NATL2_14131,PMN2A_RS06380,PMN2A_0643,0.451021721230576***,0.202333424742002***,-0.003223002,-0.293483305684053***,0.122201324,0.570753077878491***,0.386558796181461***,recC,exonuclease V subunit gamma,,PMN2A_0643
cds-WP_011294733.1,NATL2_14141,PMN2A_RS06385,PMN2A_0644,0.558044008968904***,0.236414047,0.25883892,-0.326063051,-0.254756208,1.12967563163114***,1.09674488294899***,STE14,S-isoprenylcysteine methyltransferase,,PMN2A_0644
cds-WP_011294734.1,NATL2_14151,PMN2A_RS06390,PMN2A_0645,0.468020996544479***,0.176220829,0.441591799364139***,-0.399029811820006***,-0.107864054,0.407572469390614***,0.553713749535615***,recB,ATPase AAA,,PMN2A_0645
cds-WP_011294735.1,NATL2_14161,PMN2A_RS06395,PMN2A_0646,0.784791416603637***,0.238967567,0.396715815078895***,-0.493685461021264***,0.015816044,1.02305513981319***,0.888638756666846***,recD,DUF2075 domain-containing protein,,PMN2A_0646
cds-WP_011294736.1,NATL2_14171,PMN2A_RS06400,PMN2A_0647,0.833720394023235***,0.703177897507733***,0.428407915002715***,-0.197988135,-0.584900712906504***,0.154317795,0.704095104711848***,srmB,DEAD/DEAH box helicase,,PMN2A_0647
cds-WP_011294737.1,NATL2_14181,PMN2A_RS06405,PMN2A_0648,0.438475352879146***,0.833745593962997***,0.566304161420661***,-0.015950028,-0.638029610399813***,0.336728166083586***,0.979145314664826***,,hypothetical protein,,PMN2A_0648
cds-WP_011294738.1,NATL2_14191,PMN2A_RS06410,PMN2A_0649,0.554468849824501***,0.832912161649344***,0.754780447845362***,-0.02933948,-0.726825902290664***,0.226940661,0.515671901056042***,,ABC transporter ATP-binding protein,,PMN2A_0649
cds-WP_011294739.1,NATL2_14201,PMN2A_RS06415,PMN2A_0650,-0.682991739943731***,-0.751352950278324***,-0.750338923716037***,0.177124268,0.195383842,-0.260663396,-0.637595265370936***,psbP,photosystem II oxygen evolving complex protein PsbP,,PMN2A_0650
cds-WP_071813629.1,NATL2_14211,PMN2A_RS06420,PMN2A_0651,0.429574623155568***,0.343085203,-0.078601768,-0.015639726,-0.134848723,0.353972233182978***,0.591696964626007***,recR,recombination protein RecR,,PMN2A_0651
cds-WP_011294741.1,NATL2_14221,PMN2A_RS06425,PMN2A_0652,0.469246505369441***,0.176029845,-0.308115564589606***,-0.254972721,-0.254282178,0.180967339,0.166274563,,lipoyl synthase,,PMN2A_0652
cds-WP_011294742.1,NATL2_14231,PMN2A_RS06430,PMN2A_0653,1.04025871229806***,0.75738735718729***,0.100981999,-0.879892612945358***,-0.283051009966278***,0.759678862163882***,1.27251274776063***,,hypothetical protein,,PMN2A_0653
cds-WP_011294743.1,NATL2_14241,PMN2A_RS06435,PMN2A_0654,0.813131015124336***,0.412358818508346***,0.113432168,-0.442937369863184***,-0.258520479965328***,0.653518860080949***,0.438155345581249***,,rhodanese-related sulfurtransferase,,PMN2A_0654
cds-WP_011294744.1,NATL2_14251,PMN2A_RS06440,PMN2A_0655,0.987212178447451***,0.336210271908433***,-0.183188342,-0.43089554461819***,-0.108190362,0.55769581913521***,0.246812243083716***,bioB,biotin synthase,,PMN2A_0655
cds-WP_011294745.1,NATL2_14261,PMN2A_RS06445,PMN2A_0656,0.044893849,-0.109576955,0.064111489,-0.09832859,0.102485396,0.058838184,0.135728795,uppS,isoprenyl transferase,,PMN2A_0656
cds-WP_011294746.1,NATL2_14271,PMN2A_RS06450,PMN2A_0657,0.208315314891994***,0.061270597,0.021008073,0.068177563,0.137818504,0.116926615,0.229236102524584***,,TIGR00159 family protein,,PMN2A_0657
cds-WP_011294747.1,,PMN2A_RS06455,PMN2A_0658,-0.272874398666131***,0.066954531,-0.148654571175788***,0.037104074,-0.526860787428043***,-0.885818100353361***,-0.507602701157757***,,diaminopimelate decarboxylase,,PMN2A_0658
cds-WP_011294748.1,NATL2_14291,PMN2A_RS06460,PMN2A_0659,-0.716025151672347***,0.039434453,0.183880311,-0.44486547525732***,-0.892202086487748***,-0.947201345905816***,-0.771524928417489***,,ribosomal-protein-alanine N-acetyltransferase,,PMN2A_0659
cds-WP_011294749.1,NATL2_14301,PMN2A_RS06465,PMN2A_0660,-0.211013204908799***,0.087523291,-0.279684366012848***,-0.088016484,-0.189554752682406***,-0.206626748745285***,-0.105401352,clpC,ATP-dependent Clp protease ATP-binding subunit,,PMN2A_0660
cds-WP_011294750.1,NATL2_14311,PMN2A_RS06470,PMN2A_0661,-0.651343982063487***,0.072053308,-0.171114321251401***,-0.211843853904878***,-0.471869348763167***,-0.318402451208533***,-0.209668230360241***,gldA,iron-containing alcohol dehydrogenase family protein,,PMN2A_0661
cds-WP_011294751.1,NATL2_14321,PMN2A_RS06475,PMN2A_0662,-0.114656877,0.086670793,-0.15331771,-0.28220437,-0.410495206139776***,-0.078502532,-0.254585567,todF,alpha/beta hydrolase,,PMN2A_0662
cds-WP_011294752.1,NATL2_14331,PMN2A_RS06480,PMN2A_0663,0.235982741,0.328800375,-0.145633924,-0.506415018963941***,-0.227971446,0.328866838,-0.091453774,,hypothetical protein,,PMN2A_0663
cds-WP_011294753.1,NATL2_14341,PMN2A_RS06485,PMN2A_0664,-0.17436821,0.200647371,0.147195001,0.032469541,0.292439166,0.58906868854019***,0.116857208,cdsA,phosphatidate cytidylyltransferase,,PMN2A_0664
cds-WP_011294754.1,NATL2_14351,PMN2A_RS06490,PMN2A_0665,-0.081061749,-0.106020284,-0.320281000768733***,0.319241333731149***,0.626314673720352***,0.21676580946866***,0.057507681,cad,lysine decarboxylase,,PMN2A_0665
cds-WP_011294755.1,NATL2_14361,PMN2A_RS06495,PMN2A_0666,0.222708741984652***,0.468105433649221***,-0.096690093,0.340044026150228***,0.47361173411864***,1.11237837876701***,1.31991462688191***,,AarF/ABC1/UbiB kinase family protein,,PMN2A_0666
cds-WP_011294756.1,NATL2_14371,PMN2A_RS06500,PMN2A_0667,0.32299253,0.403391627,-0.115858017,0.480572837212533***,1.13355210049937***,1.7803746212001***,0.47357469,,hypothetical protein,,PMN2A_0667
cds-WP_011294757.1,NATL2_14381,PMN2A_RS06505,PMN2A_0668,1.25429270334469***,0.240090752,0.278681446,0.30712795,2.57006255592382***,3.80992192364883***,1.42362044945423***,,helix-turn-helix domain-containing protein,,PMN2A_0668
cds-WP_011294758.1,NATL2_14391,PMN2A_RS06510,PMN2A_0669,0.246186239274544***,0.056949102,-0.134974808,-0.40535443904394***,-0.512016187265245***,-0.308828577286629***,0.011635504,malQ,4-alpha-glucanotransferase,,PMN2A_0669
cds-WP_011294759.1,NATL2_14421,PMN2A_RS06515,PMN2A_0670,-0.130035825,-0.251216312595531***,-0.560218443950007***,-0.01728057,0.075099382,0.016425241,0.369681514477227***,prsA,ribose-phosphate pyrophosphokinase,,PMN2A_0670
cds-WP_011294760.1,NATL2_14431,PMN2A_RS06520,PMN2A_0671,0.005677048,0.113039502,0.460724956413566***,0.029525254,-0.133068188,-0.015063723,0.057608086,pepN,aminopeptidase N,,PMN2A_0671
cds-WP_011294761.1,NATL2_14441,PMN2A_RS06525,PMN2A_0672,-0.180739414,0.216208795,0.767482411954495***,0.406218836,-0.151872639,-0.208087222,-0.462264894205128***,,hypothetical protein,,PMN2A_0672
