seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NZ_CP097527.1,M8001_RS07930,,M8001_RS07930,M8001_07915,Protein Homology,1735327,1736532,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_016501172.1,cysteine desulfurase,WP_010952615.1,,,,,,M8001_07915,2.8.1.7
NZ_CP097527.1,dapD,dapD,M8001_RS07935,M8001_07920,Protein Homology,1736614,1737648,-,,,COORDINATES: similar to AA sequence:RefSeq:NP_252356.1,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase,WP_004574732.1,GO:0008666,,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase activity|0008666||IEA,,,M8001_07920,2.3.1.117
NZ_CP097527.1,M8001_RS07940,,M8001_RS07940,M8001_07925,Protein Homology,1737680,1738027,-,,,COORDINATES: similar to AA sequence:RefSeq:NP_252354.1,ArsC family reductase,WP_003252272.1,,,,,,M8001_07925,
NZ_CP097527.1,M8001_RS07945,,M8001_RS07945,M8001_07930,Protein Homology,1738095,1739201,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_005785572.1,phage integrase Arm DNA-binding domain-containing protein,WP_010952616.1,"GO:0015074,GO:0003677,GO:0008907",,"DNA binding|0003677||IEA,integrase activity|0008907||IEA",DNA integration|0015074||IEA,,M8001_07930,
NZ_CP097527.1,M8001_RS07950,,M8001_RS07950,M8001_07935,Protein Homology,1739182,1739424,-,,,COORDINATES: protein motif:HMM:NF019442.6,excisionase,WP_010952617.1,"GO:0006310,GO:0003677",,DNA binding|0003677||IEA,DNA recombination|0006310||IEA,,M8001_07935,
NZ_CP097527.1,M8001_RS07955,,M8001_RS07955,M8001_07940,GeneMarkS-2+,1739458,1739775,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_010952618.1,,,,,,M8001_07940,
NZ_CP097527.1,M8001_RS07960,,M8001_RS07960,M8001_07945,Protein Homology,1739832,1740314,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_016486590.1,class I SAM-dependent methyltransferase,WP_049587403.1,"GO:0032259,GO:0008168,GO:0008757,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA",methylation|0032259||IEA,,M8001_07945,"2.1.-.-,2.1.1.-"
NZ_CP097527.1,M8001_RS07965,,M8001_RS07965,M8001_07950,Protein Homology,1740311,1740694,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014756062.1,phage protein NinX family protein,WP_010952620.1,,,,,,M8001_07950,
NZ_CP097527.1,M8001_RS07970,,M8001_RS07970,M8001_07955,Protein Homology,1740691,1740912,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952621.1,hypothetical protein,WP_232014092.1,,,,,,M8001_07955,
NZ_CP097527.1,M8001_RS07975,,M8001_RS07975,M8001_07960,Protein Homology,1740915,1741172,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014756064.1,hypothetical protein,WP_049587405.1,,,,,,M8001_07960,
NZ_CP097527.1,M8001_RS07980,,M8001_RS07980,M8001_07965,Protein Homology,1741169,1741921,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952622.1,hypothetical protein,WP_010952622.1,,,,,,M8001_07965,
NZ_CP097527.1,M8001_RS07985,,M8001_RS07985,M8001_07970,Protein Homology,1742005,1742871,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008099689.1,hypothetical protein,WP_051122524.1,,,,,,M8001_07970,
NZ_CP097527.1,M8001_RS07990,,M8001_RS07990,M8001_07975,GeneMarkS-2+,1742885,1743181,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_061405588.1,,,,,,M8001_07975,
NZ_CP097527.1,M8001_RS07995,,M8001_RS07995,M8001_07980,Protein Homology,1743300,1744220,-,,,COORDINATES: protein motif:HMM:NF012372.6,DNA cytosine methyltransferase,WP_010952625.1,GO:0008168,,methyltransferase activity|0008168||IEA,,,M8001_07980,
NZ_CP097527.1,M8001_RS08000,,M8001_RS08000,M8001_07985,Protein Homology,1744287,1744871,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_019097565.1,hypothetical protein,WP_079732494.1,,,,,,M8001_07985,
NZ_CP097527.1,M8001_RS08005,,M8001_RS08005,M8001_07990,Protein Homology,1744979,1745200,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012053035.1,sigma-70 domain-containing protein,WP_028697923.1,"GO:0006352,GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,"DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA",,M8001_07990,
NZ_CP097527.1,M8001_RS08010,,M8001_RS08010,M8001_07995,Protein Homology,1745224,1745769,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952627.1,hypothetical protein,WP_010952627.1,,,,,,M8001_07995,
NZ_CP097527.1,M8001_RS08015,,M8001_RS08015,M8001_08000,GeneMarkS-2+,1745895,1746128,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_126404382.1,,,,,,M8001_08000,
NZ_CP097527.1,M8001_RS08020,,M8001_RS08020,M8001_08005,Protein Homology,1746088,1746474,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952628.1,hypothetical protein,WP_010952628.1,,,,,,M8001_08005,
NZ_CP097527.1,M8001_RS08025,,M8001_RS08025,M8001_08010,Protein Homology,1746556,1747014,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_016712891.1,hypothetical protein,WP_010952629.1,,,,,,M8001_08010,
NZ_CP097527.1,M8001_RS08030,,M8001_RS08030,M8001_08015,Protein Homology,1747011,1747280,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014756075.1,hypothetical protein,WP_010952630.1,,,,,,M8001_08015,
NZ_CP097527.1,M8001_RS08035,,M8001_RS08035,M8001_08020,Protein Homology,1747299,1747682,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013971292.1,helix-turn-helix domain-containing protein,WP_049587408.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,M8001_08020,
NZ_CP097527.1,M8001_RS08040,,M8001_RS08040,M8001_08025,Protein Homology,1748048,1748242,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_009681855.1,hypothetical protein,WP_049587410.1,,,,,,M8001_08025,
NZ_CP097527.1,M8001_RS08045,,M8001_RS08045,M8001_08030,Protein Homology,1748239,1748676,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008099709.1,tellurite resistance TerB family protein,WP_010952632.1,,,,,,M8001_08030,
NZ_CP097527.1,M8001_RS08050,,M8001_RS08050,M8001_08035,Protein Homology,1749008,1749328,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003259816.1,DUF1654 domain-containing protein,WP_061405590.1,,,,,,M8001_08035,
NZ_CP097527.1,M8001_RS08055,,M8001_RS08055,M8001_08040,Protein Homology,1749393,1750244,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_020190908.1,XRE family transcriptional regulator,WP_010952633.1,GO:0003677,,DNA binding|0003677||IEA,,,M8001_08040,
NZ_CP097527.1,M8001_RS08060,,M8001_RS08060,M8001_08045,Protein Homology,1750333,1750509,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009048019.1,Cro/CI family transcriptional regulator,WP_010952634.1,,,,,,M8001_08045,
NZ_CP097527.1,M8001_RS08065,,M8001_RS08065,M8001_08050,Protein Homology,1750651,1751505,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952635.1,replication protein,WP_010952635.1,GO:0006260,,,DNA replication|0006260||IEA,,M8001_08050,
NZ_CP097527.1,M8001_RS08070,,M8001_RS08070,M8001_08055,Protein Homology,1751495,1752307,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_009048024.1,ATP-binding protein,WP_049587416.1,GO:0005524,,ATP binding|0005524||IEA,,,M8001_08055,
NZ_CP097527.1,M8001_RS08075,,M8001_RS08075,M8001_08060,Protein Homology,1752310,1752606,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952637.1,DUF1364 domain-containing protein,WP_010952637.1,,,,,,M8001_08060,
NZ_CP097527.1,M8001_RS08080,,M8001_RS08080,M8001_08065,Protein Homology,1752603,1753025,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952638.1,VRR-NUC domain-containing protein,WP_010952638.1,,,,,,M8001_08065,3.1.-.-
NZ_CP097527.1,M8001_RS08085,,M8001_RS08085,M8001_08070,Protein Homology,1753022,1754311,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016485697.1,tyrosine-type recombinase/integrase,WP_049587419.1,"GO:0006310,GO:0015074,GO:0003677",,DNA binding|0003677||IEA,"DNA recombination|0006310||IEA,DNA integration|0015074||IEA",,M8001_08070,"2.7.7.-,3.1.-.-"
NZ_CP097527.1,M8001_RS08090,,M8001_RS08090,M8001_08075,GeneMarkS-2+,1754308,1754628,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_010952640.1,,,,,,M8001_08075,
NZ_CP097527.1,M8001_RS08095,,M8001_RS08095,M8001_08080,Protein Homology,1754625,1754942,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_020190901.1,hypothetical protein,WP_049587420.1,,,,,,M8001_08080,
NZ_CP097527.1,M8001_RS08100,,M8001_RS08100,M8001_08085,Protein Homology,1754953,1755294,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952642.1,antiterminator Q family protein,WP_010952642.1,"GO:0060567,GO:0003677",,DNA binding|0003677||IEA,negative regulation of termination of DNA-templated transcription|0060567||IEA,,M8001_08085,
NZ_CP097527.1,M8001_RS08105,,M8001_RS08105,M8001_08090,Protein Homology,1755494,1755817,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013971302.1,phage holin%2C lambda family,WP_010952643.1,GO:0019835,,,cytolysis|0019835||IEA,,M8001_08090,
NZ_CP097527.1,M8001_RS08110,,M8001_RS08110,M8001_08095,Protein Homology,1755878,1756060,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003250991.1,hypothetical protein,WP_010952644.1,,,,,,M8001_08095,
NZ_CP097527.1,M8001_RS08115,,M8001_RS08115,M8001_08100,Protein Homology,1756051,1756419,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008099738.1,HNH endonuclease,WP_010952645.1,"GO:0003676,GO:0004519,GO:0008270",,"nucleic acid binding|0003676||IEA,endonuclease activity|0004519||IEA,zinc ion binding|0008270||IEA",,,M8001_08100,
NZ_CP097527.1,M8001_RS08120,,M8001_RS08120,M8001_08105,GeneMarkS-2+,1756547,1756930,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,phage terminase small subunit,WP_010952646.1,,,,,,M8001_08105,
NZ_CP097527.1,M8001_RS08125,,M8001_RS08125,M8001_08110,Protein Homology,1756930,1758639,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019752322.1,terminase large subunit,WP_079732495.1,"GO:0004519,GO:0005524,GO:0140657",,"endonuclease activity|0004519||IEA,ATP binding|0005524||IEA,ATP-dependent activity|0140657||IEA",,,M8001_08110,3.6.4.-
NZ_CP097527.1,M8001_RS08130,,M8001_RS08130,M8001_08115,GeneMarkS-2+,1758651,1758815,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_010952648.1,,,,,,M8001_08115,
NZ_CP097527.1,M8001_RS08135,,M8001_RS08135,M8001_08120,Protein Homology,1758808,1760142,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019438294.1,phage portal protein,WP_079732496.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,M8001_08120,
NZ_CP097527.1,M8001_RS08140,,M8001_RS08140,M8001_08125,Protein Homology,1760139,1760840,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019752319.1,HK97 family phage prohead protease,WP_010952650.1,"GO:0019068,GO:0019082,GO:0005198,GO:0008233",,"structural molecule activity|0005198||IEA,peptidase activity|0008233||IEA","virion assembly|0019068||IEA,viral protein processing|0019082||IEA",,M8001_08125,
NZ_CP097527.1,M8001_RS08145,,M8001_RS08145,M8001_08130,Protein Homology,1760850,1762106,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012313251.1,phage major capsid protein,WP_049587422.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,M8001_08130,
NZ_CP097527.1,M8001_RS08150,,M8001_RS08150,M8001_08135,Protein Homology,1762148,1762372,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019438297.1,hypothetical protein,WP_010952652.1,,,,,,M8001_08135,
NZ_CP097527.1,M8001_RS08155,,M8001_RS08155,M8001_08140,Protein Homology,1762376,1762852,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012313253.1,head-tail connector protein,WP_010952653.1,GO:0016032,,,viral process|0016032||IEA,,M8001_08140,
NZ_CP097527.1,M8001_RS08160,,M8001_RS08160,M8001_08145,Protein Homology,1762852,1763193,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012313254.1,phage head closure protein,WP_010952654.1,"GO:0019068,GO:0005198,GO:0044423",virion component|0044423||IEA,structural molecule activity|0005198||IEA,virion assembly|0019068||IEA,,M8001_08145,
NZ_CP097527.1,M8001_RS08165,,M8001_RS08165,M8001_08150,Protein Homology,1763186,1763671,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952655.1,HK97-gp10 family putative phage morphogenesis protein,WP_010952655.1,,,,,,M8001_08150,
NZ_CP097527.1,M8001_RS08170,,M8001_RS08170,M8001_08155,Protein Homology,1763668,1764036,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952656.1,DUF3168 domain-containing protein,WP_010952656.1,,,,,,M8001_08155,
NZ_CP097527.1,M8001_RS28630,,M8001_RS28630,M8001_RS28630,Protein Homology,1764102,1764836,+,,,COORDINATES: protein motif:HMM:NF027775.6,phage tail tube protein,WP_010952657.1,,,,,,,
NZ_CP097527.1,M8001_RS08185,,M8001_RS08185,M8001_08170,Protein Homology,1764845,1765315,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952658.1,phage tail assembly chaperone family protein%2C TAC,WP_010952658.1,,,,,,M8001_08170,
NZ_CP097527.1,M8001_RS08190,,M8001_RS08190,M8001_08175,Protein Homology,1765318,1765539,+,,,COORDINATES: protein motif:HMM:NF017983.6,phage tail assembly protein T,WP_425335737.1,,,,,,M8001_08175,
NZ_CP097527.1,M8001_RS08195,,M8001_RS08195,M8001_08180,Protein Homology,1765601,1765924,+,,,COORDINATES: protein motif:HMM:NF025731.6,superinfection immunity protein,WP_010952660.1,,,,,,M8001_08180,
NZ_CP097527.1,M8001_RS08200,,M8001_RS08200,M8001_08185,Protein Homology,1765971,1768412,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952661.1,phage tail tape measure protein,WP_010952661.1,,,,,,M8001_08185,
NZ_CP097527.1,M8001_RS08205,,M8001_RS08205,M8001_08190,Protein Homology,1768409,1768888,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016489200.1,DUF1833 domain-containing protein,WP_010952662.1,,,,,,M8001_08190,
NZ_CP097527.1,M8001_RS08210,,M8001_RS08210,M8001_08195,Protein Homology,1768885,1769265,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016489199.1,hypothetical protein,WP_049587423.1,,,,,,M8001_08195,
NZ_CP097527.1,M8001_RS08215,,M8001_RS08215,M8001_08200,Protein Homology,1769262,1772261,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952663.1,host specificity factor TipJ family phage tail protein,WP_010952663.1,,,,,,M8001_08200,
NZ_CP097527.1,M8001_RS08220,,M8001_RS08220,M8001_08205,Protein Homology,1772271,1772726,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952664.1,hypothetical protein,WP_010952664.1,,,,,,M8001_08205,
NZ_CP097527.1,M8001_RS08225,,M8001_RS08225,M8001_08210,Protein Homology,1772827,1774818,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016489196.1,sialidase family protein,WP_010952665.1,"GO:0005975,GO:0004308",,exo-alpha-sialidase activity|0004308||IEA,carbohydrate metabolic process|0005975||IEA,,M8001_08210,3.2.1.-
NZ_CP097527.1,M8001_RS08230,,M8001_RS08230,M8001_08215,GeneMarkS-2+,1774830,1775906,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,NHL repeat-containing protein,WP_010952666.1,,,,,,M8001_08215,
NZ_CP097527.1,M8001_RS08235,,M8001_RS08235,M8001_08220,Protein Homology,1775967,1776410,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_017147738.1,structural protein P5,WP_049587424.1,,,,,,M8001_08220,
NZ_CP097527.1,M8001_RS08240,,M8001_RS08240,M8001_08225,Protein Homology,1776407,1776907,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952668.1,DUF2514 domain-containing protein,WP_010952668.1,,,,,,M8001_08225,
NZ_CP097527.1,M8001_RS08245,,M8001_RS08245,M8001_08230,Protein Homology,1776973,1777275,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019097562.1,hypothetical protein,WP_049587425.1,,,,,,M8001_08230,
NZ_CP097527.1,graA,graA,M8001_RS08250,M8001_08235,Protein Homology,1777567,1777866,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952669.1,type II toxin-antitoxin system antitoxin GraA,WP_010952669.1,,,,,,M8001_08235,
NZ_CP097527.1,graT,graT,M8001_RS08255,M8001_08240,Protein Homology,1777875,1778153,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010952670.1,type II toxin-antitoxin system toxin GraT,WP_010952670.1,,,,,,M8001_08240,
NZ_CP097527.1,M8001_RS08260,,M8001_RS08260,M8001_08245,Protein Homology,1778404,1780050,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014592142.1,Na+/H+ antiporter,WP_049587427.1,"GO:0006814,GO:0006885,GO:1902600,GO:0015385,GO:0016020",membrane|0016020||IEA,sodium:proton antiporter activity|0015385||IEA,"sodium ion transport|0006814||IEA,regulation of pH|0006885||IEA,proton transmembrane transport|1902600||IEA",,M8001_08245,
NZ_CP097527.1,dapC,dapC,M8001_RS08265,M8001_08250,Protein Homology,1780156,1781352,-,,,COORDINATES: similar to AA sequence:RefSeq:NP_252349.1,succinyldiaminopimelate transaminase,WP_010952672.1,"GO:0009089,GO:0009016",,succinyldiaminopimelate transaminase activity|0009016||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,M8001_08250,2.6.1.17
NZ_CP097527.1,M8001_RS08270,,M8001_RS08270,M8001_08255,Protein Homology,1781383,1784085,-,,,COORDINATES: similar to AA sequence:RefSeq:NP_252348.1,[protein-PII] uridylyltransferase,WP_010952673.1,"GO:0008152,GO:0008773",,[protein-PII] uridylyltransferase activity|0008773||IEA,metabolic process|0008152||IEA,,M8001_08255,2.7.7.59
NZ_CP097527.1,map,map,M8001_RS08275,M8001_08260,Protein Homology,1784127,1784909,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007990276.1,type I methionyl aminopeptidase,WP_003252286.1,"GO:0006508,GO:0070006",,metalloaminopeptidase activity|0070006||IEA,proteolysis|0006508||IEA,,M8001_08260,3.4.11.18
NZ_CP097527.1,rpsB,rpsB,M8001_RS08280,M8001_08265,Protein Homology,1785256,1785993,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016501167.1,30S ribosomal protein S2,WP_003252287.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,M8001_08265,
NZ_CP097527.1,tsf,tsf,M8001_RS08285,M8001_08270,Protein Homology,1786179,1787042,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252345.1,translation elongation factor Ts,WP_010952674.1,"GO:0006414,GO:0003746",,translation elongation factor activity|0003746||IEA,translational elongation|0006414||IEA,,M8001_08270,
NZ_CP097527.1,pyrH,pyrH,M8001_RS08290,M8001_08275,Protein Homology,1787224,1787967,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011535278.1,UMP kinase,WP_003252294.1,"GO:0006221,GO:0015949,GO:0033862,GO:0005737",cytoplasm|0005737||IEA,UMP kinase activity|0033862||IEA,"pyrimidine nucleotide biosynthetic process|0006221||IEA,nucleobase-containing small molecule interconversion|0015949||IEA",,M8001_08275,2.7.4.22
NZ_CP097527.1,frr,frr,M8001_RS08295,M8001_08280,Protein Homology,1787964,1788521,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016494392.1,ribosome recycling factor,WP_003252296.1,"GO:0006412,GO:0008135",,translation factor activity%2C RNA binding|0008135||IEA,translation|0006412||IEA,,M8001_08280,
NZ_CP097527.1,uppS,uppS,M8001_RS08300,M8001_08285,Protein Homology,1788537,1789292,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016392308.1,polyprenyl diphosphate synthase,WP_010952675.1,"GO:0009252,GO:0005737",cytoplasm|0005737||IEA,,peptidoglycan biosynthetic process|0009252||IEA,,M8001_08285,2.5.1.-
NZ_CP097527.1,M8001_RS08305,,M8001_RS08305,M8001_08290,Protein Homology,1789292,1790107,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019472221.1,phosphatidate cytidylyltransferase,WP_010952676.1,,,,,,M8001_08290,2.7.7.41
NZ_CP097527.1,ispC,ispC,M8001_RS08310,M8001_08295,Protein Homology,1790104,1791294,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_017147924.1,1-deoxy-D-xylulose-5-phosphate reductoisomerase,WP_049587431.1,"GO:0008299,GO:0005515,GO:0030604,GO:0046872,GO:0070402",,"protein binding|0005515||IEA,1-deoxy-D-xylulose-5-phosphate reductoisomerase activity|0030604||IEA,metal ion binding|0046872||IEA,NADPH binding|0070402||IEA",isoprenoid biosynthetic process|0008299||IEA,,M8001_08295,1.1.1.267
NZ_CP097527.1,rseP,rseP,M8001_RS08315,M8001_08300,Protein Homology,1791366,1792718,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252339.1,RIP metalloprotease RseP,WP_049587451.1,"GO:0006508,GO:0004222,GO:0016020",membrane|0016020||IEA,metalloendopeptidase activity|0004222||IEA,proteolysis|0006508||IEA,,M8001_08300,
NZ_CP097527.1,bamA,bamA,M8001_RS08320,M8001_08305,Protein Homology,1792792,1795152,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252338.1,outer membrane protein assembly factor BamA,WP_010952679.1,"GO:0071709,GO:0009279",cell outer membrane|0009279||IEA,,membrane assembly|0071709||IEA,,M8001_08305,
NZ_CP097527.1,M8001_RS08325,,M8001_RS08325,M8001_08310,Protein Homology,1795197,1795700,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010462812.1,OmpH/Skp family outer membrane protein,WP_003252311.1,"GO:0051082,GO:0016020",membrane|0016020||IEA,unfolded protein binding|0051082||IEA,,,M8001_08310,
NZ_CP097527.1,lpxD,lpxD,M8001_RS08330,M8001_08315,Protein Homology,1795702,1796757,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015634334.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,WP_003252312.1,"GO:0009245,GO:0016410",,N-acyltransferase activity|0016410||IEA,lipid A biosynthetic process|0009245||IEA,,M8001_08315,2.3.1.191
NZ_CP097527.1,fabZ,fabZ,M8001_RS08335,M8001_08320,Protein Homology,1796872,1797312,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003244215.1,3-hydroxyacyl-ACP dehydratase FabZ,WP_003252314.1,"GO:0006633,GO:0016836,GO:0019171",,"hydro-lyase activity|0016836||IEA,(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity|0019171||IEA",fatty acid biosynthetic process|0006633||IEA,,M8001_08320,4.2.1.59
NZ_CP097527.1,lpxA,lpxA,M8001_RS08340,M8001_08325,Protein Homology,1797309,1798085,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252334.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,WP_010952681.1,"GO:0008610,GO:0008780",,acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity|0008780||IEA,lipid biosynthetic process|0008610||IEA,,M8001_08325,2.3.1.129
NZ_CP097527.1,lpxB,lpxB,M8001_RS08345,M8001_08330,Protein Homology,1798087,1799214,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_004576845.1,lipid-A-disaccharide synthase,WP_010952682.1,"GO:0009245,GO:0008915",,lipid-A-disaccharide synthase activity|0008915||IEA,lipid A biosynthetic process|0009245||IEA,,M8001_08330,2.4.1.182
NZ_CP097527.1,rnhB,rnhB,M8001_RS08350,M8001_08335,Protein Homology,1799216,1799839,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013971261.1,ribonuclease HII,WP_003252319.1,"GO:0003723,GO:0004523",,"RNA binding|0003723||IEA,RNA-DNA hybrid ribonuclease activity|0004523||IEA",,,M8001_08335,3.1.26.4
NZ_CP097527.1,dnaE,dnaE,M8001_RS08355,M8001_08340,Protein Homology,1800026,1803550,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252330.1,DNA polymerase III subunit alpha,WP_010952683.1,"GO:0006260,GO:0003676,GO:0008408",,"nucleic acid binding|0003676||IEA,3'-5' exonuclease activity|0008408||IEA",DNA replication|0006260||IEA,,M8001_08340,2.7.7.7
NZ_CP097527.1,M8001_RS08360,,M8001_RS08360,M8001_08345,Protein Homology,1803657,1804604,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_019692099.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha,WP_003252323.1,"GO:0006633,GO:0003989,GO:0009317",acetyl-CoA carboxylase complex|0009317||IEA,acetyl-CoA carboxylase activity|0003989||IEA,fatty acid biosynthetic process|0006633||IEA,,M8001_08345,6.4.1.2
NZ_CP097527.1,tilS,tilS,M8001_RS08365,M8001_08350,Protein Homology,1804776,1806059,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003252324.1,tRNA lysidine(34) synthetase TilS,WP_010952684.1,"GO:0008033,GO:0000166,GO:0005524,GO:0016879",,"nucleotide binding|0000166||IEA,ATP binding|0005524||IEA,ligase activity%2C forming carbon-nitrogen bonds|0016879||IEA",tRNA processing|0008033||IEA,,M8001_08350,6.3.4.19
NZ_CP097527.1,M8001_RS08370,,M8001_RS08370,M8001_08355,Protein Homology,1806327,1807955,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252327.1,CTP synthase,WP_003252329.1,"GO:0006221,GO:0006241,GO:0003883",,CTP synthase activity|0003883||IEA,"pyrimidine nucleotide biosynthetic process|0006221||IEA,CTP biosynthetic process|0006241||IEA",,M8001_08355,6.3.4.2
NZ_CP097527.1,kdsA,kdsA,M8001_RS08375,M8001_08360,Protein Homology,1807959,1808804,+,,,COORDINATES: similar to AA sequence:RefSeq:NP_252326.1,3-deoxy-8-phosphooctulonate synthase,WP_010952685.1,GO:0008676,,3-deoxy-8-phosphooctulonate synthase activity|0008676||IEA,,,M8001_08360,2.5.1.55
