seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_004113.1,TLL_RS12620,,TLL_RS12620,TLL_RS12620,GeneMarkS-2+,670279,670416,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_165442175.1,,,,,,,
NC_004113.1,TLL_RS03350,,TLL_RS03350,tlr0656,Protein Homology,670571,671323,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056503.1,pseudouridine synthase,WP_011056503.1,"GO:0001522,GO:0009451,GO:0003723,GO:0009982,GO:0140098",,"RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA,catalytic activity%2C acting on RNA|0140098||IEA","pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA",,tlr0656,5.4.99.-
NC_004113.1,TLL_RS03355,,TLL_RS03355,tll0657,Protein Homology,671310,673619,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056504.1,heavy metal translocating P-type ATPase,WP_011056504.1,,,,,,tll0657,
NC_004113.1,eno,eno,TLL_RS03360,tlr0658,Protein Homology,673847,675127,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056505.1,phosphopyruvate hydratase,WP_011056505.1,"GO:0006096,GO:0000287,GO:0004634,GO:0000015",phosphopyruvate hydratase complex|0000015||IEA,"magnesium ion binding|0000287||IEA,phosphopyruvate hydratase activity|0004634||IEA",glycolytic process|0006096||IEA,,tlr0658,4.2.1.11
NC_004113.1,rsmA,rsmA,TLL_RS03365,tlr0659,Protein Homology,675131,675925,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056506.1,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA,WP_164921114.1,"GO:0006364,GO:0000179",,rRNA (adenine-N6%2CN6-)-dimethyltransferase activity|0000179||IEA,rRNA processing|0006364||IEA,,tlr0659,2.1.1.182
NC_004113.1,TLL_RS03370,,TLL_RS03370,tll0660,Protein Homology,675911,676675,-,,,COORDINATES: protein motif:HMM:NF023899.6,E3 ubiquitin ligase family protein,WP_011056507.1,,,,,,tll0660,
NC_004113.1,bioB,bioB,TLL_RS03375,tll0661,Protein Homology,676861,677868,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056508.1,biotin synthase BioB,WP_164920732.1,"GO:0009102,GO:0004076,GO:0051536,GO:1904047",,"biotin synthase activity|0004076||IEA,iron-sulfur cluster binding|0051536||IEA,S-adenosyl-L-methionine binding|1904047||IEA",biotin biosynthetic process|0009102||IEA,,tll0661,2.8.1.6
NC_004113.1,pheT,pheT,TLL_RS03380,tll0662,Protein Homology,677879,680344,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_017312266.1,phenylalanine--tRNA ligase subunit beta,WP_164920733.1,"GO:0006432,GO:0000287,GO:0004826,GO:0005524",,"magnesium ion binding|0000287||IEA,phenylalanine-tRNA ligase activity|0004826||IEA,ATP binding|0005524||IEA",phenylalanyl-tRNA aminoacylation|0006432||IEA,,tll0662,6.1.1.20
NC_004113.1,TLL_RS03385,,TLL_RS03385,tll0663,Protein Homology,680385,681029,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056510.1,ribonuclease HII,WP_011056510.1,"GO:0003723,GO:0004523",,"RNA binding|0003723||IEA,RNA-DNA hybrid ribonuclease activity|0004523||IEA",,,tll0663,3.1.26.4
NC_004113.1,TLL_RS03390,,TLL_RS03390,tll0664,Protein Homology,681032,682411,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010994834.1,UDP-glucose dehydrogenase family protein,WP_011056511.1,GO:0016616,,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA,,,tll0664,1.1.1.-
NC_004113.1,TLL_RS03395,,TLL_RS03395,tll0665,Protein Homology,682426,683382,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056512.1,UDP-glucuronic acid decarboxylase family protein,WP_011056512.1,"GO:0042732,GO:0048040,GO:0070403",,"UDP-glucuronate decarboxylase activity|0048040||IEA,NAD+ binding|0070403||IEA",D-xylose metabolic process|0042732||IEA,,tll0665,4.1.1.35
NC_004113.1,TLL_RS03400,,TLL_RS03400,tll0666,Protein Homology,683908,685221,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056513.1,dihydroorotase,WP_011056513.1,,,,,,tll0666,
NC_004113.1,nuoH,nuoH,TLL_RS03405,tlr0667,Protein Homology,685412,686530,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012306554.1,NADH-quinone oxidoreductase subunit NuoH,WP_126985484.1,,,,,,tlr0667,1.6.5.9
NC_004113.1,ndhI,ndhI,TLL_RS03410,tlr0668,Protein Homology,686560,687150,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056515.1,NAD(P)H-quinone oxidoreductase subunit I,WP_011056515.1,"GO:0008753,GO:0030964",NADH dehydrogenase complex|0030964||IEA,NADPH dehydrogenase (quinone) activity|0008753||IEA,,,tlr0668,
NC_004113.1,TLL_RS03415,,TLL_RS03415,tlr0669,Protein Homology,687162,687764,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056516.1,NADH-quinone oxidoreductase subunit J,WP_011056516.1,,,,,,tlr0669,1.6.5.9
NC_004113.1,nuoK,nuoK,TLL_RS03420,tlr0670,Protein Homology,687774,688079,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056517.1,NADH-quinone oxidoreductase subunit NuoK,WP_011056517.1,"GO:0042773,GO:0016651",,oxidoreductase activity%2C acting on NAD(P)H|0016651||IEA,ATP synthesis coupled electron transport|0042773||IEA,,tlr0670,1.6.5.9
NC_004113.1,TLL_RS03425,,TLL_RS03425,tlr0671,Protein Homology,688153,689322,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056518.1,HhoA/HhoB/HtrA family serine endopeptidase,WP_011056518.1,,,,,,tlr0671,3.4.21.-
NC_004113.1,TLL_RS03430,,TLL_RS03430,tlr0672,Protein Homology,689324,690337,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056519.1,DUF3326 domain-containing protein,WP_011056519.1,,,,,,tlr0672,
NC_004113.1,TLL_RS03435,,TLL_RS03435,tlr0673,Protein Homology,690361,690810,+,,,COORDINATES: protein motif:HMM:NF025619.6,DUF4351 domain-containing protein,WP_011056520.1,,,,,,tlr0673,
NC_004113.1,TLL_RS03440,,TLL_RS03440,tlr0674,Protein Homology,690818,691747,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056521.1,Rpn family recombination-promoting nuclease/putative transposase,WP_011056521.1,,,,,,tlr0674,
NC_004113.1,TLL_RS03445,,TLL_RS03445,tlr0675,Protein Homology,691755,692660,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056522.1,Rpn family recombination-promoting nuclease/putative transposase,WP_011056522.1,,,,,,tlr0675,
NC_004113.1,TLL_RS03450,,TLL_RS03450,tlr0676,Protein Homology,692668,693561,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056523.1,Rpn family recombination-promoting nuclease/putative transposase,WP_011056523.1,,,,,,tlr0676,
NC_004113.1,TLL_RS03455,,TLL_RS03455,tlr0677,Protein Homology,693569,694522,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056524.1,Rpn family recombination-promoting nuclease/putative transposase,WP_011056524.1,,,,,,tlr0677,
NC_004113.1,hpsA,hpsA,TLL_RS03460,tlr0678,Protein Homology,694822,699930,+,,,COORDINATES: protein motif:HMM:NF038301.1,hormogonium polysaccharide biosynthesis protein HpsA,WP_011056525.1,,,,,,tlr0678,
NC_004113.1,TLL_RS03465,,TLL_RS03465,tlr0679,GeneMarkS-2+,699951,700592,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056526.1,,,,,,tlr0679,
NC_004113.1,TLL_RS03470,,TLL_RS03470,tlr0680,Protein Homology,700650,701729,+,,,COORDINATES: protein motif:HMM:TIGR02532.1,PulJ/GspJ family protein,WP_164920734.1,"GO:0015628,GO:0005886,GO:0015627","plasma membrane|0005886||IEA,type II protein secretion system complex|0015627||IEA",,protein secretion by the type II secretion system|0015628||IEA,,tlr0680,
NC_004113.1,TLL_RS03475,,TLL_RS03475,tlr0681,Protein Homology,701748,702362,+,,,COORDINATES: protein motif:HMM:TIGR02532.1,prepilin-type N-terminal cleavage/methylation domain-containing protein,WP_164920735.1,,,,,,tlr0681,
NC_004113.1,TLL_RS03480,,TLL_RS03480,tlr0682,Protein Homology,702425,703027,+,,,COORDINATES: protein motif:HMM:NF028044.6,type IV pilin-like G/H family protein,WP_011056529.1,"GO:0043683,GO:0016020",membrane|0016020||IEA,,type IV pilus assembly|0043683||IEA,,tlr0682,
NC_004113.1,TLL_RS03485,,TLL_RS03485,tll0683,Protein Homology,703113,704441,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056530.1,cytochrome c biogenesis protein,WP_011056530.1,,,,,,tll0683,
NC_004113.1,hemF,hemF,TLL_RS03490,tll0684,Protein Homology,704487,705503,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056531.1,oxygen-dependent coproporphyrinogen oxidase,WP_164920736.1,"GO:0006779,GO:0004109",,coproporphyrinogen oxidase activity|0004109||IEA,porphyrin-containing compound biosynthetic process|0006779||IEA,,tll0684,1.3.3.3
NC_004113.1,TLL_RS03495,,TLL_RS03495,tll0685,Protein Homology,705564,706205,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056532.1,cofactor assembly of complex C subunit B,WP_011056532.1,,,,,,tll0685,
NC_004113.1,TLL_RS03500,,TLL_RS03500,tsr0686,Protein Homology,706293,706553,+,,,COORDINATES: protein motif:HMM:NF015679.6,L%2CD-transpeptidase,WP_231833819.1,"GO:0018104,GO:0042834,GO:0071972",,"peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA",peptidoglycan-protein cross-linking|0018104||IEA,,tsr0686,2.-.-.-
NC_004113.1,TLL_RS03505,,TLL_RS03505,tll0687,Protein Homology,706573,707745,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056808.1,RNA-guided endonuclease InsQ/TnpB family protein,WP_164920737.1,"GO:0006310,GO:0032196,GO:0003677,GO:0004519,GO:0046872",,"DNA binding|0003677||IEA,endonuclease activity|0004519||IEA,metal ion binding|0046872||IEA","DNA recombination|0006310||IEA,transposition|0032196||IEA",,tll0687,3.1.21.-
NC_004113.1,TLL_RS03510,,TLL_RS03510,tsr0688,Protein Homology,707856,708110,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056535.1,L%2CD-transpeptidase,WP_011056535.1,"GO:0018104,GO:0042834,GO:0071972",,"peptidoglycan binding|0042834||IEA,peptidoglycan L%2CD-transpeptidase activity|0071972||IEA",peptidoglycan-protein cross-linking|0018104||IEA,,tsr0688,2.-.-.-
NC_004113.1,TLL_RS03515,,TLL_RS03515,tll0689,Protein Homology,708107,709444,-,,,COORDINATES: protein motif:HMM:NF014566.6,type II CAAX prenyl endopeptidase Rce1 family protein,WP_164920738.1,"GO:0070007,GO:0016020",membrane|0016020||IEA,glutamic-type endopeptidase activity|0070007||IEA,,,tll0689,3.4.26.-
NC_004113.1,pheS,pheS,TLL_RS03520,tlr0690,Protein Homology,709577,710587,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056537.1,phenylalanine--tRNA ligase subunit alpha,WP_011056537.1,"GO:0006432,GO:0000166,GO:0004826,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"nucleotide binding|0000166||IEA,phenylalanine-tRNA ligase activity|0004826||IEA,ATP binding|0005524||IEA",phenylalanyl-tRNA aminoacylation|0006432||IEA,,tlr0690,6.1.1.20
NC_004113.1,TLL_RS03525,,TLL_RS03525,tlr0691,Protein Homology,710599,711234,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015124769.1,ParA family protein,WP_164920739.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,tlr0691,
NC_004113.1,TLL_RS03530,,TLL_RS03530,TLL_RS03530,GeneMarkS-2+,711366,711674,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920740.1,,,,,,,
NC_004113.1,acnB,acnB,TLL_RS03535,tlr0693,Protein Homology,711728,714367,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056540.1,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,WP_231833820.1,"GO:0006099,GO:0003994,GO:0051539,GO:0005829",cytosol|0005829||IEA,"aconitate hydratase activity|0003994||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",tricarboxylic acid cycle|0006099||IEA,,tlr0693,"4.2.1.3,4.2.1.99"
NC_004113.1,TLL_RS03540,,TLL_RS03540,tlr0694,Protein Homology,715307,716461,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056541.1,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,WP_011056541.1,GO:1902600,,,proton transmembrane transport|1902600||IEA,,tlr0694,7.1.1.1
NC_004113.1,TLL_RS03545,,TLL_RS03545,tsr0695,Protein Homology,716486,716764,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006195540.1,NAD(P) transhydrogenase subunit alpha,WP_164920741.1,,,,,,tsr0695,
NC_004113.1,TLL_RS03550,,TLL_RS03550,tlr0696,Protein Homology,716770,718170,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056543.1,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,WP_011056543.1,"GO:0008750,GO:0050661,GO:0016020",membrane|0016020||IEA,"proton-translocating NAD(P)+ transhydrogenase activity|0008750||IEA,NADP binding|0050661||IEA",,,tlr0696,7.1.1.1
NC_004113.1,TLL_RS03555,,TLL_RS03555,tll0697,Protein Homology,718145,718879,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056544.1,HAD family hydrolase,WP_011056544.1,GO:0016787,,hydrolase activity|0016787||IEA,,,tll0697,3.-.-.-
NC_004113.1,trpC,trpC,TLL_RS03560,tll0698,Protein Homology,718882,719805,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056545.1,indole-3-glycerol phosphate synthase TrpC,WP_011056545.1,"GO:0006568,GO:0004425",,indole-3-glycerol-phosphate synthase activity|0004425||IEA,L-tryptophan metabolic process|0006568||IEA,,tll0698,4.1.1.48
NC_004113.1,TLL_RS03565,,TLL_RS03565,tlr0699,Protein Homology,719923,720552,+,,,COORDINATES: protein motif:HMM:NF016158.6,cryptochrome/photolyase family protein,WP_011056546.1,,,,,,tlr0699,
NC_004113.1,TLL_RS03575,,TLL_RS03575,tlr0703,GeneMarkS-2+,721872,723047,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056550.1,,,,,,tlr0703,
NC_004113.1,TLL_RS03580,,TLL_RS03580,tlr0704,Protein Homology,723118,724044,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056551.1,isoaspartyl peptidase/L-asparaginase,WP_011056551.1,GO:0016787,,hydrolase activity|0016787||IEA,,,tlr0704,
NC_004113.1,ndhK,ndhK,TLL_RS03585,tlr0705,Protein Homology,724165,724878,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056552.1,photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit K,WP_011056552.1,,,,,,tlr0705,
NC_004113.1,ndhL,ndhL,TLL_RS03590,tsr0706,Protein Homology,724917,725147,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056553.1,photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit L,WP_011056553.1,,,,,,tsr0706,
NC_004113.1,TLL_RS03595,,TLL_RS03595,tlr0707,Protein Homology,725153,725485,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056554.1,DUF3007 family protein,WP_011056554.1,,,,,,tlr0707,
NC_004113.1,malQ,malQ,TLL_RS03600,tlr0708,Protein Homology,725511,727067,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056555.1,4-alpha-glucanotransferase,WP_011056555.1,"GO:0005980,GO:0004134",,4-alpha-glucanotransferase activity|0004134||IEA,glycogen catabolic process|0005980||IEA,,tlr0708,2.4.1.25
NC_004113.1,TLL_RS03605,,TLL_RS03605,tll0709,Protein Homology,727064,728413,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056556.1,pentapeptide repeat-containing protein,WP_011056556.1,,,,,,tll0709,
NC_004113.1,TLL_RS03610,,TLL_RS03610,tlr0710,Protein Homology,728642,729826,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056557.1,DegT/DnrJ/EryC1/StrS family aminotransferase,WP_322785184.1,GO:0008483,,transaminase activity|0008483||IEA,,,tlr0710,2.6.1.-
NC_004113.1,TLL_RS03615,,TLL_RS03615,tlr0711,Protein Homology,730061,731065,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056558.1,2-hydroxyacid dehydrogenase,WP_011056558.1,"GO:0008720,GO:0070404",,"D-lactate dehydrogenase activity|0008720||IEA,NADH binding|0070404||IEA",,,tlr0711,1.1.1.28
NC_004113.1,TLL_RS03620,,TLL_RS03620,tlr0712,Protein Homology,731164,732369,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056559.1,argininosuccinate synthase,WP_011056559.1,"GO:0006526,GO:0004055,GO:0005524",,"argininosuccinate synthase activity|0004055||IEA,ATP binding|0005524||IEA",L-arginine biosynthetic process|0006526||IEA,,tlr0712,6.3.4.5
NC_004113.1,TLL_RS03625,,TLL_RS03625,tll0713,Protein Homology,732366,732638,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056560.1,YciI family protein,WP_164920742.1,,,,,,tll0713,
NC_004113.1,TLL_RS03630,,TLL_RS03630,tlr0714,Protein Homology,732744,734051,+,,,COORDINATES: protein motif:HMM:NF013003.6,pentapeptide repeat-containing protein,WP_164920743.1,,,,,,tlr0714,
NC_004113.1,TLL_RS03635,,TLL_RS03635,tlr0715,Protein Homology,734051,735331,+,,,COORDINATES: protein motif:HMM:NF025112.6,CCA tRNA nucleotidyltransferase,WP_011056562.1,,,,,,tlr0715,
NC_004113.1,TLL_RS03640,,TLL_RS03640,tll0716,Protein Homology,735328,736386,-,,,COORDINATES: protein motif:HMM:NF024808.6,extracellular solute-binding protein,WP_011056563.1,,,,,,tll0716,
NC_004113.1,TLL_RS03645,,TLL_RS03645,tll0717,Protein Homology,736374,737963,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056564.1,glucose-6-phosphate isomerase,WP_011056564.1,,,,,,tll0717,5.3.1.9
NC_004113.1,TLL_RS03650,,TLL_RS03650,tlr0718,GeneMarkS-2+,738338,738748,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056565.1,,,,,,tlr0718,
NC_004113.1,ndhD1,ndhD1,TLL_RS03655,tll0719,Protein Homology,738808,740397,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056566.1,photosynthetic/respiratory NAD(P)H-quinone oxidoreductase subunit D1,WP_011056566.1,,,,,,tll0719,
NC_004113.1,TLL_RS03660,,TLL_RS03660,tll0720,Protein Homology,740446,742416,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056567.1,NAD(P)H-quinone oxidoreductase subunit 5,WP_011056567.1,,,,,,tll0720,
NC_004113.1,TLL_RS03665,,TLL_RS03665,tll0721,Protein Homology,742517,743512,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011057971.1,IS481-like element ISTel1 family transposase,WP_165442176.1,"GO:0006313,GO:0004803",,transposase activity|0004803||IEA,DNA transposition|0006313||IEA,,tll0721,
NC_004113.1,TLL_RS03670,,TLL_RS03670,tlr0722,Protein Homology,743883,744602,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056569.1,lipid-binding SYLF domain-containing protein,WP_231833821.1,,,,,,tlr0722,
NC_004113.1,TLL_RS03675,,TLL_RS03675,tlr0723,Protein Homology,744664,745011,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056570.1,YbaB/EbfC family nucleoid-associated protein,WP_011056570.1,GO:0003677,,DNA binding|0003677||IEA,,,tlr0723,
NC_004113.1,TLL_RS03680,,TLL_RS03680,tlr0724,Protein Homology,745030,745659,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056571.1,response regulator,WP_011056571.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,tlr0724,
NC_004113.1,TLL_RS03685,,TLL_RS03685,tlr0725,Protein Homology,745728,746057,+,,,COORDINATES: protein motif:HMM:NF028007.6,FHA domain-containing protein,WP_164920744.1,GO:0005515,,protein binding|0005515||IEA,,,tlr0725,
NC_004113.1,TLL_RS03690,,TLL_RS03690,tsr0726,GeneMarkS-2+,746069,746230,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_164920745.1,,,,,,tsr0726,
NC_004113.1,TLL_RS03695,,TLL_RS03695,tsr0727,GeneMarkS-2+,746249,746545,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056574.1,,,,,,tsr0727,
NC_004113.1,TLL_RS03700,,TLL_RS03700,tlr0728,Protein Homology,746518,746967,+,,,COORDINATES: protein motif:HMM:NF012618.6,WD40 repeat domain-containing protein,WP_164920746.1,,,,,,tlr0728,
NC_004113.1,TLL_RS03705,,TLL_RS03705,tlr0729,Protein Homology,747105,747623,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006516928.1,DUF4330 domain-containing protein,WP_164920747.1,,,,,,tlr0729,
NC_004113.1,TLL_RS03710,,TLL_RS03710,tll0730,Protein Homology,747610,748008,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056577.1,RidA family protein,WP_011056577.1,,,,,,tll0730,
NC_004113.1,psaA,psaA,TLL_RS03715,tlr0731,Protein Homology,748370,750637,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006670108.1,photosystem I core protein PsaA,WP_164920748.1,"GO:0015979,GO:0016168,GO:0046872,GO:0009538,GO:0016020","photosystem I reaction center|0009538||IEA,membrane|0016020||IEA","chlorophyll binding|0016168||IEA,metal ion binding|0046872||IEA",photosynthesis|0015979||IEA,,tlr0731,1.97.1.12
NC_004113.1,psaB,psaB,TLL_RS03720,tlr0732,Protein Homology,750661,752886,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011613953.1,photosystem I core protein PsaB,WP_011056579.1,"GO:0015979,GO:0016168,GO:0009522,GO:0009538,GO:0009579,GO:0016020","photosystem I|0009522||IEA,photosystem I reaction center|0009538||IEA,thylakoid|0009579||IEA,membrane|0016020||IEA",chlorophyll binding|0016168||IEA,photosynthesis|0015979||IEA,,tlr0732,1.97.1.12
NC_004113.1,TLL_RS03725,,TLL_RS03725,tlr0733,Protein Homology,753328,754989,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056580.1,mechanosensitive ion channel,WP_011056580.1,"GO:0055085,GO:0008381",,mechanosensitive monoatomic ion channel activity|0008381||IEA,transmembrane transport|0055085||IEA,,tlr0733,
NC_004113.1,ftsH2,ftsH2,TLL_RS03730,tll0734,Protein Homology,755093,756988,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015145547.1,ATP-dependent zinc metalloprotease FtsH2,WP_011056581.1,,,,,,tll0734,
NC_004113.1,recG,recG,TLL_RS03735,tll0735,Protein Homology,757050,759464,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056582.1,ATP-dependent DNA helicase RecG,WP_011056582.1,,,,,,tll0735,3.6.4.12
NC_004113.1,TLL_RS03740,,TLL_RS03740,tll0736,GeneMarkS-2+,759480,760334,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056583.1,,,,,,tll0736,
NC_004113.1,TLL_RS03745,,TLL_RS03745,tlr0737,Protein Homology,760480,761301,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056584.1,undecaprenyl-diphosphate phosphatase,WP_011056584.1,,,,,,tlr0737,3.6.1.27
NC_004113.1,TLL_RS03750,,TLL_RS03750,tlr0738,Protein Homology,761514,762299,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056585.1,RNA polymerase sigma factor SigF,WP_011056585.1,,,,,,tlr0738,
NC_004113.1,ldpA,ldpA,TLL_RS03755,tlr0739,Protein Homology,762319,763347,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056586.1,circadian clock protein LdpA,WP_011056586.1,"GO:0007623,GO:0046872,GO:0051539",,"metal ion binding|0046872||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",circadian rhythm|0007623||IEA,,tlr0739,
NC_004113.1,TLL_RS03760,,TLL_RS03760,tlr0740,Protein Homology,763340,765043,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056587.1,R3H domain-containing nucleic acid-binding protein,WP_011056587.1,GO:0003676,,nucleic acid binding|0003676||IEA,,,tlr0740,
NC_004113.1,hemE,hemE,TLL_RS03765,tlr0741,Protein Homology,765292,766323,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056588.1,uroporphyrinogen decarboxylase,WP_011056588.1,"GO:0006779,GO:0004853",,uroporphyrinogen decarboxylase activity|0004853||IEA,porphyrin-containing compound biosynthetic process|0006779||IEA,,tlr0741,4.1.1.37
NC_004113.1,TLL_RS03770,,TLL_RS03770,tlr0742,Protein Homology,766323,767270,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056589.1,NAD-dependent epimerase/dehydratase family protein,WP_011056589.1,"GO:0016491,GO:0051287,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD binding|0051287||IEA,NAD+ binding|0070403||IEA",,,tlr0742,1.1.1.-
NC_004113.1,TLL_RS03775,,TLL_RS03775,tlr0743,Protein Homology,767293,767760,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056590.1,EVE domain-containing protein,WP_164920750.1,GO:0003723,,RNA binding|0003723||IEA,,,tlr0743,
NC_004113.1,TLL_RS03780,,TLL_RS03780,tll0744,GeneMarkS-2+,767757,768299,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011056591.1,,,,,,tll0744,
NC_004113.1,gcvT,gcvT,TLL_RS03785,tll0745,Protein Homology,768335,769435,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056592.1,glycine cleavage system aminomethyltransferase GcvT,WP_011056592.1,"GO:0019464,GO:0004047,GO:0005737",cytoplasm|0005737||IEA,aminomethyltransferase activity|0004047||IEA,glycine decarboxylation via glycine cleavage system|0019464||IEA,,tll0745,2.1.2.10
NC_004113.1,TLL_RS03790,,TLL_RS03790,tll0746,Protein Homology,769419,771455,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056593.1,thioredoxin domain-containing protein,WP_164920751.1,,,,,,tll0746,
NC_004113.1,folB,folB,TLL_RS03795,tll0747,Protein Homology,771439,771828,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056594.1,dihydroneopterin aldolase,WP_011056594.1,"GO:0006760,GO:0004150",,dihydroneopterin aldolase activity|0004150||IEA,folic acid-containing compound metabolic process|0006760||IEA,,tll0747,4.1.2.25
NC_004113.1,pxcA,pxcA,TLL_RS03805,tll0748,Protein Homology,772574,773959,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011056595.1,proton extrusion protein PcxA,WP_011056595.1,,,,,,tll0748,
NC_004113.1,TLL_RS03810,,TLL_RS03810,tlr0749,GeneMarkS-2+,774038,776065,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,recombinase family protein,WP_164920752.1,,,,,,tlr0749,
