seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_017506.1,HP15_RS05540,,HP15_RS05540,HP15_1110,Protein Homology,1137025,1137948,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011005909.1,catechol 2%2C3-dioxygenase,WP_041645116.1,"GO:0009712,GO:0008198,GO:0018577",,"ferrous iron binding|0008198||IEA,catechol 2%2C3-dioxygenase activity|0018577||IEA",catechol-containing compound metabolic process|0009712||IEA,,HP15_1110,1.13.11.2
NC_017506.1,HP15_RS05545,,HP15_RS05545,HP15_1111,Protein Homology,1137981,1139441,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012699539.1,2-hydroxymuconic semialdehyde dehydrogenase,WP_041646153.1,GO:0016620,,oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA,,,HP15_1111,1.2.1.85
NC_017506.1,HP15_RS05550,,HP15_RS05550,HP15_1112,Protein Homology,1139449,1140309,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576578.1,alpha/beta fold hydrolase,WP_014576578.1,,,,,,HP15_1112,
NC_017506.1,dmpE,dmpE,HP15_RS05555,HP15_1113,Protein Homology,1140309,1141094,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007152419.1,2-oxopent-4-enoate hydratase,WP_014576579.1,GO:0008684,,2-oxopent-4-enoate hydratase activity|0008684||IEA,,,HP15_1113,4.2.1.80
NC_017506.1,HP15_RS05560,,HP15_RS05560,HP15_1114,Protein Homology,1141121,1142056,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014579150.1,acetaldehyde dehydrogenase (acetylating),WP_014576580.1,"GO:0009056,GO:0008774",,acetaldehyde dehydrogenase (acetylating) activity|0008774||IEA,catabolic process|0009056||IEA,,HP15_1114,1.2.1.10
NC_017506.1,dmpG,dmpG,HP15_RS05565,HP15_1115,Protein Homology,1142070,1143107,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007152417.1,4-hydroxy-2-oxovalerate aldolase,WP_014576581.1,"GO:0009056,GO:0008701",,4-hydroxy-2-oxovalerate aldolase activity|0008701||IEA,catabolic process|0009056||IEA,,HP15_1115,4.1.3.39
NC_017506.1,dmpH,dmpH,HP15_RS05570,HP15_1116,Protein Homology,1143104,1143898,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576582.1,2-oxo-3-hexenedioate decarboxylase,WP_014576582.1,GO:0047437,,4-oxalocrotonate decarboxylase activity|0047437||IEA,,,HP15_1116,4.1.1.77
NC_017506.1,HP15_RS05575,,HP15_RS05575,HP15_1117,Protein Homology,1143908,1144099,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003292102.1,2-hydroxymuconate tautomerase,WP_014576583.1,"GO:0008152,GO:0016862",,intramolecular oxidoreductase activity%2C interconverting keto- and enol-groups|0016862||IEA,metabolic process|0008152||IEA,,HP15_1117,5.3.2.6
NC_017506.1,HP15_RS05580,,HP15_RS05580,HP15_1118,Protein Homology,1144608,1147646,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576584.1,efflux RND transporter permease subunit,WP_014576584.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,HP15_1118,
NC_017506.1,HP15_RS05585,,HP15_RS05585,HP15_1119,Protein Homology,1147643,1148695,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007152434.1,efflux RND transporter periplasmic adaptor subunit,WP_041645117.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,HP15_1119,
NC_017506.1,HP15_RS05590,,HP15_RS05590,HP15_1120,Protein Homology,1148733,1149635,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007152435.1,alpha/beta fold hydrolase,WP_041645118.1,,,,,,HP15_1120,
NC_017506.1,HP15_RS05595,,HP15_RS05595,HP15_1121,Protein Homology,1149610,1150116,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576587.1,PaaI family thioesterase,WP_014576587.1,"GO:0016790,GO:0016836,GO:0047617",,"thiolester hydrolase activity|0016790||IEA,hydro-lyase activity|0016836||IEA,fatty acyl-CoA hydrolase activity|0047617||IEA",,,HP15_1121,3.1.2.-
NC_017506.1,HP15_RS05600,,HP15_RS05600,HP15_1122,Protein Homology,1150113,1150598,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014422288.1,PaaI family thioesterase,WP_041645119.1,"GO:0016790,GO:0016836,GO:0047617",,"thiolester hydrolase activity|0016790||IEA,hydro-lyase activity|0016836||IEA,fatty acyl-CoA hydrolase activity|0047617||IEA",,,HP15_1122,3.1.2.-
NC_017506.1,HP15_RS05605,,HP15_RS05605,HP15_1123,Protein Homology,1150856,1151470,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576589.1,TetR/AcrR family transcriptional regulator,WP_014576589.1,"GO:0006355,GO:0003677",,DNA binding|0003677||IEA,regulation of DNA-templated transcription|0006355||IEA,,HP15_1123,
NC_017506.1,HP15_RS05610,,HP15_RS05610,HP15_1124,Protein Homology,1151486,1152484,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014420303.1,lipid A deacylase LpxR family protein,WP_227499710.1,,,,,,HP15_1124,
NC_017506.1,HP15_RS05620,,HP15_RS05620,HP15_1126,Protein Homology,1154227,1154955,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_003450520.1,histidine phosphatase family protein,WP_041645120.1,GO:0003824,,catalytic activity|0003824||IEA,,,HP15_1126,
NC_017506.1,HP15_RS05625,,HP15_RS05625,HP15_RS05625,Protein Homology,1155248,1155460,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_004581731.1,AlpA family transcriptional regulator,WP_041645121.1,"GO:0006355,GO:0003677",,DNA binding|0003677||IEA,regulation of DNA-templated transcription|0006355||IEA,,,
NC_017506.1,HP15_RS05630,,HP15_RS05630,HP15_1127,GeneMarkS-2+,1155626,1156090,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_041645122.1,,,,,,HP15_1127,
NC_017506.1,HP15_RS05640,,HP15_RS05640,HP15_1128,Protein Homology,1156404,1158047,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170462.1,FMN-binding glutamate synthase family protein,WP_041645123.1,"GO:0006537,GO:0015930,GO:0016638",,"glutamate synthase activity|0015930||IEA,oxidoreductase activity%2C acting on the CH-NH2 group of donors|0016638||IEA",glutamate biosynthetic process|0006537||IEA,,HP15_1128,1.4.-.-
NC_017506.1,HP15_RS05645,,HP15_RS05645,HP15_1130,Protein Homology,1158308,1159900,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576596.1,BCCT family transporter,WP_014576596.1,"GO:0071705,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,nitrogen compound transport|0071705||IEA,,HP15_1130,
NC_017506.1,HP15_RS05650,,HP15_RS05650,HP15_1131,Protein Homology,1159961,1160908,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007151833.1,alpha-L-glutamate ligase-like protein,WP_041645124.1,"GO:0005524,GO:0046872",,"ATP binding|0005524||IEA,metal ion binding|0046872||IEA",,,HP15_1131,
NC_017506.1,HP15_RS05655,,HP15_RS05655,HP15_1132,Protein Homology,1160910,1162427,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170458.1,inactive transglutaminase family protein,WP_014576598.1,,,,,,HP15_1132,
NC_017506.1,HP15_RS05660,,HP15_RS05660,HP15_1133,Protein Homology,1162424,1163122,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007151831.1,ATP-dependent zinc protease family protein,WP_014576599.1,"GO:0005524,GO:0046872",,"ATP binding|0005524||IEA,metal ion binding|0046872||IEA",,,HP15_1133,
NC_017506.1,HP15_RS05665,,HP15_RS05665,HP15_1134,Protein Homology,1163368,1163757,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170455.1,hypothetical protein,WP_014576600.1,,,,,,HP15_1134,
NC_017506.1,rmuC,rmuC,HP15_RS05670,HP15_1135,Protein Homology,1164044,1165519,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576601.1,DNA recombination protein RmuC,WP_014576601.1,,,,,,HP15_1135,
NC_017506.1,HP15_RS05675,,HP15_RS05675,HP15_1136,Protein Homology,1165525,1166379,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576602.1,hypothetical protein,WP_014576602.1,,,,,,HP15_1136,
NC_017506.1,HP15_RS05680,,HP15_RS05680,HP15_1137,Protein Homology,1166381,1167400,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170448.1,AraC family transcriptional regulator,WP_041645126.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,HP15_1137,
NC_017506.1,HP15_RS05685,,HP15_RS05685,HP15_1138,Protein Homology,1167596,1168717,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_017475843.1,CaiB/BaiF CoA transferase family protein,WP_041646155.1,GO:0003824,,catalytic activity|0003824||IEA,,,HP15_1138,
NC_017506.1,HP15_RS05690,,HP15_RS05690,HP15_1139,Protein Homology,1168835,1171507,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170444.1,penicillin acylase family protein,WP_041645127.1,"GO:0017000,GO:0016787",,hydrolase activity|0016787||IEA,antibiotic biosynthetic process|0017000||IEA,,HP15_1139,
NC_017506.1,HP15_RS05695,,HP15_RS05695,HP15_1140,Protein Homology,1171859,1174723,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576606.1,MECDP-synthase,WP_014576606.1,,,,,,HP15_1140,
NC_017506.1,HP15_RS05700,,HP15_RS05700,HP15_1141,Protein Homology,1175030,1175803,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576607.1,enoyl-CoA hydratase,WP_014576607.1,,,,,,HP15_1141,
NC_017506.1,HP15_RS05705,,HP15_RS05705,HP15_1143,Protein Homology,1175987,1177501,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576609.1,fumarate hydratase,WP_014576609.1,"GO:0006091,GO:0006099,GO:0004333,GO:0046872,GO:0051539",,"fumarate hydratase activity|0004333||IEA,metal ion binding|0046872||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA","generation of precursor metabolites and energy|0006091||IEA,tricarboxylic acid cycle|0006099||IEA",,HP15_1143,4.2.1.2
NC_017506.1,HP15_RS05710,,HP15_RS05710,HP15_1144,Protein Homology,1177581,1179035,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018405439.1,protein adenylyltransferase SelO,WP_014576610.1,"GO:0000287,GO:0005524,GO:0070733",,"magnesium ion binding|0000287||IEA,ATP binding|0005524||IEA,AMPylase activity|0070733||IEA",,,HP15_1144,2.7.7.108
NC_017506.1,HP15_RS05715,,HP15_RS05715,HP15_1145,Protein Homology,1179111,1180049,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170434.1,hypothetical protein,WP_041645128.1,,,,,,HP15_1145,
NC_017506.1,HP15_RS05720,,HP15_RS05720,HP15_1146,Protein Homology,1180062,1180877,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007349891.1,HAD-IIB family hydrolase,WP_041645129.1,GO:0016787,,hydrolase activity|0016787||IEA,,,HP15_1146,3.1.3.-
NC_017506.1,HP15_RS05725,,HP15_RS05725,HP15_1147,Protein Homology,1180914,1182137,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007349890.1,glycosyltransferase family protein,WP_014576613.1,,,,,,HP15_1147,
NC_017506.1,HP15_RS05730,,HP15_RS05730,HP15_1148,Protein Homology,1182134,1183873,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576614.1,sugar phosphorylase,WP_014576614.1,"GO:0005975,GO:0016758",,hexosyltransferase activity|0016758||IEA,carbohydrate metabolic process|0005975||IEA,,HP15_1148,2.4.1.-
NC_017506.1,HP15_RS05735,,HP15_RS05735,HP15_1149,Protein Homology,1183958,1184923,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003211108.1,NAD(P)H-quinone oxidoreductase,WP_373274853.1,"GO:0003960,GO:0048038,GO:0070402",,"quinone reductase (NADPH) activity|0003960||IEA,quinone binding|0048038||IEA,NADPH binding|0070402||IEA",,,HP15_1149,1.6.5.5
NC_017506.1,HP15_RS05740,,HP15_RS05740,HP15_1150,Protein Homology,1184958,1185983,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576616.1,NADP-dependent oxidoreductase,WP_014576616.1,GO:0016628,,oxidoreductase activity%2C acting on the CH-CH group of donors%2C NAD or NADP as acceptor|0016628||IEA,,,HP15_1150,1.-.-.-
NC_017506.1,HP15_RS05745,,HP15_RS05745,HP15_1151,Protein Homology,1186153,1186566,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576617.1,TA system antitoxin ParD family protein,WP_014576617.1,,,,,,HP15_1151,
NC_017506.1,HP15_RS05750,,HP15_RS05750,HP15_1152,Protein Homology,1186550,1187128,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576618.1,AAA family ATPase,WP_041645130.1,,,,,,HP15_1152,
NC_017506.1,HP15_RS05755,,HP15_RS05755,HP15_1153,Protein Homology,1187136,1188032,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576619.1,DUF1853 family protein,WP_014576619.1,,,,,,HP15_1153,
NC_017506.1,HP15_RS05760,,HP15_RS05760,HP15_1154,Protein Homology,1188097,1188537,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170405.1,VOC family protein,WP_041645131.1,"GO:0003824,GO:0046872",,"catalytic activity|0003824||IEA,metal ion binding|0046872||IEA",,,HP15_1154,
NC_017506.1,HP15_RS05765,,HP15_RS05765,HP15_1155,Protein Homology,1188639,1190063,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576621.1,hypothetical protein,WP_014576621.1,,,,,,HP15_1155,
NC_017506.1,HP15_RS05770,,HP15_RS05770,HP15_1156,Protein Homology,1190035,1190409,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576622.1,hypothetical protein,WP_014576622.1,,,,,,HP15_1156,
NC_017506.1,HP15_RS22990,,HP15_RS22990,HP15_1157,Protein Homology,1190453,1190986,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018404408.1,cold-shock protein,WP_041645132.1,GO:0003676,,nucleic acid binding|0003676||IEA,,,HP15_1157,
NC_017506.1,HP15_RS05780,,HP15_RS05780,HP15_1158,Protein Homology,1191210,1191428,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011786014.1,SlyX family protein,WP_014576624.1,,,,,,HP15_1158,
NC_017506.1,dapE,dapE,HP15_RS05785,HP15_1159,Protein Homology,1191502,1192638,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170394.1,succinyl-diaminopimelate desuccinylase,WP_014576625.1,"GO:0009089,GO:0009014",,succinyl-diaminopimelate desuccinylase activity|0009014||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,HP15_1159,3.5.1.18
NC_017506.1,dapD,dapD,HP15_RS05790,HP15_1160,Protein Homology,1192625,1193653,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007349880.1,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase,WP_008170392.1,GO:0008666,,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase activity|0008666||IEA,,,HP15_1160,2.3.1.117
NC_017506.1,HP15_RS05795,,HP15_RS05795,HP15_1161,Protein Homology,1193741,1194082,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576626.1,ArsC family reductase,WP_014576626.1,,,,,,HP15_1161,
NC_017506.1,dapC,dapC,HP15_RS05800,HP15_1162,Protein Homology,1194079,1195281,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576627.1,succinyldiaminopimelate transaminase,WP_014576627.1,"GO:0009089,GO:0009016",,succinyldiaminopimelate transaminase activity|0009016||IEA,lysine biosynthetic process via diaminopimelate|0009089||IEA,,HP15_1162,2.6.1.17
NC_017506.1,HP15_RS05805,,HP15_RS05805,HP15_1163,Protein Homology,1195278,1197923,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007349877.1,[protein-PII] uridylyltransferase,WP_014576628.1,"GO:0008152,GO:0008773",,[protein-PII] uridylyltransferase activity|0008773||IEA,metabolic process|0008152||IEA,,HP15_1163,2.7.7.59
NC_017506.1,map,map,HP15_RS05810,HP15_1164,Protein Homology,1197924,1198694,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007349876.1,type I methionyl aminopeptidase,WP_008170385.1,"GO:0006508,GO:0070006",,metalloaminopeptidase activity|0070006||IEA,proteolysis|0006508||IEA,,HP15_1164,3.4.11.18
NC_017506.1,rpsB,rpsB,HP15_RS05815,HP15_1165,Protein Homology,1198947,1199699,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011786007.1,30S ribosomal protein S2,WP_008170383.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,HP15_1165,
NC_017506.1,tsf,tsf,HP15_RS05820,HP15_1167,Protein Homology,1199792,1200661,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170381.1,translation elongation factor Ts,WP_008170381.1,"GO:0006414,GO:0003746",,translation elongation factor activity|0003746||IEA,translational elongation|0006414||IEA,,HP15_1167,
NC_017506.1,pyrH,pyrH,HP15_RS05825,HP15_1168,Protein Homology,1200847,1201575,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011786005.1,UMP kinase,WP_008170379.1,"GO:0006221,GO:0015949,GO:0033862,GO:0005737",cytoplasm|0005737||IEA,UMP kinase activity|0033862||IEA,"pyrimidine nucleotide biosynthetic process|0006221||IEA,nucleobase-containing small molecule interconversion|0015949||IEA",,HP15_1168,2.7.4.22
NC_017506.1,frr,frr,HP15_RS05830,HP15_1169,Protein Homology,1201650,1202207,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_016494392.1,ribosome recycling factor,WP_008170376.1,"GO:0006412,GO:0008135",,translation factor activity%2C RNA binding|0008135||IEA,translation|0006412||IEA,,HP15_1169,
NC_017506.1,uppS,uppS,HP15_RS05835,HP15_1170,Protein Homology,1202279,1203049,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170374.1,polyprenyl diphosphate synthase,WP_014576631.1,"GO:0009252,GO:0005737",cytoplasm|0005737||IEA,,peptidoglycan biosynthetic process|0009252||IEA,,HP15_1170,2.5.1.-
NC_017506.1,HP15_RS05840,,HP15_RS05840,HP15_1171,Protein Homology,1203071,1203910,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170372.1,phosphatidate cytidylyltransferase,WP_014576632.1,,,,,,HP15_1171,2.7.7.41
NC_017506.1,ispC,ispC,HP15_RS05845,HP15_1172,Protein Homology,1203913,1205097,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170370.1,1-deoxy-D-xylulose-5-phosphate reductoisomerase,WP_014576633.1,"GO:0008299,GO:0005515,GO:0030604,GO:0046872,GO:0070402",,"protein binding|0005515||IEA,1-deoxy-D-xylulose-5-phosphate reductoisomerase activity|0030604||IEA,metal ion binding|0046872||IEA,NADPH binding|0070402||IEA",isoprenoid biosynthetic process|0008299||IEA,,HP15_1172,1.1.1.267
NC_017506.1,rseP,rseP,HP15_RS05850,HP15_1173,Protein Homology,1205147,1206496,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576634.1,RIP metalloprotease RseP,WP_014576634.1,"GO:0006508,GO:0004222,GO:0016020",membrane|0016020||IEA,metalloendopeptidase activity|0004222||IEA,proteolysis|0006508||IEA,,HP15_1173,
NC_017506.1,bamA,bamA,HP15_RS05855,HP15_1174,Protein Homology,1206541,1208859,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011785999.1,outer membrane protein assembly factor BamA,WP_041645133.1,"GO:0071709,GO:0009279",cell outer membrane|0009279||IEA,,membrane assembly|0071709||IEA,,HP15_1174,
NC_017506.1,HP15_RS05860,,HP15_RS05860,HP15_1175,Protein Homology,1208905,1209402,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018404390.1,OmpH family outer membrane protein,WP_041645134.1,"GO:0051082,GO:0016020",membrane|0016020||IEA,unfolded protein binding|0051082||IEA,,,HP15_1175,
NC_017506.1,lpxD,lpxD,HP15_RS05865,HP15_1176,Protein Homology,1209450,1210475,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576637.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,WP_014576637.1,"GO:0009245,GO:0016410",,N-acyltransferase activity|0016410||IEA,lipid A biosynthetic process|0009245||IEA,,HP15_1176,2.3.1.191
NC_017506.1,fabZ,fabZ,HP15_RS05870,HP15_1177,Protein Homology,1210487,1210924,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_003244215.1,3-hydroxyacyl-ACP dehydratase FabZ,WP_008170365.1,"GO:0006633,GO:0016836,GO:0019171",,"hydro-lyase activity|0016836||IEA,(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity|0019171||IEA",fatty acid biosynthetic process|0006633||IEA,,HP15_1177,4.2.1.59
NC_017506.1,lpxA,lpxA,HP15_RS05875,HP15_1178,Protein Homology,1210924,1211715,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008937784.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,WP_008170364.1,"GO:0008610,GO:0008780",,acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity|0008780||IEA,lipid biosynthetic process|0008610||IEA,,HP15_1178,2.3.1.129
NC_017506.1,lpxB,lpxB,HP15_RS05880,HP15_1179,Protein Homology,1211734,1212915,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576638.1,lipid-A-disaccharide synthase,WP_014576638.1,"GO:0009245,GO:0008915",,lipid-A-disaccharide synthase activity|0008915||IEA,lipid A biosynthetic process|0009245||IEA,,HP15_1179,2.4.1.182
NC_017506.1,rnhB,rnhB,HP15_RS05885,HP15_1180,Protein Homology,1212915,1213601,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008170361.1,ribonuclease HII,WP_014576639.1,"GO:0003723,GO:0004523",,"RNA binding|0003723||IEA,RNA-DNA hybrid ribonuclease activity|0004523||IEA",,,HP15_1180,3.1.26.4
NC_017506.1,HP15_RS23035,,HP15_RS23035,HP15_RS23035,Protein Homology,1214097,1214561,+,,,COORDINATES: protein motif:HMM:NF012271.6,fibronectin type III domain-containing protein,WP_227499711.1,GO:0005515,,protein binding|0005515||IEA,,,,
NC_017506.1,HP15_RS05900,,HP15_RS05900,HP15_1183,Protein Homology,1214593,1217160,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008171397.1,CHASE2 domain-containing protein,WP_014576641.1,,,,,,HP15_1183,
NC_017506.1,HP15_RS05905,,HP15_RS05905,HP15_1184,Protein Homology,1217194,1218831,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576642.1,FecR family protein,WP_014576642.1,,,,,,HP15_1184,
NC_017506.1,HP15_RS05910,,HP15_RS05910,HP15_1185,Protein Homology,1218824,1219558,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008171403.1,response regulator transcription factor,WP_008171403.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,HP15_1185,
NC_017506.1,HP15_RS05915,,HP15_RS05915,HP15_1186,Protein Homology,1219670,1221853,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576643.1,DNA topoisomerase III,WP_014576643.1,"GO:0006265,GO:0003677,GO:0003917",,"DNA binding|0003677||IEA,DNA topoisomerase type I (single strand cut%2C ATP-independent) activity|0003917||IEA",DNA topological change|0006265||IEA,,HP15_1186,5.6.2.1
NC_017506.1,HP15_RS05920,,HP15_RS05920,HP15_1187,Protein Homology,1222131,1222487,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008171407.1,BolA family protein,WP_008171407.1,,,,,,HP15_1187,
NC_017506.1,HP15_RS05925,,HP15_RS05925,HP15_1188,Protein Homology,1222484,1223107,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008171409.1,L-threonylcarbamoyladenylate synthase,WP_008171409.1,"GO:0006400,GO:0003725,GO:0061710",,"double-stranded RNA binding|0003725||IEA,L-threonylcarbamoyladenylate synthase|0061710||IEA",tRNA modification|0006400||IEA,,HP15_1188,2.7.7.87
NC_017506.1,HP15_RS05930,,HP15_RS05930,HP15_1189,Protein Homology,1223129,1223794,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576644.1,hypothetical protein,WP_014576644.1,,,,,,HP15_1189,
NC_017506.1,HP15_RS05935,,HP15_RS05935,HP15_1190,Protein Homology,1224081,1225706,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576645.1,methyl-accepting chemotaxis protein,WP_014576645.1,GO:0006935,,,chemotaxis|0006935||IEA,,HP15_1190,
NC_017506.1,HP15_RS05940,,HP15_RS05940,HP15_1191,Protein Homology,1225734,1226381,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008171415.1,MBL fold metallo-hydrolase,WP_014576646.1,GO:0016787,,hydrolase activity|0016787||IEA,,,HP15_1191,
NC_017506.1,HP15_RS05945,,HP15_RS05945,HP15_1192,Protein Homology,1226418,1226996,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576647.1,Tll0287-like domain-containing protein,WP_014576647.1,,,,,,HP15_1192,
NC_017506.1,HP15_RS05950,,HP15_RS05950,HP15_1193,Protein Homology,1227094,1227768,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576648.1,polyamine aminopropyltransferase,WP_014576648.1,,,,,,HP15_1193,2.5.1.16
NC_017506.1,HP15_RS05955,,HP15_RS05955,HP15_1194,Protein Homology,1228148,1229812,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014576649.1,UvrD-helicase domain-containing protein,WP_014576649.1,GO:0005524,,ATP binding|0005524||IEA,,,HP15_1194,
NC_017506.1,HP15_RS05960,,HP15_RS05960,HP15_1195,Protein Homology,1229809,1231728,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_017676605.1,ATP-dependent nuclease,WP_041646160.1,"GO:0004519,GO:0004527,GO:0005524,GO:0016887,GO:0046872",,"endonuclease activity|0004519||IEA,exonuclease activity|0004527||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,metal ion binding|0046872||IEA",,,HP15_1195,3.1.-.-
NC_017506.1,HP15_RS05965,,HP15_RS05965,HP15_1196,Protein Homology,1231986,1232336,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_004581717.1,hypothetical protein,WP_014576651.1,,,,,,HP15_1196,
NC_017506.1,HP15_RS05970,,HP15_RS05970,HP15_1197,Protein Homology,1232373,1233335,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005791546.1,DUF932 domain-containing protein,WP_014576652.1,,,,,,HP15_1197,
NC_017506.1,HP15_RS05975,,HP15_RS05975,HP15_1198,Protein Homology,1233422,1234423,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007348515.1,YqaJ viral recombinase family nuclease,WP_169702137.1,GO:0004527,,exonuclease activity|0004527||IEA,,,HP15_1198,
