locus_tag,island_id,product,resolved_locus_tag,resolution_method
A9601_07821,AS9601_1_659321_690119,ATP-dependent Lhr-N-terminus-like helicase,A9601_07821,locus_tag:locus_tag
A9601_07831,AS9601_1_659321_690119,ATP-dependent DNA ligase,A9601_07831,locus_tag:locus_tag
A9601_07841,AS9601_1_659321_690119,putative mRNA 3-end processing factor,A9601_07841,locus_tag:locus_tag
A9601_07851,AS9601_1_659321_690119,uncharacterized conserved membrane protein,A9601_07851,locus_tag:locus_tag
A9601_07861,AS9601_1_659321_690119,"translation initiation factor IF-2, N-terminal domain-containing protein",A9601_07861,locus_tag:locus_tag
A9601_07871,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07871,locus_tag:locus_tag
A9601_07881,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07881,locus_tag:locus_tag
A9601_07891,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07891,locus_tag:locus_tag
A9601_07901,AS9601_1_659321_690119,uncharacterized conserved membrane protein,A9601_07901,locus_tag:locus_tag
A9601_07911,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07911,locus_tag:locus_tag
A9601_07921,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07921,locus_tag:locus_tag
A9601_07931,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07931,locus_tag:locus_tag
A9601_07951,AS9601_1_659321_690119,uncharacterized conserved lipoprotein,A9601_07951,locus_tag:locus_tag
A9601_07961,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07961,locus_tag:locus_tag
A9601_07971,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07971,locus_tag:locus_tag
A9601_07981,AS9601_1_659321_690119,conserved hypothetical protein,A9601_07981,locus_tag:locus_tag
A9601_07991,AS9601_1_659321_690119,possible uncharacterized conserved secreted protein,A9601_07991,locus_tag:locus_tag
A9601_08001,AS9601_1_659321_690119,uncharacterized conserved metal-binding protein (DUF2103),A9601_08001,locus_tag:locus_tag
A9601_08011,AS9601_1_659321_690119,cytochrome b6/f complex subunit VIII,A9601_08011,locus_tag:locus_tag
A9601_08701,AS9601_1_752281_776994,"possible transcriptional regulator of iron metabolism, Crp/Fnr family protein",A9601_08701,locus_tag:locus_tag
A9601_08711,AS9601_1_752281_776994,ABC transporter family protein,A9601_08711,locus_tag:locus_tag
A9601_08721,AS9601_1_752281_776994,chlorophyll b synthase / chlorophyllide a oxygenase,A9601_08721,locus_tag:locus_tag
A9601_08741,AS9601_1_752281_776994,conserved hypothetical protein,A9601_08741,locus_tag:locus_tag
A9601_08751,AS9601_1_752281_776994,uncharacterized conserved secreted protein,A9601_08751,locus_tag:locus_tag
A9601_08761,AS9601_1_752281_776994,Conserved hypothetical protein,A9601_08761,locus_tag:locus_tag
A9601_08781,AS9601_1_752281_776994,conserved hypothetical protein,A9601_08781,locus_tag:locus_tag
A9601_08791,AS9601_1_752281_776994,Conserved hypothetical protein,A9601_08791,locus_tag:locus_tag
A9601_08801,AS9601_1_752281_776994,conserved hypothetical protein,A9601_08801,locus_tag:locus_tag
A9601_08811,AS9601_1_752281_776994,conserved hypothetical protein,A9601_08811,locus_tag:locus_tag
A9601_08821,AS9601_1_752281_776994,conserved hypothetical protein,A9601_08821,locus_tag:locus_tag
A9601_08841,AS9601_1_752281_776994,"ABC-type urea transporter, ATPase component UrtE",A9601_08841,locus_tag:locus_tag
A9601_08851,AS9601_1_752281_776994,"ABC-type urea transporter, ATP-binding component UrtD",A9601_08851,locus_tag:locus_tag
A9601_08861,AS9601_1_752281_776994,"ABC-type urea transporter, membrane component",A9601_08861,locus_tag:locus_tag
A9601_08871,AS9601_1_752281_776994,"ABC-type urea transporter, permease component",A9601_08871,locus_tag:locus_tag
A9601_08881,AS9601_1_752281_776994,"ABC-type urea transporter, substrate binding component",A9601_08881,locus_tag:locus_tag
A9601_08891,AS9601_1_752281_776994,urease accessory protein UreG,A9601_08891,locus_tag:locus_tag
A9601_08901,AS9601_1_752281_776994,urease accessory protein UreF,A9601_08901,locus_tag:locus_tag
A9601_08911,AS9601_1_752281_776994,urease accessory protein UreE,A9601_08911,locus_tag:locus_tag
A9601_08921,AS9601_1_752281_776994,urease accessory protein UreD,A9601_08921,locus_tag:locus_tag
A9601_08931,AS9601_1_752281_776994,urease gamma subunit,A9601_08931,locus_tag:locus_tag
A9601_08941,AS9601_1_752281_776994,urease beta subunit,A9601_08941,locus_tag:locus_tag
A9601_08951,AS9601_1_752281_776994,urease alpha subunit,A9601_08951,locus_tag:locus_tag
A9601_08961,AS9601_1_752281_776994,glucosyl-3-phosphoglycerate synthase,A9601_08961,locus_tag:locus_tag
A9601_08971,AS9601_1_752281_776994,possible glucosyl(mannosyl)glycerate-glucosidase,A9601_08971,locus_tag:locus_tag
A9601_08981,AS9601_1_752281_776994,glucosyl-3-phosphoglycerate phosphatase,A9601_08981,locus_tag:locus_tag
A9601_08991,AS9601_1_752281_776994,D-glycerate 3-kinase,A9601_08991,locus_tag:locus_tag
A9601_09001,AS9601_1_752281_776994,conserved hypothetical protein (DUF1830),A9601_09001,locus_tag:locus_tag
A9601_09011,AS9601_1_752281_776994,uncharacterized conserved membrane protein,A9601_09011,locus_tag:locus_tag
A9601_09031,AS9601_1_752281_776994,putative gRAM domain,A9601_09031,locus_tag:locus_tag
A9601_09041,AS9601_1_752281_776994,undecaprenyl-diphosphatase,A9601_09041,locus_tag:locus_tag
A9601_RS13275,AS9601_1_752281_776994,hypothetical protein,A9601_RS13275,locus_tag:locus_tag
A9601_RS13285,AS9601_1_752281_776994,hypothetical protein,A9601_RS13285,locus_tag:locus_tag
A9601_pseudoVIMSS1362520,AS9601_1_752281_776994,hypothetical protein,A9601_pseudoVIMSS1362520,locus_tag:locus_tag
A9601_09921,AS9601_1_864764_884419,50S ribosomal protein L33,A9601_09921,locus_tag:locus_tag
A9601_09931,AS9601_1_864764_884419,30S ribosomal protein S18,A9601_09931,locus_tag:locus_tag
A9601_09941,AS9601_1_864764_884419,exoribonuclease II,A9601_09941,locus_tag:locus_tag
A9601_09951,AS9601_1_864764_884419,methionine--tRNA ligase,A9601_09951,locus_tag:locus_tag
A9601_09961,AS9601_1_864764_884419,possible SMC domain N terminal domain,A9601_09961,locus_tag:locus_tag
A9601_09971,AS9601_1_864764_884419,cofactor assembly of complex C subunit CCB2,A9601_09971,locus_tag:locus_tag
A9601_09981,AS9601_1_864764_884419,uncharacterized conserved membrane protein,A9601_09981,locus_tag:locus_tag
A9601_09991,AS9601_1_864764_884419,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,A9601_09991,locus_tag:locus_tag
A9601_10001,AS9601_1_864764_884419,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,A9601_10001,locus_tag:locus_tag
A9601_10011,AS9601_1_864764_884419,ATP-dependent Clp protease adaptor protein ClpS,A9601_10011,locus_tag:locus_tag
A9601_10021,AS9601_1_864764_884419,protein of unknown function (DUF1651),A9601_10021,locus_tag:locus_tag
A9601_10031,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10031,locus_tag:locus_tag
A9601_10041,AS9601_1_864764_884419,thioredoxin domain-containing protein,A9601_10041,locus_tag:locus_tag
A9601_10051,AS9601_1_864764_884419,Hypothetical protein,A9601_10051,locus_tag:locus_tag
A9601_10061,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10061,locus_tag:locus_tag
A9601_10071,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10071,locus_tag:locus_tag
A9601_10091,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10091,locus_tag:locus_tag
A9601_10101,AS9601_1_864764_884419,Conserved hypothetical protein,A9601_10101,locus_tag:locus_tag
A9601_10111,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10111,locus_tag:locus_tag
A9601_10121,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10121,locus_tag:locus_tag
A9601_10131,AS9601_1_864764_884419,2-Cys peroxiredoxin,A9601_10131,locus_tag:locus_tag
A9601_10151,AS9601_1_864764_884419,possible photosystem II D1 repair protein FtsH3,A9601_10151,locus_tag:locus_tag
A9601_10161,AS9601_1_864764_884419,50S ribosomal protein L32,A9601_10161,locus_tag:locus_tag
A9601_10171,AS9601_1_864764_884419,conserved hypothetical protein,A9601_10171,locus_tag:locus_tag
A9601_10181,AS9601_1_864764_884419,"HAD hydrolase, IA, variant 3 family protein",A9601_10181,locus_tag:locus_tag
A9601_10191,AS9601_1_864764_884419,zinc- or iron-chelating domain-containing protein,A9601_10191,locus_tag:locus_tag
A9601_10201,AS9601_1_864764_884419,uncharacterized membrane protein,A9601_10201,locus_tag:locus_tag
A9601_10211,AS9601_1_864764_884419,uncharacterized membrane protein (UPF0016),A9601_10211,locus_tag:locus_tag
A9601_10221,AS9601_1_864764_884419,exoribonuclease R,A9601_10221,locus_tag:locus_tag
A9601_10241,AS9601_1_864764_884419,NADH dehydrogenase subunit NdhV,A9601_10241,locus_tag:locus_tag
A9601_RS18890,AS9601_1_864764_884419,hypothetical protein,A9601_RS18890,locus_tag:locus_tag
A9601_RS18935,AS9601_1_864764_884419,hypothetical protein,A9601_RS18935,locus_tag:locus_tag
A9601_RS18995,AS9601_1_864764_884419,photosystem II reaction center protein Ycf12/Psb30,A9601_RS18995,locus_tag:locus_tag
A9601_10511,AS9601_1_912749_951922,conserved hypothetical protein (DUF2862),A9601_10511,locus_tag:locus_tag
A9601_10521,AS9601_1_912749_951922,ATP-binding cassette-type viologen exporter,A9601_10521,locus_tag:locus_tag
A9601_10531,AS9601_1_912749_951922,"ATP-binding cassette-type viologen exporter, permease component",A9601_10531,locus_tag:locus_tag
A9601_10541,AS9601_1_912749_951922,ATP-binding cassette-type viologen exporter,A9601_10541,locus_tag:locus_tag
A9601_10561,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10561,locus_tag:locus_tag
A9601_10571,AS9601_1_912749_951922,sulfite exporter TauE/SafE family protein,A9601_10571,locus_tag:locus_tag
A9601_10581,AS9601_1_912749_951922,HNH endonuclease,A9601_10581,locus_tag:locus_tag
A9601_10591,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_10591,locus_tag:locus_tag
A9601_10601,AS9601_1_912749_951922,"uncharacterized secreted protein, Prochlorococcus-specific",A9601_10601,locus_tag:locus_tag
A9601_10611,AS9601_1_912749_951922,Conserved hypothetical protein,A9601_10611,locus_tag:locus_tag
A9601_10641,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10641,locus_tag:locus_tag
A9601_10651,AS9601_1_912749_951922,Conserved hypothetical protein,A9601_10651,locus_tag:locus_tag
A9601_10661,AS9601_1_912749_951922,phosphoribosyl transferase domain containing protein,A9601_10661,locus_tag:locus_tag
A9601_10671,AS9601_1_912749_951922,nucleoside 2-deoxyribosyltransferase family protein,A9601_10671,locus_tag:locus_tag
A9601_10681,AS9601_1_912749_951922,30S ribosomal protein S21,A9601_10681,locus_tag:locus_tag
A9601_10691,AS9601_1_912749_951922,helix-hairpin-helix DNA-binding motif class 1-containing protein,A9601_10691,locus_tag:locus_tag
A9601_10701,AS9601_1_912749_951922,possible uridine kinase,A9601_10701,locus_tag:locus_tag
A9601_10711,AS9601_1_912749_951922,FAD/NAD-binding domain-containing protein,A9601_10711,locus_tag:locus_tag
A9601_10721,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10721,locus_tag:locus_tag
A9601_10731,AS9601_1_912749_951922,possible uncharacterized conserved secreted protein,A9601_10731,locus_tag:locus_tag
A9601_10741,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10741,locus_tag:locus_tag
A9601_10751,AS9601_1_912749_951922,peptidase S51,A9601_10751,locus_tag:locus_tag
A9601_10761,AS9601_1_912749_951922,acetyltransferase family protein,A9601_10761,locus_tag:locus_tag
A9601_10781,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10781,locus_tag:locus_tag
A9601_10791,AS9601_1_912749_951922,conserved hypothetical protein (DUF3303),A9601_10791,locus_tag:locus_tag
A9601_10821,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_10821,locus_tag:locus_tag
A9601_10841,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_10841,locus_tag:locus_tag
A9601_10851,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10851,locus_tag:locus_tag
A9601_10861,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10861,locus_tag:locus_tag
A9601_10871,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10871,locus_tag:locus_tag
A9601_10881,AS9601_1_912749_951922,metallo-hydrolase/oxidoreductase,A9601_10881,locus_tag:locus_tag
A9601_10891,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10891,locus_tag:locus_tag
A9601_10901,AS9601_1_912749_951922,aminopeptidase N,A9601_10901,locus_tag:locus_tag
A9601_10911,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10911,locus_tag:locus_tag
A9601_10921,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10921,locus_tag:locus_tag
A9601_10931,AS9601_1_912749_951922,formate-dependent phosphoribosyl glycinamide formyl transferase,A9601_10931,locus_tag:locus_tag
A9601_10941,AS9601_1_912749_951922,possible Legume lectins alpha domain,A9601_10941,locus_tag:locus_tag
A9601_10951,AS9601_1_912749_951922,glutathione peroxidase,A9601_10951,locus_tag:locus_tag
A9601_10961,AS9601_1_912749_951922,conserved hypothetical protein,A9601_10961,locus_tag:locus_tag
A9601_10971,AS9601_1_912749_951922,uncharacterized conserved secreted protein,A9601_10971,locus_tag:locus_tag
A9601_10981,AS9601_1_912749_951922,"TIM-barrel , nifR3 family protein",A9601_10981,locus_tag:locus_tag
A9601_10991,AS9601_1_912749_951922,FMN-binding split barrel domain-containing protein,A9601_10991,locus_tag:locus_tag
A9601_11001,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11001,locus_tag:locus_tag
A9601_11011,AS9601_1_912749_951922,uncharacterized conserved secreted protein,A9601_11011,locus_tag:locus_tag
A9601_11031,AS9601_1_912749_951922,thioesterase superfamily protein,A9601_11031,locus_tag:locus_tag
A9601_11041,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_11041,locus_tag:locus_tag
A9601_11051,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11051,locus_tag:locus_tag
A9601_11061,AS9601_1_912749_951922,type II-like restriction endonuclease,A9601_11061,locus_tag:locus_tag
A9601_11071,AS9601_1_912749_951922,MAPEG family protein,A9601_11071,locus_tag:locus_tag
A9601_11091,AS9601_1_912749_951922,possible uncharacterized conserved secreted protein,A9601_11091,locus_tag:locus_tag
A9601_11101,AS9601_1_912749_951922,plastid lipid-associated protein (PAP)/fibrillin family,A9601_11101,locus_tag:locus_tag
A9601_11111,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11111,locus_tag:locus_tag
A9601_11121,AS9601_1_912749_951922,Conserved hypothetical protein,A9601_11121,locus_tag:locus_tag
A9601_11131,AS9601_1_912749_951922,possible high light inducible protein,A9601_11131,locus_tag:locus_tag
A9601_11141,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11141,locus_tag:locus_tag
A9601_11151,AS9601_1_912749_951922,possible Integrin alpha cytoplasmic region,A9601_11151,locus_tag:locus_tag
A9601_11161,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11161,locus_tag:locus_tag
A9601_11171,AS9601_1_912749_951922,uncharacterized conserved membrane protein (DUF2839),A9601_11171,locus_tag:locus_tag
A9601_11181,AS9601_1_912749_951922,nif11-like leader peptide domain protein,A9601_11181,locus_tag:locus_tag
A9601_11191,AS9601_1_912749_951922,possible Gram-negative pili assembly chaperone,A9601_11191,locus_tag:locus_tag
A9601_11201,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11201,locus_tag:locus_tag
A9601_11211,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_11211,locus_tag:locus_tag
A9601_11221,AS9601_1_912749_951922,uncharacterized conserved membrane protein,A9601_11221,locus_tag:locus_tag
A9601_11231,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11231,locus_tag:locus_tag
A9601_11241,AS9601_1_912749_951922,uncharacterized conserved secreted protein,A9601_11241,locus_tag:locus_tag
A9601_11251,AS9601_1_912749_951922,OsmC/Ohr family domain-containing protein,A9601_11251,locus_tag:locus_tag
A9601_11261,AS9601_1_912749_951922,conserved hypothetical protein,A9601_11261,locus_tag:locus_tag
A9601_11291,AS9601_1_912749_951922,uncharacterized conserved secreted protein,A9601_11291,locus_tag:locus_tag
A9601_11301,AS9601_1_912749_951922,Conserved hypothetical protein,A9601_11301,locus_tag:locus_tag
A9601_RS14185,AS9601_1_912749_951922,hypothetical protein,A9601_RS14185,locus_tag:locus_tag
A9601_11381,AS9601_1_957752_962652,"possible DNA gyrase/topoisomerase IV, subunit",A9601_11381,locus_tag:locus_tag
A9601_11391,AS9601_1_957752_962652,possible uncharacterized conserved secreted protein,A9601_11391,locus_tag:locus_tag
A9601_11401,AS9601_1_957752_962652,conserved hypothetical protein,A9601_11401,locus_tag:locus_tag
A9601_11421,AS9601_1_957752_962652,A circularly permuted ATPgrasp family protein,A9601_11421,locus_tag:locus_tag
A9601_11431,AS9601_1_957752_962652,A predicted alpha-helical domain with a conserved ER motif family protein,A9601_11431,locus_tag:locus_tag
A9601_11441,AS9601_1_957752_962652,transglutaminase-like superfamily protein,A9601_11441,locus_tag:locus_tag
A9601_pseudoVIMSS1362524,AS9601_1_957752_962652,conserved hypothetical protein,A9601_pseudoVIMSS1362524,locus_tag:locus_tag
A9601_12241,AS9601_1_1041963_1089051,high light inducible protein,A9601_12241,locus_tag:locus_tag
A9601_12251,AS9601_1_1041963_1089051,outer membrane porin,A9601_12251,locus_tag:locus_tag
A9601_12261,AS9601_1_1041963_1089051,sulfotransferase domain protein,A9601_12261,locus_tag:locus_tag
A9601_12271,AS9601_1_1041963_1089051,outer membrane porin,A9601_12271,locus_tag:locus_tag
A9601_12281,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12281,locus_tag:locus_tag
A9601_12301,AS9601_1_1041963_1089051,adenine phosphoribosyltransferase,A9601_12301,locus_tag:locus_tag
A9601_12311,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12311,locus_tag:locus_tag
A9601_12321,AS9601_1_1041963_1089051,putative outer membrane autotransporter barrel,A9601_12321,locus_tag:locus_tag
A9601_12331,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12331,locus_tag:locus_tag
A9601_12341,AS9601_1_1041963_1089051,RNA polymerase sigma-70 factor,A9601_12341,locus_tag:locus_tag
A9601_12351,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12351,locus_tag:locus_tag
A9601_12361,AS9601_1_1041963_1089051,possible Hantavirus glycoprotein G1,A9601_12361,locus_tag:locus_tag
A9601_12371,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12371,locus_tag:locus_tag
A9601_12391,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12391,locus_tag:locus_tag
A9601_12401,AS9601_1_1041963_1089051,high light inducible protein,A9601_12401,locus_tag:locus_tag
A9601_12411,AS9601_1_1041963_1089051,possible high light inducible protein,A9601_12411,locus_tag:locus_tag
A9601_12431,AS9601_1_1041963_1089051,photosystem II reaction center assembly factor PsbN-like protein,A9601_12431,locus_tag:locus_tag
A9601_12441,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12441,locus_tag:locus_tag
A9601_12451,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12451,locus_tag:locus_tag
A9601_12471,AS9601_1_1041963_1089051,uncharacterized conserved secreted protein (DUF3721),A9601_12471,locus_tag:locus_tag
A9601_12481,AS9601_1_1041963_1089051,possible DsrE-like protein,A9601_12481,locus_tag:locus_tag
A9601_12491,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12491,locus_tag:locus_tag
A9601_12511,AS9601_1_1041963_1089051,high light inducible protein,A9601_12511,locus_tag:locus_tag
A9601_12521,AS9601_1_1041963_1089051,photosystem II protein D1.1,A9601_12521,locus_tag:locus_tag
A9601_12531,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12531,locus_tag:locus_tag
A9601_12541,AS9601_1_1041963_1089051,uncharacterized conserved membrane protein,A9601_12541,locus_tag:locus_tag
A9601_12551,AS9601_1_1041963_1089051,"cytochrome b559, beta subunit-like protein",A9601_12551,locus_tag:locus_tag
A9601_12561,AS9601_1_1041963_1089051,uncharacterized conserved membrane protein,A9601_12561,locus_tag:locus_tag
A9601_12571,AS9601_1_1041963_1089051,Hypothetical protein,A9601_12571,locus_tag:locus_tag
A9601_12581,AS9601_1_1041963_1089051,conserved hypothetical protein (DUF3303),A9601_12581,locus_tag:locus_tag
A9601_12591,AS9601_1_1041963_1089051,L-aspartate oxidase,A9601_12591,locus_tag:locus_tag
A9601_12601,AS9601_1_1041963_1089051,high light inducible protein,A9601_12601,locus_tag:locus_tag
A9601_12611,AS9601_1_1041963_1089051,pseudouridine synthase,A9601_12611,locus_tag:locus_tag
A9601_12621,AS9601_1_1041963_1089051,protein of unknown function (DUF1651),A9601_12621,locus_tag:locus_tag
A9601_12631,AS9601_1_1041963_1089051,putative SOS response associated peptidase,A9601_12631,locus_tag:locus_tag
A9601_12641,AS9601_1_1041963_1089051,Conserved hypothetical protein,A9601_12641,locus_tag:locus_tag
A9601_12651,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12651,locus_tag:locus_tag
A9601_12661,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12661,locus_tag:locus_tag
A9601_12671,AS9601_1_1041963_1089051,conserved hypothetical protein (DUF3303),A9601_12671,locus_tag:locus_tag
A9601_12681,AS9601_1_1041963_1089051,possible Hantavirus glycoprotein G1,A9601_12681,locus_tag:locus_tag
A9601_12721,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12721,locus_tag:locus_tag
A9601_12741,AS9601_1_1041963_1089051,possible Uncharacterized protein family UPF003,A9601_12741,locus_tag:locus_tag
A9601_12751,AS9601_1_1041963_1089051,glutaredoxin family protein,A9601_12751,locus_tag:locus_tag
A9601_12761,AS9601_1_1041963_1089051,conserved hypothetical protein (DUF411),A9601_12761,locus_tag:locus_tag
A9601_12771,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12771,locus_tag:locus_tag
A9601_12781,AS9601_1_1041963_1089051,pepSY-associated TM helix family protein,A9601_12781,locus_tag:locus_tag
A9601_12791,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12791,locus_tag:locus_tag
A9601_12811,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12811,locus_tag:locus_tag
A9601_12821,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12821,locus_tag:locus_tag
A9601_12831,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12831,locus_tag:locus_tag
A9601_12851,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12851,locus_tag:locus_tag
A9601_12861,AS9601_1_1041963_1089051,uncharacterized conserved membrane protein (DUF2839),A9601_12861,locus_tag:locus_tag
A9601_12871,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12871,locus_tag:locus_tag
A9601_12881,AS9601_1_1041963_1089051,uncharacterized conserved membrane protein,A9601_12881,locus_tag:locus_tag
A9601_12891,AS9601_1_1041963_1089051,"Mn2+/Fe2+ transporter, NRAMP family",A9601_12891,locus_tag:locus_tag
A9601_12921,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12921,locus_tag:locus_tag
A9601_12931,AS9601_1_1041963_1089051,Predicted protein family PM-11,A9601_12931,locus_tag:locus_tag
A9601_12941,AS9601_1_1041963_1089051,conserved hypothetical protein (DUF3764),A9601_12941,locus_tag:locus_tag
A9601_12951,AS9601_1_1041963_1089051,sodium-dependent transporter,A9601_12951,locus_tag:locus_tag
A9601_12961,AS9601_1_1041963_1089051,ACR YdiU/UPF0061 family protein,A9601_12961,locus_tag:locus_tag
A9601_12971,AS9601_1_1041963_1089051,cupin domain-containing protein,A9601_12971,locus_tag:locus_tag
A9601_12981,AS9601_1_1041963_1089051,Conserved hypothetical protein,A9601_12981,locus_tag:locus_tag
A9601_12991,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_12991,locus_tag:locus_tag
A9601_13001,AS9601_1_1041963_1089051,conserved hypothetical protein (DUF1651),A9601_13001,locus_tag:locus_tag
A9601_13011,AS9601_1_1041963_1089051,possible Heat-labile enterotoxin alpha chain,A9601_13011,locus_tag:locus_tag
A9601_13021,AS9601_1_1041963_1089051,Glutamine amidotransferase class-I,A9601_13021,locus_tag:locus_tag
A9601_13031,AS9601_1_1041963_1089051,high light inducible protein,A9601_13031,locus_tag:locus_tag
A9601_13041,AS9601_1_1041963_1089051,high light inducible protein,A9601_13041,locus_tag:locus_tag
A9601_13051,AS9601_1_1041963_1089051,high light inducible protein,A9601_13051,locus_tag:locus_tag
A9601_13071,AS9601_1_1041963_1089051,uncharacterized conserved secreted protein,A9601_13071,locus_tag:locus_tag
A9601_13081,AS9601_1_1041963_1089051,uncharacterized conserved membrane protein,A9601_13081,locus_tag:locus_tag
A9601_13101,AS9601_1_1041963_1089051,conserved hypothetical protein,A9601_13101,locus_tag:locus_tag
A9601_13111,AS9601_1_1041963_1089051,Conserved hypothetical protein,A9601_13111,locus_tag:locus_tag
A9601_RS18900,AS9601_1_1041963_1089051,DUF1651 domain-containing protein,A9601_RS18900,locus_tag:locus_tag
A9601_pseudoVIMSS1362525,AS9601_1_1041963_1089051,hypothetical protein,A9601_pseudoVIMSS1362525,locus_tag:locus_tag
A9601_pseudoVIMSS1362526,AS9601_1_1041963_1089051,hypothetical protein,A9601_pseudoVIMSS1362526,locus_tag:locus_tag
