locus_tag,island_id,product,resolved_locus_tag,resolution_method
PMN2A_0263,NATL2A_1_779647_806119,uncharacterized conserved secreted protein (DUF1816),PMN2A_0263,locus_tag:locus_tag
PMN2A_1950,NATL2A_1_779647_806119,conserved hypothetical protein,PMN2A_1950,locus_tag:locus_tag
PMN2A_1952,NATL2A_1_779647_806119,conserved hypothetical protein,PMN2A_1952,locus_tag:locus_tag
PMN2A_0285,NATL2A_1_825502_829677,conserved hypothetical protein,PMN2A_0285,locus_tag:locus_tag
PMN2A_0286,NATL2A_1_825502_829677,dolichyl-phosphate-mannose-mannosyltransferase family protein,PMN2A_0286,locus_tag:locus_tag
PMN2A_0287,NATL2A_1_825502_829677,conserved hypothetical protein,PMN2A_0287,locus_tag:locus_tag
PMN2A_0288,NATL2A_1_825502_829677,conserved hypothetical protein,PMN2A_0288,locus_tag:locus_tag
PMN2A_0289,NATL2A_1_825502_829677,uncharacterized conserved metal-binding protein (DUF2103),PMN2A_0289,locus_tag:locus_tag
PMN2A_0290,NATL2A_1_825502_829677,cytochrome b6/f complex subunit VIII,PMN2A_0290,locus_tag:locus_tag
PMN2A_1954,NATL2A_1_825502_829677,Conserved hypothetical protein,PMN2A_1954,locus_tag:locus_tag
PMN2A_0335,NATL2A_1_879861_909579,ATP adenylyltransferase,PMN2A_0335,locus_tag:locus_tag
PMN2A_0337,NATL2A_1_879861_909579,DnaJ type IV chaperone protein,PMN2A_0337,locus_tag:locus_tag
PMN2A_0338,NATL2A_1_879861_909579,"phenylalanine--tRNA ligase, beta subunit",PMN2A_0338,locus_tag:locus_tag
PMN2A_0339,NATL2A_1_879861_909579,50S ribosomal protein L33,PMN2A_0339,locus_tag:locus_tag
PMN2A_0340,NATL2A_1_879861_909579,30S ribosomal protein S18,PMN2A_0340,locus_tag:locus_tag
PMN2A_0341,NATL2A_1_879861_909579,exoribonuclease II,PMN2A_0341,locus_tag:locus_tag
PMN2A_0342,NATL2A_1_879861_909579,methionine--tRNA ligase,PMN2A_0342,locus_tag:locus_tag
PMN2A_0343,NATL2A_1_879861_909579,SMC domain-containing protein,PMN2A_0343,locus_tag:locus_tag
PMN2A_0344,NATL2A_1_879861_909579,cofactor assembly of complex C subunit CCB2,PMN2A_0344,locus_tag:locus_tag
PMN2A_0345,NATL2A_1_879861_909579,bifunctional adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase,PMN2A_0345,locus_tag:locus_tag
PMN2A_0346,NATL2A_1_879861_909579,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,PMN2A_0346,locus_tag:locus_tag
PMN2A_0348,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_0348,locus_tag:locus_tag
PMN2A_0349,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_0349,locus_tag:locus_tag
PMN2A_0350,NATL2A_1_879861_909579,pyridoxamine 5'-phosphate oxidase,PMN2A_0350,locus_tag:locus_tag
PMN2A_0351,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_0351,locus_tag:locus_tag
PMN2A_0352,NATL2A_1_879861_909579,2-Cys peroxiredoxin,PMN2A_0352,locus_tag:locus_tag
PMN2A_0353,NATL2A_1_879861_909579,possible photosystem II D1 repair protein FtsH3,PMN2A_0353,locus_tag:locus_tag
PMN2A_0354,NATL2A_1_879861_909579,50S ribosomal protein L32,PMN2A_0354,locus_tag:locus_tag
PMN2A_0355,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_0355,locus_tag:locus_tag
PMN2A_0356,NATL2A_1_879861_909579,"HAD hydrolase, IA, variant 3 family protein",PMN2A_0356,locus_tag:locus_tag
PMN2A_0357,NATL2A_1_879861_909579,single-stranded DNA-specific exonuclease,PMN2A_0357,locus_tag:locus_tag
PMN2A_0358,NATL2A_1_879861_909579,uncharacterized membrane protein,PMN2A_0358,locus_tag:locus_tag
PMN2A_0359,NATL2A_1_879861_909579,uncharacterized membrane protein (UPF0016),PMN2A_0359,locus_tag:locus_tag
PMN2A_0360,NATL2A_1_879861_909579,exoribonuclease R,PMN2A_0360,locus_tag:locus_tag
PMN2A_0361,NATL2A_1_879861_909579,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,PMN2A_0361,locus_tag:locus_tag
PMN2A_0362,NATL2A_1_879861_909579,uncharacterized conserved membrane protein,PMN2A_0362,locus_tag:locus_tag
PMN2A_0363,NATL2A_1_879861_909579,NADH dehydrogenase subunit NdhV,PMN2A_0363,locus_tag:locus_tag
PMN2A_1958,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_1958,locus_tag:locus_tag
PMN2A_1959,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_1959,locus_tag:locus_tag
PMN2A_1960,NATL2A_1_879861_909579,Conserved hypothetical protein,PMN2A_1960,locus_tag:locus_tag
PMN2A_1961,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_1961,locus_tag:locus_tag
PMN2A_1962,NATL2A_1_879861_909579,Conserved hypothetical protein,PMN2A_1962,locus_tag:locus_tag
PMN2A_1964,NATL2A_1_879861_909579,conserved hypothetical protein,PMN2A_1964,locus_tag:locus_tag
PMN2A_1966,NATL2A_1_879861_909579,photosystem II reaction center protein Ycf12/Psb30,PMN2A_1966,locus_tag:locus_tag
PMN2A_RS10480,NATL2A_1_879861_909579,hypothetical protein,PMN2A_RS10480,locus_tag:locus_tag
PMN2A_RS10985,NATL2A_1_879861_909579,hypothetical protein,PMN2A_RS10985,locus_tag:locus_tag
PMN2A_0387,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0387,locus_tag:locus_tag
PMN2A_0388,NATL2A_1_933175_1123731,possible uridine kinase,PMN2A_0388,locus_tag:locus_tag
PMN2A_0389,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0389,locus_tag:locus_tag
PMN2A_0390,NATL2A_1_933175_1123731,NADPH-dependent reductase,PMN2A_0390,locus_tag:locus_tag
PMN2A_0391,NATL2A_1_933175_1123731,possible Domain of unknown function DUF38,PMN2A_0391,locus_tag:locus_tag
PMN2A_0392,NATL2A_1_933175_1123731,nif11-like leader peptide domain protein,PMN2A_0392,locus_tag:locus_tag
PMN2A_0393,NATL2A_1_933175_1123731,delta-12 fatty acid desaturase DesA2,PMN2A_0393,locus_tag:locus_tag
PMN2A_0394,NATL2A_1_933175_1123731,peptidase S51,PMN2A_0394,locus_tag:locus_tag
PMN2A_0395,NATL2A_1_933175_1123731,short chain dehydrogenase family protein,PMN2A_0395,locus_tag:locus_tag
PMN2A_0396,NATL2A_1_933175_1123731,metallo-hydrolase/oxidoreductase,PMN2A_0396,locus_tag:locus_tag
PMN2A_0397,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0397,locus_tag:locus_tag
PMN2A_0398,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0398,locus_tag:locus_tag
PMN2A_0399,NATL2A_1_933175_1123731,nif11-like leader peptide domain protein,PMN2A_0399,locus_tag:locus_tag
PMN2A_0400,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0400,locus_tag:locus_tag
PMN2A_0401,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0401,locus_tag:locus_tag
PMN2A_0402,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0402,locus_tag:locus_tag
PMN2A_0403,NATL2A_1_933175_1123731,"potassium ion channel, VIC family",PMN2A_0403,locus_tag:locus_tag
PMN2A_0404,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0404,locus_tag:locus_tag
PMN2A_0406,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0406,locus_tag:locus_tag
PMN2A_0407,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0407,locus_tag:locus_tag
PMN2A_0408,NATL2A_1_933175_1123731,bacteriophage-like DNA-binding domain-containing protein,PMN2A_0408,locus_tag:locus_tag
PMN2A_0409,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0409,locus_tag:locus_tag
PMN2A_0410,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0410,locus_tag:locus_tag
PMN2A_0411,NATL2A_1_933175_1123731,AbrB-like transcriptional regulator involved in photosynthesis regulation,PMN2A_0411,locus_tag:locus_tag
PMN2A_0412,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0412,locus_tag:locus_tag
PMN2A_0413,NATL2A_1_933175_1123731,NAD-dependent DNA ligase,PMN2A_0413,locus_tag:locus_tag
PMN2A_0414,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0414,locus_tag:locus_tag
PMN2A_0415,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0415,locus_tag:locus_tag
PMN2A_0416,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0416,locus_tag:locus_tag
PMN2A_0417,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0417,locus_tag:locus_tag
PMN2A_0418,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0418,locus_tag:locus_tag
PMN2A_0419,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0419,locus_tag:locus_tag
PMN2A_0420,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_0420,locus_tag:locus_tag
PMN2A_0421,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0421,locus_tag:locus_tag
PMN2A_0422,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0422,locus_tag:locus_tag
PMN2A_0423,NATL2A_1_933175_1123731,"possible DNA gyrase/topoisomerase IV, subunit",PMN2A_0423,locus_tag:locus_tag
PMN2A_0424,NATL2A_1_933175_1123731,NAD-dependent DNA ligase,PMN2A_0424,locus_tag:locus_tag
PMN2A_0425,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0425,locus_tag:locus_tag
PMN2A_0426,NATL2A_1_933175_1123731,thiamine-binding protein,PMN2A_0426,locus_tag:locus_tag
PMN2A_0427,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0427,locus_tag:locus_tag
PMN2A_0428,NATL2A_1_933175_1123731,possible uncharacterized conserved secreted protein,PMN2A_0428,locus_tag:locus_tag
PMN2A_0429,NATL2A_1_933175_1123731,plastoquinol terminal oxidase,PMN2A_0429,locus_tag:locus_tag
PMN2A_0430,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0430,locus_tag:locus_tag
PMN2A_0431,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0431,locus_tag:locus_tag
PMN2A_0432,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0432,locus_tag:locus_tag
PMN2A_0434,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0434,locus_tag:locus_tag
PMN2A_0435,NATL2A_1_933175_1123731,"transcriptional phosphate regulator, Crp family",PMN2A_0435,locus_tag:locus_tag
PMN2A_0436,NATL2A_1_933175_1123731,two-component system response regulator RR class II (RRII)-CheY-OmpR,PMN2A_0436,locus_tag:locus_tag
PMN2A_0437,NATL2A_1_933175_1123731,"two-component system sensor histidine kinase, phosphate sensing PhoR",PMN2A_0437,locus_tag:locus_tag
PMN2A_0438,NATL2A_1_933175_1123731,uncharacterized conserved secreted protein,PMN2A_0438,locus_tag:locus_tag
PMN2A_0439,NATL2A_1_933175_1123731,probable alkaline phosphatase,PMN2A_0439,locus_tag:locus_tag
PMN2A_0440,NATL2A_1_933175_1123731,outer membrane porin,PMN2A_0440,locus_tag:locus_tag
PMN2A_0441,NATL2A_1_933175_1123731,"phosphate ABC transporter, phosphate-binding protein PstS",PMN2A_0441,locus_tag:locus_tag
PMN2A_0442,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0442,locus_tag:locus_tag
PMN2A_0443,NATL2A_1_933175_1123731,chromate transporter,PMN2A_0443,locus_tag:locus_tag
PMN2A_0444,NATL2A_1_933175_1123731,"multidrug efflux transporter, MFS family",PMN2A_0444,locus_tag:locus_tag
PMN2A_0445,NATL2A_1_933175_1123731,glyceraldehyde-3-phosphate dehydrogenase,PMN2A_0445,locus_tag:locus_tag
PMN2A_0446,NATL2A_1_933175_1123731,"bacterial regulatory protein, ArsR family",PMN2A_0446,locus_tag:locus_tag
PMN2A_0447,NATL2A_1_933175_1123731,arsenate efflux pump,PMN2A_0447,locus_tag:locus_tag
PMN2A_0449,NATL2A_1_933175_1123731,"possible 7S seed storage protein, N-terminal doma",PMN2A_0449,locus_tag:locus_tag
PMN2A_0450,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF411),PMN2A_0450,locus_tag:locus_tag
PMN2A_0451,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0451,locus_tag:locus_tag
PMN2A_0452,NATL2A_1_933175_1123731,pepSY-associated TM helix family protein,PMN2A_0452,locus_tag:locus_tag
PMN2A_0453,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0453,locus_tag:locus_tag
PMN2A_0454,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0454,locus_tag:locus_tag
PMN2A_0455,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_0455,locus_tag:locus_tag
PMN2A_0456,NATL2A_1_933175_1123731,tryptophan-rich conserved hypothetical protein CHP02450,PMN2A_0456,locus_tag:locus_tag
PMN2A_0457,NATL2A_1_933175_1123731,Predicted protein family PM-6,PMN2A_0457,locus_tag:locus_tag
PMN2A_0458,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0458,locus_tag:locus_tag
PMN2A_0459,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0459,locus_tag:locus_tag
PMN2A_0460,NATL2A_1_933175_1123731,"uncharacterized conserved membrane protein, Prochlorococcus-specific",PMN2A_0460,locus_tag:locus_tag
PMN2A_0461,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0461,locus_tag:locus_tag
PMN2A_0462,NATL2A_1_933175_1123731,putative lysine decarboxylase family protein,PMN2A_0462,locus_tag:locus_tag
PMN2A_0463,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0463,locus_tag:locus_tag
PMN2A_0464,NATL2A_1_933175_1123731,MAPEG family protein,PMN2A_0464,locus_tag:locus_tag
PMN2A_0465,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0465,locus_tag:locus_tag
PMN2A_0466,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0466,locus_tag:locus_tag
PMN2A_0467,NATL2A_1_933175_1123731,conserved hypothetical protein family PM-17,PMN2A_0467,locus_tag:locus_tag
PMN2A_0468,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0468,locus_tag:locus_tag
PMN2A_0469,NATL2A_1_933175_1123731,Predicted protein family PM-11,PMN2A_0469,locus_tag:locus_tag
PMN2A_0470,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0470,locus_tag:locus_tag
PMN2A_0471,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0471,locus_tag:locus_tag
PMN2A_0472,NATL2A_1_933175_1123731,putative restriction endonuclease,PMN2A_0472,locus_tag:locus_tag
PMN2A_0473,NATL2A_1_933175_1123731,putative SOS response associated peptidase,PMN2A_0473,locus_tag:locus_tag
PMN2A_0474,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0474,locus_tag:locus_tag
PMN2A_0475,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0475,locus_tag:locus_tag
PMN2A_0476,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0476,locus_tag:locus_tag
PMN2A_0477,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3764),PMN2A_0477,locus_tag:locus_tag
PMN2A_0478,NATL2A_1_933175_1123731,AEC transporter family,PMN2A_0478,locus_tag:locus_tag
PMN2A_0479,NATL2A_1_933175_1123731,Predicted protein family PM-26,PMN2A_0479,locus_tag:locus_tag
PMN2A_0480,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0480,locus_tag:locus_tag
PMN2A_0481,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0481,locus_tag:locus_tag
PMN2A_0482,NATL2A_1_933175_1123731,Predicted protein family PM-11,PMN2A_0482,locus_tag:locus_tag
PMN2A_0483,NATL2A_1_933175_1123731,"conserved hypothetical protein, Prochlorococcus-specific",PMN2A_0483,locus_tag:locus_tag
PMN2A_0484,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0484,locus_tag:locus_tag
PMN2A_0485,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0485,locus_tag:locus_tag
PMN2A_0486,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0486,locus_tag:locus_tag
PMN2A_0487,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0487,locus_tag:locus_tag
PMN2A_0488,NATL2A_1_933175_1123731,possible Gram-negative pili assembly chaperone,PMN2A_0488,locus_tag:locus_tag
PMN2A_0489,NATL2A_1_933175_1123731,carotenoid isomerase protein family,PMN2A_0489,locus_tag:locus_tag
PMN2A_0490,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0490,locus_tag:locus_tag
PMN2A_0491,NATL2A_1_933175_1123731,NADH:ubiquinone oxidoreductase complex I intermediate-associated CIA30-like protein,PMN2A_0491,locus_tag:locus_tag
PMN2A_0492,NATL2A_1_933175_1123731,glycosyl hydrolase 57 family protein,PMN2A_0492,locus_tag:locus_tag
PMN2A_0493,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0493,locus_tag:locus_tag
PMN2A_0494,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0494,locus_tag:locus_tag
PMN2A_0495,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0495,locus_tag:locus_tag
PMN2A_0496,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3764),PMN2A_0496,locus_tag:locus_tag
PMN2A_0497,NATL2A_1_933175_1123731,"protein of unknown function DUF1499, Prochlorococcus-specific",PMN2A_0497,locus_tag:locus_tag
PMN2A_0498,NATL2A_1_933175_1123731,nitroreductase family protein,PMN2A_0498,locus_tag:locus_tag
PMN2A_0499,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0499,locus_tag:locus_tag
PMN2A_0500,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0500,locus_tag:locus_tag
PMN2A_0501,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF4278),PMN2A_0501,locus_tag:locus_tag
PMN2A_0502,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0502,locus_tag:locus_tag
PMN2A_0503,NATL2A_1_933175_1123731,formate-dependent phosphoribosyl glycinamide formyl transferase,PMN2A_0503,locus_tag:locus_tag
PMN2A_0504,NATL2A_1_933175_1123731,putative membrane protein,PMN2A_0504,locus_tag:locus_tag
PMN2A_0505,NATL2A_1_933175_1123731,NTF2-like domain-containing protein,PMN2A_0505,locus_tag:locus_tag
PMN2A_0506,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0506,locus_tag:locus_tag
PMN2A_0507,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0507,locus_tag:locus_tag
PMN2A_0508,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0508,locus_tag:locus_tag
PMN2A_0509,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0509,locus_tag:locus_tag
PMN2A_0510,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0510,locus_tag:locus_tag
PMN2A_0511,NATL2A_1_933175_1123731,Glutamine amidotransferase class-I,PMN2A_0511,locus_tag:locus_tag
PMN2A_0512,NATL2A_1_933175_1123731,putative lipoprotein,PMN2A_0512,locus_tag:locus_tag
PMN2A_0513,NATL2A_1_933175_1123731,Hypothetical protein,PMN2A_0513,locus_tag:locus_tag
PMN2A_0514,NATL2A_1_933175_1123731,Predicted protein family PM-9,PMN2A_0514,locus_tag:locus_tag
PMN2A_0515,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0515,locus_tag:locus_tag
PMN2A_0516,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0516,locus_tag:locus_tag
PMN2A_0517,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0517,locus_tag:locus_tag
PMN2A_0518,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0518,locus_tag:locus_tag
PMN2A_0519,NATL2A_1_933175_1123731,"conserved hypothetical protein, Prochlorococcus-specific",PMN2A_0519,locus_tag:locus_tag
PMN2A_0520,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0520,locus_tag:locus_tag
PMN2A_0521,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0521,locus_tag:locus_tag
PMN2A_0522,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF1651),PMN2A_0522,locus_tag:locus_tag
PMN2A_0523,NATL2A_1_933175_1123731,proline iminopeptidase,PMN2A_0523,locus_tag:locus_tag
PMN2A_0524,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0524,locus_tag:locus_tag
PMN2A_0525,NATL2A_1_933175_1123731,conserved hypothetical protein family PM-14,PMN2A_0525,locus_tag:locus_tag
PMN2A_0526,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0526,locus_tag:locus_tag
PMN2A_0527,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0527,locus_tag:locus_tag
PMN2A_0528,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0528,locus_tag:locus_tag
PMN2A_0529,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0529,locus_tag:locus_tag
PMN2A_0531,NATL2A_1_933175_1123731,putative imidazoleglycerol-phosphate dehydratase,PMN2A_0531,locus_tag:locus_tag
PMN2A_0532,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0532,locus_tag:locus_tag
PMN2A_0533,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0533,locus_tag:locus_tag
PMN2A_0534,NATL2A_1_933175_1123731,putative membrane protein,PMN2A_0534,locus_tag:locus_tag
PMN2A_0535,NATL2A_1_933175_1123731,Conserved hypothetical protein,PMN2A_0535,locus_tag:locus_tag
PMN2A_0536,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0536,locus_tag:locus_tag
PMN2A_0537,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0537,locus_tag:locus_tag
PMN2A_0538,NATL2A_1_933175_1123731,ACR YdiU/UPF0061 family protein,PMN2A_0538,locus_tag:locus_tag
PMN2A_0539,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0539,locus_tag:locus_tag
PMN2A_0540,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0540,locus_tag:locus_tag
PMN2A_0541,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0541,locus_tag:locus_tag
PMN2A_0542,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0542,locus_tag:locus_tag
PMN2A_0543,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0543,locus_tag:locus_tag
PMN2A_0544,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3303),PMN2A_0544,locus_tag:locus_tag
PMN2A_0545,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0545,locus_tag:locus_tag
PMN2A_0546,NATL2A_1_933175_1123731,photosystem I reaction centre subunit IX,PMN2A_0546,locus_tag:locus_tag
PMN2A_0547,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0547,locus_tag:locus_tag
PMN2A_0548,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0548,locus_tag:locus_tag
PMN2A_0549,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0549,locus_tag:locus_tag
PMN2A_0550,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0550,locus_tag:locus_tag
PMN2A_0551,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0551,locus_tag:locus_tag
PMN2A_0552,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0552,locus_tag:locus_tag
PMN2A_0553,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0553,locus_tag:locus_tag
PMN2A_0554,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0554,locus_tag:locus_tag
PMN2A_0555,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein (DUF2839),PMN2A_0555,locus_tag:locus_tag
PMN2A_0556,NATL2A_1_933175_1123731,RF-1 domain protein,PMN2A_0556,locus_tag:locus_tag
PMN2A_0557,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0557,locus_tag:locus_tag
PMN2A_0558,NATL2A_1_933175_1123731,photosystem II protein D1.1,PMN2A_0558,locus_tag:locus_tag
PMN2A_0559,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0559,locus_tag:locus_tag
PMN2A_0560,NATL2A_1_933175_1123731,endonuclease VIII,PMN2A_0560,locus_tag:locus_tag
PMN2A_0561,NATL2A_1_933175_1123731,plastid lipid-associated protein (PAP)/fibrillin family,PMN2A_0561,locus_tag:locus_tag
PMN2A_0563,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0563,locus_tag:locus_tag
PMN2A_0564,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0564,locus_tag:locus_tag
PMN2A_0566,NATL2A_1_933175_1123731,Predicted protein family PM-5,PMN2A_0566,locus_tag:locus_tag
PMN2A_0567,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0567,locus_tag:locus_tag
PMN2A_0568,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0568,locus_tag:locus_tag
PMN2A_0571,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0571,locus_tag:locus_tag
PMN2A_0572,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein (DUF2839),PMN2A_0572,locus_tag:locus_tag
PMN2A_0573,NATL2A_1_933175_1123731,Hypothetical protein,PMN2A_0573,locus_tag:locus_tag
PMN2A_0574,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0574,locus_tag:locus_tag
PMN2A_0575,NATL2A_1_933175_1123731,nif11-like leader peptide domain protein,PMN2A_0575,locus_tag:locus_tag
PMN2A_0576,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_0576,locus_tag:locus_tag
PMN2A_0577,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0577,locus_tag:locus_tag
PMN2A_0578,NATL2A_1_933175_1123731,high light inducible protein,PMN2A_0578,locus_tag:locus_tag
PMN2A_0579,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0579,locus_tag:locus_tag
PMN2A_0580,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF2811),PMN2A_0580,locus_tag:locus_tag
PMN2A_0581,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0581,locus_tag:locus_tag
PMN2A_0582,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0582,locus_tag:locus_tag
PMN2A_0583,NATL2A_1_933175_1123731,uncharacterized conserved membrane protein,PMN2A_0583,locus_tag:locus_tag
PMN2A_0584,NATL2A_1_933175_1123731,uncharacterized conserved secreted protein,PMN2A_0584,locus_tag:locus_tag
PMN2A_0585,NATL2A_1_933175_1123731,conserved hypothetical protein (DUF3764),PMN2A_0585,locus_tag:locus_tag
PMN2A_0586,NATL2A_1_933175_1123731,conserved hypothetical protein,PMN2A_0586,locus_tag:locus_tag
PMN2A_0587,NATL2A_1_933175_1123731,hypothetical protein,PMN2A_0587,locus_tag:locus_tag
