seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NZ_CP006471.1,M744_RS02710,,M744_RS02710,M744_02830,Protein Homology,511140,511907,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243757.1,cephalosporin hydroxylase family protein,WP_011243757.1,,,,,,M744_02830,
NZ_CP006471.1,M744_RS02715,,M744_RS02715,M744_02835,Protein Homology,511978,513126,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243758.1,glycosyltransferase family 2 protein,WP_011243758.1,"GO:0006486,GO:0016757",,glycosyltransferase activity|0016757||IEA,protein glycosylation|0006486||IEA,,M744_02835,2.4.-.-
NZ_CP006471.1,M744_RS02720,,M744_RS02720,M744_02840,Protein Homology,513300,513818,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243759.1,class I SAM-dependent methyltransferase,WP_011243759.1,"GO:0032259,GO:0008168,GO:0008757,GO:1904047",,"methyltransferase activity|0008168||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA",methylation|0032259||IEA,,M744_02840,2.1.1.-
NZ_CP006471.1,M744_RS02725,,M744_RS02725,M744_02845,Protein Homology,513823,515724,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377420.1,tetratricopeptide repeat protein,WP_011377420.1,,,,,,M744_02845,
NZ_CP006471.1,M744_RS02730,,M744_RS02730,M744_02850,Protein Homology,515714,518260,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243761.1,glycosyltransferase,WP_011243761.1,,,,,,M744_02850,2.4.-.-
NZ_CP006471.1,M744_RS02735,,M744_RS02735,M744_02855,Protein Homology,518346,518780,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377419.1,type IV pilin protein,WP_050738287.1,"GO:0043683,GO:0016020",membrane|0016020||IEA,,type IV pilus assembly|0043683||IEA,,M744_02855,
NZ_CP006471.1,M744_RS14210,,M744_RS14210,M744_02860,Protein Homology,518969,519403,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377418.1,type IV pilin protein,WP_011377418.1,"GO:0043683,GO:0016020",membrane|0016020||IEA,,type IV pilus assembly|0043683||IEA,,M744_02860,
NZ_CP006471.1,M744_RS02745,,M744_RS02745,M744_02865,Protein Homology,519449,521815,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377417.1,exostosin domain-containing protein,WP_011377417.1,,,,,,M744_02865,
NZ_CP006471.1,M744_RS02750,,M744_RS02750,M744_02870,Protein Homology,521823,523166,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243763.1,class I SAM-dependent methyltransferase,WP_011243763.1,,,,,,M744_02870,"2.1.-.-,2.1.1.-"
NZ_CP006471.1,M744_RS02755,,M744_RS02755,M744_02875,Protein Homology,523403,524800,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377416.1,tetratricopeptide repeat protein,WP_199290689.1,,,,,,M744_02875,
NZ_CP006471.1,M744_RS02760,,M744_RS02760,M744_02880,Protein Homology,524853,526835,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377415.1,FAD-dependent oxidoreductase,WP_011377415.1,,,,,,M744_02880,
NZ_CP006471.1,M744_RS02765,,M744_RS02765,M744_02885,Protein Homology,526834,527199,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243766.1,hypothetical protein,WP_011243766.1,,,,,,M744_02885,
NZ_CP006471.1,rpmB,rpmB,M744_RS02770,M744_02890,Protein Homology,527239,527475,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243767.1,50S ribosomal protein L28,WP_011243767.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,M744_02890,
NZ_CP006471.1,M744_RS02775,,M744_RS02775,M744_02895,Protein Homology,527585,528889,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377414.1,SLC13 family permease,WP_011377414.1,"GO:0055085,GO:0016020",membrane|0016020||IEA,,transmembrane transport|0055085||IEA,,M744_02895,
NZ_CP006471.1,folB,folB,M744_RS02780,M744_02900,Protein Homology,529323,529700,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243769.1,dihydroneopterin aldolase,WP_011243769.1,"GO:0006760,GO:0004150",,dihydroneopterin aldolase activity|0004150||IEA,folic acid-containing compound metabolic process|0006760||IEA,,M744_02900,4.1.2.25
NZ_CP006471.1,gndA,gndA,M744_RS02785,M744_02905,Protein Homology,529785,531200,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243770.1,NADP-dependent phosphogluconate dehydrogenase,WP_011377413.1,"GO:0006098,GO:0004616,GO:0050661",,"phosphogluconate dehydrogenase (decarboxylating) activity|0004616||IEA,NADP binding|0050661||IEA",pentose-phosphate shunt|0006098||IEA,,M744_02905,1.1.1.44
NZ_CP006471.1,M744_RS02790,,M744_RS02790,M744_02910,Protein Homology,531375,531851,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377412.1,NUDIX hydrolase,WP_011377412.1,"GO:0016818,GO:0046872",,"hydrolase activity%2C acting on acid anhydrides%2C in phosphorus-containing anhydrides|0016818||IEA,metal ion binding|0046872||IEA",,,M744_02910,3.6.1.-
NZ_CP006471.1,M744_RS02795,,M744_RS02795,M744_02915,GeneMarkS-2+,532004,532207,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011377411.1,,,,,,M744_02915,
NZ_CP006471.1,M744_RS02800,,M744_RS02800,M744_02920,Protein Homology,532204,532989,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377410.1,hypothetical protein,WP_011377410.1,,,,,,M744_02920,
NZ_CP006471.1,M744_RS02805,,M744_RS02805,M744_02925,Protein Homology,533215,533973,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377409.1,hypothetical protein,WP_011377409.1,,,,,,M744_02925,
NZ_CP006471.1,M744_RS02810,,M744_RS02810,M744_02930,GeneMarkS-2+,534041,534370,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_039755513.1,,,,,,M744_02930,
NZ_CP006471.1,M744_RS13655,,M744_RS13655,M744_RS13655,Protein Homology,534824,535156,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243774.1,nucleotidyltransferase family protein,WP_011243774.1,"GO:0016779,GO:0046872",,"nucleotidyltransferase activity|0016779||IEA,metal ion binding|0046872||IEA",,,,2.7.7.-
NZ_CP006471.1,M744_RS02815,,M744_RS02815,M744_02935,Protein Homology,535128,535481,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243775.1,HepT-like ribonuclease domain-containing protein,WP_011243775.1,"GO:0004540,GO:0110001",toxin-antitoxin complex|0110001||IEA,RNA nuclease activity|0004540||IEA,,,M744_02935,3.1.27.-
NZ_CP006471.1,bioA,bioA,M744_RS02820,M744_02940,Protein Homology,535592,536866,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243776.1,adenosylmethionine--8-amino-7-oxononanoate transaminase,WP_011243776.1,"GO:0009102,GO:0004015",,adenosylmethionine-8-amino-7-oxononanoate transaminase activity|0004015||IEA,biotin biosynthetic process|0009102||IEA,,M744_02940,2.6.1.62
NZ_CP006471.1,bioD,bioD,M744_RS02825,M744_02945,Protein Homology,536859,537491,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243777.1,dethiobiotin synthase,WP_011243777.1,"GO:0009102,GO:0000287,GO:0004141,GO:0005524",,"magnesium ion binding|0000287||IEA,dethiobiotin synthase activity|0004141||IEA,ATP binding|0005524||IEA",biotin biosynthetic process|0009102||IEA,,M744_02945,6.3.3.3
NZ_CP006471.1,M744_RS02830,,M744_RS02830,M744_02950,Protein Homology,537497,538318,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243778.1,methyltransferase domain-containing protein,WP_011243778.1,,,,,,M744_02950,
NZ_CP006471.1,M744_RS02835,,M744_RS02835,M744_02955,Protein Homology,538315,538983,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377407.1,alpha/beta hydrolase,WP_011377407.1,,,,,,M744_02955,
NZ_CP006471.1,M744_RS02840,,M744_RS02840,M744_02960,Protein Homology,538980,540146,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243780.1,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,WP_011243780.1,"GO:0016747,GO:0030170",,"acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA,pyridoxal phosphate binding|0030170||IEA",,,M744_02960,2.3.-.-
NZ_CP006471.1,M744_RS02845,,M744_RS02845,M744_02965,Protein Homology,540271,541248,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243781.1,aldo/keto reductase,WP_011243781.1,,,,,,M744_02965,
NZ_CP006471.1,M744_RS02850,,M744_RS02850,M744_02970,Protein Homology,541208,542851,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377406.1,alpha/beta hydrolase,WP_161565872.1,,,,,,M744_02970,
NZ_CP006471.1,M744_RS02855,,M744_RS02855,M744_02975,Protein Homology,542959,544149,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243783.1,DUF4336 domain-containing protein,WP_011377405.1,,,,,,M744_02975,
NZ_CP006471.1,cax,cax,M744_RS02860,M744_02980,Protein Homology,544209,545273,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243784.1,calcium/proton exchanger,WP_011243784.1,"GO:0006816,GO:0015369",,calcium:proton antiporter activity|0015369||IEA,calcium ion transport|0006816||IEA,,M744_02980,
NZ_CP006471.1,M744_RS02865,,M744_RS02865,M744_02985,Protein Homology,545281,546450,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377404.1,pentapeptide repeat-containing protein,WP_011377404.1,,,,,,M744_02985,
NZ_CP006471.1,M744_RS02870,,M744_RS02870,M744_02990,Protein Homology,546456,547196,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243786.1,cobalt-precorrin-6A reductase,WP_011243786.1,"GO:0009236,GO:0016994",,precorrin-6A reductase activity|0016994||IEA,cobalamin biosynthetic process|0009236||IEA,,M744_02990,1.3.1.106
NZ_CP006471.1,M744_RS02875,,M744_RS02875,M744_02995,Protein Homology,547238,547840,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243787.1,hypothetical protein,WP_011243787.1,,,,,,M744_02995,
NZ_CP006471.1,sir,sir,M744_RS02880,M744_03000,Protein Homology,547841,549715,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377403.1,sulfite reductase%2C ferredoxin dependent,WP_011377403.1,"GO:0020037,GO:0050311,GO:0051539",,"heme binding|0020037||IEA,sulfite reductase (ferredoxin) activity|0050311||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA",,,M744_03000,1.8.7.1
NZ_CP006471.1,glyS,glyS,M744_RS02885,M744_03005,Protein Homology,549938,552124,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243789.1,glycine--tRNA ligase subunit beta,WP_011377402.1,"GO:0006426,GO:0000166,GO:0004820,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"nucleotide binding|0000166||IEA,glycine-tRNA ligase activity|0004820||IEA,ATP binding|0005524||IEA",glycyl-tRNA aminoacylation|0006426||IEA,,M744_03005,6.1.1.14
NZ_CP006471.1,M744_RS02890,,M744_RS02890,M744_03010,Protein Homology,552137,552700,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243790.1,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase,WP_011243790.1,,,,,,M744_03010,"4.1.2.14,4.1.3.16"
NZ_CP006471.1,M744_RS02895,,M744_RS02895,M744_03015,Protein Homology,552726,553310,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243791.1,hypothetical protein,WP_011243791.1,,,,,,M744_03015,
NZ_CP006471.1,M744_RS02900,,M744_RS02900,M744_03020,Protein Homology,553702,553905,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006456724.1,hypothetical protein,WP_039755514.1,,,,,,M744_03020,
NZ_CP006471.1,M744_RS02905,,M744_RS02905,M744_03025,Protein Homology,554082,554753,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243792.1,Fe2+-dependent dioxygenase,WP_011243792.1,,,,,,M744_03025,
NZ_CP006471.1,M744_RS02910,,M744_RS02910,M744_03030,Protein Homology,554919,555263,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243793.1,hypothetical protein,WP_011243793.1,,,,,,M744_03030,
NZ_CP006471.1,M744_RS02915,,M744_RS02915,M744_03035,Protein Homology,555302,556009,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243794.1,hypothetical protein,WP_011243794.1,,,,,,M744_03035,
NZ_CP006471.1,rpsF,rpsF,M744_RS02920,M744_03045,Protein Homology,556366,556689,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377401.1,30S ribosomal protein S6,WP_011377401.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,M744_03045,
NZ_CP006471.1,M744_RS02925,,M744_RS02925,M744_03050,Protein Homology,556841,557332,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377400.1,hypothetical protein,WP_126147300.1,,,,,,M744_03050,
NZ_CP006471.1,M744_RS02930,,M744_RS02930,M744_03055,Protein Homology,557458,558078,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243797.1,DedA family protein,WP_231621371.1,GO:0016020,membrane|0016020||IEA,,,,M744_03055,
NZ_CP006471.1,M744_RS02935,,M744_RS02935,M744_03060,Protein Homology,558164,559366,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243798.1,argininosuccinate synthase,WP_011243798.1,"GO:0006526,GO:0004055,GO:0005524",,"argininosuccinate synthase activity|0004055||IEA,ATP binding|0005524||IEA",L-arginine biosynthetic process|0006526||IEA,,M744_03060,6.3.4.5
NZ_CP006471.1,M744_RS02940,,M744_RS02940,M744_03065,GeneMarkS-2+,559384,559794,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_231621372.1,,,,,,M744_03065,
NZ_CP006471.1,M744_RS02945,,M744_RS02945,M744_03070,Protein Homology,559791,560141,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011377398.1,YtxH domain-containing protein,WP_011377398.1,,,,,,M744_03070,
NZ_CP006471.1,M744_RS02950,,M744_RS02950,M744_03075,Protein Homology,560138,560551,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243801.1,hypothetical protein,WP_011243801.1,,,,,,M744_03075,
NZ_CP006471.1,M744_RS02955,,M744_RS02955,M744_03080,Protein Homology,560624,562219,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243802.1,permease,WP_011377397.1,,,,,,M744_03080,
NZ_CP006471.1,purF,purF,M744_RS02960,M744_03085,Protein Homology,562253,563734,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243803.1,amidophosphoribosyltransferase,WP_011243803.1,"GO:0009113,GO:0004044",,amidophosphoribosyltransferase activity|0004044||IEA,purine nucleobase biosynthetic process|0009113||IEA,,M744_03085,2.4.2.14
NZ_CP006471.1,purL,purL,M744_RS02965,M744_03090,Protein Homology,563819,566152,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243804.1,phosphoribosylformylglycinamidine synthase subunit PurL,WP_011243804.1,"GO:0006189,GO:0004642",,phosphoribosylformylglycinamidine synthase activity|0004642||IEA,'de novo' IMP biosynthetic process|0006189||IEA,,M744_03090,6.3.5.3
NZ_CP006471.1,M744_RS02970,,M744_RS02970,M744_03095,Protein Homology,566196,567062,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243805.1,RNA metabolism,WP_199290672.1,,,,,,M744_03095,
NZ_CP006471.1,dnaN,dnaN,M744_RS02975,M744_03100,Protein Homology,567093,568220,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010871501.1,DNA polymerase III subunit beta,WP_070105208.1,"GO:0006260,GO:0003677,GO:0003887,GO:0009360",DNA polymerase III complex|0009360||IEA,"DNA binding|0003677||IEA,DNA-directed DNA polymerase activity|0003887||IEA",DNA replication|0006260||IEA,,M744_03100,2.7.7.7
NZ_CP006471.1,M744_RS02980,,M744_RS02980,M744_03105,Protein Homology,568363,569184,+,,,COORDINATES: protein motif:HMM:NF009699.0,HAD-IA family hydrolase,WP_011243807.1,"GO:0008152,GO:0016787",,hydrolase activity|0016787||IEA,metabolic process|0008152||IEA,,M744_03105,
NZ_CP006471.1,thrC,thrC,M744_RS02985,M744_03110,Protein Homology,569305,570405,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243808.1,threonine synthase,WP_011243808.1,"GO:0009088,GO:0004795",,threonine synthase activity|0004795||IEA,threonine biosynthetic process|0009088||IEA,,M744_03110,4.2.3.1
NZ_CP006471.1,M744_RS02990,,M744_RS02990,M744_03115,Protein Homology,570533,571240,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243809.1,sirohydrochlorin chelatase,WP_231621373.1,GO:0016829,,lyase activity|0016829||IEA,,,M744_03115,4.99.1.-
NZ_CP006471.1,cobA,cobA,M744_RS02995,M744_03120,Protein Homology,571283,572080,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378532.1,uroporphyrinogen-III C-methyltransferase,WP_011378532.1,"GO:0019354,GO:0004851",,uroporphyrin-III C-methyltransferase activity|0004851||IEA,siroheme biosynthetic process|0019354||IEA,,M744_03120,2.1.1.107
NZ_CP006471.1,M744_RS03000,,M744_RS03000,M744_03125,Protein Homology,572077,572607,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243811.1,alpha/beta hydrolase,WP_011243811.1,,,,,,M744_03125,
NZ_CP006471.1,M744_RS03005,,M744_RS03005,M744_03130,Protein Homology,572809,573129,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378531.1,hypothetical protein,WP_011378531.1,,,,,,M744_03130,
NZ_CP006471.1,xth,xth,M744_RS03010,M744_03135,Protein Homology,573230,574027,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243813.1,exodeoxyribonuclease III,WP_011243813.1,"GO:0006281,GO:0008311",,double-stranded DNA 3'-5' DNA exonuclease activity|0008311||IEA,DNA repair|0006281||IEA,,M744_03135,3.1.11.2
NZ_CP006471.1,thrS,thrS,M744_RS03015,M744_03140,Protein Homology,574114,575928,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378530.1,threonine--tRNA ligase,WP_011378530.1,"GO:0006435,GO:0004829,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"threonine-tRNA ligase activity|0004829||IEA,ATP binding|0005524||IEA",threonyl-tRNA aminoacylation|0006435||IEA,,M744_03140,6.1.1.3
NZ_CP006471.1,M744_RS03020,,M744_RS03020,M744_03145,GeneMarkS-2+,576352,576855,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_231621374.1,,,,,,M744_03145,
NZ_CP006471.1,M744_RS03025,,M744_RS03025,M744_03150,Protein Homology,576918,577505,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243816.1,cytochrome c oxidase subunit 3,WP_011243816.1,"GO:0009060,GO:0019646,GO:0004129,GO:0009055",,"cytochrome-c oxidase activity|0004129||IEA,electron transfer activity|0009055||IEA","aerobic respiration|0009060||IEA,aerobic electron transport chain|0019646||IEA",,M744_03150,7.1.1.9
NZ_CP006471.1,ctaD,ctaD,M744_RS03030,M744_03155,Protein Homology,577557,579182,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243817.1,cytochrome c oxidase subunit I,WP_011243817.1,"GO:0015990,GO:0004129",,cytochrome-c oxidase activity|0004129||IEA,electron transport coupled proton transport|0015990||IEA,,M744_03155,7.1.1.9
NZ_CP006471.1,M744_RS03035,,M744_RS03035,M744_03160,Protein Homology,579242,580189,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243818.1,cytochrome c oxidase subunit II,WP_011243818.1,"GO:0042773,GO:0004129,GO:0005507,GO:0020037",,"cytochrome-c oxidase activity|0004129||IEA,copper ion binding|0005507||IEA,heme binding|0020037||IEA",ATP synthesis coupled electron transport|0042773||IEA,,M744_03160,7.1.1.9
NZ_CP006471.1,M744_RS03040,,M744_RS03040,M744_03165,Protein Homology,580420,581334,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378529.1,COX15/CtaA family protein,WP_011378529.1,"GO:0006783,GO:0017004,GO:0016491,GO:0020037,GO:0046872",,"oxidoreductase activity|0016491||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA","heme biosynthetic process|0006783||IEA,cytochrome complex assembly|0017004||IEA",,M744_03165,1.17.99.9
NZ_CP006471.1,M744_RS03045,,M744_RS03045,M744_03170,Protein Homology,581294,582250,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243820.1,heme o synthase,WP_011243820.1,"GO:0048034,GO:0008495,GO:0016020",membrane|0016020||IEA,protoheme IX farnesyltransferase activity|0008495||IEA,heme O biosynthetic process|0048034||IEA,,M744_03170,2.5.1.141
NZ_CP006471.1,M744_RS03050,,M744_RS03050,M744_03175,Protein Homology,582394,582747,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243821.1,phenylpyruvate tautomerase MIF-related protein,WP_011243821.1,,,,,,M744_03175,
NZ_CP006471.1,M744_RS03055,,M744_RS03055,M744_03180,Protein Homology,582747,583823,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243822.1,hypothetical protein,WP_011243822.1,,,,,,M744_03180,
NZ_CP006471.1,M744_RS03060,,M744_RS03060,M744_03185,Protein Homology,583820,584299,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243823.1,CYTH domain-containing protein,WP_011243823.1,,,,,,M744_03185,
NZ_CP006471.1,M744_RS03065,,M744_RS03065,M744_03190,Protein Homology,584312,585373,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243824.1,Gfo/Idh/MocA family protein,WP_011243824.1,"GO:0000166,GO:0016491",,"nucleotide binding|0000166||IEA,oxidoreductase activity|0016491||IEA",,,M744_03190,
NZ_CP006471.1,M744_RS03070,,M744_RS03070,M744_03195,Protein Homology,585425,586855,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243825.1,hemolysin family protein,WP_011243825.1,"GO:0005886,GO:0016020","plasma membrane|0005886||IEA,membrane|0016020||IEA",,,,M744_03195,
NZ_CP006471.1,M744_RS03075,,M744_RS03075,M744_03200,Protein Homology,586862,587500,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243826.1,hypothetical protein,WP_155813911.1,,,,,,M744_03200,
NZ_CP006471.1,M744_RS03085,,M744_RS03085,M744_03210,Protein Homology,587672,588190,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378526.1,hypothetical protein,WP_231621375.1,,,,,,M744_03210,
NZ_CP006471.1,pyrE,pyrE,M744_RS03090,M744_03215,Protein Homology,588308,588916,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378525.1,orotate phosphoribosyltransferase,WP_011378525.1,"GO:0009220,GO:0004588",,orotate phosphoribosyltransferase activity|0004588||IEA,pyrimidine ribonucleotide biosynthetic process|0009220||IEA,,M744_03215,2.4.2.10
NZ_CP006471.1,M744_RS03095,,M744_RS03095,M744_03220,Protein Homology,588960,589628,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378524.1,PilW family protein,WP_011378524.1,"GO:0043683,GO:0005886",plasma membrane|0005886||IEA,,type IV pilus assembly|0043683||IEA,,M744_03220,
NZ_CP006471.1,M744_RS03100,,M744_RS03100,M744_03225,Protein Homology,589625,590140,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243830.1,pilus assembly FimT family protein,WP_011243830.1,GO:0016020,membrane|0016020||IEA,,,,M744_03225,
NZ_CP006471.1,M744_RS03105,,M744_RS03105,M744_03230,Protein Homology,590385,591140,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010872535.1,2-phosphosulfolactate phosphatase family protein,WP_173282573.1,,,,,,M744_03230,
NZ_CP006471.1,M744_RS03110,,M744_RS03110,M744_03235,Protein Homology,591301,592821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243832.1,UbiD family decarboxylase,WP_011243832.1,"GO:0016831,GO:0046872",,"carboxy-lyase activity|0016831||IEA,metal ion binding|0046872||IEA",,,M744_03235,4.1.1.-
NZ_CP006471.1,M744_RS03115,,M744_RS03115,M744_03240,Protein Homology,592840,593367,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243833.1,DUF3916 domain-containing protein,WP_011243833.1,,,,,,M744_03240,
NZ_CP006471.1,M744_RS03120,,M744_RS03120,M744_03245,Protein Homology,593441,593878,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243834.1,YidH family protein,WP_011243834.1,GO:0005886,plasma membrane|0005886||IEA,,,,M744_03245,
NZ_CP006471.1,M744_RS03125,,M744_RS03125,M744_03250,Protein Homology,594005,594520,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243835.1,Rrf2 family transcriptional regulator,WP_011243835.1,,,,,,M744_03250,
NZ_CP006471.1,M744_RS03130,,M744_RS03130,M744_03255,Protein Homology,594528,595292,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243836.1,SDR family oxidoreductase,WP_011243836.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,M744_03255,1.-.-.-
NZ_CP006471.1,M744_RS03135,,M744_RS03135,M744_03260,Protein Homology,595302,595934,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243837.1,DUF3386 domain-containing protein,WP_011243837.1,,,,,,M744_03260,
NZ_CP006471.1,M744_RS03140,,M744_RS03140,M744_03265,Protein Homology,596022,596843,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243838.1,inositol monophosphatase family protein,WP_011243838.1,"GO:0006020,GO:0008934,GO:0046872",,"inositol monophosphate 1-phosphatase activity|0008934||IEA,metal ion binding|0046872||IEA",inositol metabolic process|0006020||IEA,,M744_03265,3.1.3.-
NZ_CP006471.1,M744_RS03145,,M744_RS03145,M744_03270,Protein Homology,596847,597215,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010872870.1,2Fe-2S iron-sulfur cluster-binding protein,WP_011243839.1,"GO:0009055,GO:0051537",,"electron transfer activity|0009055||IEA,2 iron%2C 2 sulfur cluster binding|0051537||IEA",,,M744_03270,
NZ_CP006471.1,dnaK,dnaK,M744_RS03155,M744_03280,Protein Homology,597524,599773,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378523.1,molecular chaperone DnaK,WP_011378523.1,,,,,,M744_03280,
NZ_CP006471.1,M744_RS03160,,M744_RS03160,M744_03285,Protein Homology,599783,600667,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243841.1,DnaJ C-terminal domain-containing protein,WP_011243841.1,,,,,,M744_03285,
NZ_CP006471.1,M744_RS03165,,M744_RS03165,M744_03290,Protein Homology,600730,601140,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006041361.1,DUF3110 domain-containing protein,WP_039755524.1,,,,,,M744_03290,
NZ_CP006471.1,murQ,murQ,M744_RS03170,M744_03295,Protein Homology,601141,602064,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011243843.1,N-acetylmuramic acid 6-phosphate etherase,WP_011243843.1,"GO:0009254,GO:0046348,GO:0016835",,carbon-oxygen lyase activity|0016835||IEA,"peptidoglycan turnover|0009254||IEA,amino sugar catabolic process|0046348||IEA",,M744_03295,4.2.1.126
