seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_011138.3,MADE_RS02035,,MADE_RS02035,MADE_1002090,Protein Homology,446298,447452,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516941.1,Gfo/Idh/MocA family protein,WP_012516941.1,"GO:0000166,GO:0003824",,"nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA",,,MADE_1002090,
NC_011138.3,MADE_RS02040,,MADE_RS02040,MADE_1002095,Protein Homology,447489,448556,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066063.1,sugar phosphate isomerase/epimerase family protein,WP_012516942.1,"GO:0003824,GO:0016853",,"catalytic activity|0003824||IEA,isomerase activity|0016853||IEA",,,MADE_1002095,
NC_011138.3,MADE_RS02045,,MADE_RS02045,MADE_1002100,Protein Homology,448583,449800,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975436.1,nucleoside permease,WP_012516943.1,"GO:0015858,GO:0055085,GO:0015506,GO:0022857",,"nucleoside:proton symporter activity|0015506||IEA,transmembrane transporter activity|0022857||IEA","nucleoside transport|0015858||IEA,transmembrane transport|0055085||IEA",,MADE_1002100,
NC_011138.3,MADE_RS02050,,MADE_RS02050,MADE_1002105,Protein Homology,449793,450722,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066065.1,hydroxypyruvate isomerase family protein,WP_012516944.1,"GO:0016853,GO:0046872",,"isomerase activity|0016853||IEA,metal ion binding|0046872||IEA",,,MADE_1002105,5.3.1.-
NC_011138.3,MADE_RS02055,,MADE_RS02055,MADE_1002110,Protein Homology,450767,452452,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516945.1,GMC oxidoreductase,WP_012516945.1,GO:0016614,,oxidoreductase activity%2C acting on CH-OH group of donors|0016614||IEA,,,MADE_1002110,
NC_011138.3,MADE_RS02060,,MADE_RS02060,MADE_1002115,Protein Homology,452452,453069,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947966.1,gluconate 2-dehydrogenase subunit 3 family protein,WP_012516946.1,"GO:0008873,GO:0008875",,"gluconate 2-dehydrogenase activity|0008873||IEA,gluconate dehydrogenase activity|0008875||IEA",,,MADE_1002115,1.1.99.-
NC_011138.3,MADE_RS02065,,MADE_RS02065,MADE_1002120,Protein Homology,453135,453902,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997057.1,3-keto-disaccharide hydrolase,WP_012516947.1,GO:0016787,,hydrolase activity|0016787||IEA,,,MADE_1002120,
NC_011138.3,MADE_RS02070,,MADE_RS02070,MADE_1002125,Protein Homology,453899,455047,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975440.1,iron-containing alcohol dehydrogenase,WP_012516948.1,"GO:0016491,GO:0030554,GO:0046872",,"oxidoreductase activity|0016491||IEA,adenyl nucleotide binding|0030554||IEA,metal ion binding|0046872||IEA",,,MADE_1002125,1.1.1.-
NC_011138.3,MADE_RS02090,,MADE_RS02090,MADE_1002225,Protein Homology,460996,461997,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978082.1,branched-chain amino acid aminotransferase,WP_012516951.1,"GO:0009081,GO:0004084",,branched-chain-amino-acid transaminase activity|0004084||IEA,branched-chain amino acid metabolic process|0009081||IEA,,MADE_1002225,2.6.1.42
NC_011138.3,gpmA,gpmA,MADE_RS02095,MADE_1002230,Protein Homology,462068,462814,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785739.1,2%2C3-diphosphoglycerate-dependent phosphoglycerate mutase,WP_012516952.1,"GO:0006096,GO:0004619",,phosphoglycerate mutase activity|0004619||IEA,glycolytic process|0006096||IEA,,MADE_1002230,5.4.2.11
NC_011138.3,MADE_RS02100,,MADE_RS02100,MADE_1002235,Protein Homology,462991,463452,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947971.1,cupin domain-containing protein,WP_012516953.1,GO:0046872,,metal ion binding|0046872||IEA,,,MADE_1002235,
NC_011138.3,acnA,acnA,MADE_RS02105,MADE_1002240,Protein Homology,463927,466644,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516954.1,aconitate hydratase AcnA,WP_012516954.1,"GO:0006099,GO:0003994",,aconitate hydratase activity|0003994||IEA,tricarboxylic acid cycle|0006099||IEA,,MADE_1002240,4.2.1.3
NC_011138.3,MADE_RS02110,,MADE_RS02110,MADE_1002245,Protein Homology,466709,467203,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066070.1,SEL1-like repeat protein,WP_012516955.1,,,,,,MADE_1002245,
NC_011138.3,MADE_RS02115,,MADE_RS02115,MADE_1002250,Protein Homology,467343,469559,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066071.1,GspE/PulE family protein,WP_012516956.1,,,,,,MADE_1002250,
NC_011138.3,rpsJ,rpsJ,MADE_RS02120,MADE_1002255,Protein Homology,469977,470288,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014268624.1,30S ribosomal protein S10,WP_010179497.1,"GO:0006412,GO:0003723,GO:0003735,GO:0005840",ribosome|0005840||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA",translation|0006412||IEA,,MADE_1002255,
NC_011138.3,rplC,rplC,MADE_RS02125,MADE_1002260,Protein Homology,470307,470945,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011326865.1,50S ribosomal protein L3,WP_012516957.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002260,
NC_011138.3,rplD,rplD,MADE_RS02130,MADE_1002265,Protein Homology,470964,471569,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_010179500.1,50S ribosomal protein L4,WP_012516958.1,"GO:0006412,GO:0003735,GO:0022625",cytosolic large ribosomal subunit|0022625||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002265,
NC_011138.3,rplW,rplW,MADE_RS02135,MADE_1002270,Protein Homology,471566,471865,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516959.1,50S ribosomal protein L23,WP_012516959.1,,,,,,MADE_1002270,
NC_011138.3,rplB,rplB,MADE_RS02140,MADE_1002275,Protein Homology,471880,472704,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_005417230.1,50S ribosomal protein L2,WP_012516960.1,"GO:0006412,GO:0003723,GO:0003735,GO:0016740,GO:0015934",large ribosomal subunit|0015934||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA,transferase activity|0016740||IEA",translation|0006412||IEA,,MADE_1002275,
NC_011138.3,rpsS,rpsS,MADE_RS02145,MADE_1002280,Protein Homology,472720,472995,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013789761.1,30S ribosomal protein S19,WP_012516961.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002280,
NC_011138.3,rplV,rplV,MADE_RS02150,MADE_1002285,Protein Homology,473007,473339,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516962.1,50S ribosomal protein L22,WP_012516962.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002285,
NC_011138.3,rpsC,rpsC,MADE_RS02155,MADE_1002290,Protein Homology,473349,474053,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006992674.1,30S ribosomal protein S3,WP_014947978.1,"GO:0006412,GO:0003735",,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002290,
NC_011138.3,rplP,rplP,MADE_RS02160,MADE_1002295,Protein Homology,474056,474466,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012144643.1,50S ribosomal protein L16,WP_012516964.1,"GO:0006412,GO:0003735,GO:0019843",,"structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA",translation|0006412||IEA,,MADE_1002295,
NC_011138.3,rpmC,rpmC,MADE_RS02165,MADE_1002300,Protein Homology,474466,474657,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011494642.1,50S ribosomal protein L29,WP_012516965.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002300,
NC_011138.3,rpsQ,rpsQ,MADE_RS02170,MADE_1002305,Protein Homology,474657,474914,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516966.1,30S ribosomal protein S17,WP_012516966.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,MADE_1002305,
NC_011138.3,MADE_RS02180,,MADE_RS02180,MADE_1002315,Protein Homology,475268,475465,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516929.1,hypothetical protein,WP_012516929.1,,,,,,MADE_1002315,
NC_011138.3,ltrA,ltrA,MADE_RS02185,MADE_1002320,Protein Homology,475704,476975,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516968.1,group II intron reverse transcriptase/maturase,WP_012516968.1,"GO:0000373,GO:0003964",,RNA-directed DNA polymerase activity|0003964||IEA,Group II intron splicing|0000373||IEA,,MADE_1002320,2.7.7.49
NC_011138.3,MADE_RS02190,,MADE_RS02190,MADE_1002325,Protein Homology,477118,478221,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516969.1,glycosyltransferase family 4 protein,WP_012516969.1,"GO:0009101,GO:0016757",,glycosyltransferase activity|0016757||IEA,glycoprotein biosynthetic process|0009101||IEA,,MADE_1002325,2.4.-.-
NC_011138.3,MADE_RS02195,,MADE_RS02195,MADE_1002330,Protein Homology,478238,479317,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066075.1,glycosyltransferase family 9 protein,WP_012516970.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,,MADE_1002330,2.4.-.-
NC_011138.3,MADE_RS02200,,MADE_RS02200,MADE_1002335,Protein Homology,479447,480757,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516971.1,3-deoxy-D-manno-octulosonic acid transferase,WP_012516971.1,GO:0016740,,transferase activity|0016740||IEA,,,MADE_1002335,2.4.99.-
NC_011138.3,MADE_RS02205,,MADE_RS02205,MADE_1002340,Protein Homology,481037,482851,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516972.1,cation:proton antiporter,WP_012516972.1,"GO:0006812,GO:1902600,GO:0015078,GO:0015297,GO:0016020",membrane|0016020||IEA,"proton transmembrane transporter activity|0015078||IEA,antiporter activity|0015297||IEA","monoatomic cation transport|0006812||IEA,proton transmembrane transport|1902600||IEA",,MADE_1002340,
NC_011138.3,MADE_RS02210,,MADE_RS02210,MADE_1002345,Protein Homology,483143,483994,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516973.1,hypothetical protein,WP_012516973.1,,,,,,MADE_1002345,
NC_011138.3,MADE_RS02215,,MADE_RS02215,MADE_1002350,Protein Homology,484186,484773,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516974.1,hypothetical protein,WP_012516974.1,,,,,,MADE_1002350,
NC_011138.3,MADE_RS02220,,MADE_RS02220,MADE_1002355,Protein Homology,484872,486782,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978091.1,methyl-accepting chemotaxis protein,WP_012516975.1,,,,,,MADE_1002355,
NC_011138.3,MADE_RS02225,,MADE_RS02225,MADE_1002360,Protein Homology,487085,489274,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975450.1,M3 family metallopeptidase,WP_012516976.1,"GO:0006508,GO:0004222,GO:0008270",,"metalloendopeptidase activity|0004222||IEA,zinc ion binding|0008270||IEA",proteolysis|0006508||IEA,,MADE_1002360,3.4.24.-
NC_011138.3,MADE_RS02230,,MADE_RS02230,MADE_1002365,Protein Homology,489530,490048,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997074.1,YgjV family protein,WP_012516977.1,,,,,,MADE_1002365,
NC_011138.3,purU,purU,MADE_RS02235,MADE_1002370,Protein Homology,490157,491011,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066080.1,formyltetrahydrofolate deformylase,WP_012516978.1,"GO:0006189,GO:0008864",,formyltetrahydrofolate deformylase activity|0008864||IEA,'de novo' IMP biosynthetic process|0006189||IEA,,MADE_1002370,3.5.1.10
NC_011138.3,thpR,thpR,MADE_RS02240,MADE_1002375,Protein Homology,491234,491887,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947993.1,RNA 2'%2C3'-cyclic phosphodiesterase,WP_012516979.1,"GO:0008033,GO:0008664",,RNA 2'%2C3'-cyclic 3'-phosphodiesterase activity|0008664||IEA,tRNA processing|0008033||IEA,,MADE_1002375,
NC_011138.3,hrpB,hrpB,MADE_RS02245,MADE_1002380,Protein Homology,492077,494815,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975456.1,ATP-dependent helicase HrpB,WP_012516980.1,GO:0004386,,helicase activity|0004386||IEA,,,MADE_1002380,3.6.4.13
NC_011138.3,MADE_RS02250,,MADE_RS02250,MADE_1002385,Protein Homology,494923,496188,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516981.1,lytic murein transglycosylase,WP_012516981.1,"GO:0008933,GO:0042834",,"peptidoglycan lytic transglycosylase activity|0008933||IEA,peptidoglycan binding|0042834||IEA",,,MADE_1002385,4.2.2.-
NC_011138.3,mrcB,mrcB,MADE_RS02255,MADE_1002390,Protein Homology,496455,498815,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947997.1,penicillin-binding protein 1B,WP_012516982.1,"GO:0009252,GO:0046677,GO:0008233,GO:0008658,GO:0008955,GO:0009274",peptidoglycan-based cell wall|0009274||IEA,"peptidase activity|0008233||IEA,penicillin binding|0008658||IEA,peptidoglycan glycosyltransferase activity|0008955||IEA","peptidoglycan biosynthetic process|0009252||IEA,response to antibiotic|0046677||IEA",,MADE_1002390,
NC_011138.3,MADE_RS02260,,MADE_RS02260,MADE_1002400,Protein Homology,499083,499367,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014947999.1,hypothetical protein,WP_012516984.1,,,,,,MADE_1002400,
NC_011138.3,MADE_RS02265,,MADE_RS02265,MADE_1002405,Protein Homology,499792,500721,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516985.1,DUF808 domain-containing protein,WP_012516985.1,,,,,,MADE_1002405,
NC_011138.3,MADE_RS02270,,MADE_RS02270,MADE_1002410,Protein Homology,501096,501815,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975463.1,AraC family transcriptional regulator,WP_012516986.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,MADE_1002410,
NC_011138.3,MADE_RS02275,,MADE_RS02275,MADE_1002415,Protein Homology,501864,502679,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516987.1,hypothetical protein,WP_012516987.1,,,,,,MADE_1002415,
NC_011138.3,glnK,glnK,MADE_RS02280,MADE_1002420,Protein Homology,502962,503300,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_006992692.1,P-II family nitrogen regulator,WP_012516988.1,"GO:0006808,GO:0030234",,enzyme regulator activity|0030234||IEA,regulation of nitrogen utilization|0006808||IEA,,MADE_1002420,
NC_011138.3,MADE_RS02285,,MADE_RS02285,MADE_1002425,Protein Homology,503333,504580,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997086.1,ammonium transporter,WP_012516989.1,,,,,,MADE_1002425,
NC_011138.3,ggt,ggt,MADE_RS02290,MADE_1002430,Protein Homology,504814,506505,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948005.1,gamma-glutamyltransferase,WP_012516990.1,"GO:0006750,GO:0006751,GO:0036374",,glutathione gamma-glutamate hydrolase|0036374||IEA,"glutathione biosynthetic process|0006750||IEA,glutathione catabolic process|0006751||IEA",,MADE_1002430,2.3.2.2
NC_011138.3,MADE_RS02295,,MADE_RS02295,MADE_1002435,Protein Homology,506667,507593,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516991.1,Dyp-type peroxidase,WP_012516991.1,"GO:0004601,GO:0020037",,"peroxidase activity|0004601||IEA,heme binding|0020037||IEA",,,MADE_1002435,1.11.1.-
NC_011138.3,MADE_RS02300,,MADE_RS02300,MADE_1002440,Protein Homology,507663,508739,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066084.1,adenylate/guanylate cyclase domain-containing protein,WP_012516992.1,"GO:0009190,GO:0035556",,,"cyclic nucleotide biosynthetic process|0009190||IEA,intracellular signal transduction|0035556||IEA",,MADE_1002440,
NC_011138.3,hemL,hemL,MADE_RS02305,MADE_1002445,Protein Homology,508916,510196,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516993.1,glutamate-1-semialdehyde 2%2C1-aminomutase,WP_012516993.1,"GO:0033014,GO:0042286",,glutamate-1-semialdehyde 2%2C1-aminomutase activity|0042286||IEA,tetrapyrrole biosynthetic process|0033014||IEA,,MADE_1002445,5.4.3.8
NC_011138.3,MADE_RS02310,,MADE_RS02310,MADE_1002450,Protein Homology,510201,511214,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975466.1,aspartate carbamoyltransferase,WP_012516994.1,,,,,,MADE_1002450,2.1.3.2
NC_011138.3,MADE_RS02315,,MADE_RS02315,MADE_1002455,Protein Homology,511346,511957,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516995.1,TetR/AcrR family transcriptional regulator,WP_012516995.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,MADE_1002455,
NC_011138.3,MADE_RS02320,,MADE_RS02320,MADE_1002460,Protein Homology,512137,513276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516996.1,efflux RND transporter periplasmic adaptor subunit,WP_012516996.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,MADE_1002460,
NC_011138.3,MADE_RS02325,,MADE_RS02325,MADE_1002465,Protein Homology,513276,516422,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948012.1,efflux RND transporter permease subunit,WP_012516997.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,MADE_1002465,
NC_011138.3,MADE_RS02330,,MADE_RS02330,MADE_1002470,Protein Homology,516587,517303,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066085.1,DUF2982 domain-containing protein,WP_012516998.1,,,,,,MADE_1002470,
NC_011138.3,MADE_RS02335,,MADE_RS02335,MADE_1002475,Protein Homology,517300,520428,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012516999.1,hybrid sensor histidine kinase/response regulator,WP_012516999.1,"GO:0000160,GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,MADE_1002475,2.7.13.3
NC_011138.3,parC,parC,MADE_RS02340,MADE_1002480,Protein Homology,520746,523031,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975471.1,DNA topoisomerase IV subunit A,WP_012517000.1,"GO:0006265,GO:0003918,GO:0009340",DNA topoisomerase IV complex|0009340||IEA,DNA topoisomerase type II (double strand cut%2C ATP-hydrolyzing) activity|0003918||IEA,DNA topological change|0006265||IEA,,MADE_1002480,5.6.2.2
NC_011138.3,MADE_RS02345,,MADE_RS02345,MADE_1002485,Protein Homology,523095,523634,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517001.1,heme NO-binding domain-containing protein,WP_012517001.1,,,,,,MADE_1002485,
NC_011138.3,MADE_RS02350,,MADE_RS02350,MADE_1002490,Protein Homology,523644,525806,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978110.1,putative bifunctional diguanylate cyclase/phosphodiesterase,WP_012517002.1,"GO:0005525,GO:0046872,GO:0052621,GO:0071111,GO:0005886",plasma membrane|0005886||IEA,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA,cyclic-guanylate-specific phosphodiesterase activity|0071111||IEA",,,MADE_1002490,2.7.7.65
NC_011138.3,MADE_RS02355,,MADE_RS02355,MADE_1002495,Protein Homology,525927,526733,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997099.1,DUF1338 domain-containing protein,WP_012517003.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,MADE_1002495,
NC_011138.3,astD,astD,MADE_RS02360,MADE_1002500,Protein Homology,526849,528318,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948019.1,succinylglutamate-semialdehyde dehydrogenase,WP_012517004.1,"GO:0006527,GO:0043824",,succinylglutamate-semialdehyde dehydrogenase activity|0043824||IEA,L-arginine catabolic process|0006527||IEA,,MADE_1002500,1.2.1.71
NC_011138.3,astA,astA,MADE_RS02365,MADE_1002505,Protein Homology,528332,529369,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948020.1,arginine N-succinyltransferase,WP_012517005.1,"GO:0006527,GO:0008791",,arginine N-succinyltransferase activity|0008791||IEA,L-arginine catabolic process|0006527||IEA,,MADE_1002505,2.3.1.109
NC_011138.3,MADE_RS02370,,MADE_RS02370,MADE_1002510,Protein Homology,529390,530598,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517006.1,aspartate aminotransferase family protein,WP_012517006.1,GO:0030170,,pyridoxal phosphate binding|0030170||IEA,,,MADE_1002510,2.6.1.-
NC_011138.3,MADE_RS02375,,MADE_RS02375,MADE_1002515,Protein Homology,531065,532231,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948022.1,HDOD domain-containing protein,WP_020742755.1,,,,,,MADE_1002515,
NC_011138.3,MADE_RS02380,,MADE_RS02380,MADE_1002520,Protein Homology,532526,533110,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517008.1,anthranilate synthase component II,WP_012517008.1,"GO:0000162,GO:0004049",,anthranilate synthase activity|0004049||IEA,L-tryptophan biosynthetic process|0000162||IEA,,MADE_1002520,4.1.3.27
NC_011138.3,trpS,trpS,MADE_RS02385,MADE_1002525,Protein Homology,533210,534217,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785674.1,tryptophan--tRNA ligase,WP_012517009.1,"GO:0006436,GO:0000166,GO:0004830,GO:0005524",,"nucleotide binding|0000166||IEA,tryptophan-tRNA ligase activity|0004830||IEA,ATP binding|0005524||IEA",tryptophanyl-tRNA aminoacylation|0006436||IEA,,MADE_1002525,6.1.1.2
NC_011138.3,rpe,rpe,MADE_RS02390,MADE_1002530,Protein Homology,534283,534960,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517010.1,ribulose-phosphate 3-epimerase,WP_012517010.1,"GO:0006098,GO:0004750",,D-ribulose-phosphate 3-epimerase activity|0004750||IEA,pentose-phosphate shunt|0006098||IEA,,MADE_1002530,5.1.3.1
NC_011138.3,MADE_RS02395,,MADE_RS02395,MADE_1002535,Protein Homology,535267,536088,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997107.1,TorF family putative porin,WP_012517011.1,GO:0015288,,porin activity|0015288||IEA,,,MADE_1002535,
NC_011138.3,MADE_RS02400,,MADE_RS02400,MADE_1002540,Protein Homology,536259,536567,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517012.1,hypothetical protein,WP_012517012.1,,,,,,MADE_1002540,
NC_011138.3,MADE_RS02405,,MADE_RS02405,MADE_1002545,Protein Homology,536576,536776,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517013.1,DUF2970 domain-containing protein,WP_012517013.1,,,,,,MADE_1002545,
NC_011138.3,MADE_RS02410,,MADE_RS02410,MADE_1002550,Protein Homology,536868,537749,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517014.1,Dam family site-specific DNA-(adenine-N6)-methyltransferase,WP_012517014.1,"GO:0009307,GO:0009007",,site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA,DNA restriction-modification system|0009307||IEA,,MADE_1002550,2.1.1.72
NC_011138.3,MADE_RS02415,,MADE_RS02415,MADE_1002555,Protein Homology,537976,539487,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066092.1,SPOR domain-containing protein,WP_012517015.1,,,,,,MADE_1002555,
NC_011138.3,aroB,aroB,MADE_RS02420,MADE_1002560,Protein Homology,539659,540726,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978121.1,3-dehydroquinate synthase,WP_012517016.1,"GO:0009073,GO:0009423,GO:0003856,GO:0005737",cytoplasm|0005737||IEA,3-dehydroquinate synthase activity|0003856||IEA,"aromatic amino acid family biosynthetic process|0009073||IEA,chorismate biosynthetic process|0009423||IEA",,MADE_1002560,4.2.3.4
NC_011138.3,aroK,aroK,MADE_RS02425,MADE_1002565,Protein Homology,540758,541273,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007622732.1,shikimate kinase AroK,WP_012517017.1,,,,,,MADE_1002565,2.7.1.71
NC_011138.3,MADE_RS02430,,MADE_RS02430,MADE_1002570,Protein Homology,541544,543316,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948033.1,type IV pilus secretin PilQ,WP_023559496.1,,,,,,MADE_1002570,
NC_011138.3,MADE_RS02435,,MADE_RS02435,MADE_1002575,Protein Homology,543319,543846,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978123.1,pilus assembly protein PilP,WP_012517019.1,,,,,,MADE_1002575,
NC_011138.3,MADE_RS02440,,MADE_RS02440,MADE_1002580,Protein Homology,543843,544454,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517020.1,type IV pilus inner membrane component PilO,WP_012517020.1,"GO:0043107,GO:0043683",,,"type IV pilus-dependent motility|0043107||IEA,type IV pilus assembly|0043683||IEA",,MADE_1002580,
NC_011138.3,MADE_RS02445,,MADE_RS02445,MADE_1002585,Protein Homology,544454,545035,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517021.1,PilN domain-containing protein,WP_012517021.1,"GO:0043107,GO:0043683",,,"type IV pilus-dependent motility|0043107||IEA,type IV pilus assembly|0043683||IEA",,MADE_1002585,
NC_011138.3,pilM,pilM,MADE_RS02450,MADE_1002590,Protein Homology,545023,546090,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517022.1,type IV pilus assembly protein PilM,WP_012517022.1,GO:0009297,,,pilus assembly|0009297||IEA,,MADE_1002590,
NC_011138.3,MADE_RS02455,,MADE_RS02455,MADE_1002595,Protein Homology,546227,548890,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978125.1,penicillin-binding protein 1A,WP_012517023.1,"GO:0006508,GO:0009252,GO:0008658,GO:0008955,GO:0009002",,"penicillin binding|0008658||IEA,peptidoglycan glycosyltransferase activity|0008955||IEA,serine-type D-Ala-D-Ala carboxypeptidase activity|0009002||IEA","proteolysis|0006508||IEA,peptidoglycan biosynthetic process|0009252||IEA",,MADE_1002595,"2.4.99.28,3.4.16.4"
