refseq_locus,log2fc_14h,padj_14h,log2fc_16h,padj_16h,resolved_locus_tag,resolution_method
TX50_RS02290,-1.65509310004,0.121567724038575,-1.52027390235428,1.6124901448893901e-10,PMM0425,tier1:refseq_locus
TX50_RS02300,-1.27835531628968,0.0424477677520533,-1.2434516528019,1.1714763526726499e-11,PMM0426,tier1:refseq_locus
TX50_RS02305,-0.788269971233792,0.216726883640773,-0.250044417650862,0.374414831675589,PMM0427,tier1:refseq_locus
TX50_RS02310,0.204351812466317,0.823606184842282,1.04186930752506,5.13813154455397e-08,PMM0428,tier1:refseq_locus
TX50_RS02315,1.29362579942072,0.143279634287513,2.60167864108196,1.09531091279118e-14,PMM0429,tier1:refseq_locus
TX50_RS02320,-0.223642825748358,0.779363834980388,0.670123809079496,0.0123307478574899,PMM0430,tier1:refseq_locus
TX50_RS02325,-0.807549556729677,0.297545451877951,-0.747248774780684,0.0347133611783186,PMM0431,tier1:refseq_locus
TX50_RS02330,-0.0847257099952101,0.933568586832414,0.253396989300562,0.562654634486746,PMM0432,tier1:refseq_locus
TX50_RS02335,-1.26403419705505,0.0723351195576624,0.488441470101004,0.0750740303761131,PMM0433,tier1:refseq_locus
TX50_RS02340,0.17183626951952,0.801083027984515,-0.484875621136325,0.0045665707615688,PMM0434,tier1:refseq_locus
TX50_RS02345,0.515328113709516,0.463111703176748,-0.495360577578077,0.0004876790104212,PMM0435,tier1:refseq_locus
TX50_RS02350,0.786657332431226,0.343467810522324,-0.465276553450971,0.0013999187761021,PMM0436,tier1:refseq_locus
TX50_RS02355,0.553243633419615,0.606351926630596,1.69406552418432,0.0013489232769868,PMM0437,tier1:refseq_locus
TX50_RS02360,-1.30241408373913,0.0955057179058536,0.309800424396525,0.526387873044284,PMM0438,tier1:refseq_locus
TX50_RS02365,-1.79553014119635,0.0330283002310675,-0.379091777170785,0.211485082261943,PMM0439,tier1:refseq_locus
TX50_RS02370,-0.994364391914661,0.189307479811917,-0.838105483408291,0.0015213760663263,PMM0440,tier1:refseq_locus
TX50_RS02375,-0.655792382039351,0.391074729963692,-0.341761030186527,0.131764866367734,PMM0441,tier1:refseq_locus
TX50_RS02380,-0.376865308248359,0.714785878898147,-1.29838980177476,8.80194598387698e-09,PMM0442,tier1:refseq_locus
TX50_RS02385,1.08329202167525,0.0627385539747756,0.495297102392469,0.0099268669837818,PMM0443,tier1:refseq_locus
TX50_RS02390,0.0618432222821897,0.968817859753973,0.686873889688158,0.000121005330353,PMM0444,tier1:refseq_locus
TX50_RS02395,0.123499643420222,0.937658737073776,0.578126747198727,0.0004008829773313,PMM0445,tier1:refseq_locus
TX50_RS02400,-0.0786163463257633,0.95880849325347,0.123762367185333,0.485570693143394,PMM0446,tier1:refseq_locus
TX50_RS02405,-0.396717408680316,0.801083027984515,1.31225582621173,6.940572683978603e-16,PMM0447,tier1:refseq_locus
TX50_RS02410,-0.961241508310448,0.31178988333043,-0.57762311151875,0.000138610895882,PMM0448,tier1:refseq_locus
TX50_RS02415,-0.765382403029805,0.185048528417659,0.342778552583645,0.162919864236152,PMM0449,tier1:refseq_locus
TX50_RS02420,-0.523218507099329,0.445702831094866,-1.07770585925509,2.3462509060997602e-09,PMM0450,tier1:refseq_locus
TX50_RS02425,1.19224666341524,0.0611267084042329,0.788532928156089,6.11500265948429e-05,PMM0451,tier1:refseq_locus
TX50_RS02430,1.36444524911696,0.10247531271326,-0.866680177106422,9.46050105347543e-08,PMM0452,tier1:refseq_locus
TX50_RS02435,0.955866475027283,0.186297560591586,1.93549359796018,2.77546933254178e-07,PMM1850,tier1:refseq_locus
TX50_RS02440,0.520683335709377,0.414629726622691,-0.135680245047864,0.529390561061447,PMM0453,tier1:refseq_locus
TX50_RS02445,0.710113161842239,0.35920650545039,-0.313569846778123,0.0944036371477969,PMM0454,tier1:refseq_locus
TX50_RS02450,0.0839658433372693,0.921881504078336,-0.925529852322194,1.60950339314665e-07,PMM0455,tier1:refseq_locus
TX50_RS02455,-0.348934392866796,0.645752770531748,-0.329447301510574,0.189107554776877,PMM0456,tier1:refseq_locus
TX50_RS02460,-0.985770874503382,0.244830327631456,-0.0342664039603819,0.917086359264969,PMM0457,tier1:refseq_locus
TX50_RS02465,0.939346951484862,0.143279634287513,0.582499970706628,0.0237141201163536,PMM0458,tier1:refseq_locus
TX50_RS02470,-0.0416884622006663,0.958528351022351,-0.835202801954688,5.06927040301167e-05,PMM0459,tier1:refseq_locus
TX50_RS02475,0.224682592771165,0.883928127905076,1.22353227840537,6.906161166478319e-11,PMM0460,tier1:refseq_locus
TX50_RS02480,0.906236610546061,0.443411522908434,0.0773690468239683,0.657877663627663,PMM0461,tier1:refseq_locus
TX50_RS02485,1.0181682299459,0.360771143142021,1.4363822306472,2.82849969860704e-25,PMM0462,tier1:refseq_locus
TX50_RS02490,-0.194770868158469,0.856119081528942,-0.578965494671806,0.105540476582136,PMM0463,tier1:refseq_locus
TX50_RS02495,-0.092640760896655,0.916141597746295,-0.119304783282202,0.551785785158157,PMM0464,tier1:refseq_locus
TX50_RS02500,0.251051471688341,0.766845422679838,0.226200406918329,0.203551100483928,PMM0465,tier1:refseq_locus
TX50_RS02505,-0.679758894801428,0.368824096709806,0.115618754413139,0.669077567961496,PMM0466,tier1:refseq_locus
TX50_RS02510,1.11001865711853,0.24905486219865,0.975062009592182,2.37187307101199e-08,PMM0467,tier1:refseq_locus
TX50_RS02515,1.98670556003046,0.0463628395976044,1.01684654914098,3.4855255637356e-08,PMM0468,tier1:refseq_locus
TX50_RS02520,2.00949925734562,0.0558230365098685,0.988060169440541,2.90836511755537e-13,PMM0469,tier1:refseq_locus
TX50_RS02525,-0.587602584067031,0.375074327275029,-0.111606965233693,0.572249023265583,PMM0470,tier1:refseq_locus
TX50_RS02530,-0.148914883684703,0.923148346815199,1.53425666854312,0.0023455939499502,PMM0471,tier1:refseq_locus
TX50_RS02535,-0.666315089218334,0.284909545171091,-0.0449978915943685,0.84694375010168,PMM0472,tier1:refseq_locus
TX50_RS02540,-0.843503918967993,0.121567724038575,-0.626813927921247,0.0014228380891312,PMM0473,tier1:refseq_locus
TX50_RS02545,0.0795599708595518,0.94919019151285,0.819051469482568,0.0199327146090539,,unresolved
TX50_RS02550,0.523699669043597,0.736197151094294,2.07813095232444,3.68580800122693e-33,PMM0474,tier1:refseq_locus
TX50_RS02555,0.303814972294122,0.856119081528942,1.17355611361742,1.64536242890177e-05,,unresolved
TX50_RS02560,1.11184696486038,0.122506816955274,1.11324428865527,3.80569649631031e-09,PMM0475,tier1:refseq_locus
TX50_RS02565,0.975009046083135,0.349976568408338,1.6677114189471,2.07643323807556e-11,PMM0476,tier1:refseq_locus
TX50_RS02570,0.520565460907712,0.520820786541971,-0.726062484437183,2.3648620100021e-05,PMM0477,tier1:refseq_locus
TX50_RS02575,0.920525119734325,0.14459667460274,-0.362414739134088,0.0512338597610008,PMM0478,tier1:refseq_locus
TX50_RS02580,1.17524212658266,0.136515272419917,0.945585781048255,4.43196207814883e-10,PMM0479,tier1:refseq_locus
TX50_RS02585,0.451817988461929,0.599657185608919,0.613510680360577,0.0005850971871047,PMM0480,tier1:refseq_locus
TX50_RS02590,0.902668080928172,0.260027410535815,2.3709381137871,3.17631247627388e-16,PMM0481,tier1:refseq_locus
TX50_RS02595,0.545870748642012,0.408110478789627,1.27497723972704,0.0002043110482803,PMM1851,tier1:refseq_locus
TX50_RS02600,1.39693880843814,0.186297560591586,-0.648719666055114,5.58366459384314e-06,PMM0482,tier1:refseq_locus
TX50_RS02605,1.16474970847091,0.193541230884304,-0.454569925511743,0.0049933930108458,PMM0483,tier1:refseq_locus
TX50_RS02610,0.634724851044526,0.474927467571707,1.29151376322913,7.61253408245525e-10,PMM0484,tier1:refseq_locus
TX50_RS02615,1.28481856785648,0.110430401391932,1.37282329208747,9.17243711466604e-12,PMM0485,tier1:refseq_locus
TX50_RS02620,-0.576887682033097,0.385047459343129,-0.0196727356066426,0.950795082883023,PMM0486,tier1:refseq_locus
TX50_RS02625,-1.34152563215767,0.139891221244909,-0.999431643510677,9.78607463719064e-05,PMM0487,tier1:refseq_locus
TX50_RS02630,-0.535838013646409,0.424054898747494,0.400221261826205,0.160470959730935,PMM0488,tier1:refseq_locus
TX50_RS02635,-0.470281589851149,0.490414057135486,0.0409533445091047,0.819094974139918,PMM0489,tier1:refseq_locus
TX50_RS02640,0.232825916778467,0.748644083777604,-0.603651423673046,0.0001269195710889,PMM0490,tier1:refseq_locus
TX50_RS02645,1.23266405066415,0.0206689365791203,1.50197371057118,1.6407294201616202e-09,PMM0491,tier1:refseq_locus
TX50_RS02650,0.297194490599056,0.735077832916201,0.428808987047816,0.191394106828117,PMM0492,tier1:refseq_locus
TX50_RS02655,0.0906203760539887,0.918963816738697,0.0122901046054153,0.952048387081665,PMM0493,tier1:refseq_locus
TX50_RS02660,0.959598798935049,0.168671536357607,-0.68382187502726,2.4957672852042e-05,PMM0494,tier1:refseq_locus
TX50_RS02665,0.84420702039994,0.256654301976344,-0.601360501617686,5.88616807941703e-05,PMM0495,tier1:refseq_locus
TX50_RS02670,-0.0501804637826051,0.979920347752347,1.17851897844642,3.1381918994780203e-10,PMM0496,tier1:refseq_locus
TX50_RS02675,-0.895789827347872,0.233321766803333,-0.423404270142504,0.0583678247361529,PMM0497,tier1:refseq_locus
TX50_RS02680,-1.29207859625194,0.136515272419917,-0.716208215389353,0.0044517314214468,PMM0498,tier1:refseq_locus
TX50_RS02685,-0.5004210103393,0.437051543816726,-0.387532106985956,0.0946935632363788,PMM0499,tier1:refseq_locus
TX50_RS02690,0.293794604037039,0.735077832916201,0.0583777740989105,0.795266466585346,PMM0500,tier1:refseq_locus
TX50_RS02695,0.959707245064114,0.259357538668985,-0.344349178077094,0.24035212851519,PMM0501,tier1:refseq_locus
TX50_RS02700,1.11089252419235,0.121676033458721,1.0225881044183,1.11642634766668e-07,PMM0502,tier1:refseq_locus
TX50_RS02705,-0.132134954656909,0.866727089105918,0.129911480887427,0.700557986279566,PMM0503,tier1:refseq_locus
TX50_RS02710,-0.408297959872728,0.64682721687894,0.116137743028973,0.806787963937576,PMM0504,tier1:refseq_locus
TX50_RS02715,-0.57882609644756,0.362234442537917,-1.0806884417854,1.7271281745826e-09,PMM0505,tier1:refseq_locus
TX50_RS02720,1.05735103645413,0.133285756199887,-0.578116619502321,2.92350263047809e-05,PMM0506,tier1:refseq_locus
TX50_RS02725,1.2421123875883,0.167891668232595,-0.576065210701917,0.0004150217830096,PMM0507,tier1:refseq_locus
TX50_RS02730,0.427678260979076,0.520820786541971,0.0574250625457487,0.783206113941693,PMM0508,tier1:refseq_locus
TX50_RS02735,0.623717995176822,0.355675500313945,2.29325637432563,9.97843729280417e-10,PMM0509,tier1:refseq_locus
TX50_RS02740,0.0423764842478206,0.972943142158721,0.497080638567096,0.0046309104443405,PMM0510,tier1:refseq_locus
TX50_RS02745,-0.481396573550654,0.57394797201208,0.202261800991432,0.411716288916808,PMM0511,tier1:refseq_locus
TX50_RS02750,0.639301185211062,0.476096376035288,1.04326779106258,0.0528301129645182,PMM0512,tier1:refseq_locus
TX50_RS02755,0.198314845214042,0.784816770882263,0.670206856450373,0.0093455902833781,PMM0513,tier1:refseq_locus
TX50_RS02760,-0.331927496405804,0.633561904278706,-0.594685651384182,0.0079586925519604,PMM0514,tier1:refseq_locus
TX50_RS02765,-0.0376318544142183,0.965581500913269,0.165867522561008,0.53810133424296,PMM0515,tier1:refseq_locus
TX50_RS02770,-0.707885307799114,0.290050783306684,-0.197601229055328,0.445687503197892,PMM0516,tier1:refseq_locus
TX50_RS02775,-1.43531887333606,0.357663746909045,0.294335751521888,0.888334750172125,PMM0517,tier1:refseq_locus
TX50_RS02780,-1.0739123504972,0.0803942935050833,-0.101441264860604,0.640329569625693,PMM0518,tier1:refseq_locus
TX50_RS02785,0.822450434009214,0.422981464402116,0.0634550338286913,0.711868935312931,PMM0519,tier1:refseq_locus
TX50_RS02790,0.490287725783233,0.565084268695495,-1.33236029392313,6.584533311884649e-11,PMM0520,tier1:refseq_locus
TX50_RS02795,0.550713515577961,0.573840473480668,0.631404410753669,0.0001297905575352,PMM0521,tier1:refseq_locus
TX50_RS02800,-0.161490395983601,0.865884114359983,-0.855265919017734,1.27926517449722e-05,PMM0522,tier1:refseq_locus
TX50_RS02805,0.385005714549681,0.567345727447499,0.466137769665362,0.0528301129645182,PMM0523,tier1:refseq_locus
TX50_RS02810,-0.625433848799653,0.306381491388223,-0.676947950830972,0.0079535400470855,PMM0524,tier1:refseq_locus
TX50_RS02815,0.139177519530857,0.843576615903471,-0.90948162087718,2.5573685241798e-06,PMM0525,tier1:refseq_locus
TX50_RS02820,0.156794694342397,0.877792019413313,-0.488362163441271,0.0041954794669982,PMM0526,tier1:refseq_locus
TX50_RS02825,-0.357296989819035,0.818061144448355,0.624198806204701,0.349972161448655,PMM0527,tier1:refseq_locus
TX50_RS02830,-1.30191959020125,0.131300517357035,-2.11872566010344,1.16028294623052e-16,PMM0528,tier1:refseq_locus
TX50_RS02835,-1.27747576344715,0.0846483149262629,-1.14268963099459,7.46563007474512e-09,PMM0529,tier1:refseq_locus
TX50_RS02840,0.416463330051988,0.538635222223484,0.654816422718067,0.0003104026085276,PMM0530,tier1:refseq_locus
TX50_RS02845,0.0917884766183459,0.919678297171672,-1.18938816228425,1.0722821038923499e-11,PMM0531,tier1:refseq_locus
TX50_RS02850,1.1187350470078,0.277552634493188,-0.767795148802109,0.0002467305383942,PMM0532,tier1:refseq_locus
TX50_RS02855,0.0788052948851711,0.945433555488435,-1.74500910920927,5.43572247360247e-12,PMM0533,tier1:refseq_locus
TX50_RS02860,-1.21924522545486,0.179142841077749,-1.64895285548818,3.72264131756406e-18,PMM0534,tier1:refseq_locus
TX50_RS02865,-0.890819467091208,0.244830327631456,-1.82833632913815,2.44138729066312e-22,PMM0535,tier1:refseq_locus
TX50_RS02870,0.254502013018743,0.843576615903471,-1.66304199379704,1.27245067643119e-28,PMM0536,tier1:refseq_locus
TX50_RS02875,0.390736837542213,0.633561904278706,-1.3058325413947,6.45286199720774e-14,PMM0537,tier1:refseq_locus
TX50_RS02880,-0.5702512335377,0.474927467571707,-0.232507499281737,0.311798632496978,PMM0538,tier1:refseq_locus
TX50_RS02885,-0.655124656849915,0.34434492446543,-0.657721986836956,0.0027624890444415,PMM0539,tier1:refseq_locus
TX50_RS02890,1.3031751582306,0.188059175192751,2.62167375951167,6.415776224757281e-23,PMM0540,tier1:refseq_locus
TX50_RS02895,0.322188345093637,0.763816935423554,2.02079279861252,1.3382103173520699e-11,PMM0541,tier1:refseq_locus
TX50_RS02900,0.461067865280303,0.647422701271887,-0.258014710287549,0.152010287362504,PMM0542,tier1:refseq_locus
TX50_RS02905,0.662905842550782,0.627114131724009,0.385969424611252,0.0176454167667939,PMM0543,tier1:refseq_locus
TX50_RS02910,1.07575076449125,0.480003835581399,1.70104646443165,5.27068182732521e-20,PMM0544,tier1:refseq_locus
TX50_RS02915,1.03617911900154,0.520820786541971,1.733062817351,3.14546586566321e-23,PMM0545,tier1:refseq_locus
TX50_RS02920,1.1044608375838,0.385001853353647,3.44793243783812,6.92082583374412e-42,PMM0546,tier1:refseq_locus
TX50_RS02925,-0.109431837024182,0.905025376732641,-1.00785363290335,2.96183664564722e-06,PMM0547,tier1:refseq_locus
TX50_RS02930,-0.198088646505645,0.784392509309556,-0.806015921290531,2.3648620100021e-05,PMM0548,tier1:refseq_locus
TX50_RS02935,-3.00839543394763,0.0109862529760404,-4.02930299478911,3.4635878840295e-19,PMM0549,tier1:refseq_locus
TX50_RS02940,-4.4998236397714,0.0006646115508755,-6.47974396992993,4.28253867746165e-162,PMM0550,tier1:refseq_locus
TX50_RS02945,-4.29060316171562,0.0017670224936742,-6.32990351419195,1.67781238413447e-209,PMM0551,tier1:refseq_locus
TX50_RS02950,-2.29904333394617,0.0463628395976044,-4.42573113793123,7.83421544025562e-144,PMM0552,tier1:refseq_locus
TX50_RS02955,-1.79352136587592,0.0279678480995581,-3.16011277903055,1.71703768537012e-84,PMM0553,tier1:refseq_locus
TX50_RS02960,-0.199446321189125,0.835839514045994,-0.589045420820219,0.0528301129645182,PMM0554,tier1:refseq_locus
TX50_RS02965,-0.252593944654949,0.801083027984515,-0.582829505574524,0.0412293817627857,PMM0555,tier1:refseq_locus
TX50_RS02970,0.478837294580848,0.603361689469764,0.832205926106768,0.0958511708405625,PMM0556,tier1:refseq_locus
TX50_RS02975,0.628591742124207,0.51524559969943,1.92726647776412,1.52474626309277e-15,PMM0557,tier1:refseq_locus
TX50_RS02980,0.488542908261809,0.471276982318267,1.11100757380126,3.14367355590728e-05,PMM0558,tier1:refseq_locus
TX50_RS02985,-0.73243311619859,0.360399195447851,-0.796156771866861,0.0015497022113017,PMM0559,tier1:refseq_locus
TX50_RS02990,0.0057422494701406,0.994072522086842,0.964499139381635,5.01131805565577e-07,PMM0560,tier1:refseq_locus
TX50_RS02995,-0.779062609914731,0.362234442537917,-1.63478751916053,1.0570613357228e-18,PMM0561,tier1:refseq_locus
TX50_RS03000,-0.697621470075073,0.251056430373,-1.06981375443134,5.80528204497498e-06,PMM0562,tier1:refseq_locus
TX50_RS03005,-0.967831515443045,0.269584102609423,-0.916061068329562,0.0545443361720377,PMM0563,tier1:refseq_locus
TX50_RS03010,-0.739557711728781,0.396640868885006,0.182559336123726,0.687477391088151,PMM0564,tier1:refseq_locus
TX50_RS03015,0.418132488427088,0.75754763077855,0.351698956833261,0.0444769708681244,PMM0565,tier1:refseq_locus
TX50_RS03020,-0.708112489546145,0.349976568408338,-0.579232970275565,0.0119760841555048,PMM0566,tier1:refseq_locus
TX50_RS03025,0.210097568008867,0.794411529640434,-0.567739556282301,0.0012469592835461,PMM0567,tier1:refseq_locus
TX50_RS03030,-0.83295675064883,0.191143378846167,-0.03366461104126,0.895367805147871,PMM0568,tier1:refseq_locus
TX50_RS03035,-0.64729880435967,0.330744303958516,-0.214988721763051,0.335630366794796,PMM0569,tier1:refseq_locus
TX50_RS03040,-1.27870738068732,0.179289150766236,0.469205261878075,0.198421708685411,,unresolved
TX50_RS03045,-1.46657171287592,0.195562712442202,1.54179337527175,0.0028308755150134,PMM0570,tier1:refseq_locus
TX50_RS03050,-0.682986443329633,0.422981464402116,0.116384903775327,0.816389844855777,PMM0571,tier1:refseq_locus
TX50_RS03055,-0.486152378744721,0.395265445249124,0.204256345427201,0.368018332708124,PMM0572,tier1:refseq_locus
TX50_RS03065,0.51170832192747,0.396640868885006,1.94119465992267,3.2801657583909302e-09,PMM0574,tier1:refseq_locus
TX50_RS03070,-0.0602170229527665,0.968817859753973,0.917460764039361,0.0005267980317499,PMM0575,tier1:refseq_locus
TX50_RS03075,-0.711401993607691,0.574519005413215,0.971781353101098,0.0001664858416207,PMM0576,tier1:refseq_locus
TX50_RS03080,0.32856294675093,0.820777906642416,0.983417213619455,9.28345325356526e-09,PMM0577,tier1:refseq_locus
TX50_RS03085,-0.0172304086051131,0.983301092646719,-0.096724574662498,0.757207150389767,PMM0578,tier1:refseq_locus
TX50_RS03090,0.286867383638974,0.745822870452737,0.131124909780383,0.614018295070261,PMM0579,tier1:refseq_locus
TX50_RS03095,0.429423304861112,0.574453977104481,-0.0083306140374446,0.961622602726638,PMM0580,tier1:refseq_locus
TX50_RS03100,0.976613794376414,0.312880270151785,-0.304970475631846,0.0487772507384488,PMM0581,tier1:refseq_locus
TX50_RS03105,-0.313556222290305,0.638049760493435,-0.155683303605468,0.514795224190811,PMM0582,tier1:refseq_locus
TX50_RS03110,0.901929818389065,0.230670638642529,0.544670270709019,0.0043131317279361,PMM0583,tier1:refseq_locus
TX50_RS03115,-0.504059928995258,0.429900124939533,-1.32170874566698,6.661788919995169e-18,PMM0584,tier1:refseq_locus
TX50_RS03120,-1.26176115916296,0.0826038686585912,-1.10849936082288,5.77504565829391e-09,PMM0585,tier1:refseq_locus
TX50_RS03125,0.944231135022216,0.114685032270704,1.00987658145183,0.0045459802405589,PMM0586,tier1:refseq_locus
TX50_RS03130,-0.606663537777464,0.471770478288626,0.186855247672529,0.755966529985366,PMM0587,tier1:refseq_locus
TX50_RS03135,0.0198889171471378,0.98179582454759,0.68715007757661,0.280818897389036,PMM0588,tier1:refseq_locus
TX50_RS03140,-1.03673717923657,0.137818003528997,0.547432145780445,0.0206959411539123,PMM0589,tier1:refseq_locus
TX50_RS03145,-0.846313381379579,0.317436991905943,-1.39950970002786,2.8072179398538e-14,PMM0590,tier1:refseq_locus
TX50_RS03150,0.20363208057057,0.828843703362576,0.55493211723911,0.323064388308708,PMM0591,tier1:refseq_locus
TX50_RS03155,-0.0550551284336457,0.953392520802912,-0.473879291606333,0.078985498572554,PMM0592,tier1:refseq_locus
TX50_RS03160,0.193249543812317,0.794411529640434,-1.30395636383031,5.54529965812603e-19,PMM0593,tier1:refseq_locus
TX50_RS03165,-0.0244969782401344,0.979369946028665,-1.26954950939591,1.8282702823023002e-16,PMM0594,tier1:refseq_locus
TX50_RS03170,-0.248145869074223,0.723805493213289,-0.0748132819636683,0.728572318847782,PMM0595,tier1:refseq_locus
TX50_RS03175,-0.102176417584974,0.892943385547636,0.178484726598329,0.556040176803752,PMM0596,tier1:refseq_locus
TX50_RS03180,-0.312610912111998,0.644995422466576,-0.630397792858286,0.0001359886723873,PMM0597,tier1:refseq_locus
TX50_RS03185,-0.0518551382403115,0.94701541630525,-0.166696143623551,0.407682087536224,PMM0598,tier1:refseq_locus
TX50_RS03190,1.1530067991277,0.06705473810349,1.85023379434575,1.81390101962829e-10,PMM0599,tier1:refseq_locus
TX50_RS03195,0.451617165540154,0.676246157441647,-0.0394833462060826,0.857048716512977,PMM0600,tier1:refseq_locus
TX50_RS03200,0.428121407266318,0.585709834935515,0.208645488259481,0.25329398882243,PMM0601,tier1:refseq_locus
TX50_RS03205,-0.364913864698348,0.586541765850194,0.262994928061497,0.185405623798024,PMM0602,tier1:refseq_locus
TX50_RS03210,0.240873523488852,0.801083027984515,1.21931693387372,2.54334393407799e-10,PMM0603,tier1:refseq_locus
TX50_RS03215,-0.0475035678628466,0.957854317345398,-0.739328644265891,3.21711057686556e-05,PMM0604,tier1:refseq_locus
TX50_RS03220,0.444348809506074,0.566625345388032,0.247465449678742,0.291388462455406,PMM0605,tier1:refseq_locus
TX50_RS03225,0.297865205086284,0.705281443929889,0.613981900175847,0.0469537590341467,PMM0606,tier1:refseq_locus
TX50_RS03230,-0.448748433276201,0.60236366846412,0.49867493853885,0.100671338224992,PMM0607,tier1:refseq_locus
TX50_RS03235,-0.386777285525603,0.652097043580146,-0.551713626917746,0.0070163733550236,PMM0608,tier1:refseq_locus
TX50_RS03240,-0.326272215849694,0.645123463736863,-1.03131242978124,4.02367004536501e-09,PMM0609,tier1:refseq_locus
TX50_RS03245,-0.6942798625511,0.411355286938595,0.515038895562294,0.107741512839102,PMM0610,tier1:refseq_locus
TX50_RS03250,-0.103082310677042,0.89918887828354,-0.359627097241277,0.0348215716604809,PMM0611,tier1:refseq_locus
TX50_RS03255,-1.28195687606649,0.13553748938025,-0.894967076131976,0.0027422695998357,PMM0612,tier1:refseq_locus
TX50_RS03260,-0.362940760692676,0.585709834935515,-0.305741311482093,0.099091121489272,PMM0613,tier1:refseq_locus
TX50_RS03265,0.362307980393757,0.601622924949365,0.430351953784032,0.0155239678941515,PMM0614,tier1:refseq_locus
TX50_RS03270,-0.23078087748901,0.748886256417947,0.168962002786227,0.345130173884862,PMM0615,tier1:refseq_locus
TX50_RS03275,-0.584084838653706,0.309841961484284,-0.278198450755525,0.218941942751938,PMM0616,tier1:refseq_locus
TX50_RS03280,-1.73407269242451,0.0398994430961646,-0.79660813077558,0.0660074074276029,PMM0617,tier1:refseq_locus
TX50_RS03285,-0.909765690802123,0.184900653628466,-2.13881821810803,1.85649209911766e-51,PMM0618,tier1:refseq_locus
TX50_RS03290,0.668024732004433,0.390684786764341,-0.246814575926591,0.137758544839144,PMM0619,tier1:refseq_locus
TX50_RS03295,-0.618714973002545,0.580391924777788,-1.38317894180951,2.34749007590151e-07,PMM0620,tier1:refseq_locus
TX50_RS03300,0.636428668555829,0.470594489146518,-0.405769627581522,0.0068752812388874,PMM0621,tier1:refseq_locus
TX50_RS03305,0.0162027981480087,0.986174023888266,-0.0831628705089912,0.673582772828891,PMM0622,tier1:refseq_locus
TX50_RS03310,0.235974463274335,0.745662417088825,-0.0531847783055084,0.845243164615325,PMM0623,tier1:refseq_locus
TX50_RS03320,-0.159531240242338,0.89003661423636,1.48218535953456,0.215197887033052,PMM0625,tier1:refseq_locus
TX50_RS03325,1.56507996189349,0.18160719837464,3.2959786755956,8.16733715421264e-24,PMM0626,tier1:refseq_locus
TX50_RS03330,2.2233215713946,0.0979949855419912,1.00377146017356,1.28195280055368e-07,PMM0627,tier1:refseq_locus
TX50_RS03335,-0.502104138093602,0.442479963917402,0.484834619792901,0.0274191767001209,PMM0628,tier1:refseq_locus
TX50_RS03340,0.865605024163317,0.24756284859118,1.44626754247329,0.0163490628590089,PMM0629,tier1:refseq_locus
TX50_RS03345,-2.02011792672113,0.0311071592755189,-0.826285518927734,0.0350607169820752,PMM0630,tier1:refseq_locus
TX50_RS03350,0.659993257091476,0.313264173052321,1.2703240428488,6.8457534009145405e-09,PMM0631,tier1:refseq_locus
TX50_RS03355,-0.404723302276254,0.585709834935515,0.121816099714363,0.670715264815657,PMM0632,tier1:refseq_locus
TX50_RS03360,0.229051012308443,0.801083027984515,-0.320951758138422,0.06207008195214,PMM0633,tier1:refseq_locus
TX50_RS03365,-0.288108987273208,0.727230549861216,0.142433647722787,0.659153802302918,PMM0634,tier1:refseq_locus
TX50_RS03370,0.121489598220912,0.8808496404509,0.450363513580517,0.0216372216384809,PMM0635,tier1:refseq_locus
TX50_RS03375,-1.03059500812242,0.294573783483603,0.321115037665742,0.504770290520987,PMM0636,tier1:refseq_locus
TX50_RS03380,1.20272879983278,0.0275347153609771,0.177900574216343,0.307120091312949,PMM0637,tier1:refseq_locus
TX50_RS03385,0.21095872251613,0.794411529640434,-0.848630327612498,1.77195054811386e-08,PMM0638,tier1:refseq_locus
TX50_RS03390,-0.268195356125557,0.73261503657326,-0.430433017511518,0.0387131594547745,PMM0639,tier1:refseq_locus
TX50_RS03395,0.0985031660679045,0.904603397880185,0.690364926918473,0.0003090812979116,PMM0640,tier1:refseq_locus
TX50_RS03400,0.464889555065003,0.647422701271887,0.579722246865007,0.0082663636608118,PMM0641,tier1:refseq_locus
TX50_RS03405,0.846004274591961,0.490758226162719,1.08219292800446,1.1011281571277702e-09,PMM0642,tier1:refseq_locus
TX50_RS03410,-0.237935805958507,0.796019207632409,0.757222824460258,7.47743082687035e-05,PMM0643,tier1:refseq_locus
TX50_RS03415,-0.21984764164892,0.748306786365915,-0.363568006435056,0.030304283360058,PMM0644,tier1:refseq_locus
TX50_RS03420,-0.721870967816887,0.27185713826899,-0.444306758805954,0.0618115921203028,PMM0645,tier1:refseq_locus
TX50_RS03425,-0.430024624393924,0.458545097693121,-0.977322159299254,3.5388790323578305e-09,PMM0646,tier1:refseq_locus
TX50_RS03430,-0.42454803969777,0.581763575823273,1.56619488056929,4.57684672512772e-05,PMM0647,tier1:refseq_locus
TX50_RS03435,-0.766794126722785,0.343776447078055,-0.269613684127005,0.145808919378662,PMM0648,tier1:refseq_locus
TX50_RS03440,0.0458204059990724,0.955872767787546,0.0961258793812381,0.700557986279566,PMM0649,tier1:refseq_locus
TX50_RS03445,0.226453131525483,0.803116211633517,0.208184209901962,0.582201273638405,PMM0650,tier1:refseq_locus
TX50_RS03450,0.712514890614128,0.398326408210455,1.02402316291152,0.0010163112418433,PMM0651,tier1:refseq_locus
