seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
NC_018679.1,flgJ,flgJ,AMBAS45_RS04940,AMBAS45_04905,Protein Homology,1141732,1142682,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948601.1,flagellar assembly peptidoglycan hydrolase FlgJ,WP_014978565.1,"GO:0044780,GO:0016798",,hydrolase activity%2C acting on glycosyl bonds|0016798||IEA,bacterial-type flagellum assembly|0044780||IEA,,AMBAS45_04905,
NC_018679.1,flgK,flgK,AMBAS45_RS04945,AMBAS45_04910,Protein Homology,1142699,1144741,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948602.1,flagellar hook-associated protein FlgK,WP_014978566.1,"GO:0044780,GO:0005198,GO:0009424",bacterial-type flagellum hook|0009424||IEA,structural molecule activity|0005198||IEA,bacterial-type flagellum assembly|0044780||IEA,,AMBAS45_04910,
NC_018679.1,flgL,flgL,AMBAS45_RS04950,AMBAS45_04915,Protein Homology,1144749,1145972,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997604.1,flagellar hook-associated protein FlgL,WP_014978567.1,"GO:0001539,GO:0005198,GO:0009424",bacterial-type flagellum hook|0009424||IEA,structural molecule activity|0005198||IEA,cilium or flagellum-dependent cell motility|0001539||IEA,,AMBAS45_04915,
NC_018679.1,AMBAS45_RS04955,,AMBAS45_RS04955,AMBAS45_04920,Protein Homology,1145969,1146955,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978568.1,hypothetical protein,WP_014978568.1,,,,,,AMBAS45_04920,
NC_018679.1,AMBAS45_RS04960,,AMBAS45_RS04960,AMBAS45_04925,Protein Homology,1147196,1148041,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785135.1,flagellin N-terminal helical domain-containing protein,WP_014978569.1,"GO:0071973,GO:0005198",,structural molecule activity|0005198||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_04925,
NC_018679.1,AMBAS45_RS20570,,AMBAS45_RS20570,AMBAS45_RS20570,GeneMarkS-2+,1148606,1148746,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_157187944.1,,,,,,,
NC_018679.1,AMBAS45_RS04965,,AMBAS45_RS04965,AMBAS45_04930,Protein Homology,1148806,1149651,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785135.1,flagellin N-terminal helical domain-containing protein,WP_014978570.1,"GO:0071973,GO:0005198",,structural molecule activity|0005198||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_04930,
NC_018679.1,AMBAS45_RS04970,,AMBAS45_RS04970,AMBAS45_04935,Protein Homology,1150402,1151241,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785135.1,flagellin N-terminal helical domain-containing protein,WP_014978571.1,"GO:0071973,GO:0005198",,structural molecule activity|0005198||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_04935,
NC_018679.1,AMBAS45_RS04975,,AMBAS45_RS04975,AMBAS45_04940,Protein Homology,1151336,1151821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978572.1,flagellar protein FlaG,WP_014978572.1,,,,,,AMBAS45_04940,
NC_018679.1,fliD,fliD,AMBAS45_RS04980,AMBAS45_04945,Protein Homology,1151833,1153263,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978573.1,flagellar filament capping protein FliD,WP_014978573.1,"GO:0007155,GO:0009288",bacterial-type flagellum|0009288||IEA,,cell adhesion|0007155||IEA,,AMBAS45_04945,
NC_018679.1,fliS,fliS,AMBAS45_RS04985,AMBAS45_04950,Protein Homology,1153286,1153714,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978574.1,flagellar export chaperone FliS,WP_014978574.1,GO:0044780,,,bacterial-type flagellum assembly|0044780||IEA,,AMBAS45_04950,
NC_018679.1,AMBAS45_RS04990,,AMBAS45_RS04990,AMBAS45_04955,Protein Homology,1153711,1154025,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978575.1,hypothetical protein,WP_014978575.1,,,,,,AMBAS45_04955,
NC_018679.1,AMBAS45_RS04995,,AMBAS45_RS04995,AMBAS45_04960,Protein Homology,1154028,1157405,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978576.1,motility associated factor glycosyltransferase family protein,WP_014978576.1,,,,,,AMBAS45_04960,
NC_018679.1,AMBAS45_RS05000,,AMBAS45_RS05000,AMBAS45_04965,Protein Homology,1157409,1158431,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978577.1,glycosyltransferase family 2 protein,WP_014978577.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,,AMBAS45_04965,2.4.-.-
NC_018679.1,AMBAS45_RS05005,,AMBAS45_RS05005,AMBAS45_04970,Protein Homology,1158463,1159491,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978578.1,glycosyltransferase family 2 protein,WP_014978578.1,"GO:0009101,GO:0016757",,glycosyltransferase activity|0016757||IEA,glycoprotein biosynthetic process|0009101||IEA,,AMBAS45_04970,2.4.-.-
NC_018679.1,gmd,gmd,AMBAS45_RS05010,AMBAS45_04975,Protein Homology,1159491,1160618,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978579.1,GDP-mannose 4%2C6-dehydratase,WP_014978579.1,"GO:0000271,GO:0019673,GO:0008446",,GDP-mannose 4%2C6-dehydratase activity|0008446||IEA,"polysaccharide biosynthetic process|0000271||IEA,GDP-mannose metabolic process|0019673||IEA",,AMBAS45_04975,4.2.1.47
NC_018679.1,AMBAS45_RS05015,,AMBAS45_RS05015,AMBAS45_04980,Protein Homology,1160621,1161589,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978580.1,GDP-L-fucose synthase family protein,WP_014978580.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,AMBAS45_04980,1.1.1.-
NC_018679.1,AMBAS45_RS05020,,AMBAS45_RS05020,AMBAS45_04985,Protein Homology,1161594,1162370,+,,,COORDINATES: protein motif:HMM:NF012888.6,sulfotransferase domain-containing protein,WP_157187985.1,"GO:0015016,GO:0016787",,"heparan sulfate N-sulfotransferase activity|0015016||IEA,hydrolase activity|0016787||IEA",,,AMBAS45_04985,
NC_018679.1,AMBAS45_RS20260,,AMBAS45_RS20260,AMBAS45_04990,Protein Homology,1162357,1163118,+,,,COORDINATES: protein motif:HMM:NF017532.6,phytanoyl-CoA dioxygenase family protein,WP_014978582.1,"GO:0046872,GO:0051213",,"metal ion binding|0046872||IEA,dioxygenase activity|0051213||IEA",,,AMBAS45_04990,1.14.-.-
NC_018679.1,AMBAS45_RS05030,,AMBAS45_RS05030,AMBAS45_04995,Protein Homology,1163115,1164398,-,,,COORDINATES: protein motif:HMM:NF012744.6,glycosyltransferase,WP_014978583.1,GO:0016757,,glycosyltransferase activity|0016757||IEA,,,AMBAS45_04995,2.4.-.-
NC_018679.1,AMBAS45_RS05035,,AMBAS45_RS05035,AMBAS45_05000,Protein Homology,1164398,1166554,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978584.1,radical SAM protein,WP_014978584.1,,,,,,AMBAS45_05000,
NC_018679.1,pseC,pseC,AMBAS45_RS05040,AMBAS45_05005,Protein Homology,1166677,1167843,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978585.1,UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine transaminase,WP_014978585.1,GO:0003824,,catalytic activity|0003824||IEA,,,AMBAS45_05005,2.6.1.92
NC_018679.1,pseB,pseB,AMBAS45_RS05045,AMBAS45_05010,Protein Homology,1167843,1168841,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948618.1,UDP-N-acetylglucosamine 4%2C6-dehydratase (inverting),WP_014978586.1,,,,,,AMBAS45_05010,4.2.1.115
NC_018679.1,AMBAS45_RS05050,,AMBAS45_RS05050,AMBAS45_05015,Protein Homology,1169053,1169709,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997629.1,HAD family hydrolase,WP_014978587.1,GO:0016787,,hydrolase activity|0016787||IEA,,,AMBAS45_05015,3.-.-.-
NC_018679.1,AMBAS45_RS05055,,AMBAS45_RS05055,AMBAS45_05020,Protein Homology,1169706,1170656,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948620.1,ATP-grasp domain-containing protein,WP_014978588.1,,,,,,AMBAS45_05020,
NC_018679.1,AMBAS45_RS05060,,AMBAS45_RS05060,AMBAS45_05025,Protein Homology,1170684,1171592,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948621.1,LicD family protein,WP_014978589.1,,,,,,AMBAS45_05025,
NC_018679.1,pseI,pseI,AMBAS45_RS05065,AMBAS45_05030,Protein Homology,1171594,1172643,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948622.1,pseudaminic acid synthase,WP_014978590.1,GO:0016765,,transferase activity%2C transferring alkyl or aryl (other than methyl) groups|0016765||IEA,,,AMBAS45_05030,2.5.1.97
NC_018679.1,pseG,pseG,AMBAS45_RS05070,AMBAS45_05035,Protein Homology,1172646,1173728,-,,,COORDINATES: protein motif:HMM:TIGR03590.1,UDP-2%2C4-diacetamido-2%2C4%2C6-trideoxy-beta-L-altropyranose hydrolase,WP_415857924.1,GO:0016758,,hexosyltransferase activity|0016758||IEA,,,AMBAS45_05035,3.6.1.57
NC_018679.1,pseF,pseF,AMBAS45_RS05075,AMBAS45_05040,Protein Homology,1173725,1174429,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978592.1,pseudaminic acid cytidylyltransferase,WP_014978592.1,GO:0070567,,cytidylyltransferase activity|0070567||IEA,,,AMBAS45_05040,2.7.7.81
NC_018679.1,AMBAS45_RS05080,,AMBAS45_RS05080,AMBAS45_05045,Protein Homology,1174476,1174931,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948625.1,adenylyltransferase/cytidyltransferase family protein,WP_014948625.1,"GO:0009058,GO:0003824",,catalytic activity|0003824||IEA,biosynthetic process|0009058||IEA,,AMBAS45_05045,
NC_018679.1,AMBAS45_RS05085,,AMBAS45_RS05085,AMBAS45_05050,Protein Homology,1175106,1175900,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978593.1,flagellin,WP_014978593.1,,,,,,AMBAS45_05050,
NC_018679.1,AMBAS45_RS05090,,AMBAS45_RS05090,AMBAS45_05055,Protein Homology,1176064,1177527,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997636.1,sigma-54 dependent transcriptional regulator,WP_014978594.1,"GO:0006355,GO:0001216,GO:0005524",,"DNA-binding transcription activator activity|0001216||IEA,ATP binding|0005524||IEA",regulation of DNA-templated transcription|0006355||IEA,,AMBAS45_05055,
NC_018679.1,AMBAS45_RS05095,,AMBAS45_RS05095,AMBAS45_05060,Protein Homology,1177664,1178806,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066476.1,sensor histidine kinase,WP_014978595.1,"GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA",signal transduction|0007165||IEA,,AMBAS45_05060,2.7.13.3
NC_018679.1,AMBAS45_RS05100,,AMBAS45_RS05100,AMBAS45_05065,Protein Homology,1178823,1180160,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517662.1,sigma-54-dependent transcriptional regulator,WP_014978596.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677,GO:0005524",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA,ATP binding|0005524||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,AMBAS45_05065,
NC_018679.1,fliE,fliE,AMBAS45_RS05105,AMBAS45_05070,Protein Homology,1180402,1180737,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948630.1,flagellar hook-basal body complex protein FliE,WP_014948630.1,"GO:0071973,GO:0003774,GO:0009431",bacterial-type flagellum basal body%2C MS ring|0009431||IEA,cytoskeletal motor activity|0003774||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_05070,
NC_018679.1,fliF,fliF,AMBAS45_RS05110,AMBAS45_05075,Protein Homology,1180750,1182444,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785106.1,flagellar basal-body MS-ring/collar protein FliF,WP_014948631.1,"GO:0001539,GO:0005198,GO:0009431",bacterial-type flagellum basal body%2C MS ring|0009431||IEA,structural molecule activity|0005198||IEA,cilium or flagellum-dependent cell motility|0001539||IEA,,AMBAS45_05075,
NC_018679.1,fliG,fliG,AMBAS45_RS05115,AMBAS45_05080,Protein Homology,1182457,1183497,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517665.1,flagellar motor switch protein FliG,WP_014975903.1,"GO:0006935,GO:0071973,GO:0003774,GO:0009288",bacterial-type flagellum|0009288||IEA,cytoskeletal motor activity|0003774||IEA,"chemotaxis|0006935||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA",,AMBAS45_05080,
NC_018679.1,fliH,fliH,AMBAS45_RS05120,AMBAS45_05085,Protein Homology,1183537,1184319,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978597.1,flagellar assembly protein FliH,WP_014978597.1,"GO:0003774,GO:0009288",bacterial-type flagellum|0009288||IEA,cytoskeletal motor activity|0003774||IEA,,,AMBAS45_05085,
NC_018679.1,fliI,fliI,AMBAS45_RS05125,AMBAS45_05090,Protein Homology,1184312,1185646,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975905.1,flagellar protein export ATPase FliI,WP_014978598.1,"GO:0044780,GO:0071973,GO:0016887",,ATP hydrolysis activity|0016887||IEA,"bacterial-type flagellum assembly|0044780||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA",,AMBAS45_05090,7.1.2.2
NC_018679.1,fliJ,fliJ,AMBAS45_RS05130,AMBAS45_05095,Protein Homology,1185719,1186165,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517668.1,flagellar export protein FliJ,WP_014978599.1,"GO:0071973,GO:0003774,GO:0009288",bacterial-type flagellum|0009288||IEA,cytoskeletal motor activity|0003774||IEA,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_05095,
NC_018679.1,AMBAS45_RS05135,,AMBAS45_RS05135,AMBAS45_05100,Protein Homology,1186517,1188832,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978600.1,flagellar hook-length control protein FliK,WP_014978600.1,,,,,,AMBAS45_05100,
NC_018679.1,fliL,fliL,AMBAS45_RS05140,AMBAS45_05105,Protein Homology,1189060,1189599,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997646.1,flagellar basal body-associated protein FliL,WP_014948637.1,GO:0071973,,,bacterial-type flagellum-dependent cell motility|0071973||IEA,,AMBAS45_05105,
NC_018679.1,fliM,fliM,AMBAS45_RS05145,AMBAS45_05110,Protein Homology,1189627,1190685,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_018983422.1,flagellar motor switch protein FliM,WP_014978601.1,"GO:0001539,GO:0009288",bacterial-type flagellum|0009288||IEA,,cilium or flagellum-dependent cell motility|0001539||IEA,,AMBAS45_05110,
NC_018679.1,fliN,fliN,AMBAS45_RS05150,AMBAS45_05115,Protein Homology,1190703,1191110,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517672.1,flagellar motor switch protein FliN,WP_014948639.1,"GO:0001539,GO:0003774,GO:0009288,GO:0016020","bacterial-type flagellum|0009288||IEA,membrane|0016020||IEA",cytoskeletal motor activity|0003774||IEA,cilium or flagellum-dependent cell motility|0001539||IEA,,AMBAS45_05115,
NC_018679.1,fliO,fliO,AMBAS45_RS05155,AMBAS45_05120,Protein Homology,1191139,1191591,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975907.1,flagellar biosynthetic protein FliO,WP_014978602.1,"GO:0044781,GO:0016020",membrane|0016020||IEA,,bacterial-type flagellum organization|0044781||IEA,,AMBAS45_05120,
NC_018679.1,fliP,fliP,AMBAS45_RS05160,AMBAS45_05125,Protein Homology,1191584,1192339,+,The bacterial flagellar biogenesis protein FliP forms a type III secretion system (T3SS)-type pore required for flagellar assembly.,,COORDINATES: similar to AA sequence:RefSeq:WP_014978603.1,flagellar type III secretion system pore protein FliP,WP_014978603.1,"GO:0009306,GO:0016020",membrane|0016020||IEA,,protein secretion|0009306||IEA,,AMBAS45_05125,
NC_018679.1,fliQ,fliQ,AMBAS45_RS05165,AMBAS45_05130,Protein Homology,1192348,1192617,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785095.1,flagellar biosynthesis protein FliQ,WP_012517675.1,"GO:0044780,GO:0016020",membrane|0016020||IEA,,bacterial-type flagellum assembly|0044780||IEA,,AMBAS45_05130,
NC_018679.1,fliR,fliR,AMBAS45_RS05170,AMBAS45_05135,Protein Homology,1192630,1193409,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975908.1,flagellar biosynthetic protein FliR,WP_014978604.1,"GO:0006605,GO:0044780,GO:0016020",membrane|0016020||IEA,,"protein targeting|0006605||IEA,bacterial-type flagellum assembly|0044780||IEA",,AMBAS45_05135,
NC_018679.1,flhB,flhB,AMBAS45_RS05175,AMBAS45_05140,Protein Homology,1193416,1194540,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975909.1,flagellar biosynthesis protein FlhB,WP_014978605.1,"GO:0015031,GO:0044780,GO:0016020",membrane|0016020||IEA,,"protein transport|0015031||IEA,bacterial-type flagellum assembly|0044780||IEA",,AMBAS45_05140,
NC_018679.1,AMBAS45_RS20790,,AMBAS45_RS20790,AMBAS45_05145,GeneMarkS-2+,1194610,1194798,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014978606.1,,,,,,AMBAS45_05145,
NC_018679.1,flhA,flhA,AMBAS45_RS05185,AMBAS45_05150,Protein Homology,1195138,1197237,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785092.1,flagellar biosynthesis protein FlhA,WP_014948646.1,"GO:0044780,GO:0016020",membrane|0016020||IEA,,bacterial-type flagellum assembly|0044780||IEA,,AMBAS45_05150,
NC_018679.1,flhF,flhF,AMBAS45_RS05190,AMBAS45_05155,Protein Homology,1197267,1198676,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997654.1,flagellar biosynthesis protein FlhF,WP_014978607.1,"GO:0044781,GO:0003924,GO:0005525",,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA",bacterial-type flagellum organization|0044781||IEA,,AMBAS45_05155,
NC_018679.1,AMBAS45_RS05195,,AMBAS45_RS05195,AMBAS45_05160,Protein Homology,1198682,1199548,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948648.1,MinD/ParA family protein,WP_014948648.1,"GO:0044781,GO:0005524,GO:0016887,GO:0042802",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,identical protein binding|0042802||IEA",bacterial-type flagellum organization|0044781||IEA,,AMBAS45_05160,
NC_018679.1,AMBAS45_RS05200,,AMBAS45_RS05200,AMBAS45_05165,Protein Homology,1199545,1200276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066487.1,RNA polymerase sigma factor FliA,WP_014948649.1,"GO:0006352,GO:0006355,GO:0003677,GO:0003899,GO:0016987",,"DNA binding|0003677||IEA,DNA-directed RNA polymerase activity|0003899||IEA,sigma factor activity|0016987||IEA","DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA",,AMBAS45_05165,
NC_018679.1,cheY,cheY,AMBAS45_RS05205,AMBAS45_05170,Protein Homology,1200313,1200696,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_004588308.1,chemotaxis response regulator CheY,WP_012517682.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,AMBAS45_05170,
NC_018679.1,AMBAS45_RS05210,,AMBAS45_RS05210,AMBAS45_05175,Protein Homology,1200731,1201486,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948650.1,protein phosphatase CheZ,WP_014948650.1,,,,,,AMBAS45_05175,
NC_018679.1,AMBAS45_RS05215,,AMBAS45_RS05215,AMBAS45_05180,Protein Homology,1201499,1203733,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975913.1,chemotaxis protein CheA,WP_014978608.1,"GO:0006935,GO:0007165,GO:0000155,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,ATP binding|0005524||IEA","chemotaxis|0006935||IEA,signal transduction|0007165||IEA",,AMBAS45_05180,2.7.13.3
NC_018679.1,AMBAS45_RS05220,,AMBAS45_RS05220,AMBAS45_05185,Protein Homology,1203762,1204892,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948651.1,protein-glutamate methylesterase/protein-glutamine glutaminase,WP_014948651.1,"GO:0006482,GO:0006935,GO:0018277,GO:0000156,GO:0008984,GO:0050568,GO:0005737",cytoplasm|0005737||IEA,"phosphorelay response regulator activity|0000156||IEA,protein-glutamate methylesterase activity|0008984||IEA,protein-glutamine glutaminase activity|0050568||IEA","protein demethylation|0006482||IEA,chemotaxis|0006935||IEA,protein deamination|0018277||IEA",,AMBAS45_05185,"3.1.1.61,3.5.1.44"
NC_018679.1,AMBAS45_RS05225,,AMBAS45_RS05225,AMBAS45_05190,Protein Homology,1204921,1205685,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785084.1,ParA family protein,WP_014948652.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,AMBAS45_05190,
NC_018679.1,AMBAS45_RS05230,,AMBAS45_RS05230,AMBAS45_05195,Protein Homology,1205693,1206499,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948653.1,chemotaxis protein CheW,WP_014948653.1,"GO:0006935,GO:0007165",,,"chemotaxis|0006935||IEA,signal transduction|0007165||IEA",,AMBAS45_05195,
NC_018679.1,AMBAS45_RS05235,,AMBAS45_RS05235,AMBAS45_05200,Protein Homology,1206517,1207008,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978609.1,chemotaxis protein CheW,WP_014978609.1,,,,,,AMBAS45_05200,
NC_018679.1,AMBAS45_RS05240,,AMBAS45_RS05240,AMBAS45_05205,Protein Homology,1207068,1207502,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948655.1,DUF2802 domain-containing protein,WP_014948655.1,,,,,,AMBAS45_05205,
NC_018679.1,AMBAS45_RS05245,,AMBAS45_RS05245,AMBAS45_05210,Protein Homology,1207533,1209449,-,,,COORDINATES: protein motif:HMM:NF024824.6,tetratricopeptide repeat protein,WP_014978610.1,GO:0005515,,protein binding|0005515||IEA,,,AMBAS45_05210,
NC_018679.1,metA,metA,AMBAS45_RS05250,AMBAS45_05215,Protein Homology,1209682,1210620,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066493.1,homoserine O-acetyltransferase MetA,WP_014978611.1,"GO:0019281,GO:0008899,GO:0005737",cytoplasm|0005737||IEA,homoserine O-succinyltransferase activity|0008899||IEA,L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine|0019281||IEA,,AMBAS45_05215,2.3.1.31
NC_018679.1,AMBAS45_RS05255,,AMBAS45_RS05255,AMBAS45_05220,Protein Homology,1210624,1211691,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013785079.1,homocysteine S-methyltransferase family protein,WP_014978612.1,,,,,,AMBAS45_05220,
NC_018679.1,metH,metH,AMBAS45_RS05260,AMBAS45_05225,Protein Homology,1211701,1214325,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015066494.1,methionine synthase,WP_014978613.1,"GO:0009086,GO:0008270,GO:0008705,GO:0031419",,"zinc ion binding|0008270||IEA,methionine synthase activity|0008705||IEA,cobalamin binding|0031419||IEA",methionine biosynthetic process|0009086||IEA,,AMBAS45_05225,2.1.1.13
NC_018679.1,AMBAS45_RS05265,,AMBAS45_RS05265,AMBAS45_05230,Protein Homology,1214349,1214939,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948659.1,DUF938 domain-containing protein,WP_014978614.1,,,,,,AMBAS45_05230,
NC_018679.1,ppnP,ppnP,AMBAS45_RS05270,AMBAS45_05235,Protein Homology,1214974,1215258,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012517694.1,pyrimidine/purine nucleoside phosphorylase,WP_014948660.1,"GO:0004731,GO:0016154",,"purine-nucleoside phosphorylase activity|0004731||IEA,pyrimidine-nucleoside phosphorylase activity|0016154||IEA",,,AMBAS45_05235,"2.4.2.1,2.4.2.2"
NC_018679.1,AMBAS45_RS05275,,AMBAS45_RS05275,AMBAS45_05240,Protein Homology,1215747,1217768,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948661.1,methyl-accepting chemotaxis protein,WP_014978615.1,,,,,,AMBAS45_05240,
NC_018679.1,AMBAS45_RS05280,,AMBAS45_RS05280,AMBAS45_05245,Protein Homology,1217904,1218791,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018981333.1,LysR family transcriptional regulator,WP_041449819.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,AMBAS45_05245,
NC_018679.1,AMBAS45_RS05285,,AMBAS45_RS05285,AMBAS45_05250,Protein Homology,1218809,1219777,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948663.1,hydrogen peroxide-inducible genes activator,WP_014978617.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,AMBAS45_05250,
NC_018679.1,AMBAS45_RS05290,,AMBAS45_RS05290,AMBAS45_05255,Protein Homology,1219937,1220590,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014948664.1,carbonic anhydrase,WP_014948664.1,"GO:0004089,GO:0008270",,"carbonate dehydratase activity|0004089||IEA,zinc ion binding|0008270||IEA",,,AMBAS45_05255,4.2.1.1
NC_018679.1,AMBAS45_RS05295,,AMBAS45_RS05295,AMBAS45_05260,Protein Homology,1220602,1222239,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997671.1,SulP family inorganic anion transporter,WP_014978618.1,"GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,,,AMBAS45_05260,
NC_018679.1,AMBAS45_RS05300,,AMBAS45_RS05300,AMBAS45_05265,Protein Homology,1222493,1224916,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014975916.1,TonB-dependent receptor domain-containing protein,WP_014978619.1,,,,,,AMBAS45_05265,
NC_018679.1,betI,betI,AMBAS45_RS05305,AMBAS45_05270,Protein Homology,1224990,1225565,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014997673.1,transcriptional regulator BetI,WP_069943918.1,GO:0003677,,DNA binding|0003677||IEA,,,AMBAS45_05270,
NC_018679.1,AMBAS45_RS05310,,AMBAS45_RS05310,AMBAS45_05275,Protein Homology,1225794,1227869,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007375356.1,M13 family metallopeptidase,WP_014978621.1,"GO:0008237,GO:0008270",,"metallopeptidase activity|0008237||IEA,zinc ion binding|0008270||IEA",,,AMBAS45_05275,3.4.24.-
NC_018679.1,AMBAS45_RS05315,,AMBAS45_RS05315,AMBAS45_05280,Protein Homology,1227859,1229184,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014978622.1,GNAT family N-acetyltransferase,WP_014978622.1,GO:0008080,,N-acetyltransferase activity|0008080||IEA,,,AMBAS45_05280,2.3.1.-
